TimeStamp,obv_feature,close,ask,bid,Position,Cash,NetValue,Action
2025-05-20 19:33:00,60.900000000001455,60.31,60.32,60.31,1,-60.07000000000001,0.23999999999999488,Hold
2025-05-20 19:34:00,62.30000000000291,60.31,60.32,60.31,1,-60.07000000000001,0.23999999999999488,Hold
2025-05-20 19:35:00,53.599999999998545,60.37,60.38,60.37,1,-60.07000000000001,0.29999999999999005,Hold
2025-05-20 19:36:00,22.599999999998545,60.38,60.39,60.38,1,-60.07000000000001,0.30999999999999517,Hold
2025-05-20 19:37:00,-99.30000000000291,60.31,60.32,60.31,0,0.23999999999999488,0.23999999999999488,Sell
2025-05-20 19:38:00,-183.59999999999854,60.31,60.32,60.31,0,0.23999999999999488,0.23999999999999488,Hold
2025-05-20 19:39:00,-14.099999999998545,60.31,60.32,60.31,0,0.23999999999999488,0.23999999999999488,Hold
2025-05-20 19:40:00,206.09999999999854,60.35,60.35,60.34,1,-60.11000000000001,0.22999999999999687,Buy
2025-05-20 19:41:00,288.90000000000146,60.39,60.4,60.39,1,-60.11000000000001,0.27999999999999403,Hold
2025-05-20 19:42:00,341.1999999999971,60.43,60.43,60.42,1,-60.11000000000001,0.30999999999999517,Hold
2025-05-20 19:43:00,298.8000000000029,60.42,60.42,60.41,1,-60.11000000000001,0.29999999999999005,Hold
2025-05-20 19:44:00,345.6999999999971,60.42,60.43,60.42,1,-60.11000000000001,0.30999999999999517,Hold
2025-05-20 19:45:00,412.8000000000029,60.44,60.45,60.44,1,-60.11000000000001,0.3299999999999912,Hold
2025-05-20 19:46:00,527.5,60.47,60.47,60.46,1,-60.11000000000001,0.3499999999999943,Hold
2025-05-20 19:47:00,412.6999999999971,60.44,60.44,60.43,1,-60.11000000000001,0.3199999999999932,Hold
2025-05-20 19:48:00,443.8000000000029,60.46,60.46,60.45,1,-60.11000000000001,0.3399999999999963,Hold
2025-05-20 19:49:00,404.90000000000146,60.46,60.46,60.45,1,-60.11000000000001,0.3399999999999963,Hold
2025-05-20 19:50:00,379.90000000000146,60.48,60.48,60.47,1,-60.11000000000001,0.3599999999999923,Hold
2025-05-20 19:51:00,299.0,60.46,60.47,60.46,1,-60.11000000000001,0.3499999999999943,Hold
2025-05-20 19:52:00,296.29999999999563,60.48,60.48,60.47,1,-60.11000000000001,0.3599999999999923,Hold
2025-05-20 19:53:00,346.5,60.45,60.46,60.45,1,-60.11000000000001,0.3399999999999963,Hold
2025-05-20 19:54:00,306.20000000000437,60.46,60.45,60.44,1,-60.11000000000001,0.3299999999999912,Hold
2025-05-20 19:55:00,123.69999999999709,60.45,60.45,60.44,1,-60.11000000000001,0.3299999999999912,Hold
2025-05-20 19:56:00,-83.69999999999709,60.42,60.43,60.42,0,0.30999999999999517,0.30999999999999517,Sell
2025-05-20 19:57:00,198.6999999999971,60.42,60.42,60.41,1,-60.11000000000001,0.29999999999999005,Buy
2025-05-20 19:58:00,232.40000000000146,60.44,60.45,60.44,1,-60.11000000000001,0.3299999999999912,Hold
2025-05-20 19:59:00,147.1999999999971,60.42,60.42,60.41,1,-60.11000000000001,0.29999999999999005,Hold
2025-05-20 20:00:00,23.30000000000291,60.4,60.41,60.4,1,-60.11000000000001,0.28999999999999204,Hold
2025-05-20 20:01:00,7.799999999995634,60.37,60.39,60.38,1,-60.11000000000001,0.269999999999996,Hold
2025-05-20 20:02:00,-46.19999999999709,60.41,60.42,60.41,0,0.29999999999999005,0.29999999999999005,Sell
2025-05-20 20:03:00,62.5,60.44,60.45,60.44,1,-60.15000000000001,0.28999999999998494,Buy
2025-05-20 20:04:00,32.599999999998545,60.45,60.46,60.45,1,-60.15000000000001,0.29999999999999005,Hold
2025-05-20 20:05:00,149.0,60.46,60.46,60.45,1,-60.15000000000001,0.29999999999999005,Hold
2025-05-20 20:06:00,401.09999999999854,60.51,60.51,60.5,1,-60.15000000000001,0.3499999999999872,Hold
2025-05-20 20:07:00,190.3000000000029,60.47,60.47,60.46,1,-60.15000000000001,0.30999999999998806,Hold
2025-05-20 20:08:00,137.90000000000146,60.49,60.5,60.49,1,-60.15000000000001,0.3399999999999892,Hold
2025-05-20 20:09:00,121.5,60.47,60.48,60.47,1,-60.15000000000001,0.3199999999999861,Hold
2025-05-20 20:10:00,363.59999999999854,60.53,60.53,60.52,1,-60.15000000000001,0.36999999999999034,Hold
2025-05-20 20:11:00,331.3000000000029,60.51,60.52,60.51,1,-60.15000000000001,0.3599999999999852,Hold
2025-05-20 20:12:00,567.3000000000029,60.54,60.54,60.53,1,-60.15000000000001,0.37999999999998835,Hold
2025-05-20 20:13:00,430.59999999999127,60.51,60.52,60.51,1,-60.15000000000001,0.3599999999999852,Hold
2025-05-20 20:14:00,324.8000000000029,60.45,60.45,60.44,1,-60.15000000000001,0.28999999999998494,Hold
2025-05-20 20:15:00,384.3000000000029,60.47,60.47,60.46,1,-60.15000000000001,0.30999999999998806,Hold
2025-05-20 20:16:00,90.09999999999127,60.37,60.38,60.37,1,-60.15000000000001,0.21999999999998465,Hold
2025-05-20 20:17:00,462.90000000000873,60.39,60.38,60.37,1,-60.15000000000001,0.21999999999998465,Hold
2025-05-20 20:18:00,457.0,60.41,60.42,60.41,1,-60.15000000000001,0.2599999999999838,Hold
2025-05-20 20:19:00,559.0999999999913,60.42,60.42,60.41,1,-60.15000000000001,0.2599999999999838,Hold
2025-05-20 20:20:00,338.3000000000029,60.4,60.41,60.4,1,-60.15000000000001,0.2499999999999858,Hold
2025-05-20 20:21:00,183.3000000000029,60.28,60.27,60.26,1,-60.15000000000001,0.10999999999998522,Hold
2025-05-20 20:22:00,-270.6999999999971,60.22,60.22,60.21,0,0.05999999999998806,0.05999999999998806,Sell
2025-05-20 20:23:00,-74.40000000000873,60.26,60.27,60.26,0,0.05999999999998806,0.05999999999998806,Hold
2025-05-20 20:24:00,55.0,60.26,60.27,60.26,1,-60.210000000000015,0.04999999999998295,Buy
2025-05-20 20:25:00,14.0,60.34,60.34,60.33,1,-60.210000000000015,0.11999999999998323,Hold
2025-05-20 20:26:00,71.5,60.3,60.3,60.29,1,-60.210000000000015,0.07999999999998408,Hold
2025-05-20 20:27:00,-262.6999999999971,60.26,60.26,60.25,0,0.039999999999984936,0.039999999999984936,Sell
2025-05-20 20:28:00,-425.3999999999942,60.19,60.19,60.18,0,0.039999999999984936,0.039999999999984936,Hold
2025-05-20 20:29:00,-630.4000000000087,60.16,60.17,60.16,0,0.039999999999984936,0.039999999999984936,Hold
2025-05-20 20:30:00,-677.2999999999884,60.14,60.15,60.14,0,0.039999999999984936,0.039999999999984936,Hold
2025-05-20 20:31:00,-328.20000000001164,60.15,60.16,60.15,0,0.039999999999984936,0.039999999999984936,Hold
2025-05-20 20:32:00,-248.5,60.13,60.14,60.13,0,0.039999999999984936,0.039999999999984936,Hold
2025-05-20 20:33:00,-301.59999999999127,60.19,60.2,60.19,0,0.039999999999984936,0.039999999999984936,Hold
2025-05-20 20:34:00,-267.1000000000058,60.22,60.23,60.22,0,0.039999999999984936,0.039999999999984936,Hold
2025-05-20 20:35:00,-249.89999999999418,60.26,60.27,60.26,0,0.039999999999984936,0.039999999999984936,Hold
2025-05-20 20:36:00,-125.0,60.28,60.29,60.28,0,0.039999999999984936,0.039999999999984936,Hold
2025-05-20 20:37:00,-38.80000000000291,60.33,60.33,60.32,0,0.039999999999984936,0.039999999999984936,Hold
2025-05-20 20:38:00,31.19999999999709,60.31,60.31,60.3,1,-60.27000000000002,0.02999999999997982,Buy
2025-05-20 20:39:00,142.3000000000029,60.26,60.26,60.25,1,-60.27000000000002,-0.020000000000017337,Hold
2025-05-20 20:40:00,118.89999999999418,60.22,60.23,60.22,1,-60.27000000000002,-0.050000000000018474,Hold
2025-05-20 20:41:00,-7.299999999995634,60.15,60.16,60.15,0,-0.12000000000001876,-0.12000000000001876,Sell
2025-05-20 20:42:00,-103.59999999999854,60.1,60.11,60.1,0,-0.12000000000001876,-0.12000000000001876,Hold
2025-05-20 20:43:00,-97.09999999999854,60.12,60.12,60.11,0,-0.12000000000001876,-0.12000000000001876,Hold
2025-05-20 20:44:00,-264.40000000000146,60.08,60.09,60.08,0,-0.12000000000001876,-0.12000000000001876,Hold
2025-05-20 20:45:00,-297.1999999999971,60.1,60.1,60.09,0,-0.12000000000001876,-0.12000000000001876,Hold
2025-05-20 20:46:00,-447.8000000000029,60.03,60.04,60.03,0,-0.12000000000001876,-0.12000000000001876,Hold
2025-05-20 20:47:00,-856.0999999999985,59.98,59.98,59.97,0,-0.12000000000001876,-0.12000000000001876,Hold
2025-05-20 20:48:00,-511.40000000000146,59.98,59.98,59.97,0,-0.12000000000001876,-0.12000000000001876,Hold
2025-05-20 20:49:00,-816.4000000000015,59.93,59.93,59.92,0,-0.12000000000001876,-0.12000000000001876,Hold
2025-05-20 20:50:00,-451.40000000000146,59.96,59.96,59.95,0,-0.12000000000001876,-0.12000000000001876,Hold
2025-05-20 20:51:00,-324.29999999999563,59.96,59.96,59.95,0,-0.12000000000001876,-0.12000000000001876,Hold
2025-05-20 20:52:00,-225.3000000000029,59.92,59.92,59.91,0,-0.12000000000001876,-0.12000000000001876,Hold
2025-05-20 20:53:00,-144.90000000000146,59.99,60.0,59.99,0,-0.12000000000001876,-0.12000000000001876,Hold
2025-05-20 20:54:00,26.0,60.01,60.01,60.0,1,-60.13000000000002,-0.13000000000001677,Buy
2025-05-20 20:55:00,-144.0,60.0,60.0,59.99,0,-0.14000000000001478,-0.14000000000001478,Sell
2025-05-20 20:56:00,-160.29999999999563,59.9,59.9,59.89,0,-0.14000000000001478,-0.14000000000001478,Hold
2025-05-20 20:57:00,100.0,59.88,59.88,59.87,1,-60.02000000000002,-0.1500000000000199,Buy
2025-05-20 20:58:00,-322.90000000000146,59.84,59.85,59.84,0,-0.18000000000001393,-0.18000000000001393,Sell
2025-05-20 20:59:00,120.30000000000291,59.84,59.85,59.84,1,-60.030000000000015,-0.19000000000001194,Buy
2025-05-20 21:00:00,-51.10000000000582,59.85,59.86,59.85,0,-0.18000000000001393,-0.18000000000001393,Sell
2025-05-20 21:01:00,-71.5,59.87,59.88,59.87,0,-0.18000000000001393,-0.18000000000001393,Hold
2025-05-20 21:02:00,-97.5,59.85,59.86,59.85,0,-0.18000000000001393,-0.18000000000001393,Hold
2025-05-20 21:03:00,-161.79999999999563,59.87,59.88,59.87,0,-0.18000000000001393,-0.18000000000001393,Hold
2025-05-20 21:04:00,-202.40000000000146,59.88,59.89,59.88,0,-0.18000000000001393,-0.18000000000001393,Hold
2025-05-20 21:05:00,7.099999999998545,59.96,59.98,59.97,1,-60.16000000000001,-0.19000000000001194,Buy
2025-05-20 21:06:00,209.20000000000437,60.01,60.01,60.0,1,-60.16000000000001,-0.1600000000000108,Hold
2025-05-20 21:07:00,414.8999999999942,60.04,60.04,60.03,1,-60.16000000000001,-0.13000000000000966,Hold
2025-05-20 21:08:00,611.6000000000058,60.08,60.08,60.07,1,-60.16000000000001,-0.09000000000001052,Hold
2025-05-20 21:09:00,588.3999999999942,60.12,60.12,60.11,1,-60.16000000000001,-0.05000000000001137,Hold
2025-05-20 21:10:00,483.5,60.1,60.11,60.1,1,-60.16000000000001,-0.06000000000000938,Hold
2025-05-20 21:11:00,465.1000000000058,60.1,60.1,60.09,1,-60.16000000000001,-0.07000000000000739,Hold
2025-05-20 21:12:00,675.0,60.1,60.11,60.1,1,-60.16000000000001,-0.06000000000000938,Hold
2025-05-20 21:13:00,636.5,60.16,60.17,60.16,1,-60.16000000000001,-1.4210854715202004e-14,Hold
2025-05-20 21:14:00,645.1999999999971,60.17,60.18,60.17,1,-60.16000000000001,0.009999999999990905,Hold
2025-05-20 21:15:00,610.0,60.19,60.2,60.19,1,-60.16000000000001,0.029999999999986926,Hold
2025-05-20 21:16:00,447.6999999999971,60.15,60.16,60.15,1,-60.16000000000001,-0.010000000000012221,Hold
2025-05-20 21:17:00,409.5,60.2,60.21,60.2,1,-60.16000000000001,0.03999999999999204,Hold
2025-05-20 21:18:00,426.40000000000873,60.28,60.28,60.27,1,-60.16000000000001,0.10999999999999233,Hold
2025-05-20 21:19:00,415.79999999998836,60.28,60.28,60.27,1,-60.16000000000001,0.10999999999999233,Hold
2025-05-20 21:20:00,511.6000000000058,60.36,60.36,60.35,1,-60.16000000000001,0.18999999999999062,Hold
2025-05-20 21:21:00,543.3000000000029,60.37,60.37,60.36,1,-60.16000000000001,0.19999999999998863,Hold
2025-05-20 21:22:00,573.8999999999942,60.42,60.42,60.41,1,-60.16000000000001,0.2499999999999858,Hold
2025-05-20 21:23:00,619.4000000000087,60.44,60.44,60.43,1,-60.16000000000001,0.2699999999999889,Hold
2025-05-20 21:24:00,431.5,60.43,60.44,60.43,1,-60.16000000000001,0.2699999999999889,Hold
2025-05-20 21:25:00,466.6999999999971,60.44,60.44,60.43,1,-60.16000000000001,0.2699999999999889,Hold
2025-05-20 21:26:00,459.3000000000029,60.42,60.44,60.43,1,-60.16000000000001,0.2699999999999889,Hold
2025-05-20 21:27:00,519.7999999999884,60.5,60.5,60.49,1,-60.16000000000001,0.3299999999999912,Hold
2025-05-20 21:28:00,561.8000000000029,60.51,60.52,60.51,1,-60.16000000000001,0.3499999999999872,Hold
2025-05-20 21:29:00,395.8000000000029,60.46,60.47,60.46,1,-60.16000000000001,0.29999999999999005,Hold
2025-05-20 21:30:00,491.1999999999971,60.52,60.53,60.52,1,-60.16000000000001,0.3599999999999923,Hold
2025-05-20 21:31:00,664.0,60.54,60.55,60.54,1,-60.16000000000001,0.37999999999998835,Hold
2025-05-20 21:32:00,610.1000000000058,60.56,60.56,60.55,1,-60.16000000000001,0.38999999999998636,Hold
2025-05-20 21:33:00,619.5,60.56,60.57,60.56,1,-60.16000000000001,0.3999999999999915,Hold
2025-05-20 21:34:00,936.6999999999971,60.58,60.58,60.57,1,-60.16000000000001,0.4099999999999895,Hold
2025-05-20 21:35:00,758.8000000000029,60.57,60.57,60.56,1,-60.16000000000001,0.3999999999999915,Hold
2025-05-20 21:36:00,931.5,60.6,60.61,60.6,1,-60.16000000000001,0.4399999999999906,Hold
2025-05-20 21:37:00,971.3000000000029,60.6,60.6,60.59,1,-60.16000000000001,0.4299999999999926,Hold
2025-05-20 21:38:00,733.7999999999884,60.58,60.59,60.58,1,-60.16000000000001,0.4199999999999875,Hold
2025-05-20 21:39:00,926.3000000000029,60.58,60.58,60.57,1,-60.16000000000001,0.4099999999999895,Hold
2025-05-20 21:40:00,843.6999999999971,60.6,60.61,60.6,1,-60.16000000000001,0.4399999999999906,Hold
2025-05-20 21:41:00,719.9000000000087,60.62,60.62,60.61,1,-60.16000000000001,0.44999999999998863,Hold
2025-05-20 21:42:00,721.8000000000029,60.63,60.63,60.62,1,-60.16000000000001,0.45999999999998664,Hold
2025-05-20 21:43:00,880.2999999999884,60.67,60.68,60.67,1,-60.16000000000001,0.5099999999999909,Hold
2025-05-20 21:44:00,475.1000000000058,60.61,60.62,60.61,1,-60.16000000000001,0.44999999999998863,Hold
2025-05-20 21:45:00,882.8999999999942,60.65,60.66,60.65,1,-60.16000000000001,0.4899999999999878,Hold
2025-05-20 21:46:00,1008.6000000000058,60.71,60.72,60.71,1,-60.16000000000001,0.54999999999999,Hold
2025-05-20 21:47:00,1164.199999999997,60.75,60.75,60.74,1,-60.16000000000001,0.5799999999999912,Hold
2025-05-20 21:48:00,991.1000000000058,60.74,60.75,60.74,1,-60.16000000000001,0.5799999999999912,Hold
2025-05-20 21:49:00,1189.5,60.76,60.76,60.75,1,-60.16000000000001,0.5899999999999892,Hold
2025-05-20 21:50:00,1603.5999999999913,60.82,60.83,60.82,1,-60.16000000000001,0.6599999999999895,Hold
2025-05-20 21:51:00,1197.2000000000116,60.81,60.82,60.81,1,-60.16000000000001,0.6499999999999915,Hold
2025-05-20 21:52:00,1320.8999999999942,60.81,60.81,60.8,1,-60.16000000000001,0.6399999999999864,Hold
2025-05-20 21:53:00,1286.300000000003,60.81,60.82,60.81,1,-60.16000000000001,0.6499999999999915,Hold
2025-05-20 21:54:00,1861.5999999999913,60.85,60.85,60.84,1,-60.16000000000001,0.6799999999999926,Hold
2025-05-20 21:55:00,2040.5,60.9,60.9,60.89,1,-60.16000000000001,0.7299999999999898,Hold
2025-05-20 21:56:00,2528.9000000000087,60.97,60.97,60.96,1,-60.16000000000001,0.79999999999999,Hold
2025-05-20 21:57:00,3047.399999999994,61.04,61.05,61.04,1,-60.16000000000001,0.8799999999999883,Hold
2025-05-20 21:58:00,2229.699999999997,60.9,60.91,60.9,1,-60.16000000000001,0.7399999999999878,Hold
2025-05-20 21:59:00,3098.800000000003,60.9,60.91,60.9,1,-60.16000000000001,0.7399999999999878,Hold
2025-05-20 22:00:00,2020.699999999997,60.78,60.8,60.78,1,-60.16000000000001,0.6199999999999903,No trade
