,open,high,low,close,volume,ask,bid,open_orig,high_orig,low_orig,close_orig,volume_orig,ask_orig,bid_orig,signal,signal_smooth,signal_norm,signal_smooth_norm,trade_action,Position,Cash,NetValue,Action,TradedAmount,StrategyEarning,BuyHoldEarning,EarningDiff
2025-06-03 19:39:00,348.0795,348.17,347.65,347.74,151387.0,347.8443,347.6357,348.0795,348.17,347.65,347.74,151387,347.8443,347.6357,2.1207386161636927,1.9128671875922698,0.2306193817316498,0.22213686318821124,0,1,-335.772,11.864,Hold,0,11.864,-0.609,12.473
2025-06-03 19:40:00,347.77,348.04,347.61,347.945,121378.0,348.0494,347.8406,347.77,348.04,347.61,347.945,121378,348.0494,347.8406,1.9157386161637087,1.916438616163703,0.208326689508925,0.2225516049669949,0,1,-335.772,12.069,Hold,0,12.069,-0.404,12.473
2025-06-03 19:41:00,347.94,348.71,347.9103,348.64,336615.0,348.7446,348.5354,347.94,348.71,347.9103,348.64,336615,348.7446,348.5354,1.2207386161637155,1.8179814733065647,0.1327490256318772,0.21111800360950214,0,1,-335.772,12.763,Hold,0,12.763,0.291,12.472
2025-06-03 19:42:00,348.63,349.03,348.3601,348.74,313161.0,348.8446,348.6354,348.63,349.03,348.3601,348.74,313161,348.8446,348.6354,1.1207386161636927,1.7208386161637061,0.1218745416207886,0.1998370272266009,0,1,-335.772,12.863,Hold,0,12.863,0.391,12.472
2025-06-03 19:43:00,348.72,348.93,348.65,348.74,131527.0,348.8446,348.6354,348.72,348.93,348.65,348.74,131527,348.8446,348.6354,1.1207386161636927,1.6065529018779905,0.1218745416207886,0.18656529030554064,0,1,-335.772,12.863,Hold,0,12.863,0.391,12.472
2025-06-03 19:44:00,348.73,349.08,348.685,348.98,158186.0,349.0847,348.8753,348.73,349.08,348.685,348.98,158186,349.0847,348.8753,0.8807386161636837,1.450124330449415,0.09577577999418094,0.16839960039483917,0,1,-335.772,13.103,Hold,0,13.103,0.631,12.472
2025-06-03 19:45:00,348.9799,349.04,348.78,348.8799,123779.0,348.9846,348.7752,348.9799,349.04,348.78,348.8799,123779,348.9846,348.7752,0.9808386161636813,1.3371814733065523,0.10666113848927788,0.1552838063826009,0,1,-335.772,13.003,Hold,0,13.003,0.531,12.472
2025-06-03 19:46:00,348.8694,349.34,348.83,349.185,228176.0,349.2898,349.0802,348.8694,349.34,348.83,349.185,228176,349.2898,349.0802,0.6757386161636996,1.1307529018779818,0.07348308777145611,0.13131173156893622,0,1,-335.772,13.308,Hold,0,13.308,0.836,12.472
2025-06-03 19:47:00,349.2,349.31,349.02,349.08,154162.0,349.1847,348.9753,349.2,349.31,349.02,349.08,154162,349.1847,348.9753,0.7807386161637178,0.9686100447351259,0.08490129598309852,0.11248245481218234,0,1,-335.772,13.203,Hold,0,13.203,0.731,12.472
2025-06-03 19:48:00,349.11,349.11,348.67,348.8242,214361.0,348.9288,348.7196,349.11,349.11,348.67,348.8242,214361,348.9288,348.7196,1.036538616163683,0.9422957590208355,0.11271822608345303,0.10942663738610772,0,1,-335.772,12.948,Hold,0,12.948,0.475,12.473
