TimeStamp,rsi_feature,close,Ask,Bid,Volume,Position,Cash,NetValue,Action
2025-05-20 20:16:00,-11.696,60.37,60.38,60.37,999.0,0,0.28,0.28,Hold
2025-05-20 20:17:00,-14.134,60.39,60.38,60.37,2894.0,0,0.28,0.28,Hold
2025-05-20 20:18:00,-16.53,60.41,60.42,60.41,421.0,0,0.28,0.28,Hold
2025-05-20 20:19:00,-17.731,60.42,60.42,60.41,396.0,0,0.28,0.28,Hold
2025-05-20 20:20:00,-15.539,60.4,60.41,60.4,506.0,0,0.28,0.28,Hold
2025-05-20 20:21:00,-5.16,60.28,60.27,60.26,2592.0,0,0.28,0.28,Hold
2025-05-20 20:22:00,-1.335,60.22,60.22,60.21,1549.0,0,0.28,0.28,Hold
2025-05-20 20:23:00,-6.286,60.26,60.27,60.26,1000.0,0,0.28,0.28,Hold
2025-05-20 20:24:00,-6.286,60.26,60.27,60.26,480.0,0,0.28,0.28,Hold
2025-05-20 20:25:00,-15.337,60.34,60.34,60.33,595.0,0,0.28,0.28,Hold
2025-05-20 20:26:00,-12.131,60.3,60.3,60.29,424.0,0,0.28,0.28,Hold
2025-05-20 20:27:00,-9.164,60.26,60.26,60.25,448.0,0,0.28,0.28,Hold
2025-05-20 20:28:00,-4.595,60.19,60.19,60.18,1206.0,0,0.28,0.28,Hold
2025-05-20 20:29:00,-2.836,60.16,60.17,60.16,1654.0,0,0.28,0.28,Hold
2025-05-20 20:30:00,-1.685,60.14,60.15,60.14,975.0,0,0.28,0.28,Hold
2025-05-20 20:31:00,-2.944,60.15,60.16,60.15,899.0,0,0.28,0.28,Hold
2025-05-20 20:32:00,-1.693,60.13,60.14,60.13,752.0,0,0.28,0.28,Hold
2025-05-20 20:33:00,-9.126,60.19,60.2,60.19,469.0,0,0.28,0.28,Hold
2025-05-20 20:34:00,-12.479,60.22,60.23,60.22,825.0,0,0.28,0.28,Hold
2025-05-20 20:35:00,-16.675,60.26,60.27,60.26,767.0,0,0.28,0.28,Hold
2025-05-20 20:36:00,-18.681,60.28,60.29,60.28,825.0,0,0.28,0.28,Hold
2025-05-20 20:37:00,-23.377,60.33,60.33,60.32,414.0,0,0.28,0.28,Hold
2025-05-20 20:38:00,-21.363,60.31,60.31,60.3,506.0,0,0.28,0.28,Hold
2025-05-20 20:39:00,-16.647,60.26,60.26,60.25,543.0,0,0.28,0.28,Hold
2025-05-20 20:40:00,-13.244,60.22,60.23,60.22,1209.0,0,0.28,0.28,Hold
2025-05-20 20:41:00,-8.04,60.15,60.16,60.15,363.0,0,0.28,0.28,Hold
2025-05-20 20:42:00,-4.832,60.1,60.11,60.1,1715.0,0,0.28,0.28,Hold
2025-05-20 20:43:00,-7.105,60.12,60.12,60.11,534.0,0,0.28,0.28,Hold
2025-05-20 20:44:00,-4.525,60.08,60.09,60.08,848.0,0,0.28,0.28,Hold
2025-05-20 20:45:00,-6.876,60.1,60.1,60.09,439.0,0,0.28,0.28,Hold
2025-05-20 20:46:00,-2.499,60.03,60.04,60.03,681.0,0,0.28,0.28,Hold
2025-05-20 20:47:00,40.207,59.98,59.98,59.97,3669.0,1,-59.7,0.27,Buy
2025-05-20 20:48:00,40.207,59.98,59.98,59.97,2941.0,1,-59.7,0.27,Hold
2025-05-20 20:49:00,42.807,59.93,59.93,59.92,3593.0,1,-59.7,0.22,Hold
2025-05-20 20:50:00,38.94,59.96,59.96,59.95,2441.0,1,-59.7,0.25,Hold
2025-05-20 20:51:00,38.94,59.96,59.96,59.95,908.0,1,-59.7,0.25,Hold
2025-05-20 20:52:00,41.275,59.92,59.92,59.91,725.0,1,-59.7,0.21,Hold
2025-05-20 20:53:00,32.469,59.99,60.0,59.99,1338.0,1,-59.7,0.29,Hold
2025-05-20 20:54:00,30.192,60.01,60.01,60.0,861.0,1,-59.7,0.3,Hold
2025-05-20 20:55:00,30.954,60.0,60.0,59.99,1261.0,1,-59.7,0.29,Hold
2025-05-20 20:56:00,37.602,59.9,59.9,59.89,844.0,1,-59.7,0.19,Hold
2025-05-20 20:57:00,38.742,59.88,59.88,59.87,1066.0,1,-59.7,0.17,Hold
2025-05-20 20:58:00,40.934,59.84,59.85,59.84,1288.0,1,-59.7,0.14,Hold
2025-05-20 20:59:00,40.934,59.84,59.85,59.84,839.0,1,-59.7,0.14,Hold
2025-05-20 21:00:00,39.535,59.85,59.86,59.85,727.0,1,-59.7,0.15,Hold
2025-05-20 21:01:00,36.714,59.87,59.88,59.87,704.0,1,-59.7,0.17,Hold
2025-05-20 21:02:00,38.101,59.85,59.86,59.85,985.0,1,-59.7,0.15,Hold
2025-05-20 21:03:00,35.191,59.87,59.88,59.87,695.0,1,-59.7,0.17,Hold
2025-05-20 21:04:00,33.733,59.88,59.89,59.88,455.0,1,-59.7,0.18,Hold
2025-05-20 21:05:00,23.477,59.96,59.98,59.97,834.0,1,-59.7,0.27,Hold
2025-05-20 21:06:00,18.275,60.01,60.01,60.0,1177.0,1,-59.7,0.3,Hold
2025-05-20 21:07:00,15.434,60.04,60.04,60.03,991.0,1,-59.7,0.33,Hold
2025-05-20 21:08:00,11.91,60.08,60.08,60.07,679.0,1,-59.7,0.37,Hold
2025-05-20 21:09:00,8.695,60.12,60.12,60.11,607.0,1,-59.7,0.41,Hold
2025-05-20 21:10:00,11.115,60.1,60.11,60.1,322.0,1,-59.7,0.4,Hold
2025-05-20 21:11:00,11.115,60.1,60.1,60.09,520.0,1,-59.7,0.39,Hold
2025-05-20 21:12:00,11.115,60.1,60.11,60.1,1114.0,1,-59.7,0.4,Hold
2025-05-20 21:13:00,5.887,60.16,60.17,60.16,310.0,1,-59.7,0.46,Hold
2025-05-20 21:14:00,5.091,60.17,60.18,60.17,542.0,1,-59.7,0.47,Hold
2025-05-20 21:15:00,3.497,60.19,60.2,60.19,482.0,1,-59.7,0.49,Hold
2025-05-20 21:16:00,9.395,60.15,60.16,60.15,446.0,1,-59.7,0.45,Hold
2025-05-20 21:17:00,5.213,60.2,60.21,60.2,609.0,1,-59.7,0.5,Hold
2025-05-20 21:18:00,-40.209,60.28,60.28,60.27,848.0,0,0.57,0.57,Sell
2025-05-20 21:19:00,-40.209,60.28,60.28,60.27,501.0,0,0.57,0.57,Hold
2025-05-20 21:20:00,-44.684,60.36,60.36,60.35,636.0,0,0.57,0.57,Hold
2025-05-20 21:21:00,-45.183,60.37,60.37,60.36,837.0,0,0.57,0.57,Hold
2025-05-20 21:22:00,-47.554,60.42,60.42,60.41,1420.0,0,0.57,0.57,Hold
2025-05-20 21:23:00,-48.437,60.44,60.44,60.43,765.0,0,0.57,0.57,Hold
2025-05-20 21:24:00,-46.818,60.43,60.44,60.43,1337.0,0,0.57,0.57,Hold
2025-05-20 21:25:00,-47.32,60.44,60.44,60.43,834.0,0,0.57,0.57,Hold
2025-05-20 21:26:00,-43.894,60.42,60.44,60.43,520.0,0,0.57,0.57,Hold
2025-05-20 21:27:00,-48.06,60.5,60.5,60.49,1214.0,0,0.57,0.57,Hold
2025-05-20 21:28:00,-48.519,60.51,60.52,60.51,1268.0,0,0.57,0.57,Hold
2025-05-20 21:29:00,-40.604,60.46,60.47,60.46,1159.0,0,0.57,0.57,Hold
2025-05-20 21:30:00,-43.977,60.52,60.53,60.52,1590.0,0,0.57,0.57,Hold
2025-05-20 21:31:00,-45.001,60.54,60.55,60.54,2565.0,0,0.57,0.57,Hold
2025-05-20 21:32:00,-46.013,60.56,60.56,60.55,881.0,0,0.57,0.57,Hold
2025-05-20 21:33:00,-46.013,60.56,60.57,60.56,859.0,0,0.57,0.57,Hold
2025-05-20 21:34:00,-47.078,60.58,60.58,60.57,1835.0,0,0.57,0.57,Hold
2025-05-20 21:35:00,-45.287,60.57,60.57,60.56,945.0,0,0.57,0.57,Hold
2025-05-20 21:36:00,-47.004,60.6,60.61,60.6,1207.0,0,0.57,0.57,Hold
2025-05-20 21:37:00,-47.004,60.6,60.6,60.59,1612.0,0,0.57,0.57,Hold
2025-05-20 21:38:00,-43.117,60.58,60.59,60.58,1107.0,0,0.57,0.57,Hold
2025-05-20 21:39:00,-43.117,60.58,60.58,60.57,766.0,0,0.57,0.57,Hold
2025-05-20 21:40:00,-44.589,60.6,60.61,60.6,764.0,0,0.57,0.57,Hold
2025-05-20 21:41:00,-45.998,60.62,60.62,60.61,1327.0,0,0.57,0.57,Hold
2025-05-20 21:42:00,-46.69,60.63,60.63,60.62,900.0,0,0.57,0.57,Hold
2025-05-20 21:43:00,-49.255,60.67,60.68,60.67,2444.0,0,0.57,0.57,Hold
2025-05-20 21:44:00,-37.347,60.61,60.62,60.61,2217.0,0,0.57,0.57,Hold
2025-05-20 21:45:00,-40.512,60.65,60.66,60.65,3133.0,0,0.57,0.57,Hold
2025-05-20 21:46:00,-44.486,60.71,60.72,60.71,2464.0,0,0.57,0.57,Hold
2025-05-20 21:47:00,-46.726,60.75,60.75,60.74,3168.0,0,0.57,0.57,Hold
2025-05-20 21:48:00,-44.963,60.74,60.75,60.74,2838.0,0,0.57,0.57,Hold
2025-05-20 21:49:00,-46.138,60.76,60.76,60.75,2750.0,0,0.57,0.57,Hold
2025-05-20 21:50:00,-49.266,60.82,60.83,60.82,4905.0,0,0.57,0.57,Hold
2025-05-20 21:51:00,-47.453,60.81,60.82,60.81,2737.0,0,0.57,0.57,Hold
2025-05-20 21:52:00,-47.453,60.81,60.81,60.8,2137.0,0,0.57,0.57,Hold
2025-05-20 21:53:00,-47.453,60.81,60.82,60.81,2098.0,0,0.57,0.57,Hold
2025-05-20 21:54:00,-49.734,60.85,60.85,60.84,3536.0,0,0.57,0.57,Hold
2025-05-20 21:55:00,-52.151,60.9,60.9,60.89,4922.0,0,0.57,0.57,Hold
2025-05-20 21:56:00,-54.861,60.97,60.97,60.96,7348.0,0,0.57,0.57,Hold
2025-05-20 21:57:00,-56.978,61.04,61.05,61.04,8353.0,0,0.57,0.57,Hold
2025-05-20 21:58:00,-36.919,60.9,60.91,60.9,11015.0,0,0.57,0.57,Hold
2025-05-20 21:59:00,-36.919,60.9,60.91,60.9,11441.0,0,0.57,0.57,Hold
2025-05-20 22:00:00,-24.543,60.78,60.8,60.78,5876.0,0,0.57,0.57,No trade
