TimeStamp,final_pro_signal,close,Ask,Bid,Volume,Position,Cash,NetValue,Action
2025-05-20 19:55:00,-0.129,351.05,351.08,351.03,3217.0,0,-1.96,-1.96,Hold
2025-05-20 19:56:00,-0.11900000000000001,350.97,351.01,350.92,2389.0,0,-1.96,-1.96,Hold
2025-05-20 19:57:00,-0.114,350.93,350.99,350.92,1566.0,0,-1.96,-1.96,Hold
2025-05-20 19:58:00,-0.10600000000000001,351.17,351.18,351.16,1516.0,0,-1.96,-1.96,Hold
2025-05-20 19:59:00,-0.098,351.09,351.13,351.06,1289.0,0,-1.96,-1.96,Hold
2025-05-20 20:00:00,-0.094,351.0,351.0,350.97,1500.0,0,-1.96,-1.96,Hold
2025-05-20 20:01:00,-0.10200000000000001,350.94,350.97,350.91,7583.0,0,-1.96,-1.96,Hold
2025-05-20 20:02:00,-0.098,350.95,350.99,350.94,1054.0,0,-1.96,-1.96,Hold
2025-05-20 20:03:00,-0.094,351.42,351.46,351.38,3814.0,0,-1.96,-1.96,Hold
2025-05-20 20:04:00,-0.084,351.27,351.33,351.24,3115.0,0,-1.96,-1.96,Hold
2025-05-20 20:05:00,-0.08,351.5,351.5,351.42,2044.0,0,-1.96,-1.96,Hold
2025-05-20 20:06:00,-0.07100000000000001,351.73,351.8,351.72,2005.0,0,-1.96,-1.96,Hold
2025-05-20 20:07:00,-0.052000000000000005,352.61,352.66,352.61,5103.0,0,-1.96,-1.96,Hold
2025-05-20 20:08:00,-0.017,352.96,352.98,352.9,8361.0,0,-1.96,-1.96,Hold
2025-05-20 20:09:00,0.009999999999999995,352.43,352.47,352.36,5260.0,1,-354.43,-2.07,Buy
2025-05-20 20:10:00,0.016,352.87,352.9,352.77,3905.0,1,-354.43,-1.66,Hold
2025-05-20 20:11:00,0.035,353.14,353.2,353.07,3160.0,1,-354.43,-1.36,Hold
2025-05-20 20:12:00,0.05399999999999999,353.14,353.19,353.1,3627.0,1,-354.43,-1.33,Hold
2025-05-20 20:13:00,0.06899999999999999,353.23,353.26,353.2,2879.0,1,-354.43,-1.23,Hold
2025-05-20 20:14:00,0.09699999999999999,353.87,353.95,353.87,7772.0,1,-354.43,-0.56,Hold
2025-05-20 20:15:00,0.12100000000000001,354.26,354.29,354.22,5264.0,1,-354.43,-0.21,Hold
2025-05-20 20:16:00,0.15599999999999997,354.58,354.6,354.52,7245.0,1,-354.43,0.09,Hold
2025-05-20 20:17:00,0.16899999999999998,354.09,354.09,353.99,4868.0,1,-354.43,-0.44,Hold
2025-05-20 20:18:00,0.16599999999999998,353.98,354.0,353.95,4384.0,1,-354.43,-0.48,Hold
2025-05-20 20:19:00,0.174,354.05,354.08,354.01,3425.0,1,-354.43,-0.42,Hold
2025-05-20 20:20:00,0.174,353.37,353.4,353.31,3148.0,1,-354.43,-1.12,Hold
2025-05-20 20:21:00,0.129,352.29,352.29,352.2,6405.0,1,-354.43,-2.23,Hold
2025-05-20 20:22:00,0.104,352.02,352.1,352.0,3743.0,1,-354.43,-2.43,Hold
2025-05-20 20:23:00,0.073,352.65,352.69,352.61,3870.0,1,-354.43,-1.82,Hold
2025-05-20 20:24:00,0.061,352.24,352.28,352.2,2793.0,1,-354.43,-2.23,Hold
2025-05-20 20:25:00,0.05299999999999999,352.5,352.59,352.5,3600.0,1,-354.43,-1.93,Hold
2025-05-20 20:26:00,0.031,352.14,352.19,352.1,3479.0,1,-354.43,-2.33,Hold
2025-05-20 20:27:00,0.010999999999999996,351.33,351.41,351.29,3237.0,1,-354.43,-3.14,Hold
2025-05-20 20:28:00,-0.03900000000000001,350.0,350.1,350.0,6430.0,0,-4.43,-4.43,Sell
2025-05-20 20:29:00,-0.085,349.8,349.9,349.78,5998.0,0,-4.43,-4.43,Hold
2025-05-20 20:30:00,-0.116,350.1,350.14,350.05,3741.0,0,-4.43,-4.43,Hold
2025-05-20 20:31:00,-0.14800000000000002,349.69,349.69,349.57,4561.0,0,-4.43,-4.43,Hold
2025-05-20 20:32:00,-0.176,349.58,349.64,349.54,2768.0,0,-4.43,-4.43,Hold
2025-05-20 20:33:00,-0.2,349.31,349.36,349.3,2491.0,0,-4.43,-4.43,Hold
2025-05-20 20:34:00,-0.21900000000000003,349.96,349.97,349.9,4761.0,0,-4.43,-4.43,Hold
2025-05-20 20:35:00,-0.23099999999999998,349.58,349.67,349.57,2488.0,0,-4.43,-4.43,Hold
2025-05-20 20:36:00,-0.254,349.1,349.11,349.01,2802.0,0,-4.43,-4.43,Hold
2025-05-20 20:37:00,-0.269,349.6,349.63,349.52,4386.0,0,-4.43,-4.43,Hold
2025-05-20 20:38:00,-0.279,349.3,349.41,349.3,3431.0,0,-4.43,-4.43,Hold
2025-05-20 20:39:00,-0.287,349.32,349.33,349.29,1146.0,0,-4.43,-4.43,Hold
2025-05-20 20:40:00,-0.309,348.57,348.63,348.53,4116.0,0,-4.43,-4.43,Hold
2025-05-20 20:41:00,-0.245,347.45,347.45,347.39,4716.0,0,-4.43,-4.43,Hold
2025-05-20 20:42:00,-0.28200000000000003,347.2,347.26,347.15,5870.0,0,-4.43,-4.43,Hold
2025-05-20 20:43:00,-0.315,347.05,347.09,347.05,4180.0,0,-4.43,-4.43,Hold
2025-05-20 20:44:00,-0.34099999999999997,346.71,346.75,346.68,4142.0,0,-4.43,-4.43,Hold
2025-05-20 20:45:00,-0.362,346.64,346.7,346.61,2741.0,0,-4.43,-4.43,Hold
2025-05-20 20:46:00,-0.383,346.23,346.3,346.23,3728.0,0,-4.43,-4.43,Hold
2025-05-20 20:47:00,-0.414,346.1,346.18,346.05,4656.0,0,-4.43,-4.43,Hold
2025-05-20 20:48:00,-0.432,345.61,345.68,345.61,3367.0,0,-4.43,-4.43,Hold
2025-05-20 20:49:00,-0.473,345.31,345.32,345.25,7961.0,0,-4.43,-4.43,Hold
2025-05-20 20:50:00,-0.492,345.03,345.12,345.03,3480.0,0,-4.43,-4.43,Hold
2025-05-20 20:51:00,-0.498,345.57,345.6,345.54,4463.0,0,-4.43,-4.43,Hold
2025-05-20 20:52:00,-0.503,345.04,345.1,345.01,3342.0,0,-4.43,-4.43,Hold
2025-05-20 20:53:00,-0.502,345.98,345.98,345.92,3515.0,0,-4.43,-4.43,Hold
2025-05-20 20:54:00,-0.484,346.1,346.17,346.03,3857.0,0,-4.43,-4.43,Hold
2025-05-20 20:55:00,-0.46599999999999997,346.32,346.32,346.23,3380.0,0,-4.43,-4.43,Hold
2025-05-20 20:56:00,-0.46199999999999997,346.2,346.34,346.2,3421.0,0,-4.43,-4.43,Hold
2025-05-20 20:57:00,-0.451,346.17,346.23,346.14,2054.0,0,-4.43,-4.43,Hold
2025-05-20 20:58:00,-0.45,345.52,345.57,345.5,2632.0,0,-4.43,-4.43,Hold
2025-05-20 20:59:00,-0.442,345.56,345.56,345.5,2331.0,0,-4.43,-4.43,Hold
2025-05-20 21:00:00,-0.46099999999999997,344.72,344.73,344.65,4819.0,0,-4.43,-4.43,Hold
2025-05-20 21:01:00,-0.475,344.21,344.3,344.21,4591.0,0,-4.43,-4.43,Hold
2025-05-20 21:02:00,-0.496,343.52,343.52,343.43,3874.0,0,-4.43,-4.43,Hold
2025-05-20 21:03:00,-0.516,343.31,343.34,343.28,4067.0,0,-4.43,-4.43,Hold
2025-05-20 21:04:00,-0.5660000000000001,342.39,342.4,342.31,9042.0,0,-4.43,-4.43,Hold
2025-05-20 21:05:00,-0.5870000000000001,342.34,342.41,342.32,4002.0,0,-4.43,-4.43,Hold
2025-05-20 21:06:00,-0.6020000000000001,342.11,342.17,342.07,3943.0,0,-4.43,-4.43,Hold
2025-05-20 21:07:00,-0.613,342.32,342.35,342.27,4273.0,0,-4.43,-4.43,Hold
2025-05-20 21:08:00,-0.5990000000000001,342.98,342.99,342.91,5221.0,0,-4.43,-4.43,Hold
2025-05-20 21:09:00,-0.5700000000000001,343.53,343.59,343.5,5033.0,0,-4.43,-4.43,Hold
2025-05-20 21:10:00,-0.555,343.47,343.5,343.43,3456.0,0,-4.43,-4.43,Hold
2025-05-20 21:11:00,-0.536,343.44,343.47,343.41,2637.0,0,-4.43,-4.43,Hold
2025-05-20 21:12:00,-0.499,344.36,344.4,344.32,3917.0,0,-4.43,-4.43,Hold
2025-05-20 21:13:00,-0.456,344.39,344.39,344.3,3807.0,0,-4.43,-4.43,Hold
2025-05-20 21:14:00,-0.425,344.56,344.56,344.5,2476.0,0,-4.43,-4.43,Hold
2025-05-20 21:15:00,-0.412,343.74,343.78,343.71,3237.0,0,-4.43,-4.43,Hold
2025-05-20 21:16:00,-0.39799999999999996,343.73,343.77,343.7,1863.0,0,-4.43,-4.43,Hold
2025-05-20 21:17:00,-0.376,343.92,343.92,343.83,1682.0,0,-4.43,-4.43,Hold
2025-05-20 21:18:00,-0.35,344.44,344.44,344.37,2021.0,0,-4.43,-4.43,Hold
2025-05-20 21:19:00,-0.314,344.5,344.59,344.48,2748.0,0,-4.43,-4.43,Hold
2025-05-20 21:20:00,-0.269,344.98,344.98,344.96,4138.0,0,-4.43,-4.43,Hold
2025-05-20 21:21:00,-0.238,345.01,345.04,345.01,2524.0,0,-4.43,-4.43,Hold
2025-05-20 21:22:00,-0.21000000000000002,345.1,345.04,345.01,2449.0,0,-4.43,-4.43,Hold
2025-05-20 21:23:00,-0.182,345.12,345.13,345.09,1738.0,0,-4.43,-4.43,Hold
2025-05-20 21:24:00,-0.159,345.09,345.12,345.06,1905.0,0,-4.43,-4.43,Hold
2025-05-20 21:25:00,-0.133,345.42,345.43,345.34,2063.0,0,-4.43,-4.43,Hold
2025-05-20 21:26:00,-0.11,344.87,344.91,344.84,2357.0,0,-4.43,-4.43,Hold
2025-05-20 21:27:00,-0.1,344.98,344.98,344.9,2196.0,0,-4.43,-4.43,Hold
2025-05-20 21:28:00,-0.083,345.14,345.18,345.11,1576.0,0,-4.43,-4.43,Hold
2025-05-20 21:29:00,-0.07500000000000001,344.73,344.79,344.75,1856.0,0,-4.43,-4.43,Hold
2025-05-20 21:30:00,-0.065,344.95,344.99,344.92,2112.0,0,-4.43,-4.43,Hold
2025-05-20 21:31:00,-0.046,345.28,345.35,345.28,2340.0,0,-4.43,-4.43,Hold
2025-05-20 21:32:00,-0.028000000000000004,345.33,345.38,345.32,2094.0,0,-4.43,-4.43,Hold
2025-05-20 21:33:00,-0.012000000000000004,345.45,345.49,345.42,1302.0,0,-4.43,-4.43,Hold
2025-05-20 21:34:00,0.011999999999999997,345.59,345.61,345.57,2631.0,1,-350.04,-4.47,Buy
2025-05-20 21:35:00,0.022999999999999993,345.66,345.69,345.63,2528.0,1,-350.04,-4.41,Hold
2025-05-20 21:36:00,0.03699999999999999,345.24,345.32,345.25,2177.0,1,-350.04,-4.79,Hold
2025-05-20 21:37:00,0.03,345.15,345.18,345.13,2649.0,1,-350.04,-4.91,Hold
2025-05-20 21:38:00,0.034,345.05,345.07,345.02,1303.0,1,-350.04,-5.02,Hold
2025-05-20 21:39:00,0.044,345.56,345.59,345.53,1714.0,1,-350.04,-4.51,Hold
2025-05-20 21:40:00,0.055999999999999994,345.16,345.19,345.14,2071.0,1,-350.04,-4.9,Hold
2025-05-20 21:41:00,0.055999999999999994,345.21,345.21,345.15,1848.0,1,-350.04,-4.89,Hold
2025-05-20 21:42:00,0.05499999999999999,344.8,344.85,344.76,2237.0,1,-350.04,-5.28,Hold
2025-05-20 21:43:00,0.039999999999999994,344.17,344.24,344.16,3649.0,1,-350.04,-5.88,Hold
2025-05-20 21:44:00,0.020000000000000004,343.98,343.98,343.92,3169.0,1,-350.04,-6.12,Hold
2025-05-20 21:45:00,-0.0050000000000000044,343.39,343.4,343.31,3667.0,0,-6.73,-6.73,Sell
2025-05-20 21:46:00,-0.036000000000000004,343.29,343.3,343.23,3823.0,0,-6.73,-6.73,Hold
2025-05-20 21:47:00,-0.05,343.02,343.02,343.01,1801.0,0,-6.73,-6.73,Hold
2025-05-20 21:48:00,-0.062,343.59,343.59,343.54,2831.0,0,-6.73,-6.73,Hold
2025-05-20 21:49:00,-0.061,343.5,343.52,343.46,3184.0,0,-6.73,-6.73,Hold
2025-05-20 21:50:00,-0.057,343.79,343.79,343.72,3779.0,0,-6.73,-6.73,Hold
2025-05-20 21:51:00,-0.061,343.7,343.71,343.64,2752.0,0,-6.73,-6.73,Hold
2025-05-20 21:52:00,-0.05,344.05,344.09,344.03,2319.0,0,-6.73,-6.73,Hold
2025-05-20 21:53:00,-0.046,343.83,343.85,343.8,2197.0,0,-6.73,-6.73,Hold
2025-05-20 21:54:00,-0.038000000000000006,343.97,344.02,343.95,2334.0,0,-6.73,-6.73,Hold
2025-05-20 21:55:00,-0.031000000000000003,344.22,344.3,344.23,3360.0,0,-6.73,-6.73,Hold
2025-05-20 21:56:00,-0.018000000000000002,344.01,344.01,343.95,4033.0,0,-6.73,-6.73,Hold
2025-05-20 21:57:00,-0.029,343.76,343.78,343.75,4229.0,0,-6.73,-6.73,Hold
2025-05-20 21:58:00,-0.033,343.54,343.54,343.51,5394.0,0,-6.73,-6.73,Hold
2025-05-20 21:59:00,-0.030000000000000002,343.8,343.85,343.75,5855.0,0,-6.73,-6.73,Hold
2025-05-20 22:00:00,-0.056,343.52,343.6,343.54,24382.0,0,-6.73,-6.73,No trade
