,open_orig,high_orig,low_orig,close_orig,volume_orig,ask_orig,bid_orig,open,high,low,close,volume,ask,bid,signal,signal_smooth,signal_norm,signal_smooth_norm,trade_action,Position,Cash,NetValue,Action,TradedAmount,StrategyEarning,BuyHoldEarning,EarningDiff
2025-03-12 16:12:00,215.5,215.56,214.91,215.14,422488,215.2045,215.0755,215.5,215.56,214.91,215.14,422488.0,215.2045,215.0755,0.08675281877015387,0.02765724950328984,0.025590801997095725,0.010020815188258632,0,0,2.246,2.246,Hold,0,2.246,-4.835,7.0809999999999995
2025-03-12 16:13:00,215.12,215.39,215.11,215.3557,133026,215.4203,215.2911,215.12,215.39,215.11,215.3557,133026.0,215.4203,215.2911,0.19888127385073964,0.06701840256398033,0.05866704243384694,0.024282205872499383,0,0,2.246,2.246,Hold,0,2.246,-4.62,6.866
2025-03-12 16:14:00,215.345,215.36,215.04,215.05,152694,215.1145,214.9855,215.345,215.36,215.04,215.05,152694.0,215.1145,214.9855,0.5397008700434759,0.17390637393543792,0.15920379647300292,0.06301001236800241,0,0,2.246,2.246,Hold,0,2.246,-4.926,7.172000000000001
2025-03-12 16:15:00,215.04,215.2,215.0,215.1,143229,215.1645,215.0355,215.04,215.2,215.0,215.1,143229.0,215.1645,215.0355,1.307121456066023,0.43276786679018536,0.3855815504619565,0.15680108797534356,1,1,-212.918,2.117,Buy,1,2.117,-4.875,6.992
2025-03-12 16:16:00,215.105,215.11,214.91,214.925,163817,214.9895,214.8605,215.105,215.11,214.91,214.925,163817.0,214.9895,214.8605,3.389999999999975,1.1044912837460736,1.0,0.4001809012188792,0,1,-212.918,1.942,Hold,0,1.942,-5.05,6.992
2025-03-12 16:17:00,214.925,215.43,214.92,215.43,213521,215.4946,215.3654,214.925,215.43,214.92,215.43,213521.0,215.4946,215.3654,2.8849999999999794,1.6641407199920386,0.8510324483775814,0.6029539054602032,0,1,-212.918,2.447,Hold,0,2.447,-4.546,6.993
2025-03-12 16:18:00,215.425,215.79,215.36,215.6501,210017,215.7148,215.5854,215.425,215.79,215.36,215.6501,210017.0,215.7148,215.5854,2.664899999999977,2.157344465221886,0.7861061946902645,0.7816522095167004,0,1,-212.918,2.667,Hold,0,2.667,-4.326,6.992999999999999
2025-03-12 16:19:00,215.665,215.87,215.635,215.81,134815,215.8747,215.7453,215.665,215.87,215.635,215.81,134815.0,215.8747,215.7453,2.504999999999984,2.5504042912131877,0.7389380530973458,0.9240662219339298,0,1,-212.918,2.827,Hold,0,2.827,-4.166,6.993
2025-03-12 16:20:00,215.785,215.96,215.66,215.96,100115,216.0248,215.8952,215.785,215.96,215.66,215.96,100115.0,216.0248,215.8952,2.354999999999978,2.7599799999999783,0.6946902654867244,1.0,0,1,-212.918,2.977,Hold,0,2.977,-4.016,6.993
2025-03-12 16:21:00,215.96,215.97,215.5748,215.595,96703,215.6597,215.5303,215.96,215.97,215.5748,215.595,96703.0,215.6597,215.5303,2.7199999999999873,2.6259799999999816,0.8023598820059019,0.951448923542925,0,1,-212.918,2.612,Hold,0,2.612,-4.381,6.993
2025-03-12 16:22:00,215.585,215.72,215.5,215.61,98935,215.6747,215.5453,215.585,215.72,215.5,215.61,98935.0,215.6747,215.5453,2.7049999999999725,2.5899799999999797,0.7979351032448356,0.9384053507634114,0,1,-212.918,2.627,Hold,0,2.627,-4.366,6.992999999999999
2025-03-12 16:23:00,215.61,215.92,215.585,215.7631,101903,215.8278,215.6984,215.61,215.92,215.585,215.7631,101903.0,215.8278,215.6984,2.5518999999999776,2.56737999999998,0.7527728613569311,0.930216885629606,0,1,-212.918,2.78,Hold,0,2.78,-4.213,6.993
2025-03-12 16:24:00,215.755,216.04,215.74,215.88,156847,215.9448,215.8152,215.755,216.04,215.74,215.88,156847.0,215.9448,215.8152,2.4349999999999907,2.553379999999981,0.7182890855457253,0.9251443851042404,0,1,-212.918,2.897,Hold,0,2.897,-4.096,6.993
2025-03-12 16:25:00,215.91,216.08,215.85,216.05,106486,216.1148,215.9852,215.91,216.08,215.85,216.05,106486.0,216.1148,215.9852,2.264999999999975,2.535379999999981,0.6681415929203515,0.9186225987144837,0,1,-212.918,3.067,Hold,0,3.067,-3.926,6.993
2025-03-12 16:26:00,216.05,216.38,216.05,216.3314,153837,216.3963,216.2665,216.05,216.38,216.05,216.3314,153837.0,216.3963,216.2665,1.9835999999999843,2.3880999999999797,0.5851327433628316,0.8652598931876312,0,1,-212.918,3.348,Hold,0,3.348,-3.644,6.992
2025-03-12 16:27:00,216.3303,216.46,216.2199,216.27,85749,216.3349,216.2051,216.3303,216.46,216.2199,216.27,85749.0,216.3349,216.2051,2.044999999999976,2.256099999999981,0.6032448377581094,0.8174334596627507,0,1,-212.918,3.287,Hold,0,3.287,-3.706,6.993
2025-03-12 16:28:00,216.285,216.8,216.18,216.2,206073,216.2649,216.1351,216.285,216.8,216.18,216.2,206073.0,216.2649,216.1351,2.1149999999999975,2.168719999999985,0.6238938053097385,0.7857738099551453,0,1,-212.918,3.217,Hold,0,3.217,-3.776,6.993
2025-03-12 16:29:00,216.18,216.51,216.03,216.445,91557,216.5099,216.3801,216.18,216.51,216.03,216.445,91557.0,216.5099,216.3801,1.8699999999999932,2.0557199999999853,0.5516224188790582,0.7448314842861186,0,1,-212.918,3.462,Hold,0,3.462,-3.531,6.993
2025-03-12 16:30:00,216.47,216.59,216.39,216.5,580580,216.565,216.435,216.47,216.59,216.39,216.5,580580.0,216.565,216.435,1.8149999999999864,1.9657199999999875,0.5353982300884955,0.7122225523373368,0,1,-212.918,3.517,Hold,0,3.517,-3.476,6.993
2025-03-12 16:31:00,216.495,216.79,216.47,216.775,99095,216.84,216.71,216.495,216.79,216.47,216.775,99095.0,216.84,216.71,1.5399999999999807,1.876999999999987,0.4542772861356909,0.680077391865159,0,1,-212.918,3.792,Hold,0,3.792,-3.201,6.993
2025-03-12 16:32:00,216.77,217.03,216.77,216.77,155252,216.835,216.705,216.77,217.03,216.77,216.77,155252.0,216.835,216.705,1.5449999999999762,1.7769999999999868,0.4557522123893769,0.6438452452554007,0,1,-212.918,3.787,Hold,0,3.787,-3.206,6.993
2025-03-12 16:33:00,216.76,216.82,216.489,216.495,76180,216.5599,216.4301,216.76,216.82,216.489,216.495,76180.0,216.5599,216.4301,1.8199999999999819,1.7179999999999835,0.5368731563421816,0.622468278755642,0,1,-212.918,3.512,Hold,0,3.512,-3.481,6.993
2025-03-12 16:34:00,216.485,216.595,216.33,216.4391,101623,216.504,216.3742,216.485,216.595,216.33,216.4391,101623.0,216.504,216.3742,1.8758999999999901,1.719179999999983,0.5533628318584083,0.6228958180856371,0,1,-212.918,3.456,Hold,0,3.456,-3.537,6.993
2025-03-12 16:35:00,216.44,216.9,216.4,216.8901,73607,216.9552,216.825,216.44,216.9,216.4,216.8901,73607.0,216.9552,216.825,1.4248999999999967,1.641159999999985,0.4203244837758134,0.5946274973007043,0,1,-212.918,3.907,Hold,0,3.907,-3.086,6.993
2025-03-12 16:36:00,216.89,217.05,216.81,216.96,184697,217.0251,216.8949,216.89,217.05,216.81,216.96,184697.0,217.0251,216.8949,1.3549999999999784,1.6041599999999847,0.3997050147492591,0.5812216030550936,0,1,-212.918,3.977,Hold,0,3.977,-3.016,6.993
2025-03-12 16:37:00,216.92,217.005,216.8304,216.87,157211,216.9351,216.8049,216.92,217.005,216.8304,216.87,157211.0,216.9351,216.8049,1.4449999999999819,1.5841599999999858,0.426253687315632,0.5739751737331423,0,1,-212.918,3.887,Hold,0,3.887,-3.106,6.993
2025-03-12 16:38:00,216.87,217.175,216.85,217.13,80003,217.1951,217.0649,216.87,217.175,216.85,217.13,80003.0,217.1951,217.0649,1.184999999999991,1.4571599999999876,0.34955752212389374,0.5279603475387499,0,1,-212.918,4.147,Hold,0,4.147,-2.846,6.993
2025-03-12 16:39:00,217.11,217.26,217.02,217.05,121087,217.1151,216.9849,217.11,217.26,217.02,217.05,121087.0,217.1151,216.9849,1.264999999999975,1.3349799999999845,0.37315634218288624,0.4836919108109461,0,1,-212.918,4.067,Hold,0,4.067,-2.926,6.993
2025-03-12 16:40:00,217.045,217.09,216.74,216.83,101342,216.895,216.765,217.045,217.09,216.74,216.83,101342.0,216.895,216.765,1.484999999999974,1.34699999999998,0.4380530973451283,0.4880470148334374,0,1,-212.918,3.847,Hold,0,3.847,-3.146,6.993
2025-03-12 16:41:00,216.8186,216.93,216.53,216.55,101073,216.615,216.485,216.8186,216.93,216.53,216.55,101073.0,216.615,216.485,1.764999999999975,1.4289999999999794,0.5206489675516189,0.517757375053439,0,1,-212.918,3.567,Hold,0,3.567,-3.426,6.993
2025-03-12 16:42:00,216.5429,216.57,216.4,216.44,145388,216.5049,216.3751,216.5429,216.57,216.4,216.44,145388.0,216.5049,216.3751,1.8749999999999887,1.5149999999999806,0.5530973451327441,0.5489170211378316,0,1,-212.918,3.457,Hold,0,3.457,-3.536,6.993
2025-03-12 16:43:00,216.4306,216.73,216.405,216.6587,81482,216.7237,216.5937,216.4306,216.73,216.405,216.6587,81482.0,216.7237,216.5937,1.6562999999999761,1.6092599999999777,0.48858407079645677,0.5830694425321887,0,1,-212.918,3.675,Hold,0,3.675,-3.317,6.992
2025-03-12 16:44:00,216.65,216.7886,216.57,216.61,87142,216.675,216.545,216.65,216.7886,216.57,216.61,87142.0,216.675,216.545,1.7049999999999728,1.6972599999999773,0.5029498525073703,0.614953731548776,0,1,-212.918,3.627,Hold,0,3.627,-3.366,6.993
2025-03-12 16:45:00,216.6002,216.95,216.55,216.91,72785,216.9751,216.8449,216.6002,216.95,216.55,216.91,72785.0,216.9751,216.8449,1.4049999999999898,1.6812599999999804,0.41445427728613576,0.6091565880912158,0,1,-212.918,3.927,Hold,0,3.927,-3.066,6.993
2025-03-12 16:46:00,216.9,217.13,216.895,217.0841,95670,217.1492,217.019,216.9,217.13,216.895,217.0841,95670.0,217.1492,217.019,1.23089999999998,1.5744399999999814,0.3630973451327401,0.5704534090826723,0,1,-212.918,4.101,Hold,0,4.101,-2.892,6.993
2025-03-12 16:47:00,217.08,217.23,216.95,217.01,94163,217.0751,216.9449,217.08,217.23,216.95,217.01,94163.0,217.0751,216.9449,1.3049999999999955,1.4604399999999829,0.3849557522123909,0.5291487619475483,0,1,-212.918,4.027,Hold,0,4.027,-2.966,6.993
2025-03-12 16:48:00,216.99,217.31,216.93,217.23,95411,217.2952,217.1648,216.99,217.31,216.93,217.23,95411.0,217.2952,217.1648,1.0849999999999966,1.3461799999999868,0.3200589970501489,0.48774991123123984,0,1,-212.918,4.247,Hold,0,4.247,-2.746,6.993
2025-03-12 16:49:00,217.23,217.452,217.22,217.4,103060,217.4652,217.3348,217.23,217.452,217.22,217.4,103060.0,217.4652,217.3348,0.9149999999999807,1.1881799999999885,0.2699115044247751,0.4305031195878223,0,1,-212.918,4.417,Hold,0,4.417,-2.576,6.993
2025-03-12 16:50:00,217.43,217.495,217.15,217.2278,88566,217.293,217.1626,217.43,217.495,217.15,217.2278,88566.0,217.293,217.1626,1.0871999999999844,1.1246199999999873,0.3207079646017677,0.4074739672026595,0,1,-212.918,4.244,Hold,0,4.244,-2.748,6.992
2025-03-12 16:51:00,217.24,217.59,217.24,217.395,96991,217.4602,217.3298,217.24,217.59,217.24,217.395,96991.0,217.4602,217.3298,0.9199999999999762,1.0624399999999867,0.2713864306784611,0.38494481844071154,0,1,-212.918,4.412,Hold,0,4.412,-2.581,6.993
