TimeStamp,obv_feature,close,ask,bid,Position,Cash,NetValue,Action
2025-05-20 19:38:00,-86.29999999999927,34.04,34.05,34.04,0,-0.1799999999999926,-0.1799999999999926,Hold
2025-05-20 19:39:00,-105.0,34.03,34.03,34.02,0,-0.1799999999999926,-0.1799999999999926,Hold
2025-05-20 19:40:00,-232.29999999999927,34.02,34.02,34.01,0,-0.1799999999999926,-0.1799999999999926,Hold
2025-05-20 19:41:00,-202.79999999999927,34.03,34.04,34.03,0,-0.1799999999999926,-0.1799999999999926,Hold
2025-05-20 19:42:00,58.599999999998545,34.03,34.03,34.02,1,-34.209999999999994,-0.18999999999999062,Buy
2025-05-20 19:43:00,93.59999999999854,34.02,34.03,34.02,1,-34.209999999999994,-0.18999999999999062,Hold
2025-05-20 19:44:00,70.40000000000146,34.01,34.02,34.01,1,-34.209999999999994,-0.19999999999999574,Hold
2025-05-20 19:45:00,70.5,34.04,34.04,34.03,1,-34.209999999999994,-0.1799999999999926,Hold
2025-05-20 19:46:00,56.599999999998545,34.04,34.05,34.04,1,-34.209999999999994,-0.1699999999999946,Hold
2025-05-20 19:47:00,45.10000000000218,34.05,34.05,34.04,1,-34.209999999999994,-0.1699999999999946,Hold
2025-05-20 19:48:00,29.399999999997817,34.06,34.06,34.05,1,-34.209999999999994,-0.1599999999999966,Hold
2025-05-20 19:49:00,23.5,34.03,34.04,34.03,1,-34.209999999999994,-0.1799999999999926,Hold
2025-05-20 19:50:00,-1.0999999999985448,34.01,34.02,34.01,0,-0.19999999999999574,-0.19999999999999574,Sell
2025-05-20 19:51:00,8.099999999998545,34.03,34.03,34.02,1,-34.23,-0.20999999999999375,Buy
2025-05-20 19:52:00,-6.19999999999709,34.01,34.02,34.01,0,-0.21999999999999886,-0.21999999999999886,Sell
2025-05-20 19:53:00,23.799999999999272,34.01,34.02,34.01,1,-34.24,-0.23000000000000398,Buy
2025-05-20 19:54:00,56.29999999999927,34.01,34.02,34.01,1,-34.24,-0.23000000000000398,Hold
2025-05-20 19:55:00,-24.599999999998545,33.99,34.0,33.99,0,-0.25,-0.25,Sell
2025-05-20 19:56:00,-22.200000000000728,33.99,33.99,33.98,0,-0.25,-0.25,Hold
2025-05-20 19:57:00,-4.5,34.01,34.02,34.01,0,-0.25,-0.25,Hold
2025-05-20 19:58:00,16.899999999997817,34.03,34.04,34.03,1,-34.29,-0.259999999999998,Buy
2025-05-20 19:59:00,33.400000000001455,34.04,34.05,34.04,1,-34.29,-0.25,Hold
2025-05-20 20:00:00,73.5,34.04,34.04,34.03,1,-34.29,-0.259999999999998,Hold
2025-05-20 20:01:00,32.29999999999927,34.03,34.04,34.03,1,-34.29,-0.259999999999998,Hold
2025-05-20 20:02:00,45.400000000001455,34.03,34.04,34.03,1,-34.29,-0.259999999999998,Hold
2025-05-20 20:03:00,46.099999999998545,34.04,34.05,34.04,1,-34.29,-0.25,Hold
2025-05-20 20:04:00,33.60000000000218,34.05,34.06,34.05,1,-34.29,-0.240000000000002,Hold
2025-05-20 20:05:00,120.39999999999782,34.06,34.07,34.06,1,-34.29,-0.22999999999999687,Hold
2025-05-20 20:06:00,77.20000000000073,34.05,34.06,34.05,1,-34.29,-0.240000000000002,Hold
2025-05-20 20:07:00,63.29999999999927,34.06,34.06,34.05,1,-34.29,-0.240000000000002,Hold
2025-05-20 20:08:00,39.400000000001455,34.06,34.06,34.05,1,-34.29,-0.240000000000002,Hold
2025-05-20 20:09:00,8.799999999999272,34.05,34.05,34.04,1,-34.29,-0.25,Hold
2025-05-20 20:10:00,33.79999999999927,34.06,34.06,34.05,1,-34.29,-0.240000000000002,Hold
2025-05-20 20:11:00,30.0,34.05,34.05,34.04,1,-34.29,-0.25,Hold
2025-05-20 20:12:00,7.600000000002183,34.04,34.05,34.04,1,-34.29,-0.25,Hold
2025-05-20 20:13:00,25.599999999998545,34.04,34.05,34.04,1,-34.29,-0.25,Hold
2025-05-20 20:14:00,1.9000000000014552,34.03,34.04,34.03,1,-34.29,-0.259999999999998,Hold
2025-05-20 20:15:00,-59.70000000000073,34.01,34.01,34.0,0,-0.28999999999999915,-0.28999999999999915,Sell
2025-05-20 20:16:00,-55.400000000001455,33.99,33.99,33.98,0,-0.28999999999999915,-0.28999999999999915,Hold
2025-05-20 20:17:00,-53.39999999999782,33.99,34.0,33.99,0,-0.28999999999999915,-0.28999999999999915,Hold
2025-05-20 20:18:00,-58.70000000000073,34.01,34.01,34.0,0,-0.28999999999999915,-0.28999999999999915,Hold
2025-05-20 20:19:00,-29.200000000000728,34.02,34.02,34.01,0,-0.28999999999999915,-0.28999999999999915,Hold
2025-05-20 20:20:00,-66.40000000000146,34.0,34.01,34.0,0,-0.28999999999999915,-0.28999999999999915,Hold
2025-05-20 20:21:00,-79.39999999999782,33.97,33.97,33.96,0,-0.28999999999999915,-0.28999999999999915,Hold
2025-05-20 20:22:00,-55.10000000000218,33.97,33.97,33.96,0,-0.28999999999999915,-0.28999999999999915,Hold
2025-05-20 20:23:00,-75.89999999999782,33.99,33.99,33.98,0,-0.28999999999999915,-0.28999999999999915,Hold
2025-05-20 20:24:00,-62.60000000000218,33.98,33.98,33.97,0,-0.28999999999999915,-0.28999999999999915,Hold
2025-05-20 20:25:00,-30.899999999997817,33.97,33.97,33.96,0,-0.28999999999999915,-0.28999999999999915,Hold
2025-05-20 20:26:00,-22.900000000001455,33.96,33.96,33.95,0,-0.28999999999999915,-0.28999999999999915,Hold
2025-05-20 20:27:00,-44.79999999999927,33.95,33.95,33.94,0,-0.28999999999999915,-0.28999999999999915,Hold
2025-05-20 20:28:00,-65.59999999999854,33.91,33.92,33.91,0,-0.28999999999999915,-0.28999999999999915,Hold
2025-05-20 20:29:00,-63.400000000001455,33.92,33.93,33.92,0,-0.28999999999999915,-0.28999999999999915,Hold
2025-05-20 20:30:00,-52.5,33.92,33.93,33.92,0,-0.28999999999999915,-0.28999999999999915,Hold
2025-05-20 20:31:00,-7.299999999999272,33.92,33.93,33.92,0,-0.28999999999999915,-0.28999999999999915,Hold
2025-05-20 20:32:00,-11.5,33.92,33.93,33.92,0,-0.28999999999999915,-0.28999999999999915,Hold
2025-05-20 20:33:00,-8.400000000001455,33.92,33.93,33.92,0,-0.28999999999999915,-0.28999999999999915,Hold
2025-05-20 20:34:00,10.299999999999272,33.94,33.95,33.94,1,-34.24,-0.30000000000000426,Buy
2025-05-20 20:35:00,22.400000000001455,33.96,33.96,33.95,1,-34.24,-0.28999999999999915,Hold
2025-05-20 20:36:00,43.29999999999927,33.97,33.97,33.96,1,-34.24,-0.28000000000000114,Hold
2025-05-20 20:37:00,73.5,33.97,33.98,33.97,1,-34.24,-0.2700000000000031,Hold
2025-05-20 20:38:00,104.40000000000146,33.99,33.99,33.98,1,-34.24,-0.2600000000000051,Hold
2025-05-20 20:39:00,103.5,33.99,33.99,33.98,1,-34.24,-0.2600000000000051,Hold
2025-05-20 20:40:00,83.59999999999854,33.97,33.98,33.97,1,-34.24,-0.2700000000000031,Hold
2025-05-20 20:41:00,60.900000000001455,33.96,33.96,33.95,1,-34.24,-0.28999999999999915,Hold
2025-05-20 20:42:00,70.39999999999782,33.97,33.97,33.96,1,-34.24,-0.28000000000000114,Hold
2025-05-20 20:43:00,62.20000000000073,33.97,33.97,33.96,1,-34.24,-0.28000000000000114,Hold
2025-05-20 20:44:00,55.60000000000218,33.97,33.97,33.96,1,-34.24,-0.28000000000000114,Hold
2025-05-20 20:45:00,63.79999999999927,33.97,33.97,33.96,1,-34.24,-0.28000000000000114,Hold
2025-05-20 20:46:00,52.5,33.95,33.96,33.95,1,-34.24,-0.28999999999999915,Hold
2025-05-20 20:47:00,36.79999999999927,33.96,33.96,33.95,1,-34.24,-0.28999999999999915,Hold
2025-05-20 20:48:00,28.900000000001455,33.96,33.96,33.95,1,-34.24,-0.28999999999999915,Hold
2025-05-20 20:49:00,-5.5,33.94,33.95,33.94,0,-0.30000000000000426,-0.30000000000000426,Sell
2025-05-20 20:50:00,32.79999999999927,33.94,33.95,33.94,1,-34.25000000000001,-0.3100000000000094,Buy
2025-05-20 20:51:00,52.79999999999927,33.94,33.95,33.94,1,-34.25000000000001,-0.3100000000000094,Hold
2025-05-20 20:52:00,55.599999999998545,33.94,33.94,33.93,1,-34.25000000000001,-0.3200000000000074,Hold
2025-05-20 20:53:00,56.30000000000291,33.95,33.95,33.94,1,-34.25000000000001,-0.3100000000000094,Hold
2025-05-20 20:54:00,67.39999999999782,33.95,33.95,33.94,1,-34.25000000000001,-0.3100000000000094,Hold
2025-05-20 20:55:00,39.79999999999927,33.94,33.94,33.93,1,-34.25000000000001,-0.3200000000000074,Hold
2025-05-20 20:56:00,38.20000000000073,33.92,33.93,33.92,1,-34.25000000000001,-0.3300000000000054,Hold
2025-05-20 20:57:00,40.5,33.94,33.94,33.93,1,-34.25000000000001,-0.3200000000000074,Hold
2025-05-20 20:58:00,60.10000000000218,33.96,33.97,33.96,1,-34.25000000000001,-0.29000000000000625,Hold
2025-05-20 20:59:00,99.89999999999782,33.96,33.96,33.95,1,-34.25000000000001,-0.30000000000000426,Hold
2025-05-20 21:00:00,54.5,33.94,33.94,33.93,1,-34.25000000000001,-0.3200000000000074,Hold
2025-05-20 21:01:00,31.200000000000728,33.92,33.93,33.92,1,-34.25000000000001,-0.3300000000000054,Hold
2025-05-20 21:02:00,-2.5,33.9,33.91,33.9,0,-0.3500000000000085,-0.3500000000000085,Sell
2025-05-20 21:03:00,7.200000000000728,33.92,33.93,33.92,1,-34.28000000000001,-0.36000000000000654,Buy
2025-05-20 21:04:00,-17.5,33.91,33.92,33.91,0,-0.37000000000001165,-0.37000000000001165,Sell
2025-05-20 21:05:00,8.200000000000728,33.91,33.91,33.9,1,-34.28000000000001,-0.38000000000000966,Buy
2025-05-20 21:06:00,6.399999999997817,33.9,33.91,33.9,1,-34.28000000000001,-0.38000000000000966,Hold
2025-05-20 21:07:00,6.700000000000728,33.9,33.9,33.89,1,-34.28000000000001,-0.3900000000000077,Hold
2025-05-20 21:08:00,-4.799999999999272,33.93,33.93,33.92,0,-0.36000000000000654,-0.36000000000000654,Sell
2025-05-20 21:09:00,-10.5,33.94,33.94,33.93,0,-0.36000000000000654,-0.36000000000000654,Hold
2025-05-20 21:10:00,0.7999999999992724,33.92,33.93,33.92,1,-34.290000000000006,-0.37000000000000455,Buy
2025-05-20 21:11:00,19.5,33.92,33.92,33.91,1,-34.290000000000006,-0.38000000000000966,Hold
2025-05-20 21:12:00,41.900000000001455,33.94,33.94,33.93,1,-34.290000000000006,-0.36000000000000654,Hold
2025-05-20 21:13:00,6.799999999999272,33.93,33.94,33.93,1,-34.290000000000006,-0.36000000000000654,Hold
2025-05-20 21:14:00,16.899999999997817,33.94,33.94,33.93,1,-34.290000000000006,-0.36000000000000654,Hold
2025-05-20 21:15:00,18.900000000001455,33.94,33.95,33.94,1,-34.290000000000006,-0.3500000000000085,Hold
2025-05-20 21:16:00,41.79999999999927,33.94,33.95,33.94,1,-34.290000000000006,-0.3500000000000085,Hold
2025-05-20 21:17:00,40.900000000001455,33.94,33.94,33.93,1,-34.290000000000006,-0.36000000000000654,Hold
2025-05-20 21:18:00,29.200000000000728,33.94,33.94,33.93,1,-34.290000000000006,-0.36000000000000654,Hold
2025-05-20 21:19:00,35.29999999999927,33.94,33.94,33.93,1,-34.290000000000006,-0.36000000000000654,Hold
2025-05-20 21:20:00,50.099999999998545,33.94,33.95,33.94,1,-34.290000000000006,-0.3500000000000085,Hold
2025-05-20 21:21:00,56.400000000001455,33.94,33.95,33.94,1,-34.290000000000006,-0.3500000000000085,Hold
2025-05-20 21:22:00,52.5,33.94,33.95,33.94,1,-34.290000000000006,-0.3500000000000085,Hold
2025-05-20 21:23:00,80.79999999999927,33.96,33.96,33.95,1,-34.290000000000006,-0.3400000000000034,Hold
2025-05-20 21:24:00,77.59999999999854,33.96,33.96,33.95,1,-34.290000000000006,-0.3400000000000034,Hold
2025-05-20 21:25:00,86.20000000000073,33.96,33.96,33.95,1,-34.290000000000006,-0.3400000000000034,Hold
2025-05-20 21:26:00,68.40000000000146,33.95,33.96,33.95,1,-34.290000000000006,-0.3400000000000034,Hold
2025-05-20 21:27:00,74.09999999999854,33.95,33.95,33.94,1,-34.290000000000006,-0.3500000000000085,Hold
2025-05-20 21:28:00,50.400000000001455,33.94,33.95,33.94,1,-34.290000000000006,-0.3500000000000085,Hold
2025-05-20 21:29:00,45.5,33.94,33.95,33.94,1,-34.290000000000006,-0.3500000000000085,Hold
2025-05-20 21:30:00,57.599999999998545,33.95,33.95,33.94,1,-34.290000000000006,-0.3500000000000085,Hold
2025-05-20 21:31:00,31.0,33.94,33.95,33.94,1,-34.290000000000006,-0.3500000000000085,Hold
2025-05-20 21:32:00,30.5,33.94,33.95,33.94,1,-34.290000000000006,-0.3500000000000085,Hold
2025-05-20 21:33:00,32.0,33.95,33.95,33.94,1,-34.290000000000006,-0.3500000000000085,Hold
2025-05-20 21:34:00,40.29999999999927,33.96,33.96,33.95,1,-34.290000000000006,-0.3400000000000034,Hold
2025-05-20 21:35:00,-11.5,33.94,33.95,33.94,0,-0.3500000000000085,-0.3500000000000085,Sell
2025-05-20 21:36:00,24.80000000000291,33.95,33.95,33.94,1,-34.30000000000001,-0.36000000000001364,Buy
2025-05-20 21:37:00,-3.600000000002183,33.94,33.95,33.94,0,-0.36000000000001364,-0.36000000000001364,Sell
2025-05-20 21:38:00,19.900000000001455,33.94,33.95,33.94,1,-34.31000000000002,-0.37000000000001876,Buy
2025-05-20 21:39:00,17.099999999998545,33.94,33.95,33.94,1,-34.31000000000002,-0.37000000000001876,Hold
2025-05-20 21:40:00,34.29999999999927,33.94,33.95,33.94,1,-34.31000000000002,-0.37000000000001876,Hold
2025-05-20 21:41:00,69.90000000000146,33.94,33.94,33.93,1,-34.31000000000002,-0.38000000000001677,Hold
2025-05-20 21:42:00,87.20000000000073,33.94,33.94,33.93,1,-34.31000000000002,-0.38000000000001677,Hold
2025-05-20 21:43:00,61.5,33.92,33.93,33.92,1,-34.31000000000002,-0.3900000000000148,Hold
2025-05-20 21:44:00,65.79999999999927,33.92,33.92,33.91,1,-34.31000000000002,-0.4000000000000199,Hold
2025-05-20 21:45:00,105.79999999999927,33.92,33.92,33.91,1,-34.31000000000002,-0.4000000000000199,Hold
2025-05-20 21:46:00,98.20000000000073,33.92,33.93,33.92,1,-34.31000000000002,-0.3900000000000148,Hold
2025-05-20 21:47:00,126.90000000000146,33.92,33.93,33.92,1,-34.31000000000002,-0.3900000000000148,Hold
2025-05-20 21:48:00,134.59999999999854,33.92,33.92,33.91,1,-34.31000000000002,-0.4000000000000199,Hold
2025-05-20 21:49:00,155.09999999999854,33.92,33.92,33.91,1,-34.31000000000002,-0.4000000000000199,Hold
2025-05-20 21:50:00,182.20000000000073,33.93,33.94,33.93,1,-34.31000000000002,-0.38000000000001677,Hold
2025-05-20 21:51:00,206.70000000000073,33.93,33.93,33.92,1,-34.31000000000002,-0.3900000000000148,Hold
2025-05-20 21:52:00,207.70000000000073,33.93,33.93,33.92,1,-34.31000000000002,-0.3900000000000148,Hold
2025-05-20 21:53:00,196.89999999999782,33.92,33.93,33.92,1,-34.31000000000002,-0.3900000000000148,Hold
2025-05-20 21:54:00,308.7000000000007,33.94,33.94,33.93,1,-34.31000000000002,-0.38000000000001677,Hold
2025-05-20 21:55:00,352.0,33.95,33.95,33.94,1,-34.31000000000002,-0.37000000000001876,Hold
2025-05-20 21:56:00,260.2000000000007,33.94,33.95,33.94,1,-34.31000000000002,-0.37000000000001876,Hold
2025-05-20 21:57:00,122.59999999999854,33.93,33.94,33.93,1,-34.31000000000002,-0.38000000000001677,Hold
2025-05-20 21:58:00,208.40000000000146,33.94,33.95,33.94,1,-34.31000000000002,-0.37000000000001876,Hold
2025-05-20 21:59:00,303.1999999999971,33.94,33.95,33.94,1,-34.31000000000002,-0.37000000000001876,Hold
2025-05-20 22:00:00,637.4000000000015,33.95,33.99,33.91,1,-34.31000000000002,-0.4000000000000199,No trade
