TimeStamp,bb_feature,close,ask,bid,Position,Cash,NetValue,Action
2025-05-20 20:17:00,0.0,33.99,34.0,33.99,1,-34.34,-0.3500000000000014,Hold
2025-05-20 20:18:00,0.0,34.01,34.01,34.0,1,-34.34,-0.3400000000000034,Hold
2025-05-20 20:19:00,0.0,34.02,34.02,34.01,1,-34.34,-0.3300000000000054,Hold
2025-05-20 20:20:00,0.0,34.0,34.01,34.0,1,-34.34,-0.3400000000000034,Hold
2025-05-20 20:21:00,0.0021930241988457055,33.97,33.97,33.96,1,-34.34,-0.38000000000000256,Hold
2025-05-20 20:22:00,0.0,33.97,33.97,33.96,1,-34.34,-0.38000000000000256,Hold
2025-05-20 20:23:00,0.0,33.99,33.99,33.98,1,-34.34,-0.36000000000000654,Hold
2025-05-20 20:24:00,0.0,33.98,33.98,33.97,1,-34.34,-0.37000000000000455,Hold
2025-05-20 20:25:00,0.0,33.97,33.97,33.96,1,-34.34,-0.38000000000000256,Hold
2025-05-20 20:26:00,0.0,33.96,33.96,33.95,1,-34.34,-0.39000000000000057,Hold
2025-05-20 20:27:00,0.0,33.95,33.95,33.94,1,-34.34,-0.4000000000000057,Hold
2025-05-20 20:28:00,0.007750862079184628,33.91,33.92,33.91,1,-34.34,-0.4300000000000068,Hold
2025-05-20 20:29:00,0.0,33.92,33.93,33.92,1,-34.34,-0.4200000000000017,Hold
2025-05-20 20:30:00,0.0,33.92,33.93,33.92,1,-34.34,-0.4200000000000017,Hold
2025-05-20 20:31:00,0.0,33.92,33.93,33.92,1,-34.34,-0.4200000000000017,Hold
2025-05-20 20:32:00,0.0,33.92,33.93,33.92,1,-34.34,-0.4200000000000017,Hold
2025-05-20 20:33:00,0.0,33.92,33.93,33.92,1,-34.34,-0.4200000000000017,Hold
2025-05-20 20:34:00,-0.00399999999986278,33.94,33.95,33.94,1,-34.34,-0.4000000000000057,Hold
2025-05-20 20:35:00,-0.003999999999933834,33.96,33.96,33.95,1,-34.34,-0.39000000000000057,Hold
2025-05-20 20:36:00,0.0,33.97,33.97,33.96,1,-34.34,-0.38000000000000256,Hold
2025-05-20 20:37:00,0.0,33.97,33.98,33.97,1,-34.34,-0.37000000000000455,Hold
2025-05-20 20:38:00,0.0,33.99,33.99,33.98,1,-34.34,-0.36000000000000654,Hold
2025-05-20 20:39:00,0.0,33.99,33.99,33.98,1,-34.34,-0.36000000000000654,Hold
2025-05-20 20:40:00,0.0,33.97,33.98,33.97,1,-34.34,-0.37000000000000455,Hold
2025-05-20 20:41:00,0.0,33.96,33.96,33.95,1,-34.34,-0.39000000000000057,Hold
2025-05-20 20:42:00,0.0,33.97,33.97,33.96,1,-34.34,-0.38000000000000256,Hold
2025-05-20 20:43:00,0.0,33.97,33.97,33.96,1,-34.34,-0.38000000000000256,Hold
2025-05-20 20:44:00,0.0,33.97,33.97,33.96,1,-34.34,-0.38000000000000256,Hold
2025-05-20 20:45:00,0.0,33.97,33.97,33.96,1,-34.34,-0.38000000000000256,Hold
2025-05-20 20:46:00,0.003999999999919623,33.95,33.96,33.95,1,-34.34,-0.39000000000000057,Hold
2025-05-20 20:47:00,0.0,33.96,33.96,33.95,1,-34.34,-0.39000000000000057,Hold
2025-05-20 20:48:00,0.0,33.96,33.96,33.95,1,-34.34,-0.39000000000000057,Hold
2025-05-20 20:49:00,0.0007029414591457339,33.94,33.95,33.94,1,-34.34,-0.4000000000000057,Hold
2025-05-20 20:50:00,0.0,33.94,33.95,33.94,1,-34.34,-0.4000000000000057,Hold
2025-05-20 20:51:00,0.0,33.94,33.95,33.94,1,-34.34,-0.4000000000000057,Hold
2025-05-20 20:52:00,0.0,33.94,33.94,33.93,1,-34.34,-0.4100000000000037,Hold
2025-05-20 20:53:00,-0.0019999999998034923,33.95,33.95,33.94,1,-34.34,-0.4000000000000057,Hold
2025-05-20 20:54:00,0.0,33.95,33.95,33.94,1,-34.34,-0.4000000000000057,Hold
2025-05-20 20:55:00,0.0,33.94,33.94,33.93,1,-34.34,-0.4100000000000037,Hold
2025-05-20 20:56:00,0.0035683232747629745,33.92,33.93,33.92,1,-34.34,-0.4200000000000017,Hold
2025-05-20 20:57:00,0.0,33.94,33.94,33.93,1,-34.34,-0.4100000000000037,Hold
2025-05-20 20:58:00,0.0,33.96,33.97,33.96,1,-34.34,-0.38000000000000256,Hold
2025-05-20 20:59:00,0.0,33.96,33.96,33.95,1,-34.34,-0.39000000000000057,Hold
2025-05-20 21:00:00,0.0,33.94,33.94,33.93,1,-34.34,-0.4100000000000037,Hold
2025-05-20 21:01:00,0.0015500556793099918,33.92,33.93,33.92,1,-34.34,-0.4200000000000017,Hold
2025-05-20 21:02:00,0.001014288630891258,33.9,33.91,33.9,1,-34.34,-0.44000000000000483,Hold
2025-05-20 21:03:00,0.0,33.92,33.93,33.92,1,-34.34,-0.4200000000000017,Hold
2025-05-20 21:04:00,0.0,33.91,33.92,33.91,1,-34.34,-0.4300000000000068,Hold
2025-05-20 21:05:00,0.0,33.91,33.91,33.9,1,-34.34,-0.44000000000000483,Hold
2025-05-20 21:06:00,0.0,33.9,33.91,33.9,1,-34.34,-0.44000000000000483,Hold
2025-05-20 21:07:00,0.0,33.9,33.9,33.89,1,-34.34,-0.45000000000000284,Hold
2025-05-20 21:08:00,-0.0035683232746919202,33.93,33.93,33.92,1,-34.34,-0.4200000000000017,Hold
2025-05-20 21:09:00,0.0,33.94,33.94,33.93,1,-34.34,-0.4100000000000037,Hold
2025-05-20 21:10:00,0.0,33.92,33.93,33.92,1,-34.34,-0.4200000000000017,Hold
2025-05-20 21:11:00,0.0,33.92,33.92,33.91,1,-34.34,-0.4300000000000068,Hold
2025-05-20 21:12:00,0.0,33.94,33.94,33.93,1,-34.34,-0.4100000000000037,Hold
2025-05-20 21:13:00,0.0,33.93,33.94,33.93,1,-34.34,-0.4100000000000037,Hold
2025-05-20 21:14:00,0.0,33.94,33.94,33.93,1,-34.34,-0.4100000000000037,Hold
2025-05-20 21:15:00,0.0,33.94,33.95,33.94,1,-34.34,-0.4000000000000057,Hold
2025-05-20 21:16:00,0.0,33.94,33.95,33.94,1,-34.34,-0.4000000000000057,Hold
2025-05-20 21:17:00,0.0,33.94,33.94,33.93,1,-34.34,-0.4100000000000037,Hold
2025-05-20 21:18:00,0.0,33.94,33.94,33.93,1,-34.34,-0.4100000000000037,Hold
2025-05-20 21:19:00,0.0,33.94,33.94,33.93,1,-34.34,-0.4100000000000037,Hold
2025-05-20 21:20:00,0.0,33.94,33.95,33.94,1,-34.34,-0.4000000000000057,Hold
2025-05-20 21:21:00,0.0,33.94,33.95,33.94,1,-34.34,-0.4000000000000057,Hold
2025-05-20 21:22:00,0.0,33.94,33.95,33.94,1,-34.34,-0.4000000000000057,Hold
2025-05-20 21:23:00,-0.003999999999933834,33.96,33.96,33.95,1,-34.34,-0.39000000000000057,Hold
2025-05-20 21:24:00,0.0,33.96,33.96,33.95,1,-34.34,-0.39000000000000057,Hold
2025-05-20 21:25:00,0.0,33.96,33.96,33.95,1,-34.34,-0.39000000000000057,Hold
2025-05-20 21:26:00,0.0,33.95,33.96,33.95,1,-34.34,-0.39000000000000057,Hold
2025-05-20 21:27:00,0.0,33.95,33.95,33.94,1,-34.34,-0.4000000000000057,Hold
2025-05-20 21:28:00,0.0007750278396372323,33.94,33.95,33.94,1,-34.34,-0.4000000000000057,Hold
2025-05-20 21:29:00,0.0,33.94,33.95,33.94,1,-34.34,-0.4000000000000057,Hold
2025-05-20 21:30:00,0.0,33.95,33.95,33.94,1,-34.34,-0.4000000000000057,Hold
2025-05-20 21:31:00,0.0,33.94,33.95,33.94,1,-34.34,-0.4000000000000057,Hold
2025-05-20 21:32:00,0.0,33.94,33.95,33.94,1,-34.34,-0.4000000000000057,Hold
2025-05-20 21:33:00,0.0,33.95,33.95,33.94,1,-34.34,-0.4000000000000057,Hold
2025-05-20 21:34:00,-0.0007750278396301269,33.96,33.96,33.95,1,-34.34,-0.39000000000000057,Hold
2025-05-20 21:35:00,0.0,33.94,33.95,33.94,1,-34.34,-0.4000000000000057,Hold
2025-05-20 21:36:00,0.0,33.95,33.95,33.94,1,-34.34,-0.4000000000000057,Hold
2025-05-20 21:37:00,0.0,33.94,33.95,33.94,1,-34.34,-0.4000000000000057,Hold
2025-05-20 21:38:00,0.0,33.94,33.95,33.94,1,-34.34,-0.4000000000000057,Hold
2025-05-20 21:39:00,0.0,33.94,33.95,33.94,1,-34.34,-0.4000000000000057,Hold
2025-05-20 21:40:00,0.0,33.94,33.95,33.94,1,-34.34,-0.4000000000000057,Hold
2025-05-20 21:41:00,0.0,33.94,33.94,33.93,1,-34.34,-0.4100000000000037,Hold
2025-05-20 21:42:00,0.0,33.94,33.94,33.93,1,-34.34,-0.4100000000000037,Hold
2025-05-20 21:43:00,0.003999999999919623,33.92,33.93,33.92,1,-34.34,-0.4200000000000017,Hold
2025-05-20 21:44:00,0.0,33.92,33.92,33.91,1,-34.34,-0.4300000000000068,Hold
2025-05-20 21:45:00,0.0,33.92,33.92,33.91,1,-34.34,-0.4300000000000068,Hold
2025-05-20 21:46:00,0.0,33.92,33.93,33.92,1,-34.34,-0.4200000000000017,Hold
2025-05-20 21:47:00,0.0,33.92,33.93,33.92,1,-34.34,-0.4200000000000017,Hold
2025-05-20 21:48:00,0.0,33.92,33.92,33.91,1,-34.34,-0.4300000000000068,Hold
2025-05-20 21:49:00,0.0,33.92,33.92,33.91,1,-34.34,-0.4300000000000068,Hold
2025-05-20 21:50:00,-0.001999999999796387,33.93,33.94,33.93,1,-34.34,-0.4100000000000037,Hold
2025-05-20 21:51:00,0.0,33.93,33.93,33.92,1,-34.34,-0.4200000000000017,Hold
2025-05-20 21:52:00,0.0,33.93,33.93,33.92,1,-34.34,-0.4200000000000017,Hold
2025-05-20 21:53:00,0.0,33.92,33.93,33.92,1,-34.34,-0.4200000000000017,Hold
2025-05-20 21:54:00,-0.0005131670193776472,33.94,33.94,33.93,1,-34.34,-0.4100000000000037,Hold
2025-05-20 21:55:00,-0.0007029414591528393,33.95,33.95,33.94,1,-34.34,-0.4000000000000057,Hold
2025-05-20 21:56:00,0.0,33.94,33.95,33.94,1,-34.34,-0.4000000000000057,Hold
2025-05-20 21:57:00,0.0,33.93,33.94,33.93,1,-34.34,-0.4100000000000037,Hold
2025-05-20 21:58:00,0.0,33.94,33.95,33.94,1,-34.34,-0.4000000000000057,Hold
2025-05-20 21:59:00,0.0,33.94,33.95,33.94,1,-34.34,-0.4000000000000057,Hold
2025-05-20 22:00:00,-0.0005131670193776472,33.95,33.99,33.91,1,-34.34,-0.4300000000000068,No trade
