trial,col_signal,sign_thresh,reset_peak,rsi_min_thresh,rsi_max_thresh,vol_thresh,adx_thresh,atr_mult,vwap_atr_mult,buy_factor,sell_factor,trailstop_pct,avg_daily_pnl
1255,ema_21,ema_50,0,35,78,3.84415,59.27827,1.4297,-12.82068,0.99156,0.7058,7.87346,7.55749
802,ema_9,ema_21,0,47,82,5.28463,58.41375,3.55501,-19.61875,0.44298,0.47768,9.70748,7.53376
1005,ema_9,ema_21,0,23,74,4.76118,48.07659,1.04712,-11.60513,0.60865,0.80087,14.48932,7.52642
694,ema_21,ema_50,0,26,91,3.70019,59.97638,1.86753,-15.08078,0.8421,0.96532,9.57357,7.51389
111,ema_21,ema_50,0,25,36,3.22437,56.44399,1.16686,3.83187,0.43547,0.73455,10.47604,7.47798
1282,ema_21,ema_50,0,34,80,4.01188,59.46942,3.2607,-0.90022,0.41092,0.2371,8.54135,7.40176
648,ema_21,ema_50,0,33,42,5.54175,39.39965,2.23923,-13.15424,0.1029,0.15109,8.08774,7.35779
326,ema_21,ema_50,0,49,57,4.31314,56.87712,3.52763,-0.30013,0.83603,0.61682,7.29177,7.27554
67,ema_21,ema_50,0,38,78,4.04393,46.55797,2.10197,2.67746,0.23873,0.80054,5.5723,7.26395
86,ema_21,ema_50,0,38,47,4.74758,46.6009,1.87618,-11.81655,0.34987,0.59731,5.60565,7.21246
1029,ema_21,ema_50,0,59,95,4.08849,56.6574,4.57282,-0.86688,0.7424,0.60583,6.93711,7.20737
762,ema_21,ema_50,0,23,79,5.34994,42.16655,1.52742,-13.34995,0.30759,0.48726,12.84757,7.15314
166,ema_21,ema_50,0,50,57,4.90998,52.43612,2.70049,-7.48869,0.81765,0.15243,14.95311,7.1341
437,ema_21,ema_50,0,59,64,4.61733,51.00143,2.05624,-2.4542,0.80255,0.398,9.25741,7.10593
88,ema_9,ema_21,0,41,81,5.19706,57.78656,3.31522,-3.11076,0.57558,0.86657,14.60164,7.00941
639,ema_9,ema_21,0,23,100,5.51697,58.6003,4.87471,-3.56146,0.70975,0.32593,11.52138,6.96826
160,ema_9,ema_21,0,50,56,3.89249,59.26077,1.91648,-16.73249,0.77941,0.38544,10.53765,6.95179
1068,ema_9,ema_21,0,49,96,4.36692,46.39898,1.62693,-16.75674,0.163,0.53745,3.16966,6.92992
203,ema_21,ema_50,0,49,62,4.67652,51.12932,3.60112,-17.82511,0.90081,0.32735,14.99706,6.86973
595,ema_9,ema_21,0,23,37,5.38052,48.89132,5.6149,-19.44945,0.22231,0.99568,8.33397,6.86304
623,ema_21,ema_50,0,57,98,5.5411,42.16932,3.79028,-17.1737,0.40332,0.23517,5.38829,6.85396
823,ema_9,ema_21,0,42,88,4.45831,49.35257,5.26873,-19.53514,0.24874,0.87423,3.03145,6.80257
101,ema_21,ema_50,0,54,69,5.80346,40.90786,3.2765,1.70476,0.82337,0.10845,4.9868,6.75263
130,ema_21,ema_50,0,37,47,4.03571,44.20338,2.93922,-3.76739,0.81295,0.17769,12.27244,6.74757
641,ema_9,ema_21,0,20,89,3.06844,58.94941,1.1522,-18.94278,0.97106,0.82933,11.74567,6.7176
689,ema_9,ema_21,0,34,90,5.57345,42.17103,1.12453,-14.6134,0.14095,0.71559,8.81771,6.71629
50,ema_9,ema_21,0,29,72,5.42788,43.00976,1.12991,-17.79218,0.18856,0.21038,4.5809,6.62553
34,ema_9,ema_21,0,39,47,5.80287,59.97687,4.43535,-9.56376,0.91138,0.15346,6.61269,6.60517
43,ema_9,ema_21,0,41,60,4.60719,57.86416,1.97965,-9.94935,0.75347,0.24492,5.16154,6.59728
1210,ema_21,ema_50,0,31,84,3.97608,59.33619,1.04077,-17.21287,0.65877,0.99975,10.4227,6.5478
75,ema_9,ema_21,0,60,79,4.74107,47.04935,3.0053,4.96516,0.52302,0.53566,5.8162,6.54624
403,ema_9,ema_21,0,44,54,4.28337,57.94483,1.17456,-1.5892,0.60271,0.77167,13.86911,6.4281
456,ema_9,ema_21,0,60,66,4.13194,59.88503,2.06867,-15.4212,0.87706,0.46997,6.99976,6.40179
93,ema_9,ema_21,0,40,84,4.67389,59.9656,4.74343,-12.76802,0.68671,0.85035,9.01963,6.36336
31,ema_9,ema_21,0,34,96,5.67422,48.74707,1.73809,-4.66089,0.96701,0.33499,4.12874,6.34832
103,ema_21,ema_50,0,21,22,4.67378,58.4018,1.26747,-2.66624,0.37673,0.1975,12.60086,6.33852
201,ema_21,ema_50,0,44,65,3.5497,47.81547,5.7168,-5.48028,0.56204,0.24676,14.39347,6.32902
346,ema_9,ema_21,0,59,64,4.02997,56.61244,1.59209,-18.81459,0.61317,0.59167,13.32052,6.31981
1289,ema_9,ema_21,0,36,80,4.23222,59.84684,1.25044,-13.81801,0.81276,0.97593,6.85439,6.31248
493,ema_9,ema_21,0,35,70,5.65093,48.56185,2.48145,-4.44817,0.35397,0.96889,7.26,6.29411
621,ema_21,ema_50,0,32,99,5.65642,35.18488,1.85455,3.89504,0.11973,0.95621,7.44135,6.29167
292,ema_9,ema_21,0,30,75,4.3912,58.19251,2.00053,0.54548,0.79605,0.99225,14.55379,6.26774
269,ema_21,ema_50,0,60,67,4.09925,59.05087,1.67319,-4.43127,0.62782,0.517,8.0489,6.25102
379,ema_9,ema_21,0,40,73,3.93709,58.55402,2.09976,-16.59643,0.88932,0.70594,7.47758,6.23401
73,ema_21,ema_50,0,20,52,5.04284,47.36025,3.87828,-17.40146,0.51193,0.27312,6.30067,6.23003
825,ema_21,ema_50,0,41,80,4.4418,59.32399,3.6221,-19.13837,0.62492,0.64114,9.21849,6.22349
1096,ema_9,ema_21,0,46,94,3.59479,48.47892,5.7112,4.91777,0.1552,0.84135,6.53731,6.22107
95,ema_9,ema_21,0,36,79,4.46525,49.51754,5.25012,-6.24547,0.73356,0.24328,14.85929,6.21231
1216,ema_21,ema_50,0,37,88,4.05351,59.80185,2.32069,-8.32791,0.70998,0.95838,11.15404,6.16006
438,ema_21,ema_50,0,54,60,4.04595,59.11124,1.222,-14.23677,0.64896,0.56584,8.61273,6.15419
827,ema_9,ema_21,0,24,76,5.26952,56.85655,1.00497,-16.89688,0.85386,0.69442,3.6677,6.14418
169,ema_21,ema_50,0,42,53,4.03387,59.15441,4.70491,-17.45762,0.64399,0.51119,14.93349,6.08117
1281,ema_9,ema_21,0,22,75,5.36673,51.8763,1.02507,4.99838,0.41915,0.17701,11.20385,6.06993
271,ema_9,ema_21,0,26,71,3.93532,57.96623,3.06524,-17.97361,0.73361,0.83265,13.21533,6.0388
765,ema_21,ema_50,0,52,84,4.36832,38.93377,1.49561,-17.00233,0.17517,0.15516,6.72022,6.01548
1033,ema_9,ema_21,0,27,81,4.08354,59.08725,1.51095,-8.0262,0.964,0.70388,8.42124,6.01393
1225,ema_9,ema_21,0,52,93,5.12256,59.13058,1.25914,-14.25665,0.93422,0.82227,11.22539,6.0123
532,ema_21,ema_50,0,60,65,4.04992,59.35765,3.11388,-4.97663,0.66882,0.5594,7.92743,6.01214
870,ema_9,ema_21,0,43,49,5.83976,38.03817,1.82816,3.0058,0.59363,0.8802,9.26536,5.96606
1154,ema_9,ema_21,0,21,70,4.5297,58.536,1.34434,-19.37493,0.7947,0.99921,10.02485,5.9394
265,ema_21,ema_50,0,57,64,4.15444,59.31745,1.93294,-3.89532,0.72401,0.97192,13.69142,5.92968
384,ema_21,ema_50,0,30,71,4.11596,59.68556,1.53836,-14.30547,0.7253,0.96877,10.23489,5.92201
66,ema_9,ema_21,0,27,70,4.81543,46.66342,1.01557,-15.39361,0.43897,0.41571,6.63283,5.87737
956,ema_9,ema_21,0,21,99,4.16086,56.31729,1.58508,-10.6555,0.69824,0.969,9.04547,5.8092
1134,ema_21,ema_50,0,23,83,3.91305,59.6856,2.49485,-19.46128,0.77415,0.9707,3.89251,5.74399
457,ema_9,ema_21,0,53,59,4.33362,56.16468,1.023,-19.8463,0.9442,0.24431,11.42276,5.70134
397,ema_21,ema_50,0,52,59,3.94199,59.55146,2.43738,-4.20497,0.73788,0.71461,9.49811,5.69246
1113,ema_21,ema_50,0,47,96,4.58443,40.26568,3.7141,4.60502,0.11775,0.37201,3.23408,5.62362
1130,ema_9,ema_21,0,44,95,4.03179,58.20178,2.14615,-13.69272,0.83718,0.7177,3.12042,5.61439
447,ema_9,ema_21,0,53,60,4.02058,57.34664,3.99096,-11.22917,0.79661,0.81378,11.93823,5.61299
985,ema_9,ema_21,0,41,92,4.50535,59.58732,3.49837,-3.80364,0.91131,0.87182,9.11083,5.57482
575,ema_9,ema_21,0,36,41,4.37943,56.41765,1.7338,-11.21612,0.75364,0.96925,8.43346,5.5741
955,ema_9,ema_21,0,55,95,5.47136,38.84397,1.08462,-14.1134,0.16467,0.1295,9.14203,5.55341
683,ema_21,ema_50,0,50,91,5.39906,40.06918,1.37691,1.51039,0.25455,0.72396,12.35631,5.52297
345,ema_21,ema_50,0,34,49,4.20882,58.02755,1.14743,4.60602,0.58497,0.81241,14.04622,5.4667
553,ema_21,ema_50,0,27,40,3.87389,59.68646,1.67715,-17.66551,0.80182,0.86715,5.37128,5.41487
21,ema_21,ema_50,0,33,60,4.58825,56.80133,3.69677,-10.01835,0.51889,0.46877,7.27718,5.35803
121,ema_9,ema_21,0,58,61,4.214,49.58919,1.26038,-4.48472,0.46845,0.99889,8.82907,5.35557
863,ema_21,ema_50,0,38,80,3.9306,58.94319,1.09154,-14.47169,0.8735,0.7804,3.29273,5.32862
323,ema_21,ema_50,0,52,58,3.90253,58.95699,1.90065,-8.52111,0.83461,0.53657,9.65044,5.29803
439,ema_21,ema_50,0,26,74,5.57262,41.06203,2.88878,-6.73523,0.62551,0.86872,3.5375,5.28752
82,ema_9,ema_21,0,35,62,5.19866,44.84894,3.45793,-10.47499,0.18718,0.51429,9.59026,5.25658
1132,ema_21,ema_50,0,25,77,3.87988,59.761,1.05939,-8.25372,0.85651,0.97757,8.19726,5.17707
743,ema_21,ema_50,0,31,41,3.94042,59.32673,2.0225,-12.5474,0.85798,0.97084,7.9777,5.15454
1169,ema_21,ema_50,0,42,95,5.09433,42.31045,3.75471,4.37762,0.44245,0.13385,13.48348,5.13126
735,ema_21,ema_50,0,25,87,4.01065,59.7422,1.07669,-14.52367,0.85411,0.89913,9.33277,5.07825
386,ema_21,ema_50,0,43,60,4.0093,59.0669,1.73133,-5.95809,0.8151,0.65846,13.59428,5.05813
730,ema_9,ema_21,0,31,89,4.46286,42.79721,1.58589,-3.36991,0.16932,0.81403,10.50397,5.03719
996,ema_9,ema_21,0,26,78,5.70923,39.72707,4.88658,-6.02188,0.22116,0.95395,14.76192,5.01027
951,ema_21,ema_50,0,24,96,4.02221,59.97359,2.6862,-0.84448,0.78649,0.42947,11.65301,4.98874
941,ema_21,ema_50,0,57,96,4.1745,59.39646,3.43696,-6.24235,0.83289,0.78,6.72198,4.94302
356,ema_21,ema_50,0,55,60,4.04129,59.30065,2.55554,-8.74255,0.78218,0.32875,9.25208,4.90946
1272,ema_21,ema_50,0,38,84,3.90775,59.37847,1.09716,-15.28455,0.88344,0.8883,5.57841,4.84627
771,ema_21,ema_50,0,28,100,3.96328,58.94257,1.70449,-13.46987,0.99789,0.99626,6.06848,4.78614
1055,ema_21,ema_50,0,31,87,3.88231,59.19891,1.462,-15.22112,0.91688,0.96901,5.61788,4.72228
652,ema_21,ema_50,0,20,22,4.20243,59.96249,1.70943,-19.95365,0.88091,0.8667,8.00108,4.71243
1239,ema_21,ema_50,0,47,94,4.55187,59.6496,4.5601,-12.18404,0.62919,0.90656,14.35091,4.6922
946,ema_21,ema_50,0,28,99,3.87369,59.8163,1.12593,-16.6015,0.90891,0.89812,8.95831,4.68107
964,ema_9,ema_21,0,56,94,4.28718,37.12483,2.87893,-5.59281,0.10998,0.16448,3.28289,4.67504
1260,ema_9,ema_21,0,22,71,4.66781,57.8457,1.42538,-10.09578,0.95823,0.95137,8.80249,4.53827
911,ema_21,ema_50,0,51,54,4.94643,40.69987,1.14285,-4.4153,0.18475,0.69372,5.01422,4.53389
314,ema_21,ema_50,0,31,54,4.01363,59.07733,4.04722,-19.54664,0.87349,0.53628,12.65021,4.45361
1081,ema_21,ema_50,0,30,92,4.42178,59.52418,4.57046,-11.12447,0.86947,0.62028,10.93454,4.44741
1087,ema_21,ema_50,0,22,84,4.23238,59.3299,3.47479,-10.98798,0.93224,0.93688,13.63127,4.43481
1222,ema_21,ema_50,0,22,78,4.05305,59.72772,1.53667,-16.95934,0.95572,0.96591,10.53261,4.43175
114,ema_21,ema_50,0,53,68,3.96982,49.60997,3.11403,1.28133,0.6059,0.14461,10.01825,4.41784
1129,ema_9,ema_21,0,33,89,5.26737,53.07402,1.10046,4.71454,0.6944,0.90414,10.07573,4.41387
466,ema_21,ema_50,0,60,66,4.11554,59.0698,1.38309,-19.57895,0.8197,0.27622,8.95071,4.40867
899,ema_21,ema_50,0,59,95,4.10142,59.79974,1.03731,-19.83085,0.83341,0.1907,11.71047,4.38795
928,ema_21,ema_50,0,32,79,4.27706,59.94581,1.02139,-11.69423,0.94124,0.9446,11.05157,4.38459
1163,ema_21,ema_50,0,23,76,4.19681,59.95032,1.83925,-13.9248,0.94589,0.96584,14.89599,4.37713
535,ema_9,ema_21,0,37,52,4.99168,48.0334,4.72333,-9.07178,0.67695,0.71243,4.52746,4.33606
517,ema_21,ema_50,0,39,55,3.91685,59.22342,2.0909,-16.05349,0.97244,0.93072,7.97854,4.25
37,ema_9,ema_21,0,39,96,5.91653,33.77413,2.90482,2.14963,0.13327,0.90547,13.01521,4.22327
401,ema_21,ema_50,0,50,68,4.22458,59.50516,1.77682,-5.01597,0.94016,0.8319,5.3803,4.22025
816,ema_21,ema_50,0,34,92,4.01064,59.13864,1.27224,-13.0016,0.94336,0.71819,10.54684,4.15835
1139,ema_21,ema_50,0,32,90,4.01043,59.66631,2.81655,-19.06792,0.97581,0.87779,9.36168,4.14737
411,ema_21,ema_50,0,32,73,4.34769,59.44489,1.12124,-16.28134,0.98237,0.97192,3.59699,4.12271
1286,ema_9,ema_21,0,54,89,5.18062,46.00485,1.82112,-13.52653,0.45373,0.22875,11.26248,4.1181
1287,ema_21,ema_50,0,30,78,3.93586,59.2167,1.30223,-18.96137,0.96847,0.82169,8.06377,4.11793
246,ema_21,ema_50,0,57,66,3.97584,59.77745,1.67307,-18.0163,0.88471,0.35245,9.89405,4.11311
427,ema_21,ema_50,0,56,63,4.79498,59.40887,1.06707,-19.69075,0.71492,0.54302,11.21278,4.0932
669,ema_21,ema_50,0,46,50,4.49898,59.31994,2.84799,-3.25383,0.64633,0.85864,10.20808,4.08715
1103,ema_21,ema_50,0,20,80,4.31437,59.14576,3.10198,0.98363,0.94535,0.75902,12.86432,4.08329
499,ema_21,ema_50,0,29,51,4.88075,57.93125,1.17451,-4.28465,0.73093,0.98292,14.76922,4.05951
960,ema_21,ema_50,0,41,91,4.51842,38.99787,4.372,-15.44575,0.18963,0.90498,5.25377,4.04619
781,ema_21,ema_50,0,25,85,4.23879,59.23295,1.51081,-16.5525,0.89921,0.48682,9.53402,4.04319
512,ema_21,ema_50,0,57,62,4.1354,59.15919,3.12774,-14.55394,0.90792,0.44984,10.18164,3.93021
76,ema_9,ema_21,0,52,75,5.73911,44.22048,1.416,-9.52168,0.3064,0.78415,7.80675,3.90887
920,ema_21,ema_50,0,49,53,4.34022,59.91816,4.2296,-17.32738,0.92836,0.56449,12.61098,3.90658
836,ema_21,ema_50,0,56,84,4.59109,57.90297,2.93572,2.8693,0.86981,0.9349,9.27423,3.89947
392,ema_21,ema_50,0,38,70,4.02554,59.99763,1.59889,-6.72964,0.96252,0.622,5.85887,3.86834
318,ema_21,ema_50,0,58,62,4.61937,56.64095,2.44305,-3.0624,0.73845,0.95102,5.45638,3.85981
12,ema_21,ema_50,0,43,45,5.43844,39.634,1.37387,-15.4195,0.69331,0.97921,6.45326,3.84659
1234,ema_21,ema_50,0,41,86,4.04363,59.77248,1.21076,-9.21665,0.96298,0.56082,8.37531,3.77694
431,ema_21,ema_50,0,21,79,4.55629,56.34071,3.75782,-12.67739,0.60453,0.20045,6.14241,3.62629
1052,ema_21,ema_50,0,21,100,4.91035,59.84964,2.27183,-16.88815,0.877,0.93248,14.08108,3.61523
799,ema_21,ema_50,0,25,75,4.25099,59.76462,1.43073,-13.29441,0.97719,0.61179,3.51865,3.61431
45,ema_21,ema_50,0,36,86,5.53291,39.25408,1.57348,-8.61669,0.77723,0.73121,10.70546,3.55118
958,ema_21,ema_50,0,60,94,4.24893,59.09608,1.9164,-19.78182,0.95228,0.25208,12.88812,3.33999
47,ema_9,ema_21,0,36,90,3.77965,40.45249,1.42796,-15.67315,0.2092,0.31417,9.03603,3.15145
0,ema_9,ema_21,0,44,74,5.07475,44.96273,4.1327,-8.28634,0.29569,0.79893,5.98758,3.1506
53,ema_21,ema_50,0,38,54,4.36593,45.78463,1.52284,4.91636,0.41343,0.2648,12.31387,3.14513
562,ema_9,ema_21,0,56,60,5.09573,47.84741,5.44027,-3.81439,0.48146,0.72372,13.58583,2.98932
72,ema_21,ema_50,0,44,63,5.01148,38.77632,1.95813,-12.27622,0.25072,0.52906,14.48556,2.96841
784,ema_9,ema_21,0,24,76,5.68781,32.89946,5.45623,-11.17184,0.12926,0.67532,6.03839,2.96642
226,ema_21,ema_50,0,52,59,4.97805,58.85615,1.36992,-14.56248,0.95592,0.8692,4.84844,2.90748
89,ema_9,ema_21,0,28,97,5.97619,39.00108,1.86875,-19.58838,0.49815,0.30189,10.34955,2.89442
422,ema_21,ema_50,0,22,85,4.5363,58.83346,1.81096,-5.01559,0.80233,0.61418,6.99911,2.80804
591,ema_21,ema_50,0,56,58,4.77733,59.89487,1.34829,-16.88512,0.81752,0.25529,14.19397,2.66543
690,ema_21,ema_50,0,29,79,4.59599,59.58611,2.4642,-7.88823,0.97795,0.91081,3.72794,2.60586
118,ema_21,ema_50,0,55,58,5.23823,48.9182,1.14808,-4.98565,0.82556,0.99666,11.37473,2.56547
308,ema_21,ema_50,0,39,55,4.61562,56.89102,1.6132,-0.47703,0.89541,0.95208,12.95345,2.45872
568,ema_21,ema_50,0,32,37,4.45678,58.41581,3.64964,-11.71535,0.83394,0.69599,4.10959,2.20709
746,ema_9,ema_21,0,24,87,3.83904,37.30067,5.93965,-18.00832,0.12553,0.84094,7.79707,2.19111
99,ema_9,ema_21,0,21,48,4.94769,36.43806,4.05471,4.45513,0.29527,0.59229,10.23444,2.05661
27,ema_9,ema_21,0,60,99,5.81672,38.00229,1.02001,-9.56995,0.30855,0.41067,12.09396,2.02639
841,ema_9,ema_21,0,37,89,5.44701,48.86037,1.89174,4.64973,0.44383,0.74407,3.76986,1.98436
1050,ema_21,ema_50,0,22,100,4.54088,56.89867,5.50736,1.00648,0.77169,0.18726,7.60959,1.83261
868,ema_21,ema_50,0,23,73,4.568,59.56439,1.26644,-10.87727,0.95553,0.93091,8.4474,1.82001
504,ema_21,ema_50,0,46,58,4.07935,59.68549,1.71768,2.79336,0.92323,0.97632,4.58482,1.78949
420,ema_21,ema_50,0,22,89,4.51893,59.60276,3.33805,0.57352,0.82122,0.31608,3.85108,1.76171
28,ema_21,ema_50,0,44,53,4.15972,40.96365,3.58266,4.31282,0.79774,0.9425,14.14523,1.75998
25,ema_9,ema_21,0,22,35,3.45842,44.5449,1.88772,4.0643,0.6133,0.31808,11.18144,1.64755
997,ema_21,ema_50,0,50,53,4.35908,59.22741,5.57851,0.71513,0.90233,0.79738,10.64616,1.60375
976,ema_21,ema_50,0,32,85,4.57326,59.7681,1.4158,-16.84648,0.96411,0.82416,6.97147,1.57996
1157,ema_9,ema_21,0,40,77,5.99715,39.02509,2.91784,-10.00126,0.62269,0.38135,13.15842,1.49721
977,ema_21,ema_50,0,24,86,4.61794,58.22707,1.919,-17.70028,0.99717,0.9003,3.79881,1.46947
78,ema_9,ema_21,0,24,83,3.18199,48.12129,2.45492,-12.98876,0.50129,0.50258,4.25855,1.11945
1191,ema_21,ema_50,0,36,88,4.52493,58.22886,3.12363,-16.67565,0.872,0.76997,14.10848,1.00241
569,ema_9,ema_21,0,33,46,3.82644,30.14774,2.09475,4.02193,0.16537,0.33278,6.11643,0.99307
516,ema_21,ema_50,0,41,54,4.51825,57.64302,2.37288,-6.40692,0.94072,0.88718,13.46406,0.42029
6,ema_21,ema_50,0,25,49,4.67183,33.67076,2.13002,-14.88846,0.18076,0.72427,10.12328,0.11154
49,ema_21,ema_50,0,33,96,4.28628,33.19395,1.60851,-15.05027,0.12972,0.25547,10.58598,0.04167
700,ema_21,ema_50,0,26,82,4.5032,57.24647,1.08884,-19.81481,0.96209,0.70454,3.01734,-0.0725
79,ema_9,ema_21,0,44,98,5.59348,34.17796,2.91184,-2.51843,0.27183,0.83456,5.61407,-0.7363
5,ema_21,ema_50,0,40,59,3.94214,43.30837,1.39879,-14.60195,0.92113,0.4355,10.80409,-1.47706
41,ema_9,ema_21,0,29,81,3.89472,41.73509,5.35682,4.35905,0.38357,0.80812,12.79327,-1.52465
18,ema_21,ema_50,0,49,74,3.14345,46.86772,1.52256,-10.6547,0.4359,0.28001,12.22682,-1.56575
23,ema_21,ema_50,0,21,62,3.62742,38.56971,3.0041,-9.65015,0.25048,0.97691,10.50062,-1.81553
487,ema_9,ema_21,0,35,71,5.4914,38.94375,1.42792,-5.53259,0.53509,0.56932,8.29193,-2.29169
56,ema_9,ema_21,0,44,84,5.09281,46.4288,2.87468,-9.25928,0.88977,0.97875,14.63117,-2.88977
843,ema_9,ema_21,0,23,73,5.91936,39.49326,1.78214,-3.95934,0.85275,0.83635,4.57017,-3.53499
592,ema_9,ema_21,0,57,60,5.53462,42.35725,1.02551,-17.40845,0.80913,0.81771,10.98575,-3.65712
1221,ema_9,ema_21,0,58,95,5.50109,38.3434,1.30455,-1.04279,0.65556,0.20632,14.48608,-4.26807
1167,ema_9,ema_21,0,26,82,5.21986,40.50585,2.99836,-6.50585,0.83992,0.25837,3.34831,-4.26962
20,ema_21,ema_50,0,49,99,4.57103,39.08445,1.79967,-17.68666,0.9563,0.5317,7.14152,-4.3049
14,ema_9,ema_21,0,42,47,4.81208,30.58039,2.12521,4.92443,0.81816,0.32009,8.87517,-4.38424
30,ema_21,ema_50,0,31,59,3.12959,50.73472,1.36394,-18.63595,0.86937,0.86537,9.19948,-5.5624
2,ema_9,ema_21,0,52,60,4.29565,44.54831,2.83468,-10.35276,0.75018,0.97074,13.73563,-6.19877
19,ema_9,ema_21,0,37,74,5.6929,30.10221,3.91905,-0.83929,0.37351,0.1949,12.36162,-6.6443
85,ema_9,ema_21,0,49,75,4.62941,38.53634,4.25252,-12.97619,0.87745,0.20509,5.30445,-6.64986
26,ema_9,ema_21,0,57,83,3.90985,45.56461,2.7672,-15.60492,0.82393,0.44431,13.07411,-7.01604
16,ema_9,ema_21,0,39,90,3.55517,44.18456,1.00044,4.04667,0.56551,0.65803,6.5267,-7.79717
55,ema_21,ema_50,0,28,44,4.23335,43.4965,4.72804,1.91408,0.91672,0.86884,4.76889,-8.25434
54,ema_21,ema_50,0,31,97,3.28646,41.30779,1.68619,-19.70576,0.29964,0.82578,9.55631,-9.73523
62,ema_21,ema_50,0,46,49,4.95525,34.20011,1.36236,-19.4973,0.39686,0.22745,12.88278,-10.54274
92,ema_9,ema_21,0,42,50,3.43851,31.3356,5.15969,-14.82895,0.15622,0.12308,11.37738,-10.95519
44,ema_21,ema_50,0,50,69,5.45171,34.1421,4.45047,-11.62349,0.77723,0.51755,13.08902,-11.28726
42,ema_9,ema_21,0,48,55,3.67868,41.73134,3.40448,-15.80639,0.96145,0.31413,8.17328,-19.23265
3,ema_9,ema_21,0,52,60,5.56816,33.21109,1.05296,0.05616,0.88489,0.41278,8.63451,-20.05226
11,ema_9,ema_21,0,35,38,4.32579,36.33087,2.79589,-8.55631,0.62919,0.93188,12.37254,-20.13675
38,ema_9,ema_21,0,53,83,3.55578,36.32626,2.14342,-1.01026,0.61038,0.15434,7.80815,-28.03243
57,ema_9,ema_21,0,42,64,3.73062,35.00004,1.62964,-3.14562,0.53353,0.28338,12.05603,-28.17562
70,ema_21,ema_50,0,48,61,4.93058,30.16815,3.28867,-9.50521,0.49119,0.62494,10.49685,-28.73077
80,ema_21,ema_50,0,26,73,3.47658,33.33299,2.2647,-3.38604,0.32195,0.46793,8.64384,-31.57875
39,ema_21,ema_50,0,48,76,3.29599,41.78052,2.53079,4.13191,0.99611,0.18631,7.2147,-32.26182
10,ema_21,ema_50,0,33,62,4.53806,30.98853,4.65652,-9.67438,0.77562,0.99236,9.26876,-36.45317
68,ema_21,ema_50,0,40,75,3.02518,39.13451,5.78226,-7.64009,0.84557,0.16643,9.79571,-51.8269
84,ema_9,ema_21,0,55,85,3.09943,39.08121,1.94883,-1.2024,0.9767,0.46184,7.94634,-55.02534
13,ema_9,ema_21,0,25,27,3.54374,30.16646,1.43909,-12.28063,0.53117,0.43533,5.82126,-55.83318
4,ema_21,ema_50,0,26,81,4.00227,31.34395,5.063,-7.90953,0.78601,0.94619,12.24124,-56.39723
48,ema_9,ema_21,0,42,65,3.52914,36.48101,1.64589,-18.16855,0.96512,0.906,14.33713,-57.07073
7,ema_9,ema_21,0,38,95,3.80834,31.39149,1.30003,-17.68088,0.96513,0.57505,9.65966,-59.55895
69,ema_21,ema_50,0,44,74,3.1783,33.90754,4.89313,3.58146,0.64244,0.42942,12.37912,-65.43445
