trial,reset_peak,rsi_min_thresh,rsi_max_thresh,adx_thresh,atr_mult,vwap_atr_mult,buy_factor,sell_factor,trailstop_pct,sign_thresh_pair,avg_daily_pnl
1759,0,35,45,48.11629,9.94263,2.92632,0.09445,0.09843,13.52016,ema_3|ema_8,0.22854
767,0,37,62,46.6889,5.12006,4.99911,0.01354,0.76162,13.04589,ema_3|ema_8,0.2282
754,0,32,55,46.17813,6.18115,3.47862,0.0526,0.69891,13.60339,ema_3|ema_8,0.22769
111,0,42,45,49.65537,0.61642,2.34363,0.03152,0.20752,1.52601,ema_5|ema_13,0.19957
914,0,24,55,47.11212,7.2604,3.93597,0.04285,0.61421,5.36785,ema_3|ema_8,0.19557
902,0,29,59,47.88062,7.17508,2.23986,0.04147,0.50992,2.67086,ema_9|ema_21,0.11965
1346,0,3,50,48.7095,5.03473,4.69032,0.02334,0.62097,19.3291,ema_9|ema_21,0.08595
1045,0,45,54,43.13361,8.50633,2.71337,0.01721,0.34197,22.80988,ema_3|ema_8,0.08067
1906,0,33,53,43.32812,5.60776,1.5917,0.02702,0.07099,11.01052,ema_3|ema_8,0.07161
579,0,40,50,47.55074,5.52235,-0.51967,0.03052,0.23162,15.58924,ema_3|ema_8,0.06756
297,1,20,51,47.07676,6.46221,1.27772,0.03135,0.53105,23.25508,ema_3|ema_8,-0.00687
350,1,11,45,49.24643,6.15463,2.99768,0.09483,0.36179,29.66674,ema_3|ema_8,-0.03126
316,1,17,63,49.9424,2.93276,3.12168,0.02562,0.27606,23.09794,ema_9|ema_21,-0.07105
1954,0,9,49,44.17792,2.86229,2.26691,0.02254,0.02051,16.458,ema_5|ema_13,-0.10282
1482,0,35,56,49.09385,4.92889,1.64507,0.06095,0.33865,14.5854,ema_3|ema_8,-0.13017
549,0,24,54,48.65264,3.25907,2.23743,0.05005,0.12384,0.42137,ema_5|ema_13,-0.21189
957,0,41,45,49.38717,2.88886,2.79309,0.04182,0.4514,15.80942,ema_3|ema_8,-0.21604
2085,0,24,49,47.88758,9.54683,4.0174,0.05812,0.13932,13.65852,ema_3|ema_8,-0.22774
370,1,12,45,46.98501,3.2262,1.1786,0.03234,0.31511,26.07919,ema_3|ema_8,-0.22935
1156,0,19,66,49.84152,9.80429,0.77254,0.0747,0.15899,16.85591,ema_3|ema_8,-0.25007
1032,0,18,45,48.14492,7.82969,4.64799,0.0304,0.52957,11.38578,ema_9|ema_21,-0.28949
1771,0,31,45,49.91532,6.83927,2.81081,0.22132,0.5912,11.26109,ema_9|ema_21,-0.29247
2244,0,42,49,47.47577,8.49072,3.76984,0.42959,0.02131,9.7552,ema_3|ema_8,-0.32841
1389,1,45,53,49.33246,5.90652,1.18509,0.06441,0.38362,18.9716,ema_3|ema_8,-0.37296
1324,0,27,45,45.27356,4.54417,1.07445,0.01252,0.56446,11.0017,ema_9|ema_21,-0.3797
2115,0,23,49,48.72955,8.25666,2.25022,0.07428,0.10363,6.39721,ema_5|ema_13,-0.38342
687,0,13,54,49.08146,6.50963,2.05211,0.18543,0.2956,11.67545,ema_5|ema_13,-0.42958
1789,0,24,53,49.11012,7.91859,4.64894,0.05698,0.27365,19.20159,ema_3|ema_8,-0.43008
769,0,18,66,47.01422,4.62041,3.41798,0.01548,0.50343,16.55028,ema_9|ema_21,-0.46439
962,0,39,49,46.68152,3.22167,-1.33103,0.01947,0.30711,18.67366,ema_3|ema_8,-0.47799
1621,0,38,45,49.87376,2.36338,-0.01482,0.01911,0.53894,19.23249,ema_3|ema_8,-0.47868
1031,1,37,49,48.73335,1.71834,3.58356,0.02579,0.38684,10.38708,ema_5|ema_13,-0.50286
1702,0,44,49,47.18683,6.27948,4.92136,0.01513,0.1526,19.23831,ema_9|ema_21,-0.505
1629,0,14,49,48.21545,7.23145,1.68532,0.11735,0.33257,18.80967,ema_5|ema_13,-0.52491
1644,0,14,45,46.06778,3.99201,-0.44834,0.01198,0.42,13.65854,ema_5|ema_13,-0.54579
241,0,24,45,49.36776,3.68134,3.23197,0.0436,0.20326,27.85509,ema_9|ema_21,-0.57359
1714,0,28,49,46.43687,6.62658,3.32496,0.03883,0.02948,10.71824,ema_3|ema_8,-0.62691
1877,0,25,63,45.19253,6.52273,4.60708,0.01274,0.84765,8.00693,ema_3|ema_8,-0.64219
1676,0,17,45,49.25403,3.63723,3.74606,0.03609,0.29033,11.1969,ema_5|ema_13,-0.64501
901,0,13,49,47.89115,6.0234,3.90965,0.03312,0.03141,4.39197,ema_5|ema_13,-0.67467
526,0,45,55,48.03687,0.84804,3.94767,0.03471,0.18691,14.32113,ema_3|ema_8,-0.70599
1675,0,31,45,47.84913,9.01863,1.67184,0.04956,0.02426,14.60867,ema_3|ema_8,-0.71911
1041,0,10,54,49.41817,5.90716,4.19646,0.02548,0.09541,0.00661,ema_9|ema_21,-0.73659
264,1,26,51,44.7463,2.75807,2.67891,0.01551,0.13433,10.01005,ema_9|ema_21,-0.75744
1715,0,34,45,48.68476,4.47146,3.92488,0.28744,0.08565,11.33201,ema_3|ema_8,-0.8126
547,0,15,56,47.60117,4.26139,3.53998,0.02417,0.16666,1.12426,ema_9|ema_21,-0.81473
508,0,24,45,49.66089,5.44221,4.67962,0.03035,0.27457,13.8803,ema_9|ema_21,-0.9215
1406,0,24,53,49.6423,9.64413,3.22585,0.04478,0.48973,21.54829,ema_9|ema_21,-0.96066
912,0,4,49,48.98369,6.80997,-0.39339,0.03063,0.13607,4.15451,ema_9|ema_21,-0.99283
363,0,28,45,48.17798,0.78777,4.3367,0.04182,0.08915,0.5894,ema_5|ema_13,-1.02491
1211,0,36,50,45.09683,6.77548,2.66987,0.06646,0.43616,19.991,ema_3|ema_8,-1.04243
1314,0,33,50,45.76911,7.86211,4.37042,0.03442,0.38509,19.53243,ema_3|ema_8,-1.04628
1181,0,38,58,43.14904,5.19021,2.98466,0.02028,0.34036,17.6788,ema_3|ema_8,-1.0737
1628,0,10,60,44.03882,1.41809,2.2834,0.01857,0.18665,6.69526,ema_5|ema_13,-1.09773
149,0,35,53,49.6645,0.98188,3.79434,0.46088,0.01203,26.28466,ema_3|ema_8,-1.10253
1991,0,7,53,49.81,7.9022,1.7982,0.11303,0.08167,11.35617,ema_5|ema_13,-1.16661
1192,0,35,63,47.44827,5.391,4.43329,0.03553,0.18134,13.78603,ema_3|ema_8,-1.18803
341,0,40,45,47.52602,1.62349,4.66739,0.03699,0.16078,0.25253,ema_5|ema_13,-1.19111
460,0,30,45,45.96742,0.48653,1.50387,0.02143,0.26874,1.41569,ema_5|ema_13,-1.21258
1951,0,16,49,41.76928,1.55124,-0.95341,0.01305,0.11328,16.49452,ema_3|ema_8,-1.21422
449,1,27,55,49.27818,6.1944,1.90186,0.05052,0.39104,22.53385,ema_3|ema_8,-1.22487
454,1,20,45,48.19295,2.95916,3.32018,0.04148,0.53486,15.22499,ema_3|ema_8,-1.24056
954,0,34,45,44.55185,7.6938,-4.34182,0.01688,0.70606,6.25776,ema_3|ema_8,-1.25937
140,1,30,45,42.83805,3.71574,3.60697,0.01253,0.14393,15.16167,ema_9|ema_21,-1.26872
1553,0,44,58,45.87399,6.1584,4.17922,0.03703,0.3991,12.18074,ema_5|ema_13,-1.29009
1438,0,34,58,49.928,9.51799,3.34845,0.04081,0.86957,15.29891,ema_3|ema_8,-1.35795
1849,0,29,49,49.0887,7.95082,2.46608,0.1901,0.25014,14.19068,ema_3|ema_8,-1.37121
588,0,25,49,49.23697,3.26797,1.16247,0.03337,0.37859,11.32461,ema_9|ema_21,-1.37796
986,0,27,45,46.57857,3.09581,4.93572,0.02891,0.38164,14.16063,ema_3|ema_8,-1.38371
283,1,14,51,40.59872,1.16035,3.86597,0.01497,0.17493,13.84219,ema_3|ema_8,-1.38756
2004,0,7,49,44.03936,5.27601,1.72619,0.0325,0.12573,4.51188,ema_5|ema_13,-1.47122
1011,0,30,45,48.77127,2.73651,2.38735,0.0241,0.54701,7.76029,ema_9|ema_21,-1.48904
836,0,44,55,49.9738,5.63733,4.79964,0.04415,0.26016,27.27065,ema_3|ema_8,-1.51838
1977,0,12,54,48.7331,3.76035,-2.93889,0.02503,0.19669,10.53841,ema_5|ema_13,-1.52657
2042,0,34,49,49.25162,9.78936,1.67195,0.22119,0.03766,19.96599,ema_3|ema_8,-1.56189
866,0,24,50,47.67693,9.06449,0.74532,0.03309,0.46634,14.87479,ema_3|ema_8,-1.59317
1501,0,39,53,47.2561,4.38035,4.44959,0.02561,0.29795,19.36713,ema_9|ema_21,-1.59505
1281,0,25,48,48.80239,5.89251,4.57509,0.05527,0.6027,13.89937,ema_3|ema_8,-1.60102
439,1,23,51,46.22883,0.55016,4.3886,0.0432,0.1082,27.31927,ema_3|ema_8,-1.62015
2169,0,39,49,44.877,3.25378,2.35495,0.03407,0.19797,3.02588,ema_3|ema_8,-1.71093
1077,0,41,57,47.358,6.4114,2.63537,0.07645,0.23255,19.53078,ema_3|ema_8,-1.71868
491,0,25,45,48.03385,5.29697,1.27205,0.09899,0.22363,9.48886,ema_3|ema_8,-1.72369
888,0,32,49,44.31676,6.50344,2.14095,0.05449,0.28877,24.97524,ema_3|ema_8,-1.72702
626,0,35,49,47.43213,2.52479,4.65988,0.13484,0.04856,6.21133,ema_3|ema_8,-1.7636
1805,0,36,52,49.92712,2.58778,0.64619,0.08502,0.07664,10.19709,ema_3|ema_8,-1.80665
827,0,36,54,49.01352,9.7569,3.16472,0.12019,0.61392,13.46915,ema_3|ema_8,-1.85442
473,0,33,52,45.08923,0.91005,3.35297,0.02729,0.17498,10.81738,ema_3|ema_8,-1.90055
1760,0,27,50,48.9828,2.52752,1.22875,0.0248,0.84432,13.70194,ema_3|ema_8,-1.91872
1328,0,27,45,49.61696,9.55738,2.32914,0.1508,0.28881,24.25725,ema_3|ema_8,-1.93324
435,0,40,56,49.43005,0.19181,3.02157,0.05833,0.04745,8.61825,ema_5|ema_13,-1.94382
272,1,17,51,49.52299,1.98101,1.08618,0.01752,0.03544,15.00122,ema_9|ema_21,-1.95282
291,0,38,52,47.82565,1.32419,4.72679,0.24675,0.02724,16.07401,ema_3|ema_8,-1.96631
231,0,30,61,48.67321,1.17536,4.19072,0.03674,0.44068,3.18469,ema_5|ema_13,-1.98662
2241,0,40,49,49.8443,3.34778,2.34501,0.12704,0.18131,13.19439,ema_3|ema_8,-1.98906
1929,0,14,49,47.48617,3.99026,2.49184,0.10642,0.12681,20.72491,ema_3|ema_8,-2.12258
1416,0,39,49,47.91348,8.71542,2.1447,0.0306,0.44321,19.13972,ema_9|ema_21,-2.14629
501,0,41,50,46.48559,0.99471,0.37911,0.02361,0.17758,3.29097,ema_5|ema_13,-2.19729
357,1,16,46,46.99201,1.23148,0.12944,0.02033,0.38455,28.28622,ema_3|ema_8,-2.2058
799,0,10,51,46.55075,9.40121,4.55899,0.01423,0.25859,8.12969,ema_5|ema_13,-2.30127
1108,0,16,51,49.79382,9.41745,3.96434,0.03221,0.34673,3.08408,ema_9|ema_21,-2.30521
1563,0,12,45,40.52425,7.62802,0.68275,0.01767,0.53451,12.88653,ema_3|ema_8,-2.31025
1050,0,43,53,46.89921,4.17493,0.21616,0.02752,0.34643,16.60058,ema_3|ema_8,-2.37034
2245,0,31,57,49.12213,2.92102,4.51528,0.046,0.22829,10.17933,ema_3|ema_8,-2.39987
1463,0,18,62,47.81793,4.21277,4.83396,0.02476,0.56191,2.32971,ema_5|ema_13,-2.4101
991,0,1,45,46.01915,8.22962,1.60762,0.01775,0.11493,7.18893,ema_9|ema_21,-2.41239
1727,0,20,50,48.22153,8.93996,1.55439,0.05362,0.21664,12.77732,ema_3|ema_8,-2.47863
1058,0,36,49,49.79441,6.34878,1.43164,0.20114,0.62418,10.60995,ema_9|ema_21,-2.51261
1974,0,22,49,46.2384,8.44214,3.39998,0.05752,0.06038,12.19092,ema_3|ema_8,-2.55885
1402,0,33,49,47.85441,6.72622,4.42269,0.17625,0.49388,23.88637,ema_3|ema_8,-2.56364
1177,0,33,58,49.15923,8.92465,0.819,0.07633,0.11316,8.86007,ema_3|ema_8,-2.56377
883,0,21,59,45.90385,4.23386,2.76978,0.01571,0.52856,11.81229,ema_9|ema_21,-2.56483
459,0,41,50,47.87569,0.98263,2.7756,0.04349,0.01556,9.76598,ema_5|ema_13,-2.57932
399,0,35,56,46.52516,6.52021,-3.71125,0.01905,0.41551,1.7029,ema_9|ema_21,-2.58106
1690,0,31,45,48.17659,4.25837,4.29853,0.26155,0.11578,7.39192,ema_3|ema_8,-2.59275
786,0,14,53,45.87774,1.13412,-6.13685,0.01716,0.20006,11.40198,ema_3|ema_8,-2.64641
829,0,25,54,49.46875,5.00123,2.82411,0.03773,0.59354,14.11319,ema_5|ema_13,-2.6645
1735,0,28,50,43.89194,7.47373,3.88039,0.02948,0.87802,15.97088,ema_3|ema_8,-2.6662
354,0,27,45,48.45053,4.92507,0.48795,0.0316,0.25368,5.88362,ema_9|ema_21,-2.6713
2052,0,32,49,47.78862,8.87732,2.48732,0.03355,0.64182,8.62728,ema_9|ema_21,-2.67138
392,1,19,45,45.06959,3.83413,3.80918,0.03166,0.36327,26.47418,ema_3|ema_8,-2.69113
1217,0,31,49,37.38291,3.03733,0.53835,0.01165,0.19189,2.64194,ema_3|ema_8,-2.69529
477,0,41,50,49.11212,3.69293,4.76813,0.13438,0.06979,12.67255,ema_3|ema_8,-2.7175
972,0,23,52,48.48973,4.62003,1.78081,0.03931,0.75222,13.40196,ema_3|ema_8,-2.73734
557,0,32,51,48.67203,0.69022,4.92209,0.04177,0.24098,3.39165,ema_5|ema_13,-2.74671
285,1,17,55,49.25576,7.55433,3.9076,0.03927,0.46287,18.2372,ema_9|ema_21,-2.76575
637,0,18,50,41.0619,6.59609,1.05195,0.01296,0.40362,11.57633,ema_9|ema_21,-2.82247
838,0,39,54,48.61627,7.95968,0.91567,0.10731,0.56196,24.67266,ema_3|ema_8,-2.84687
1313,0,28,71,49.10299,2.56496,0.44547,0.02409,0.35019,9.20735,ema_3|ema_8,-2.86812
157,0,34,51,48.62735,0.96908,-1.62427,0.02291,0.47007,2.04838,ema_5|ema_13,-2.87085
144,0,36,53,49.3296,0.96253,3.87451,0.26328,0.0261,18.6952,ema_3|ema_8,-2.88304
1034,0,33,54,46.02976,8.54429,4.38723,0.04473,0.83209,12.77813,ema_5|ema_13,-2.9187
830,0,42,54,48.73236,8.35966,4.72505,0.07644,0.48796,8.74436,ema_3|ema_8,-2.92475
1309,0,28,51,43.98743,3.72284,1.52539,0.02095,0.49125,13.12912,ema_3|ema_8,-2.94243
1327,0,36,49,49.36375,7.3429,4.90498,0.09544,0.65068,24.99968,ema_3|ema_8,-2.95419
1178,0,24,59,48.84285,3.11615,4.50146,0.06793,0.15979,12.14015,ema_3|ema_8,-2.95698
969,0,3,52,48.96465,8.88229,1.49702,0.04444,0.44835,3.89978,ema_9|ema_21,-3.00849
280,1,12,50,47.72071,1.61202,1.03315,0.04754,0.16795,11.71163,ema_3|ema_8,-3.03489
686,0,4,45,47.5944,2.5288,4.33957,0.20986,0.08042,1.14203,ema_3|ema_8,-3.04527
2265,0,14,45,48.84193,5.84436,4.80149,0.55445,0.07103,18.25553,ema_3|ema_8,-3.06019
1763,0,28,49,49.286,6.78428,2.83824,0.33194,0.06327,12.25047,ema_3|ema_8,-3.10083
1137,0,36,71,49.36734,7.02384,2.45067,0.06697,0.15121,19.13624,ema_5|ema_13,-3.10523
2031,0,22,100,49.80534,5.39418,1.22531,0.04357,0.04766,17.56293,ema_3|ema_8,-3.1197
783,0,18,54,47.20487,1.96877,-9.48904,0.02866,0.07283,1.72471,ema_3|ema_8,-3.12873
1564,0,43,58,49.33001,7.29792,4.2851,0.19745,0.23938,23.97374,ema_9|ema_21,-3.14003
1809,0,31,53,49.61074,7.74401,3.22297,0.37874,0.10956,23.09437,ema_3|ema_8,-3.15774
1088,0,33,53,47.38027,7.49333,2.94079,0.13185,0.11669,12.09456,ema_3|ema_8,-3.168
618,0,35,55,47.18913,8.35014,2.5567,0.06158,0.30976,13.00262,ema_3|ema_8,-3.17273
419,0,35,57,45.67273,9.59295,-0.51942,0.01077,0.30427,8.64666,ema_9|ema_21,-3.18305
648,0,17,50,48.48611,4.18053,2.15972,0.03571,0.17537,7.22506,ema_9|ema_21,-3.19808
1364,0,33,50,45.21673,8.95285,1.22094,0.02992,0.31744,11.93995,ema_3|ema_8,-3.20964
908,0,34,49,48.11343,2.92561,3.31536,0.07863,0.24438,16.07979,ema_3|ema_8,-3.22907
1279,1,39,45,49.83463,8.98631,0.60698,0.03108,0.81085,20.5473,ema_3|ema_8,-3.23565
1542,0,7,49,49.51462,4.25679,-1.17693,0.03523,0.4757,13.54689,ema_3|ema_8,-3.2528
523,0,18,50,48.84613,5.71643,1.28958,0.0521,0.43456,2.1664,ema_9|ema_21,-3.25961
1815,0,42,53,48.79547,6.42266,1.64309,0.17262,0.16505,6.88717,ema_3|ema_8,-3.26555
2153,0,16,49,45.71357,3.21829,4.96851,0.01638,0.03125,18.64508,ema_9|ema_21,-3.28373
1286,0,36,45,46.83637,3.0466,0.91656,0.0381,0.39972,18.80333,ema_3|ema_8,-3.28684
1471,0,12,61,48.91087,5.46741,4.66185,0.03221,0.53065,10.67951,ema_3|ema_8,-3.29724
1005,0,34,58,48.34842,6.91914,0.55273,0.05365,0.64569,9.889,ema_3|ema_8,-3.3226
1740,0,5,50,45.92632,1.83417,3.8474,0.03579,0.03786,8.18436,ema_5|ema_13,-3.32591
1504,0,12,53,46.85192,9.67375,-0.20698,0.02408,0.30805,5.00596,ema_3|ema_8,-3.34515
469,0,40,50,43.92671,0.23799,0.97667,0.02823,0.01364,3.58556,ema_5|ema_13,-3.45306
1087,0,29,53,49.15757,2.496,1.90321,0.03359,0.68714,12.1336,ema_3|ema_8,-3.46977
1366,0,40,53,41.11209,7.81512,2.09933,0.0171,0.30395,24.43873,ema_5|ema_13,-3.49508
571,0,23,51,49.95979,8.44548,-2.83511,0.05267,0.3343,8.79831,ema_5|ema_13,-3.54192
2143,0,28,49,49.56507,1.7285,-0.264,0.04845,0.12733,18.00002,ema_3|ema_8,-3.63482
982,0,4,54,48.68059,6.4048,1.29828,0.05538,0.13471,16.03701,ema_9|ema_21,-3.63786
1911,0,24,45,39.74868,4.50085,0.30553,0.01766,0.13706,16.92586,ema_3|ema_8,-3.6382
1994,0,23,49,48.47893,5.25793,-0.41404,0.05661,0.17556,21.19646,ema_3|ema_8,-3.68814
393,1,20,51,46.62261,7.34007,-2.40051,0.01183,0.43645,24.09393,ema_5|ema_13,-3.74443
1093,0,12,58,46.54391,5.9646,4.42633,0.02977,0.02851,1.31942,ema_3|ema_8,-3.77043
2015,1,12,45,45.15079,6.28142,2.10615,0.11848,0.06664,16.72299,ema_3|ema_8,-3.87606
329,1,17,69,47.4233,2.69366,2.58843,0.02681,0.24935,25.55446,ema_5|ema_13,-3.92042
451,0,45,53,47.78805,3.23574,1.07372,0.05796,0.0617,15.2558,ema_5|ema_13,-3.92758
891,0,36,55,47.67811,6.91358,1.76582,0.134,0.19049,18.43301,ema_3|ema_8,-3.97567
1387,0,34,81,47.81865,8.98403,4.76031,0.02247,0.30188,6.50691,ema_3|ema_8,-3.98746
147,1,12,51,47.53581,4.86802,4.81705,0.02712,0.28088,15.98001,ema_9|ema_21,-4.01274
520,0,29,55,46.59211,9.54431,2.76011,0.01935,0.05103,0.31899,ema_9|ema_21,-4.03016
339,0,39,68,49.7485,0.41983,-0.73718,0.03165,0.23622,3.33691,ema_5|ema_13,-4.03337
2246,0,32,45,45.38649,4.67104,4.04849,0.03518,0.01361,15.63254,ema_3|ema_8,-4.04024
1118,1,44,55,44.47699,5.39697,3.92717,0.01742,0.11927,25.74194,ema_3|ema_8,-4.09358
1855,0,35,49,49.10431,5.14808,4.90881,0.1691,0.13093,7.90218,ema_3|ema_8,-4.13285
2211,0,40,45,48.03391,9.89712,1.25379,0.0496,0.11601,0.66348,ema_3|ema_8,-4.13697
689,0,11,45,45.39053,5.7644,2.99605,0.05817,0.21011,5.41022,ema_5|ema_13,-4.16196
918,0,13,49,48.60742,7.21828,3.31363,0.2463,0.51889,3.8841,ema_9|ema_21,-4.17673
2229,0,20,49,47.79827,7.10259,4.82286,0.30462,0.19739,26.31188,ema_3|ema_8,-4.18988
541,1,22,45,49.89209,6.42642,3.40915,0.12039,0.20877,7.36925,ema_9|ema_21,-4.19856
716,0,41,45,49.68809,9.70598,3.38581,0.14696,0.18666,7.31119,ema_9|ema_21,-4.21967
805,0,29,50,47.90964,3.17258,-7.19927,0.03925,0.0319,8.29397,ema_3|ema_8,-4.24771
1428,0,28,54,48.24002,9.31171,2.80896,0.06515,0.46371,16.06329,ema_3|ema_8,-4.27429
1922,0,19,45,48.7855,1.20523,-0.66053,0.03961,0.11354,23.95714,ema_3|ema_8,-4.28528
1497,0,3,53,46.02396,7.64947,0.85311,0.07275,0.28297,16.37192,ema_3|ema_8,-4.29151
1821,0,24,50,47.7119,4.25914,1.62753,0.09525,0.16963,21.8413,ema_3|ema_8,-4.32265
2048,0,9,49,49.45312,8.15305,2.47474,0.26525,0.24802,22.20623,ema_3|ema_8,-4.34434
1232,0,28,58,47.19034,4.78476,0.95635,0.02979,0.78799,5.26091,ema_3|ema_8,-4.3695
1586,0,2,45,41.2771,6.45764,2.42097,0.02935,0.34273,7.90945,ema_3|ema_8,-4.38146
1399,1,35,45,49.31338,8.51271,1.22531,0.02541,0.24109,15.68841,ema_3|ema_8,-4.40346
1932,0,32,95,47.88787,4.50411,3.43697,0.02007,0.60387,10.43179,ema_9|ema_21,-4.49754
927,0,31,61,49.73315,0.75897,1.5764,0.05849,0.18046,0.73369,ema_5|ema_13,-4.51837
1112,0,29,64,47.46695,6.22814,1.43702,0.0638,0.37079,18.35596,ema_3|ema_8,-4.55478
1957,0,23,45,49.05533,5.2234,4.91652,0.35042,0.12444,18.80337,ema_3|ema_8,-4.57339
464,0,34,45,46.18538,1.125,-1.21831,0.02544,0.18741,11.58014,ema_3|ema_8,-4.59252
1565,0,36,53,48.81621,3.35207,4.81614,0.06749,0.45641,8.39817,ema_3|ema_8,-4.64551
1302,0,34,49,47.49195,1.64779,2.31165,0.03475,0.12344,13.40521,ema_9|ema_21,-4.65628
2019,0,18,57,44.38447,4.22666,3.00049,0.05432,0.0253,19.66533,ema_3|ema_8,-4.69762
1466,1,34,96,49.12261,5.88412,2.8967,0.03927,0.64327,15.26282,ema_3|ema_8,-4.70697
2199,0,21,49,49.0905,9.10417,1.84286,0.41356,0.03125,23.05547,ema_3|ema_8,-4.72845
1155,0,41,68,48.08075,7.40538,1.37571,0.05396,0.16485,7.79889,ema_3|ema_8,-4.73302
729,0,14,45,41.73275,6.10338,1.82369,0.0466,0.40376,6.85355,ema_5|ema_13,-4.74343
2022,0,37,66,46.48372,2.52618,4.62958,0.02931,0.22822,7.59558,ema_3|ema_8,-4.77018
482,0,30,55,46.27687,3.2552,4.30564,0.05005,0.08991,16.70133,ema_5|ema_13,-4.81658
208,0,27,52,45.29912,0.81003,-0.05498,0.01378,0.36773,0.46973,ema_9|ema_21,-4.84384
1340,0,16,49,46.62642,6.67254,3.75414,0.11815,0.34365,18.22984,ema_3|ema_8,-4.9249
1030,0,37,53,45.46366,8.44456,0.16303,0.03029,0.25221,11.60044,ema_3|ema_8,-4.9517
353,0,44,45,46.21645,0.44002,4.54517,0.04148,0.09631,1.45167,ema_5|ema_13,-4.99141
1550,0,16,54,48.9393,7.4644,2.68526,0.16221,0.37671,12.43986,ema_9|ema_21,-5.00149
2108,0,35,45,40.19427,9.75781,1.6364,0.01525,0.20241,14.22361,ema_3|ema_8,-5.02668
1555,0,15,49,45.84642,7.40816,1.64928,0.099,0.4897,7.42834,ema_3|ema_8,-5.07295
1149,0,45,54,48.66293,3.50039,4.75989,0.07887,0.33523,18.97156,ema_3|ema_8,-5.10111
397,1,22,50,46.19782,5.924,-0.66621,0.02939,0.49845,26.5452,ema_3|ema_8,-5.14728
259,1,37,50,48.32193,4.14121,4.03202,0.03613,0.18835,9.65484,ema_9|ema_21,-5.15938
1172,0,36,59,48.8491,6.19615,-0.03867,0.07996,0.29855,13.57674,ema_3|ema_8,-5.18674
327,1,16,64,49.19852,1.98652,3.70021,0.03127,0.40179,20.86436,ema_9|ema_21,-5.19555
1432,0,27,49,47.53341,3.97097,-0.45695,0.03916,0.29015,17.74019,ema_3|ema_8,-5.19669
644,0,37,50,43.92207,3.00777,0.99007,0.01615,0.36243,4.49072,ema_9|ema_21,-5.2134
198,0,44,52,44.07709,0.79523,3.48157,0.02908,0.1598,11.66403,ema_5|ema_13,-5.21679
1376,0,45,52,49.09562,9.42147,2.39026,0.12102,0.39841,13.67792,ema_3|ema_8,-5.23447
1902,0,21,49,48.88461,6.0859,3.60983,0.39668,0.10188,22.25913,ema_5|ema_13,-5.2573
1587,0,40,49,46.25334,7.91258,3.68941,0.06015,0.13943,9.42132,ema_3|ema_8,-5.25998
1548,1,43,54,48.93323,8.60061,4.69519,0.01262,0.263,21.70963,ema_9|ema_21,-5.28717
1768,1,6,50,44.05186,3.27075,-2.34698,0.02087,0.0924,18.34349,ema_5|ema_13,-5.2894
1666,0,27,45,49.41984,6.84568,1.7421,0.18932,0.08335,7.22007,ema_3|ema_8,-5.31042
1963,0,27,45,48.15428,2.363,1.96828,0.11741,0.01879,12.98013,ema_3|ema_8,-5.33314
1569,0,20,58,42.38228,6.59278,3.35458,0.02245,0.46605,2.72536,ema_9|ema_21,-5.34271
719,0,21,50,47.77172,6.35809,3.21483,0.19845,0.53206,13.7509,ema_9|ema_21,-5.36314
2113,0,11,49,47.81128,5.77482,3.3646,0.34008,0.22847,18.93478,ema_3|ema_8,-5.38084
1059,0,37,59,49.48804,3.43117,3.22337,0.09482,0.39035,16.48608,ema_5|ema_13,-5.39038
284,1,7,56,37.92008,0.63832,4.94521,0.01455,0.18265,11.90507,ema_3|ema_8,-5.43132
1201,1,33,54,36.15632,7.34743,2.70554,0.07519,0.04314,13.3247,ema_3|ema_8,-5.44945
706,0,9,78,47.94819,1.35948,0.73333,0.03029,0.26555,13.83859,ema_5|ema_13,-5.48323
1773,0,16,49,47.10605,9.18695,1.46422,0.04864,0.24366,4.93958,ema_5|ema_13,-5.48387
1370,0,37,49,49.83983,3.76263,-0.39858,0.04632,0.4713,12.25695,ema_3|ema_8,-5.50914
788,1,24,59,46.8922,7.28401,3.18392,0.02132,0.34313,10.63594,ema_9|ema_21,-5.5643
1115,0,30,58,48.80537,8.65836,3.93885,0.11428,0.16312,18.17991,ema_3|ema_8,-5.57257
850,0,37,55,46.04633,8.22041,0.7524,0.05331,0.36972,16.4484,ema_3|ema_8,-5.59926
1083,0,28,55,49.0038,5.9553,-1.0696,0.04483,0.03423,17.04688,ema_3|ema_8,-5.61927
312,1,26,55,48.02377,4.50094,4.92179,0.04713,0.24456,2.93231,ema_5|ema_13,-5.62693
1151,0,27,63,41.96644,8.68421,3.475,0.01214,0.41777,24.2928,ema_3|ema_8,-5.63021
1440,0,33,53,48.07974,7.02849,0.22637,0.03772,0.01321,10.02476,ema_3|ema_8,-5.6576
2165,0,19,49,49.30709,4.56281,4.88695,0.39894,0.10517,4.69586,ema_3|ema_8,-5.67527
1060,0,44,54,48.01632,8.99719,2.92272,0.10093,0.66668,2.94951,ema_3|ema_8,-5.72886
1845,0,30,49,35.43386,7.59234,4.47745,0.01451,0.24193,11.98985,ema_3|ema_8,-5.78447
129,1,25,45,44.38937,2.71932,2.0985,0.02455,0.14716,12.22627,ema_9|ema_21,-5.85291
1765,0,31,50,45.91379,5.58679,4.62172,0.02293,0.02539,10.64366,ema_5|ema_13,-5.9113
