trial,min_prof_thr,max_down_prop,gain_tightfact,tau_time,tau_dur,thresh_mode,reset_peak,rsi_min_thresh,rsi_max_thresh,vol_thresh,adx_thresh,atr_mult,vwap_atr_mult,buy_factor,sell_factor,trailstop_pct,avg_daily_pnl
34,0.02489,0.0179,0.04873,13.60629,18.11082,median_nonzero,0,2,71,0.13596,10.10481,0.62569,-2.2408,0.06622,0.06101,18.51904,164903736121.2201
32,0.02623,0.01723,0.0504,13.2792,18.49908,median_nonzero,0,1,65,0.14359,11.26628,0.70028,-3.99172,0.12359,0.06189,15.03194,164124295228.10068
68,0.04302,0.0103,0.06369,13.70989,12.4069,median_nonzero,0,5,42,0.05455,7.10127,0.47483,-3.69925,0.09242,0.09895,10.37472,163244816953.30392
13,0.03099,0.01502,0.05412,13.07463,17.27063,median_nonzero,0,0,90,0.17748,12.35272,0.59484,-4.81175,0.12913,0.077,15.56646,161721790621.98538
27,0.03308,0.01555,0.04115,13.49544,18.89722,median_nonzero,0,3,60,0.13094,10.37943,0.80867,-3.2408,0.10323,0.08091,13.44987,156979849828.71466
18,0.01897,0.01342,0.05146,13.09471,16.56422,median_nonzero,0,5,84,0.14347,12.34852,0.96101,-3.47379,0.10508,0.08982,14.63635,155590736318.62595
17,0.03501,0.00558,0.05874,13.49493,17.88861,median_nonzero,0,2,75,0.19969,11.00475,0.60366,-4.49532,0.12024,0.0702,17.50356,155182650392.41022
60,0.04797,0.00883,0.06622,13.75809,15.04029,median_nonzero,0,6,50,0.07128,8.43995,0.50498,-4.70779,0.08271,0.10136,10.76857,155144661813.51016
22,0.02083,0.01802,0.05506,13.34226,18.77153,median_nonzero,0,0,78,0.13794,12.28966,0.66313,-3.79488,0.11982,0.05034,14.45692,153294524093.37357
56,0.04729,0.01678,0.06679,13.94356,13.97835,median_nonzero,0,4,51,0.05158,7.92861,0.43372,-4.27898,0.08592,0.08409,11.41131,152538784778.10022
40,0.0239,0.01567,0.04293,13.24285,18.26068,median_nonzero,0,4,68,0.11169,12.54395,0.86982,-3.39549,0.10854,0.06566,8.78195,149862986793.80347
33,0.0295,0.0192,0.05193,13.24234,18.99222,median_nonzero,0,3,69,0.12623,12.74803,0.56352,-2.6636,0.11619,0.05523,17.12381,149653235908.77
45,0.03538,0.01756,0.06274,13.6344,18.90122,median_nonzero,0,2,72,0.14727,9.99366,0.58054,-4.91542,0.1137,0.07327,11.04558,149354965124.13193
8,0.02198,0.0176,0.06535,13.73855,18.21832,median_nonzero,0,2,44,0.13253,10.39229,0.87118,-3.36749,0.09817,0.05638,17.8916,145318222313.65695
42,0.02764,0.01992,0.05304,13.49742,18.61002,median_nonzero,0,0,78,0.15841,12.15851,0.67978,-4.25991,0.12639,0.05306,17.35814,143714408267.74893
23,0.02544,0.01629,0.05985,13.64593,17.95561,median_nonzero,0,1,72,0.15635,11.52447,0.76111,-4.97301,0.1116,0.06612,18.40258,142600732210.1006
38,0.03346,0.00926,0.05616,13.89156,17.82581,median_nonzero,0,1,82,0.14041,11.26108,0.72113,-3.05081,0.11709,0.05397,15.46985,137044212580.20906
5,0.04569,0.01284,0.06841,13.96894,13.26749,median_nonzero,0,9,61,0.09689,10.37058,0.81421,-4.77566,0.07924,0.07666,12.72583,136223202986.23228
6,0.02355,0.01581,0.0631,14.02086,13.59758,median_nonzero,0,4,55,0.06667,7.41343,1.0498,-2.93827,0.11113,0.11374,19.0174,133327076507.56825
24,0.03812,0.01879,0.05311,13.8115,16.67665,median_nonzero,0,3,79,0.10584,12.07472,0.69404,-4.14979,0.12376,0.05789,16.71012,131849381458.77539
30,0.04011,0.01857,0.04736,13.78783,14.2384,median_nonzero,0,4,40,0.17992,10.69035,0.73066,-3.19515,0.08546,0.07184,13.65696,131514640089.73131
28,0.02336,0.01717,0.04789,14.10696,18.33838,median_nonzero,0,5,65,0.11786,8.89688,0.62525,-2.70807,0.09473,0.06873,12.00633,127331015055.47389
15,0.01079,0.01458,0.05013,13.44008,17.06785,median_nonzero,0,0,82,0.12396,12.84189,0.75271,-4.36647,0.12833,0.12652,16.81291,127281502536.06454
35,0.02756,0.01639,0.04463,14.24053,16.97227,median_nonzero,0,1,66,0.14988,10.72242,0.77959,-3.93121,0.10869,0.0644,12.76509,121967488627.78098
2,0.01488,0.0107,0.04783,14.23548,14.88219,median_nonzero,0,8,82,0.07512,9.47436,0.6508,-1.8746,0.10326,0.06673,19.4835,121416774560.24234
48,0.03982,0.01664,0.06494,14.11236,17.20911,median_nonzero,0,9,59,0.1332,9.60365,0.46038,-4.80746,0.10195,0.06802,15.12788,116529880833.50446
37,0.04998,0.0179,0.04633,14.47613,11.8318,median_nonzero,0,2,63,0.18589,10.68726,0.67212,-1.86861,0.09928,0.08033,16.18968,113821692127.79094
3,0.04749,0.01836,0.04186,14.58307,13.50156,median_nonzero,0,2,45,0.1537,8.11593,0.91601,-1.518,0.0776,0.06076,19.63762,113584313853.8325
4,0.01842,0.00759,0.06761,14.59318,16.45151,median_nonzero,0,8,47,0.05708,7.25109,0.49935,-3.02765,0.05758,0.10899,8.68027,112307860003.64662
39,0.03714,0.01707,0.06078,14.79386,15.93278,median_nonzero,0,0,55,0.12895,8.52542,0.64695,-4.65424,0.12448,0.05989,12.75698,104809831025.47617
20,0.03211,0.01986,0.05031,14.91385,14.71981,median_nonzero,0,1,62,0.16487,9.67029,0.80279,-1.02278,0.12853,0.05737,17.74815,97805819174.2833
74,0.03866,0.01113,0.06479,15.29538,12.06365,median_nonzero,0,5,49,0.10067,8.09649,0.49361,-3.52897,0.09417,0.11823,8.13324,90016876220.28671
1,0.03673,0.01712,0.06137,14.40024,18.88093,median_nonzero,0,3,68,0.19206,12.96894,1.08478,-2.15133,0.0713,0.1115,11.63487,87155581476.0255
16,0.02543,0.01657,0.05778,15.36862,11.20603,median_nonzero,0,6,67,0.1749,11.85084,0.74029,-3.57192,0.1117,0.05025,13.34752,79436058186.3795
58,0.04955,0.01419,0.06991,15.94134,12.90659,median_nonzero,0,3,53,0.09223,8.22278,0.45114,-4.38622,0.07758,0.07798,12.41648,78787965132.02084
14,0.03045,0.0199,0.05371,15.28812,17.60485,median_nonzero,0,1,76,0.1651,11.48515,0.57375,-4.1472,0.11701,0.07489,14.80739,78457608371.11842
19,0.02864,0.01862,0.05746,15.78991,18.3909,median_nonzero,0,1,70,0.12027,10.99097,0.52335,-4.37508,0.08931,0.08662,15.82336,71436098708.35724
0,0.04066,0.01046,0.04497,16.76709,12.33107,median_nonzero,0,4,57,0.07277,8.31458,0.44105,-2.81097,0.0733,0.06214,10.98033,63112027004.61744
9,0.04247,0.00755,0.04555,16.46376,15.66235,median_nonzero,0,8,49,0.08678,9.28821,0.40663,-3.81999,0.05443,0.09311,10.95915,59405335035.41669
7,0.03459,0.01099,0.06269,16.24131,15.54329,median_nonzero,0,7,45,0.11231,10.97732,0.43165,-2.43505,0.09109,0.09612,19.54518,57969041032.56378
70,0.04626,0.01329,0.06568,16.51653,13.69557,median_nonzero,0,6,41,0.07842,8.76281,0.55104,-2.99035,0.10701,0.11294,10.47956,54002296321.68116
29,0.018,0.01185,0.04364,16.98467,16.20132,median_nonzero,0,2,52,0.10546,9.98265,0.48525,-3.65686,0.10571,0.0639,10.10625,51970122533.93028
