trial,min_prof_thr,max_down_prop,gain_tightfact,tau_time,tau_dur,thresh_mode,reset_peak,rsi_min_thresh,rsi_max_thresh,adx_thresh,atr_mult,vwap_atr_mult,buy_factor,sell_factor,trailstop_pct,avg_daily_pnl
429,0.00344,0.00239,0.05648,8.00039,5.52529,median_nonzero,0,0,97,7.58939,0.1196,-1.55079,0.0077,0.00361,22.99588,323888912752.1984
245,0.00308,0.00423,0.0578,8.06296,5.72582,median_nonzero,0,0,94,7.56478,0.10161,0.14389,0.00707,0.00301,6.24902,323861583111.4059
342,0.00336,0.00404,0.05798,8.04995,5.71864,median_nonzero,0,0,98,7.59361,0.10385,0.03646,0.00815,0.00289,6.36196,323855862966.6739
418,0.0034,0.00209,0.05629,8.02683,5.52374,median_nonzero,0,3,97,7.62297,0.10177,-1.54275,0.0075,0.004,23.58384,323764309111.20276
355,0.00253,0.00404,0.05944,8.02682,5.66896,median_nonzero,0,0,96,7.72982,0.11112,0.26936,0.00859,0.00275,14.54888,323761175124.59814
119,0.00515,0.00474,0.05324,8.00034,5.53974,median_nonzero,0,0,93,7.97491,0.1118,-0.29144,0.00711,0.00289,5.90716,323717072999.4593
285,0.002,0.00418,0.05997,8.05788,5.75622,median_nonzero,0,0,93,7.5879,0.10168,0.10042,0.00739,0.00297,22.94409,323608342246.1221
160,0.00416,0.00432,0.05738,8.02515,5.63126,median_nonzero,0,0,94,7.75168,0.10613,0.3125,0.00841,0.00226,7.12508,323378411018.9797
154,0.00387,0.00445,0.05456,8.03062,5.60792,median_nonzero,0,0,94,7.8978,0.10518,0.3235,0.00769,0.00276,5.46426,323369809755.0221
145,0.00583,0.00438,0.0558,8.0328,5.55709,median_nonzero,0,0,91,7.91412,0.10254,0.75899,0.00779,0.00193,5.5172,323234501806.87524
266,0.00288,0.00424,0.0578,8.00043,6.15292,median_nonzero,0,0,93,7.65591,0.10912,-0.00157,0.00699,0.00814,24.43043,323225208947.2625
436,0.0037,0.00212,0.05678,8.05531,5.5044,median_nonzero,0,0,96,7.54646,0.10005,-1.48012,0.00717,0.00351,23.89898,322940617065.52637
162,0.00328,0.00444,0.05769,8.06821,5.60858,median_nonzero,0,0,94,7.60914,0.10471,0.31035,0.00827,0.00262,6.00099,322791831094.8542
132,0.00629,0.00432,0.0566,8.03682,5.53296,median_nonzero,0,0,92,7.85511,0.10038,-0.16811,0.00807,0.00228,6.08457,322783626908.2301
198,0.00236,0.00466,0.05922,8.06013,5.73088,median_nonzero,0,0,96,7.52993,0.10351,0.39749,0.00656,0.0033,6.90621,322706614515.74023
133,0.00599,0.00426,0.05681,8.03884,5.5284,median_nonzero,0,0,92,7.85175,0.10015,-0.18463,0.00799,0.00181,5.78064,322686909172.63385
161,0.0041,0.00429,0.05786,8.0251,5.63707,median_nonzero,0,0,94,7.62,0.10649,0.321,0.00848,0.00229,7.05146,322628818053.8011
428,0.00262,0.00209,0.05728,8.06986,5.62697,median_nonzero,0,0,96,7.74088,0.10364,-1.6437,0.0073,0.0038,24.34311,322616202571.2794
259,0.0025,0.00401,0.05943,8.07543,5.62679,median_nonzero,0,0,95,7.53105,0.10205,-0.04068,0.00719,0.00282,23.56785,322613364648.29266
274,0.00232,0.00396,0.05855,8.08633,5.61546,median_nonzero,0,0,95,7.5708,0.10351,0.04482,0.00503,0.0027,21.66748,322520263322.67194
159,0.00418,0.0043,0.05724,8.02703,5.63013,median_nonzero,0,0,94,7.73982,0.10545,0.46792,0.00836,0.00225,6.97127,322518325507.16595
190,0.00213,0.00458,0.05987,8.06339,5.70567,median_nonzero,0,0,95,7.51596,0.10265,0.42627,0.00688,0.00336,6.74036,322454456011.99243
262,0.00311,0.00413,0.05996,8.05682,5.68571,median_nonzero,0,0,95,7.67227,0.10724,0.13017,0.00766,0.00296,22.22784,322311212412.9067
134,0.0063,0.00429,0.05528,8.04326,5.50114,median_nonzero,0,0,91,7.83361,0.10026,0.02054,0.00789,0.00172,5.75976,322202710514.27264
330,0.00321,0.00426,0.05715,8.07247,5.70611,median_nonzero,0,0,95,7.62827,0.10006,-2.27349,0.00764,0.00272,5.94873,322065744432.6063
319,0.00337,0.00428,0.05892,8.05164,5.7402,median_nonzero,0,0,97,7.69948,0.10577,0.0472,0.00796,0.0027,8.22917,322023809821.6051
255,0.00244,0.00423,0.05786,8.07922,5.63849,median_nonzero,0,0,94,7.57075,0.10045,0.10269,0.0067,0.00282,23.51877,322001628615.87476
287,0.00257,0.0041,0.0594,8.06386,5.71228,median_nonzero,0,0,95,7.55542,0.10696,0.01926,0.00705,0.00281,13.46693,321987883220.8681
378,0.00324,0.00282,0.05747,8.07231,5.62527,median_nonzero,0,0,97,7.65742,0.10153,0.18932,0.0075,0.00371,24.29603,321905821518.5531
322,0.00278,0.00439,0.0584,8.06983,5.66436,median_nonzero,0,0,80,7.66243,0.10361,-0.03821,0.00764,0.00296,18.39787,321837535801.39856
369,0.00274,0.00417,0.05945,8.05832,5.7598,median_nonzero,0,0,95,7.60303,0.10677,0.08803,0.0078,0.0026,7.58315,321775763363.37256
228,0.0019,0.00455,0.05931,8.05081,5.70542,median_nonzero,0,0,97,7.63803,0.10595,0.47744,0.00738,0.00335,7.87904,321702029823.67206
177,0.00184,0.00421,0.05943,8.07114,5.68178,median_nonzero,0,0,93,7.673,0.10331,0.20493,0.00819,0.00314,5.40651,321636405803.56964
152,0.0056,0.00434,0.0564,8.04008,5.5007,median_nonzero,0,0,94,7.93874,0.10605,0.55069,0.00769,0.00252,6.16293,321579204626.27594
115,0.00995,0.00499,0.05268,8.00134,5.50229,median_nonzero,0,0,93,8.09313,0.10391,-0.2841,0.00965,0.00367,6.31335,321499531546.60364
158,0.00413,0.00431,0.05736,8.03302,5.52776,median_nonzero,0,0,92,7.82943,0.10638,0.46264,0.00839,0.00226,6.85463,321479349190.1819
360,0.00215,0.00399,0.05998,8.07652,5.74882,median_nonzero,0,0,94,7.6008,0.10176,0.3058,0.00568,0.00318,7.26548,321471294003.9144
136,0.00611,0.00412,0.05681,8.04431,5.50353,median_nonzero,0,0,91,7.83344,0.10031,0.56619,0.00733,0.00185,6.65286,321455668030.5732
141,0.00604,0.00403,0.05633,8.04061,5.52918,median_nonzero,0,0,92,7.87867,0.10248,0.65444,0.00806,0.00155,6.2812,321421655068.0736
268,0.00297,0.0042,0.0575,8.07211,5.73907,median_nonzero,0,0,93,7.71816,0.10467,0.04825,0.00708,0.00288,18.07798,321389936322.8014
121,0.00537,0.00469,0.05326,8.00342,5.60541,median_nonzero,0,0,92,8.0186,0.11148,-0.29044,0.00965,0.00301,5.47252,321234065309.7938
137,0.00628,0.00411,0.05691,8.04299,5.50146,median_nonzero,0,0,91,7.86091,0.10012,0.70336,0.00722,0.00182,6.5989,321152749590.0476
116,0.00999,0.005,0.0523,8.00196,5.52728,median_nonzero,0,0,91,8.09223,0.10415,-0.03573,0.00949,0.00345,7.13633,321036273064.7137
167,0.00331,0.00453,0.05869,8.02205,5.60442,median_nonzero,0,2,93,7.73793,0.10387,0.38397,0.00821,0.00293,5.80259,320970556219.32794
153,0.00299,0.00435,0.05631,8.0687,5.54835,median_nonzero,0,0,93,7.93904,0.10639,0.55743,0.00779,0.00251,6.13043,320929137546.0523
12,0.00968,0.00493,0.04181,8.0012,5.54831,median_nonzero,0,0,100,8.18033,0.10453,-0.43748,0.01,0.00394,7.8415,320909577549.0925
420,0.00314,0.00206,0.05623,8.08365,5.60449,median_nonzero,0,0,96,7.57198,0.10358,-1.25907,0.00767,0.00422,24.07086,320752034818.31067
88,0.00829,0.00345,0.0424,8.00028,5.54018,median_nonzero,0,0,95,8.17614,0.10497,-0.46127,0.00979,0.00604,8.12127,320723238986.49994
11,0.0095,0.00496,0.04025,8.00348,5.53787,median_nonzero,0,0,99,8.23606,0.10421,-0.45114,0.00991,0.00416,5.6756,320703410893.0327
203,0.00219,0.00462,0.05877,8.05949,5.66641,median_nonzero,0,0,96,7.62757,0.10702,0.58287,0.0074,0.0033,6.7861,320684519091.2667
156,0.00354,0.0045,0.05858,8.07679,5.50112,median_nonzero,0,0,94,7.79648,0.10266,0.3498,0.00803,0.00204,6.20655,320634016141.479
143,0.00658,0.00415,0.05652,8.04251,5.5325,median_nonzero,0,0,92,7.74586,0.10233,0.97634,0.00683,0.00135,5.93412,320608802955.87805
438,0.00264,0.00227,0.05548,8.02598,6.2147,median_nonzero,0,0,99,7.71049,0.10621,-1.86902,0.00743,0.00458,23.40131,320451783645.17084
401,0.00345,0.00206,0.05739,8.08226,5.54872,median_nonzero,0,0,97,7.52242,0.10347,-1.49356,0.00732,0.00205,24.13967,320299955282.78394
305,0.00227,0.00409,0.05901,8.08339,5.74349,median_nonzero,0,0,96,7.56473,0.10006,-2.36873,0.00735,0.00305,7.24239,320077010409.8136
318,0.00298,0.00436,0.05817,8.0892,5.67796,median_nonzero,0,0,96,7.64208,0.10027,0.11528,0.00783,0.00253,7.57202,319749295488.8316
293,0.00246,0.00387,0.05883,8.00153,6.42484,median_nonzero,0,0,74,7.61441,0.10006,0.24536,0.00681,0.00243,6.07776,319714575000.9131
284,0.00276,0.00425,0.05756,8.02978,6.32656,median_nonzero,0,0,94,7.67412,0.10509,0.31516,0.00692,0.00324,6.07808,319666297167.0973
263,0.00247,0.00405,0.05864,8.10043,5.62347,median_nonzero,0,0,95,7.59295,0.10177,0.28873,0.00678,0.00277,23.03224,319664455196.4212
431,0.00305,0.00214,0.05781,8.09378,5.6134,median_nonzero,0,0,96,7.53614,0.10187,-1.44094,0.00751,0.00448,24.59008,319516437904.3896
303,0.00192,0.00416,0.05768,8.04936,6.23923,median_nonzero,0,0,94,7.59368,0.10397,-2.61579,0.00706,0.00315,23.91675,319477242994.3709
267,0.00216,0.00416,0.05828,8.03353,5.78303,median_nonzero,0,2,93,7.71351,0.10598,0.09018,0.00555,0.00251,24.56192,319455149756.1388
357,0.00722,0.0042,0.05997,8.02823,5.61886,median_nonzero,0,0,95,8.69896,0.10184,0.05162,0.00684,0.00259,20.97775,319343383606.3539
149,0.00588,0.00424,0.05545,8.03585,5.56161,median_nonzero,0,0,89,7.82633,0.10294,0.72028,0.00839,0.00109,6.69217,319336203050.5479
230,0.00215,0.00404,0.05998,8.08163,5.6385,median_nonzero,0,0,95,7.55265,0.10662,0.31737,0.00747,0.00371,7.30921,319223866240.51825
325,0.00301,0.00417,0.05992,8.05093,5.61915,median_nonzero,0,2,97,7.65055,0.10165,0.25394,0.00679,0.00304,5.06144,319166523969.3794
169,0.00382,0.0045,0.05417,8.06042,5.59404,median_nonzero,0,0,93,7.63593,0.10469,0.13932,0.00844,0.00268,5.46532,319121889481.0117
364,0.0024,0.00419,0.05668,8.08332,5.67795,median_nonzero,0,1,97,7.61455,0.10408,-2.38094,0.00731,0.00305,6.47042,319082430635.8382
289,0.00292,0.00257,0.05793,8.02692,5.7372,median_nonzero,0,0,93,7.7215,0.12545,-2.96756,0.00468,0.00307,23.85029,319064235425.14594
94,0.00868,0.00339,0.04524,8.00115,5.7898,median_nonzero,0,0,97,8.16915,0.10246,-0.45085,0.00927,0.00596,6.08402,318992103099.4128
292,0.00206,0.00404,0.05996,8.08822,5.63168,median_nonzero,0,0,96,7.54879,0.10536,0.36783,0.00736,0.00326,6.15841,318714560924.3618
388,0.00369,0.00215,0.05667,8.07725,5.55943,median_nonzero,0,0,99,7.52105,0.10017,-1.46309,0.00721,0.00396,23.76889,318675148450.91986
139,0.00675,0.00433,0.05837,8.04259,5.60359,median_nonzero,0,0,90,7.85384,0.10268,0.70108,0.00733,0.00228,5.49776,318669107875.5699
43,0.00938,0.00499,0.04937,8.00393,5.74054,median_nonzero,0,0,93,8.07032,0.10446,-0.66416,0.00893,0.0057,7.66257,318299503179.2904
375,0.00352,0.00249,0.05652,8.09421,5.5857,median_nonzero,0,0,97,7.57475,0.10023,0.32421,0.00739,0.00348,24.70668,318068159355.37427
283,0.00244,0.00406,0.05946,8.10218,5.62109,median_nonzero,0,0,85,7.52793,0.10003,0.16293,0.00531,0.00275,5.36022,317883278432.2358
32,0.00935,0.00456,0.05128,8.00413,5.58497,median_nonzero,0,0,98,8.12222,0.1068,-0.64477,0.00967,0.00401,5.96768,317874545975.3647
349,0.00253,0.00419,0.05817,8.10091,5.66521,median_nonzero,0,0,97,7.64353,0.10179,-1.62179,0.00819,0.00275,23.66712,317845459488.31665
180,0.0023,0.00417,0.05961,8.00153,5.66938,median_nonzero,0,0,95,7.55994,0.13206,0.14851,0.00752,0.00288,6.46075,317843398178.1409
405,0.00305,0.0022,0.05586,8.02418,5.63623,median_nonzero,0,4,98,7.63831,0.10003,-1.6146,0.00752,0.00383,24.5367,317825200118.2578
114,0.01,0.005,0.05256,8.00539,5.72792,median_nonzero,0,0,93,8.07956,0.10419,-0.30188,0.00967,0.00434,7.21803,317342909112.9525
324,0.00277,0.00421,0.05945,8.10265,5.72692,median_nonzero,0,0,96,7.59293,0.10454,0.15944,0.0071,0.0028,5.69645,317087747816.513
168,0.00359,0.00443,0.05733,8.09159,5.63792,median_nonzero,0,0,92,7.58405,0.1022,0.04585,0.00794,0.00318,7.02782,316909645267.20123
406,0.00319,0.00229,0.05528,8.10681,5.58447,median_nonzero,0,0,99,7.56662,0.10375,-1.32262,0.00782,0.00382,24.01132,316853310170.2776
410,0.00297,0.00216,0.05561,8.04826,5.57342,median_nonzero,0,0,97,7.64807,0.12231,-1.69148,0.00723,0.00431,24.9017,316468332426.86945
144,0.00599,0.004,0.05761,8.06227,5.58871,median_nonzero,0,0,93,7.84286,0.10004,0.62986,0.00815,0.00239,6.6124,316461107859.33844
13,0.01,0.00483,0.05044,8.01354,5.74948,median_nonzero,0,0,97,8.19647,0.10359,-0.45645,0.0097,0.00438,8.74866,316300950627.7891
396,0.00326,0.00211,0.05704,8.07073,6.12689,median_nonzero,0,0,99,7.52788,0.10002,-0.84864,0.00759,0.00369,23.32144,316007946127.3628
122,0.00487,0.00437,0.05288,8.05531,5.56668,median_nonzero,0,0,91,7.96907,0.11129,-0.12387,0.00763,0.00296,5.2364,315541009737.2526
371,0.00244,0.00224,0.05999,8.027,6.9597,median_nonzero,0,0,96,7.65643,0.10165,0.27789,0.00758,0.00283,23.9008,315294942685.837
83,0.00916,0.00471,0.04216,8.03196,5.54917,median_nonzero,0,0,100,8.06704,0.10513,-0.47578,0.00945,0.00375,10.51967,314961300503.00714
392,0.00375,0.00203,0.05713,8.09678,5.55642,median_nonzero,0,0,98,7.52985,0.10023,-1.00379,0.00765,0.0038,24.22033,314867778000.43115
338,0.00283,0.00407,0.05745,8.08722,5.92848,median_nonzero,0,0,97,7.57585,0.10513,0.1606,0.00826,0.00287,7.32756,314829543094.7414
51,0.00956,0.00499,0.04989,8.00084,5.7193,median_nonzero,0,0,97,8.07398,0.10748,-0.43241,0.00979,0.00418,8.86663,314803464410.5613
142,0.00611,0.00404,0.05498,8.08438,5.50224,median_nonzero,0,0,92,7.88103,0.1028,0.57305,0.00763,0.00157,6.27916,314763878239.8735
275,0.00318,0.00404,0.05904,8.05569,6.55397,median_nonzero,0,0,94,7.6939,0.10181,0.27892,0.00775,0.00253,17.62506,314552628490.0151
165,0.00432,0.00437,0.05551,8.06755,5.65284,median_nonzero,0,0,94,7.64859,0.10779,0.26576,0.00776,0.00211,7.29094,314446578136.61835
71,0.00969,0.00491,0.05055,8.00332,5.73668,median_nonzero,0,0,97,8.13519,0.10848,-0.38582,0.00984,0.00415,8.96896,314230047758.0166
31,0.00949,0.00496,0.05066,8.01646,5.714,median_nonzero,0,0,97,8.11603,0.10692,-0.44161,0.00967,0.00428,8.86562,313967020974.86456
81,0.00961,0.00493,0.04043,8.02629,5.71671,median_nonzero,0,0,96,8.1424,0.10561,-0.41228,0.00997,0.0043,8.87325,313837494363.31055
61,0.00967,0.0049,0.05111,8.00995,5.72142,median_nonzero,0,0,97,8.11581,0.1073,-0.41163,0.00998,0.00427,8.88829,313803889113.30975
426,0.00301,0.00222,0.05605,8.13126,5.5793,median_nonzero,0,0,98,8.54189,0.10155,-1.35833,0.00781,0.0036,23.34937,313763474536.0671
358,0.00301,0.00424,0.05806,8.11702,5.78428,median_nonzero,0,0,93,7.57726,0.10318,0.22121,0.00721,0.00349,6.74633,313749809452.8554
387,0.00361,0.00209,0.05658,8.12487,5.5715,median_nonzero,0,0,99,7.52349,0.10008,-1.02795,0.00742,0.0024,23.65567,313672479352.039
97,0.00847,0.00373,0.03922,8.00078,6.10211,median_nonzero,0,0,97,8.20494,0.10865,-0.35805,0.00378,0.00567,6.45244,313646718850.37177
332,0.00281,0.00413,0.05744,8.13452,5.66255,median_nonzero,0,0,95,7.60857,0.10503,-2.77219,0.00354,0.00301,6.26182,313644322556.8143
282,0.00219,0.00415,0.05884,8.02887,5.67948,median_nonzero,0,4,96,7.63507,0.10251,0.33172,0.00785,0.00309,5.96799,313611940079.6498
135,0.00636,0.00428,0.05526,8.08648,5.52957,median_nonzero,0,0,90,7.80183,0.10034,0.10702,0.00794,0.00135,5.76085,313563703350.46826
155,0.00378,0.00442,0.05493,8.03828,5.57636,median_nonzero,0,3,94,7.89272,0.10482,0.50077,0.00766,0.00278,5.83255,313477534939.1846
53,0.00998,0.00486,0.04709,8.00165,5.73424,median_nonzero,0,0,99,8.20582,0.10897,0.12574,0.00996,0.00394,9.23199,313218041561.64954
118,0.00983,0.00483,0.05395,8.05429,5.5003,median_nonzero,0,0,90,7.9372,0.10142,-0.05089,0.00944,0.00379,7.00307,313164432197.01587
111,0.00961,0.00492,0.04088,8.03364,5.72977,median_nonzero,0,0,96,8.14565,0.10569,-0.38985,0.00989,0.00436,8.97443,312697885084.958
95,0.00878,0.00333,0.04519,8.044,5.78111,median_nonzero,0,0,95,8.16414,0.10166,-0.55023,0.00879,0.00608,6.08325,312510310878.1826
66,0.00892,0.00455,0.04691,8.05417,5.55282,median_nonzero,0,1,97,8.23117,0.10014,-0.85991,0.00839,0.00539,10.26461,312162445982.389
75,0.00686,0.00466,0.05265,8.03748,5.59842,median_nonzero,0,0,96,7.8711,0.11193,-0.00486,0.00865,0.0055,10.98181,312155135371.25946
98,0.00143,0.00393,0.04138,8.06825,5.62852,median_nonzero,0,0,73,8.43908,0.11325,0.07991,0.00903,0.00694,5.91622,311962349121.15
150,0.00629,0.0042,0.05804,8.0908,5.52563,median_nonzero,0,0,90,7.91003,0.10002,0.82686,0.00747,0.00226,5.0124,311960611137.7326
85,0.00883,0.00461,0.04396,8.03303,5.54291,median_nonzero,0,0,99,7.94066,0.10943,-0.58626,0.0093,0.0033,7.84925,311918120616.1312
147,0.00552,0.00412,0.05902,8.11225,5.56175,median_nonzero,0,0,91,7.86899,0.10006,0.27653,0.00806,0.00211,6.2321,311902746724.7173
63,0.0093,0.00461,0.0515,8.00035,5.65996,median_nonzero,0,0,99,8.2675,0.11635,-0.16219,0.00965,0.00475,8.69307,311791754773.748
21,0.00975,0.00499,0.05046,8.03295,5.72024,median_nonzero,0,0,96,8.14759,0.10657,-0.48909,0.00993,0.00461,8.73244,311738376087.7846
123,0.00511,0.00459,0.05323,8.06606,5.6064,median_nonzero,0,0,92,7.96079,0.11194,0.41442,0.00759,0.00278,5.42847,311386653968.9763
104,0.00967,0.0036,0.05201,8.02976,5.7551,median_nonzero,0,0,100,8.26166,0.11408,-0.27381,0.00514,0.00449,6.83085,311385446323.43005
106,0.00921,0.00288,0.041,8.06502,5.6479,median_nonzero,0,0,99,8.0104,0.10345,-0.8146,0.00962,0.00536,9.34017,311127750802.22565
164,0.00387,0.00423,0.05947,8.08503,5.62106,median_nonzero,0,0,94,7.58577,0.10934,0.2065,0.00831,0.00245,5.28186,311092047258.061
430,0.00283,0.00229,0.05751,8.0475,6.82625,median_nonzero,0,0,97,7.62654,0.10643,-1.27863,0.00706,0.00414,23.67743,311063679189.1291
301,0.00217,0.00431,0.05951,8.11074,5.79297,median_nonzero,0,0,95,7.57088,0.10987,-1.33184,0.007,0.00294,7.08632,310569216825.3885
100,0.0078,0.00323,0.03776,8.03024,5.81356,median_nonzero,0,1,94,8.08983,0.10726,-2.74301,0.00929,0.00522,19.12671,310379165354.1758
22,0.00995,0.00472,0.04766,8.01603,5.64857,median_nonzero,0,1,97,8.37421,0.11018,-0.29996,0.00913,0.00493,10.3848,310260442329.2601
103,0.00875,0.00499,0.05109,8.07011,5.57865,median_nonzero,0,0,98,8.12082,0.10158,-0.58763,0.00948,0.00492,7.37246,310219815292.39606
101,0.00981,0.00493,0.04682,8.02736,5.67239,median_nonzero,0,0,97,8.1404,0.11019,-0.46503,0.00963,0.00413,8.16453,309998577562.1551
237,0.00211,0.00416,0.0594,8.06195,6.78115,median_nonzero,0,0,94,7.5228,0.10522,0.13908,0.00704,0.00297,20.9679,309957806679.1411
10,0.00959,0.00482,0.04118,8.07145,5.51237,median_nonzero,0,0,99,8.28588,0.10289,-0.50611,0.00985,0.00398,5.38924,309943666922.3607
291,0.00235,0.00399,0.03495,8.00009,5.60663,median_nonzero,0,0,94,7.5795,0.14189,-0.03325,0.00718,0.00264,5.47901,309890953607.97784
58,0.00859,0.00201,0.05207,8.04891,5.68405,median_nonzero,0,0,81,8.16466,0.10945,-0.54491,0.00872,0.00361,9.76385,309206351940.16394
113,0.00946,0.00488,0.03696,8.02609,5.79984,median_nonzero,0,0,98,8.15648,0.11066,-0.70393,0.00927,0.00406,9.03442,309137688253.13873
138,0.00622,0.0041,0.05683,8.12206,5.50075,median_nonzero,0,0,91,7.71173,0.10038,0.90211,0.00703,0.00192,6.65407,309027272080.5841
84,0.00921,0.0047,0.03874,8.07964,5.55821,median_nonzero,0,0,100,8.06336,0.10008,-0.52012,0.00952,0.00377,10.24559,308844109665.93225
112,0.00973,0.00494,0.04029,8.05541,5.70015,median_nonzero,0,0,97,8.03889,0.10636,-0.59417,0.00999,0.00424,10.58396,308298852752.881
124,0.00526,0.00466,0.05218,8.10823,5.56986,median_nonzero,0,0,90,7.89704,0.10907,-0.28406,0.00577,0.0021,5.17642,307976918009.43286
170,0.00405,0.00429,0.05925,8.11118,5.57658,median_nonzero,0,0,95,7.54056,0.10831,-0.12281,0.0086,0.00234,5.02035,307856185649.2827
344,0.00308,0.00393,0.05776,8.07166,5.80752,median_nonzero,0,3,96,7.62292,0.10947,0.10813,0.00845,0.00298,14.60037,307655736453.6481
52,0.00973,0.005,0.04617,8.07688,5.63025,median_nonzero,0,0,97,8.05088,0.10277,-0.57743,0.00964,0.00465,6.63175,307571487867.7481
91,0.00939,0.00343,0.04323,8.0688,5.64499,median_nonzero,0,0,97,8.10685,0.10635,-0.46574,0.00953,0.00392,8.26884,307379784017.97797
117,0.00998,0.005,0.05267,8.08655,5.52528,median_nonzero,0,0,91,8.0891,0.10379,0.18497,0.00895,0.00347,6.34831,306896442482.78235
120,0.00472,0.00474,0.05591,8.13994,5.53856,median_nonzero,0,0,93,8.349,0.10427,0.0484,0.00668,0.0024,5.98743,306871185740.0476
42,0.0087,0.00463,0.05378,8.05626,5.58124,median_nonzero,0,0,99,7.89286,0.11058,-0.34504,0.00958,0.00398,5.18683,306481053382.1403
276,0.00251,0.00414,0.05799,8.00064,5.76734,median_nonzero,0,3,95,8.77355,0.13666,0.2048,0.00535,0.00292,5.5858,306280719394.71277
99,0.00907,0.00337,0.04463,8.10014,5.5272,median_nonzero,0,0,86,7.97384,0.10374,-0.08534,0.00981,0.00628,7.54252,305789024531.87775
157,0.00559,0.00435,0.05591,8.12199,5.5508,median_nonzero,0,0,93,7.93224,0.10806,0.64747,0.0074,0.00256,5.54204,305312889991.94403
47,0.00935,0.00236,0.04463,8.07475,5.56179,median_nonzero,0,0,76,8.40037,0.11222,-1.75902,0.00921,0.00362,5.04418,304263282115.3783
41,0.00954,0.0049,0.0508,8.08219,5.69667,median_nonzero,0,0,97,8.10211,0.10665,-0.44623,0.00995,0.00442,8.63444,303675092361.00903
62,0.0089,0.0049,0.04991,8.10653,5.58693,median_nonzero,0,0,97,8.03437,0.1032,-0.60716,0.00969,0.0042,7.49424,303631825064.2592
174,0.00295,0.00445,0.05821,8.00185,5.69144,median_nonzero,0,0,95,7.6564,0.14476,0.2552,0.0081,0.00285,6.46508,302814464244.3488
82,0.00949,0.00481,0.03999,8.09022,5.71654,median_nonzero,0,0,96,8.24496,0.11125,-0.1444,0.00255,0.00407,9.58369,302798674867.1268
74,0.00977,0.005,0.04862,8.09675,5.75205,median_nonzero,0,1,95,8.27491,0.10264,-0.51844,0.01,0.00376,5.63777,302360966380.6538
72,0.00957,0.00481,0.05053,8.0004,6.99846,median_nonzero,0,0,100,8.2091,0.10815,-0.38613,0.00976,0.00449,7.65692,301679487836.78033
146,0.00578,0.0044,0.05591,8.15424,5.62584,median_nonzero,0,0,93,7.91324,0.10236,0.39929,0.00781,0.00181,5.50175,301580692072.6863
110,0.00936,0.00464,0.04962,8.09728,5.84444,median_nonzero,0,1,99,8.23149,0.10165,-0.46777,0.00972,0.00467,8.54203,301569020770.64856
77,0.00275,0.00455,0.04986,8.10733,5.90465,median_nonzero,0,0,93,8.9035,0.12103,-0.32076,0.00912,0.00259,8.33005,301513271050.3226
220,0.0016,0.00476,0.05994,8.08817,5.70818,median_nonzero,0,4,97,7.56979,0.10461,0.51723,0.00713,0.00347,6.85472,301282217334.50745
40,0.00806,0.00218,0.03142,8.0008,5.90509,median_nonzero,0,2,91,7.68498,0.12377,-2.48914,0.00956,0.00301,13.6109,301109679060.5515
93,0.00956,0.00383,0.05343,8.09381,5.68376,median_nonzero,0,0,98,8.23452,0.11094,-0.19843,0.00953,0.00351,23.09749,300109295653.29443
79,0.00974,0.00492,0.04763,8.03936,6.00438,median_nonzero,0,0,97,8.18791,0.11792,-0.64701,0.00885,0.00303,9.02121,299764150261.47894
67,0.0084,0.00481,0.04827,8.1144,5.6163,median_nonzero,0,0,96,7.96807,0.10708,-0.6487,0.00973,0.00436,6.59551,299746327816.34424
55,0.00899,0.00487,0.04933,8.07282,5.62407,median_nonzero,0,0,96,8.09376,0.119,-0.42361,0.00781,0.00321,10.95043,299550594767.2109
335,0.00248,0.00394,0.05784,8.05966,5.68903,median_nonzero,0,5,95,7.57488,0.10789,-0.06988,0.00521,0.00272,5.86207,299206450496.484
96,0.00817,0.00315,0.04245,8.12941,5.75183,median_nonzero,0,1,99,8.02702,0.10466,-2.23859,0.00928,0.00647,5.02229,298779432586.91327
36,0.00444,0.00479,0.05022,8.12598,5.50673,median_nonzero,0,2,91,8.10944,0.11316,-1.16019,0.00418,0.00378,5.90407,298654084382.2687
70,0.00999,0.00491,0.03656,8.05128,5.78824,median_nonzero,0,0,98,8.1547,0.12775,-1.00604,0.00801,0.0035,11.64528,298142156356.4053
34,0.00869,0.00472,0.05934,8.11394,5.93865,median_nonzero,0,0,98,8.42247,0.10553,-0.2574,0.0094,0.00285,6.89537,297528670903.1637
227,0.00253,0.00469,0.0595,8.00083,5.7325,median_nonzero,0,0,95,7.54123,0.15577,0.59696,0.00701,0.00296,6.4158,297251633488.502
64,0.00984,0.00476,0.0385,8.0505,5.95294,median_nonzero,0,0,100,8.07915,0.12338,-0.25592,0.00933,0.00336,5.68584,296111174371.9277
33,0.00924,0.00456,0.05376,8.11438,5.58566,median_nonzero,0,1,92,8.26015,0.11503,-0.69854,0.00821,0.00561,5.69248,296081987202.3344
199,0.0028,0.00462,0.05994,8.0875,5.76877,median_nonzero,0,5,95,7.56246,0.10222,0.24064,0.00703,0.00306,7.5971,294814126748.92114
89,0.00832,0.00346,0.04252,8.13898,5.54595,median_nonzero,0,2,95,8.30114,0.10209,-0.66596,0.00979,0.00606,6.98828,293814837111.23004
76,0.00938,0.00476,0.04552,8.16298,5.50029,median_nonzero,0,0,98,8.08912,0.10574,-0.72424,0.0094,0.00504,6.26457,293413475592.41656
