trial,col_signal,sign_thresh,reset_peak,rsi_min_thresh,rsi_max_thresh,atr_mult,vwap_atr_mult,buy_factor,sell_factor,trailstop_pct,sess_start,avg_daily_pnl
304,ema_9,ema_21,1,97,155,27.78956,6.08904,0.89484,0.98206,83.82947,13:30:00,80.64424
1244,ema_9,ema_21,1,97,133,28.52051,6.13498,0.99552,0.99434,80.16805,13:30:00,80.6381
1239,ema_9,ema_21,1,97,144,28.87747,6.17443,0.89308,0.99705,50.77059,13:30:00,80.63542
452,ema_9,ema_21,1,97,140,29.20843,6.10966,0.86023,0.99724,81.94366,13:30:00,80.6324
609,ema_9,ema_21,1,97,140,28.81414,6.17071,0.87003,0.99996,82.85458,13:30:00,80.58656
850,ema_9,ema_21,1,97,140,28.23499,6.08886,0.88903,0.96262,83.68078,13:30:00,80.57726
1176,ema_9,ema_21,1,97,135,29.01162,6.17241,0.89707,0.99664,82.34388,13:30:00,80.56457
389,ema_9,ema_21,1,97,138,28.92745,6.17523,0.88076,0.997,83.85563,13:30:00,80.55808
1472,ema_9,ema_21,1,97,136,28.90286,6.17833,0.97505,0.998,81.38464,13:30:00,80.55528
523,ema_9,ema_21,1,97,138,28.60612,6.11677,0.88405,0.9974,82.22282,13:30:00,80.53987
1126,ema_9,ema_21,1,97,145,28.53534,6.1424,0.88261,0.99577,82.09279,13:30:00,80.49295
1234,ema_9,ema_21,1,97,146,28.6854,6.1174,0.90728,0.99807,81.04632,13:30:00,80.45934
919,ema_9,ema_21,1,97,135,28.54705,6.14513,0.90392,0.99381,83.04215,13:30:00,80.43169
742,ema_9,ema_21,1,97,148,28.53326,6.14861,0.86705,0.99607,83.44805,13:30:00,80.41363
1386,ema_9,ema_21,1,97,146,29.26366,6.10119,0.97525,0.99649,82.53753,13:30:00,80.41265
1365,ema_9,ema_21,1,97,146,28.55714,6.13818,0.94192,0.99561,81.72581,13:30:00,80.40694
752,ema_9,ema_21,1,97,135,29.08684,6.15223,0.89043,0.99588,82.83007,13:30:00,80.36537
254,ema_9,ema_21,1,97,161,30.04979,6.01032,0.91364,0.97583,83.06649,13:30:00,80.31237
796,ema_9,ema_21,1,97,145,29.02029,6.15941,0.89647,0.99281,80.86349,13:30:00,80.28318
837,ema_9,ema_21,1,97,136,29.22998,6.12176,0.90924,0.99664,83.1344,13:30:00,80.27317
283,ema_9,ema_21,1,97,153,29.08012,6.09946,0.8949,0.97885,84.74842,13:30:00,80.18219
1064,ema_9,ema_21,1,97,151,28.64686,6.13321,0.90686,0.99919,84.48806,13:30:00,80.1656
1216,ema_9,ema_21,1,97,100,28.86595,6.17851,0.89518,0.99766,82.30463,13:30:00,80.12426
411,ema_9,ema_21,1,97,135,29.18106,6.12836,0.90119,0.99555,83.76626,13:30:00,80.10437
570,ema_9,ema_21,1,97,139,29.07446,6.1695,0.89093,0.9954,82.19581,13:30:00,80.01825
1110,ema_9,ema_21,1,97,147,29.2225,6.14008,0.90315,0.99602,50.71859,13:30:00,79.94852
1169,ema_9,ema_21,1,97,142,29.11577,6.15777,0.87696,0.99751,51.59841,13:30:00,79.85703
344,ema_9,ema_21,1,97,162,28.84947,6.13067,0.90413,0.97877,84.94133,13:30:00,79.84932
1101,ema_9,ema_21,1,97,141,29.08985,6.16668,0.88898,0.99425,76.84754,13:30:00,79.7989
1457,ema_9,ema_21,1,97,137,28.76436,6.11218,0.96227,0.99755,83.84796,13:30:00,79.78519
1544,ema_9,ema_21,1,97,173,29.2787,6.12632,0.99132,0.996,83.22689,13:30:00,79.7085
852,ema_9,ema_21,1,97,126,28.64396,6.14927,0.87282,0.99628,84.97257,13:30:00,79.7048
448,ema_9,ema_21,1,97,144,29.67506,6.09403,0.88036,0.99824,81.44506,13:30:00,79.62804
1067,ema_9,ema_21,1,97,146,28.89264,6.18853,0.89014,0.99801,81.16557,13:30:00,79.58436
597,ema_9,ema_21,1,97,136,28.6544,6.14387,0.87807,0.99719,83.57286,13:30:00,79.51477
1043,ema_9,ema_21,1,97,139,28.60733,6.17199,0.89881,0.99637,82.02387,13:30:00,79.50856
1480,ema_9,ema_21,1,97,138,28.49217,6.10413,0.96349,0.99714,81.88764,13:30:00,79.47898
373,ema_9,ema_21,1,97,139,29.10802,6.15246,0.89018,0.99076,84.32693,13:30:00,79.46761
1481,ema_9,ema_21,1,97,135,28.80705,6.20766,0.96897,0.9991,82.44275,13:30:00,79.45232
1085,ema_9,ema_21,1,97,139,28.881,6.18368,0.87954,0.9952,51.07752,13:30:00,79.40812
1053,ema_9,ema_21,1,97,144,28.54542,6.17191,0.85318,0.9927,84.23901,13:30:00,79.36906
929,ema_9,ema_21,1,97,144,29.25601,6.12853,0.87787,0.99583,84.41132,13:30:00,79.35835
1029,ema_9,ema_21,1,97,145,29.66047,6.07642,0.87187,0.99925,51.17466,13:30:00,79.33013
962,ema_9,ema_21,1,97,144,28.69978,6.15593,0.90363,0.99492,51.53861,13:30:00,79.32
1038,ema_9,ema_21,1,97,138,29.4011,6.11489,0.89499,0.99453,84.99538,13:30:00,79.24445
815,ema_9,ema_21,1,97,140,29.26757,6.14614,0.8723,0.99894,51.64639,13:30:00,79.20152
233,ema_9,ema_21,1,97,165,29.89243,6.07915,0.92403,0.97499,84.12912,13:30:00,79.15784
703,ema_9,ema_21,1,97,139,28.89037,6.1895,0.90211,0.99678,84.99794,13:30:00,79.14436
1121,ema_9,ema_21,1,97,149,28.62646,6.17812,0.8803,0.99999,51.49635,13:30:00,79.13755
350,ema_9,ema_21,1,97,150,28.59916,6.11403,0.88669,0.97823,83.2143,13:30:00,79.12348
1384,ema_9,ema_21,1,97,139,28.90656,6.23329,0.93947,0.99811,67.84672,13:30:00,79.08616
1197,ema_9,ema_21,1,97,138,28.72963,6.13485,0.90588,0.99925,82.07332,13:30:00,79.05029
1371,ema_9,ema_21,1,97,142,29.27665,6.15879,0.91918,0.99571,81.63868,13:30:00,79.03716
499,ema_9,ema_21,1,97,139,29.82766,6.00328,0.88734,0.99584,82.12632,13:30:00,79.03558
430,ema_9,ema_21,1,97,146,29.00313,6.21361,0.90329,0.99956,83.71964,13:30:00,79.03196
684,ema_9,ema_21,1,97,137,28.68797,6.15774,0.88935,0.99254,53.93172,13:30:00,79.02912
1100,ema_9,ema_21,1,97,145,29.85687,6.02209,0.90483,0.99998,81.44247,13:30:00,78.99999
439,ema_9,ema_21,1,97,140,28.71552,6.14741,0.8989,0.99936,82.30096,13:30:00,78.99946
1508,ema_9,ema_21,1,97,137,29.74193,6.04325,0.96541,0.99793,81.98339,13:30:00,78.92912
704,ema_9,ema_21,1,97,129,29.41294,6.10559,0.8868,0.995,82.59883,13:30:00,78.90508
819,ema_9,ema_21,1,97,127,28.79905,6.20122,0.87595,0.99618,83.96059,13:30:00,78.85007
337,ema_9,ema_21,1,97,158,29.22217,6.13633,0.89456,0.97896,84.94296,13:30:00,78.83134
712,ema_9,ema_21,1,97,124,28.85989,6.21687,0.9042,0.99575,80.72098,13:30:00,78.81756
1008,ema_9,ema_21,1,97,152,29.79692,6.00208,0.85644,0.9976,51.76358,13:30:00,78.8097
451,ema_9,ema_21,1,97,142,28.7979,6.20496,0.87151,0.99588,83.1804,13:30:00,78.79327
866,ema_9,ema_21,1,97,122,28.90061,6.23552,0.86384,0.9979,83.90984,13:30:00,78.77519
897,ema_9,ema_21,1,97,141,29.39672,6.12653,0.85057,0.99741,51.32548,13:30:00,78.76985
864,ema_9,ema_21,1,97,119,29.11472,6.18198,0.87468,0.99743,84.9491,13:30:00,78.76382
1009,ema_9,ema_21,1,97,146,29.0459,6.11982,0.91682,0.9666,52.70864,13:30:00,78.75317
855,ema_9,ema_21,1,97,137,28.8998,6.23448,0.87333,0.99539,83.89304,13:30:00,78.74602
1518,ema_9,ema_21,1,97,179,29.20607,6.18349,0.95696,0.99627,82.45361,13:30:00,78.72209
810,ema_9,ema_21,1,97,151,29.82442,6.03006,0.90214,0.99785,84.43306,13:30:00,78.70029
709,ema_9,ema_21,1,97,140,28.74607,6.15439,0.88878,0.99672,81.96222,13:30:00,78.65796
883,ema_9,ema_21,1,97,142,29.32281,6.17719,0.8621,0.99786,84.9337,13:30:00,78.61695
1296,ema_9,ema_21,1,97,153,28.61884,6.18724,0.98004,0.99442,83.99872,13:30:00,78.53794
1532,ema_9,ema_21,1,97,187,28.56251,6.19718,0.95136,0.99714,81.6497,13:30:00,78.46551
420,ema_9,ema_21,1,97,144,28.95959,6.32044,0.8893,0.99886,83.12092,13:30:00,78.46509
1418,ema_9,ema_21,1,97,145,29.30624,6.10867,0.96204,0.9657,84.99128,13:30:00,78.3738
955,ema_9,ema_21,1,99,148,28.78627,6.02948,0.91104,0.99404,51.94869,13:30:00,78.34349
1127,ema_9,ema_21,1,97,140,29.7719,6.04895,0.89845,0.99898,84.37446,13:30:00,78.33718
728,ema_9,ema_21,1,97,142,29.14961,6.18806,0.87691,0.99659,84.41123,13:30:00,78.31866
469,ema_9,ema_21,1,97,132,28.87724,6.25795,0.86022,0.99677,81.82389,13:30:00,78.29827
698,ema_9,ema_21,1,97,139,28.24865,6.11445,0.88602,0.99995,54.57009,13:30:00,78.24661
213,ema_9,ema_21,1,97,167,29.89054,6.00731,0.92452,0.97499,82.09465,13:30:00,78.24476
657,ema_9,ema_21,1,97,138,28.72014,6.16351,0.85043,0.99752,51.63029,13:30:00,78.24265
925,ema_9,ema_21,1,97,142,28.54832,6.19167,0.89382,0.9947,82.9578,13:30:00,78.22606
1258,ema_9,ema_21,1,97,135,28.80261,6.2232,0.81243,0.9983,81.85161,13:30:00,78.21626
1079,ema_9,ema_21,1,97,137,29.41655,6.11509,0.86022,0.99751,82.53887,13:30:00,78.20844
319,ema_9,ema_21,1,97,148,28.6572,6.15995,0.90209,0.9797,82.35882,13:30:00,78.15984
530,ema_9,ema_21,1,97,133,28.85245,6.34854,0.88815,0.99992,84.16693,13:30:00,78.14557
388,ema_9,ema_21,1,97,137,28.8058,6.30991,0.88696,0.99603,84.26969,13:30:00,78.13387
1459,ema_9,ema_21,1,97,140,29.04093,6.32648,0.96623,0.99727,83.34572,13:30:00,78.10179
1194,ema_9,ema_21,1,97,139,28.38188,6.10133,0.90047,0.9984,82.6622,13:30:00,78.0827
778,ema_9,ema_21,1,97,129,28.60652,6.22606,0.97234,0.99823,83.02622,13:30:00,78.08217
1564,ema_9,ema_21,1,97,176,28.77514,6.18217,0.95756,0.99917,82.73942,13:30:00,78.0821
340,ema_9,ema_21,1,97,160,29.27843,6.15388,0.902,0.97972,83.05005,13:30:00,78.07158
1050,ema_9,ema_21,1,97,150,28.96495,6.27541,0.87007,0.9958,68.32066,13:30:00,78.06643
1388,ema_9,ema_21,1,97,139,28.48672,6.16452,0.92807,0.99511,81.84836,13:30:00,78.04792
408,ema_9,ema_21,1,97,142,28.63061,6.21245,0.89848,0.99839,84.97584,13:30:00,78.03703
1056,ema_9,ema_21,1,97,137,28.27111,6.11717,0.89985,0.99541,65.05084,13:30:00,78.02062
652,ema_9,ema_21,1,97,142,28.06801,6.1347,0.86256,0.99596,50.39369,13:30:00,78.00716
1080,ema_9,ema_21,1,97,141,28.91716,6.2615,0.87121,0.993,81.66405,13:30:00,78.00634
642,ema_9,ema_21,1,97,136,28.99002,6.31338,0.87027,0.99492,53.71195,13:30:00,77.9987
1282,ema_9,ema_21,1,97,152,30.72558,6.02179,0.97557,0.99471,83.13234,13:30:00,77.97795
1450,ema_9,ema_21,1,97,139,28.70545,6.20253,0.95702,0.99799,83.21044,13:30:00,77.96924
1032,ema_9,ema_21,1,97,138,28.49924,6.15196,0.8551,0.99999,82.50469,13:30:00,77.96684
829,ema_9,ema_21,1,97,138,29.08185,6.2822,0.88334,0.99836,83.99772,13:30:00,77.9574
822,ema_9,ema_21,1,97,132,28.1807,6.10772,0.87942,0.99372,84.98966,13:30:00,77.94392
1118,ema_9,ema_21,1,97,143,30.16591,6.10484,0.89288,0.99768,52.13167,13:30:00,77.89135
1115,ema_9,ema_21,1,97,148,29.04779,6.29586,0.88953,0.9989,54.13562,13:30:00,77.8828
1485,ema_9,ema_21,1,97,140,28.58378,6.31591,0.97793,0.99858,80.94763,13:30:00,77.86952
882,ema_9,ema_21,1,97,121,30.10941,6.10241,0.91273,0.99415,52.68392,13:30:00,77.84746
1106,ema_9,ema_21,1,97,139,29.1733,6.21738,0.87796,0.99663,51.32084,13:30:00,77.77547
289,ema_9,ema_21,1,97,150,29.21224,6.17894,0.88686,0.9785,84.13826,13:30:00,77.7356
989,ema_9,ema_21,1,97,145,28.19239,6.13584,0.90718,0.99839,52.82768,13:30:00,77.689
1409,ema_9,ema_21,1,97,147,28.66362,6.22843,0.96719,0.99815,84.60935,13:30:00,77.67054
736,ema_9,ema_21,1,97,147,24.6588,6.07229,0.87174,0.99384,84.21241,13:30:00,77.67035
1461,ema_9,ema_21,1,97,144,29.33237,6.20255,0.97285,0.99917,82.84685,13:30:00,77.669
223,ema_9,ema_21,1,97,163,30.53981,6.01432,0.92262,0.97694,84.8143,13:30:00,77.64506
243,ema_9,ema_21,1,97,165,30.24844,6.11082,0.91014,0.97559,81.75017,13:30:00,77.63582
342,ema_9,ema_21,1,97,149,28.97116,6.23163,0.91041,0.97819,84.44848,13:30:00,77.565
591,ema_9,ema_21,1,97,144,28.6115,6.22421,0.858,0.99758,83.98562,13:30:00,77.56003
288,ema_9,ema_21,1,97,155,29.06492,6.23415,0.89845,0.9791,83.89455,13:30:00,77.51218
781,ema_9,ema_21,1,97,131,29.46482,6.1221,0.82632,0.9949,63.40514,13:30:00,77.50721
1147,ema_9,ema_21,1,97,138,29.75802,6.07667,0.89109,0.99476,84.94229,13:30:00,77.50634
351,ema_9,ema_21,1,97,157,28.87114,6.20933,0.89999,0.97714,52.08186,13:30:00,77.46485
573,ema_9,ema_21,1,100,142,28.82015,6.07954,0.89376,0.99911,83.54048,13:30:00,77.44979
1488,ema_9,ema_21,1,97,139,28.16111,6.15321,0.97519,0.99845,82.70298,13:30:00,77.42058
936,ema_9,ema_21,1,97,134,29.81417,6.04058,0.85315,0.99601,81.9597,13:30:00,77.40587
1396,ema_9,ema_21,1,97,146,27.90093,6.13186,0.93983,0.99863,84.12842,13:30:00,77.394
1357,ema_9,ema_21,1,97,141,28.41038,6.13165,0.93018,0.99711,66.50091,13:30:00,77.37302
761,ema_9,ema_21,1,97,144,28.28079,6.15138,0.90891,0.99741,83.09721,13:30:00,77.36758
193,ema_9,ema_21,1,97,172,30.40957,6.03419,0.916,0.97437,79.42235,13:30:00,77.34661
583,ema_9,ema_21,1,97,138,29.23483,6.25275,0.89591,0.99997,80.24248,13:30:00,77.33854
331,ema_9,ema_21,1,97,161,28.93969,6.24449,0.88976,0.9792,84.29583,13:30:00,77.29917
284,ema_9,ema_21,1,97,152,29.07027,6.24342,0.89746,0.9802,84.95221,13:30:00,77.28847
478,ema_9,ema_21,1,97,134,29.16132,6.28058,0.86979,0.99676,84.327,13:30:00,77.26629
248,ema_9,ema_21,1,97,164,30.51734,6.00872,0.90885,0.97506,82.25399,13:30:00,77.25621
1574,ema_9,ema_21,1,97,185,30.1745,6.14091,0.97511,0.99562,83.43413,13:30:00,77.25077
933,ema_9,ema_21,1,97,147,28.67288,6.20796,0.84848,0.99703,50.68579,13:30:00,77.1752
1024,ema_9,ema_21,1,97,140,28.31533,6.14289,0.90183,0.99541,50.52573,13:30:00,77.04471
532,ema_9,ema_21,1,97,127,28.70155,6.26465,0.88072,0.99666,83.59709,13:30:00,76.99363
1417,ema_9,ema_21,1,97,149,28.46754,6.15842,0.96851,0.99718,84.9874,13:30:00,76.98194
807,ema_9,ema_21,1,97,137,28.41357,6.1331,0.88803,0.99701,77.45853,13:30:00,76.96628
692,ema_9,ema_21,1,97,134,24.97429,6.06341,0.83937,0.99603,79.8296,13:30:00,76.94442
201,ema_9,ema_21,1,97,167,30.30372,6.11876,0.90494,0.9742,81.72091,13:30:00,76.93862
470,ema_9,ema_21,1,97,132,28.14336,6.15689,0.86402,0.99884,82.84731,13:30:00,76.89458
1358,ema_9,ema_21,1,98,143,28.8246,6.01472,0.93361,0.99662,82.35811,13:30:00,76.85682
529,ema_9,ema_21,1,97,148,28.39186,6.13542,0.87477,0.99563,83.01914,13:30:00,76.84663
1349,ema_9,ema_21,1,97,191,28.34607,6.17116,0.98005,0.99499,60.94048,13:30:00,76.79683
724,ema_9,ema_21,1,97,142,29.97845,6.15184,0.88307,0.99735,50.45071,13:30:00,76.76023
515,ema_9,ema_21,1,97,141,28.47714,6.17065,0.88205,0.99706,84.2176,13:30:00,76.74763
218,ema_9,ema_21,1,97,167,30.58745,6.02897,0.91882,0.97529,82.80569,13:30:00,76.7452
720,ema_9,ema_21,1,97,136,28.68275,6.26637,0.8964,0.99298,83.10689,13:30:00,76.71703
192,ema_9,ema_21,1,97,167,30.35869,6.05243,0.90627,0.97428,77.96585,13:30:00,76.68511
1439,ema_9,ema_21,1,97,138,27.68333,6.13326,0.95962,0.99903,82.6176,13:30:00,76.67867
1202,ema_9,ema_21,1,97,136,29.30509,6.25525,0.89391,0.99994,81.56585,13:30:00,76.67302
215,ema_9,ema_21,1,97,166,30.77302,6.0009,0.92225,0.97687,81.99002,13:30:00,76.6471
382,ema_9,ema_21,1,97,139,29.22711,6.35881,0.87483,0.99953,83.58082,13:30:00,76.63745
404,ema_9,ema_21,1,97,140,28.44758,6.14553,0.87207,0.99649,84.28737,13:30:00,76.63473
599,ema_9,ema_21,1,97,147,28.91963,6.41088,0.88628,0.99402,84.32849,13:30:00,76.62931
1249,ema_9,ema_21,1,97,128,28.36553,6.17538,0.95587,0.9951,79.25208,13:30:00,76.62487
222,ema_9,ema_21,1,97,164,30.61532,6.02875,0.9208,0.9769,83.82964,13:30:00,76.61172
211,ema_9,ema_21,1,97,168,30.55829,6.03446,0.91974,0.97408,82.91738,13:30:00,76.60541
394,ema_9,ema_21,1,97,143,29.38676,6.2443,0.88291,0.99853,83.82197,13:30:00,76.60083
1215,ema_9,ema_21,1,97,146,29.33454,6.47228,0.91139,0.99886,80.12184,13:30:00,76.59298
805,ema_9,ema_21,1,97,144,29.31513,6.31845,0.89474,0.99763,50.11769,13:30:00,76.55594
161,ema_9,ema_21,1,97,168,30.26048,6.13304,0.91371,0.97588,73.28407,13:30:00,76.54253
347,ema_9,ema_21,1,97,154,29.04091,6.30411,0.90272,0.97884,84.99823,13:30:00,76.53912
1401,ema_9,ema_21,1,97,141,28.73048,6.29907,0.94951,0.99991,83.10687,13:30:00,76.52289
558,ema_9,ema_21,1,97,144,28.71645,6.2112,0.87873,0.99346,83.90643,13:30:00,76.44823
749,ema_9,ema_21,1,97,139,29.33912,6.20107,0.84119,0.99687,80.52601,13:30:00,76.43885
563,ema_9,ema_21,1,97,135,29.91298,6.12189,0.88384,0.99722,82.35461,13:30:00,76.39232
164,ema_9,ema_21,1,97,171,30.26825,6.13775,0.91551,0.97382,73.61888,13:30:00,76.3218
221,ema_9,ema_21,1,97,164,30.67933,6.02592,0.91959,0.97471,83.54264,13:30:00,76.2455
963,ema_9,ema_21,1,98,146,28.95389,6.01832,0.90051,0.99598,50.76464,13:30:00,76.23417
674,ema_9,ema_21,1,97,136,27.44541,6.00667,0.85775,0.9966,51.743,13:30:00,76.20578
152,ema_9,ema_21,1,97,171,30.28192,6.15544,0.91196,0.97435,75.045,13:30:00,76.15765
150,ema_9,ema_21,1,97,171,30.27944,6.15778,0.91559,0.97456,73.49994,13:30:00,76.14721
1172,ema_9,ema_21,1,97,102,28.64448,6.27347,0.88182,0.98275,83.12432,13:30:00,76.13933
166,ema_9,ema_21,1,97,170,30.2663,6.15589,0.91501,0.97351,73.47936,13:30:00,76.11385
984,ema_9,ema_21,1,97,110,28.44605,6.17664,0.85627,0.99755,51.14585,13:30:00,76.10623
758,ema_9,ema_21,1,97,136,29.39835,6.25718,0.87627,0.99811,84.99352,13:30:00,76.08352
370,ema_9,ema_21,1,97,134,28.19716,6.12712,0.90143,0.98068,84.02911,13:30:00,76.06912
154,ema_9,ema_21,1,97,168,30.31872,6.17463,0.9108,0.97421,74.39195,13:30:00,76.0665
205,ema_9,ema_21,1,97,167,29.78336,6.06829,0.91781,0.97297,83.7973,13:30:00,76.02892
996,ema_9,ema_21,1,97,149,25.26128,6.0373,0.84708,0.99408,50.08564,13:30:00,76.01905
434,ema_9,ema_21,1,98,145,28.96956,6.00981,0.89651,0.98783,83.72587,13:30:00,75.88064
665,ema_9,ema_21,1,97,138,28.76041,6.27841,0.85532,0.99531,52.59229,13:30:00,75.85683
998,ema_9,ema_21,1,97,145,28.0595,6.20669,0.85362,0.99514,51.29338,13:30:00,75.85311
631,ema_9,ema_21,1,97,133,28.48505,6.23249,0.88907,0.99628,83.7991,13:30:00,75.79058
1483,ema_9,ema_21,1,97,138,28.23415,6.20217,0.97141,0.99811,82.0117,13:30:00,75.77422
196,ema_9,ema_21,1,97,175,30.7688,6.03011,0.92234,0.97265,74.88612,13:30:00,75.74447
1394,ema_9,ema_21,1,97,144,27.44225,6.08,0.94598,0.99913,83.62339,13:30:00,75.7268
525,ema_9,ema_21,1,97,142,29.43632,6.20095,0.88667,0.99636,81.53092,13:30:00,75.71771
299,ema_9,ema_21,1,97,153,28.17747,6.17444,0.90294,0.98225,83.35645,13:30:00,75.71473
245,ema_9,ema_21,1,97,167,29.94955,6.10862,0.91443,0.9765,81.726,13:30:00,75.67087
120,ema_9,ema_21,1,99,172,29.06732,6.0649,0.85092,0.98094,70.49771,13:30:00,75.59644
162,ema_9,ema_21,1,97,170,30.15508,6.13966,0.91501,0.97556,73.40073,13:30:00,75.57947
305,ema_9,ema_21,1,97,154,27.82194,6.10855,0.89456,0.9819,83.69902,13:30:00,75.5649
296,ema_9,ema_21,1,97,149,28.67063,6.3037,0.89918,0.97961,83.43595,13:30:00,75.56358
158,ema_9,ema_21,1,97,160,30.11957,6.14741,0.90046,0.97453,74.79416,13:30:00,75.51921
493,ema_9,ema_21,1,97,140,28.31721,6.18678,0.88786,0.99748,82.42837,13:30:00,75.50994
151,ema_9,ema_21,1,97,170,30.18301,6.13524,0.90427,0.97441,74.451,13:30:00,75.48444
1463,ema_9,ema_21,1,97,142,28.20132,6.2454,0.98481,0.99863,80.96232,13:30:00,75.47965
1438,ema_9,ema_21,1,99,140,28.25515,6.03752,0.97413,0.99922,82.31736,13:30:00,75.39894
165,ema_9,ema_21,1,97,171,30.17298,6.14006,0.90702,0.97372,73.47901,13:30:00,75.36725
291,ema_9,ema_21,1,97,149,28.73881,6.20689,0.88742,0.97866,83.54756,13:30:00,75.35296
195,ema_9,ema_21,1,97,174,30.69999,6.05009,0.92123,0.97444,80.63607,13:30:00,75.34468
163,ema_9,ema_21,1,97,170,30.11183,6.15535,0.91495,0.97372,73.57603,13:30:00,75.33436
1238,ema_9,ema_21,1,97,137,25.56671,6.0887,0.89833,0.99995,81.94533,13:30:00,75.31556
838,ema_9,ema_21,1,99,142,28.86815,6.01729,0.86431,0.95242,84.14416,13:30:00,75.24289
1419,ema_9,ema_21,1,97,142,27.90915,6.25003,0.95664,0.99831,83.72682,13:30:00,75.23413
155,ema_9,ema_21,1,97,169,30.19026,6.1651,0.90731,0.97391,73.23576,13:30:00,75.22842
627,ema_9,ema_21,1,97,109,28.74437,6.16261,0.87817,0.95533,51.77616,13:30:00,75.21427
1395,ema_9,ema_21,1,97,143,28.10762,6.20323,0.94487,0.99885,84.43794,13:30:00,75.17636
1095,ema_9,ema_21,1,97,143,28.18471,6.22928,0.88113,0.99763,83.47328,13:30:00,75.15987
121,ema_9,ema_21,1,99,171,29.09187,6.06948,0.85146,0.98072,70.40145,13:30:00,75.154
531,ema_9,ema_21,1,98,142,29.19661,6.00212,0.89343,0.98821,82.55758,13:30:00,75.11732
917,ema_9,ema_21,1,97,141,29.45502,6.25223,0.91063,0.98874,82.0183,13:30:00,75.11732
1027,ema_9,ema_21,1,97,142,30.13818,6.21938,0.90464,0.99691,80.6774,13:30:00,75.08947
227,ema_9,ema_21,1,97,163,31.17064,6.0099,0.92383,0.97496,81.24512,13:30:00,75.08111
679,ema_9,ema_21,1,97,137,28.34,6.20541,0.8925,0.99999,51.4387,13:30:00,75.07065
99,ema_9,ema_21,1,97,151,28.75469,6.23582,0.86729,0.97809,69.7002,13:30:00,75.04079
1464,ema_9,ema_21,1,98,140,28.56642,6.09026,0.9802,0.99785,81.24401,13:30:00,75.03955
183,ema_9,ema_21,1,97,169,29.96839,6.17705,0.90788,0.97602,75.87497,13:30:00,74.99445
106,ema_9,ema_21,1,98,173,28.83899,6.0088,0.86813,0.97792,69.69924,13:30:00,74.9938
295,ema_9,ema_21,1,97,219,29.43476,6.18658,0.89124,0.97763,84.2057,13:30:00,74.97572
737,ema_9,ema_21,1,97,149,28.43985,6.20365,0.94481,0.99468,83.81426,13:30:00,74.89336
292,ema_9,ema_21,1,97,153,29.32621,6.35539,0.9021,0.98067,84.39705,13:30:00,74.84691
617,ema_9,ema_21,1,97,137,29.98947,6.21707,0.87659,0.99799,82.28341,13:30:00,74.80608
1434,ema_9,ema_21,1,98,142,29.16668,6.08743,0.97199,0.99813,81.42403,13:30:00,74.76459
689,ema_9,ema_21,1,97,144,29.2608,6.20153,0.89098,0.95824,51.98257,13:30:00,74.74
409,ema_9,ema_21,1,98,133,28.99136,6.08054,0.87593,0.99618,84.99001,13:30:00,74.72548
244,ema_9,ema_21,1,97,165,30.21026,6.19482,0.90828,0.9758,81.31582,13:30:00,74.67365
225,ema_9,ema_21,1,97,164,30.78072,6.03222,0.92812,0.97677,84.77895,13:30:00,74.60406
1268,ema_9,ema_21,1,97,143,28.28692,6.35078,0.9491,0.99218,83.61291,13:30:00,74.5694
1230,ema_9,ema_21,1,97,212,27.94711,6.21688,0.87777,0.99655,82.66087,13:30:00,74.56907
360,ema_9,ema_21,1,97,161,28.49415,6.19863,0.90084,0.97705,83.50427,13:30:00,74.56287
646,ema_9,ema_21,1,97,143,28.39656,6.21482,0.9067,0.99258,52.37873,13:30:00,74.55736
701,ema_9,ema_21,1,98,136,29.1574,6.0465,0.89558,0.99887,82.6015,13:30:00,74.55496
1069,ema_9,ema_21,1,99,142,27.94916,6.00913,0.86644,0.99579,82.98801,13:30:00,74.55378
1482,ema_9,ema_21,1,97,140,27.57363,6.08932,0.97592,0.99999,80.8712,13:30:00,74.52964
600,ema_9,ema_21,1,97,128,28.22559,6.29496,0.88201,0.99596,63.83901,13:30:00,74.50816
1292,ema_9,ema_21,1,97,143,29.63464,6.01793,0.9678,0.99554,82.79397,13:30:00,74.42952
1339,ema_9,ema_21,1,97,154,27.76716,6.18854,0.96554,0.99439,57.55017,13:30:00,74.4263
441,ema_9,ema_21,1,97,147,28.35483,6.2816,0.87916,0.99991,83.80637,13:30:00,74.4165
953,ema_9,ema_21,1,97,146,29.52636,6.01447,0.90455,0.99543,54.25491,13:30:00,74.40324
461,ema_9,ema_21,1,98,145,28.74857,6.0072,0.87756,0.99782,82.94221,13:30:00,74.36635
1344,ema_9,ema_21,1,97,148,29.55989,6.02348,0.977,0.99689,74.4594,13:30:00,74.33604
740,ema_9,ema_21,1,97,147,28.32056,6.27605,0.87884,0.99552,82.09199,13:30:00,74.333
1317,ema_9,ema_21,1,97,151,29.9198,6.20573,0.98199,0.99614,74.77067,13:30:00,74.30357
1310,ema_9,ema_21,1,97,148,29.60137,6.01593,0.92671,0.99468,83.28638,13:30:00,74.28014
101,ema_9,ema_21,1,97,159,28.07175,6.24879,0.85105,0.97771,65.9353,13:30:00,74.2454
488,ema_9,ema_21,1,97,143,29.47282,6.01357,0.88056,0.99801,82.03452,13:30:00,74.23504
610,ema_9,ema_21,1,97,144,29.63459,5.9989,0.89819,0.99832,81.06402,13:30:00,74.22708
