trial,min_prof_thr,max_down_prop,gain_tightfact,tau_time,tau_dur,thresh_mode,reset_peak,rsi_min_thresh,rsi_max_thresh,adx_thresh,atr_mult,vwap_atr_mult,buy_factor,sell_factor,trailstop_pct,avg_daily_pnl
64,0.01895,0.00349,0.06236,10.02497,6.00825,median_nonzero,0,4,52,7.1125,0.20064,-1.43787,0.00281,0.01074,20.58755,88124591685.4637
10,0.03523,0.00397,0.0692,9.09971,6.10833,median_nonzero,0,2,90,7.02307,0.38759,-2.94197,0.00124,0.02306,26.53273,87822897315.81258
45,0.04291,0.00633,0.06956,9.1098,7.09796,median_nonzero,0,10,80,7.22018,0.22777,-2.40967,0.00911,0.01521,19.94119,87322868410.17488
20,0.0378,0.00707,0.06534,9.55921,7.59617,median_nonzero,0,4,50,7.10594,0.20766,-2.60005,0.00242,0.01161,5.00674,87240691876.35971
29,0.04274,0.00899,0.06401,9.31255,6.85818,median_nonzero,0,5,86,7.26791,0.25773,-2.09695,0.00711,0.01859,10.38373,86843258996.88487
13,0.02172,0.00376,0.06097,9.86757,6.66331,median_nonzero,0,6,72,7.65127,0.20642,-1.82974,0.00756,0.02697,23.86624,86473827611.07274
14,0.03178,0.00574,0.06242,9.37358,7.11929,median_nonzero,0,1,90,7.23765,0.34797,-2.7545,0.00988,0.02043,15.76526,83870204294.6674
1,0.02729,0.00828,0.05178,9.5422,6.8254,median_nonzero,0,4,59,7.56501,0.31923,-1.33674,0.00374,0.02413,12.02746,81729794707.47423
27,0.0386,0.00296,0.06709,9.68898,7.49792,median_nonzero,0,3,74,7.07712,0.23693,-2.60088,0.00926,0.01221,29.83858,80934047079.68323
40,0.04362,0.00632,0.06438,9.61106,7.44154,median_nonzero,0,4,84,7.04808,0.24573,-2.88228,0.00936,0.01838,11.59741,77826315061.27017
11,0.01006,0.00475,0.06906,9.67949,7.03562,median_nonzero,0,7,77,7.14958,0.3513,-2.97607,0.00997,0.03691,21.82748,74448120672.34212
3,0.04906,0.00637,0.04982,9.31394,7.36433,median_nonzero,0,8,65,7.92247,0.26604,-1.18255,0.00387,0.01717,19.32785,73731920548.73488
18,0.04904,0.00876,0.05914,9.82082,7.96101,median_nonzero,0,3,72,7.0044,0.22545,-1.98407,0.00666,0.01021,5.79838,70383713204.99973
16,0.03969,0.00813,0.06499,10.12689,7.7504,median_nonzero,0,6,55,7.44189,0.25315,-2.68874,0.00643,0.02884,10.84145,60520810448.14368
0,0.04197,0.00785,0.05682,10.12627,6.80679,median_nonzero,0,5,77,7.88557,0.28325,-2.07708,0.00502,0.0294,11.4706,59367930419.05072
9,0.02123,0.00702,0.05407,10.89962,6.47845,median_nonzero,0,0,77,7.457,0.22939,-1.67742,0.00484,0.01401,13.0173,58344247576.48837
50,0.03221,0.00399,0.06972,10.51766,7.4107,median_nonzero,0,3,56,7.04047,0.25647,-1.86763,0.00423,0.0077,12.52784,58251266107.62674
77,0.02831,0.00169,0.06722,10.79941,6.16884,median_nonzero,0,1,55,7.14199,0.24843,-2.98308,0.00894,0.01064,27.86733,56497187677.10267
4,0.01351,0.00129,0.05471,10.65565,7.81265,median_nonzero,0,3,61,7.98387,0.30999,-2.48232,0.00377,0.00402,7.85396,54151512022.70872
30,0.0411,0.00776,0.05601,10.28107,7.86021,median_nonzero,0,5,79,7.65872,0.28739,-2.99945,0.00542,0.022,12.33331,53915584064.69673
28,0.04749,0.00772,0.05918,10.29264,7.67082,median_nonzero,0,1,79,7.54021,0.28249,-2.82246,0.00575,0.03296,7.15744,53639136043.72716
80,0.0287,0.00168,0.06878,10.98923,6.06825,median_nonzero,0,1,57,7.0568,0.23366,-2.78684,0.0086,0.00571,24.95952,52684040754.24154
2,0.02567,0.00216,0.04617,10.60215,7.33268,median_nonzero,0,9,84,7.80527,0.29444,-2.44746,0.00887,0.01494,6.73004,48234678230.0619
5,0.01759,0.00972,0.04387,10.67875,6.54593,median_nonzero,0,0,69,7.73025,0.39153,-2.30429,0.00634,0.03275,7.3889,47330413170.89676
6,0.0412,0.00123,0.04849,10.88258,6.33109,median_nonzero,0,10,85,7.29524,0.32111,-2.22093,0.00423,0.0083,18.04728,37307740456.74909
