trial,reset_peak,rsi_min_thresh,rsi_max_thresh,adx_thresh,atr_mult,vwap_atr_mult,buy_factor,sell_factor,trailstop_pct,sign_thresh_pair,avg_daily_pnl
271,0,30,50,54.48812,17.6095,0.78461,0.8212,0.03775,23.92181,ema_3|ema_8,89.87527
508,0,31,50,54.56246,17.5126,0.89753,0.80363,0.03749,20.13218,ema_3|ema_8,89.86379
484,0,31,50,54.52241,17.51101,0.68414,0.80366,0.03461,22.06596,ema_3|ema_8,89.86142
307,0,31,50,54.42514,17.50353,0.82099,0.82602,0.03652,25.26469,ema_3|ema_8,89.8509
753,0,31,50,54.62935,17.73509,0.77677,0.81645,0.03827,20.9953,ema_3|ema_8,89.83272
352,0,31,50,54.56063,17.83622,0.7428,0.80187,0.03425,25.86685,ema_3|ema_8,89.81578
742,0,33,50,54.54808,17.51036,0.95144,0.79697,0.03723,20.55073,ema_3|ema_8,89.81019
582,0,31,50,54.60061,17.41769,0.7301,0.81582,0.03596,21.25096,ema_3|ema_8,89.75337
667,0,32,50,54.6019,17.52953,0.90815,0.82103,0.03594,23.209,ema_3|ema_8,89.72436
517,0,33,50,54.51647,17.63724,0.65237,0.81853,0.03833,23.32309,ema_3|ema_8,89.69072
274,0,31,50,54.50904,17.5463,0.7658,0.8202,0.03797,23.7428,ema_3|ema_8,89.67843
709,0,31,49,54.58576,17.68449,0.81035,0.82069,0.03638,23.08973,ema_3|ema_8,89.67049
502,0,32,50,54.5658,17.54808,0.98398,0.81298,0.03661,22.57416,ema_3|ema_8,89.64612
195,0,43,51,54.53994,18.1757,1.17981,0.84427,0.05358,13.7922,ema_3|ema_8,89.64545
273,0,31,50,54.50851,17.54042,0.77436,0.81939,0.03822,22.74051,ema_3|ema_8,89.63789
617,0,31,50,54.6127,17.60387,1.00813,0.83306,0.03892,20.10798,ema_3|ema_8,89.62438
849,0,34,50,54.57288,16.8633,0.59139,0.82864,0.04001,27.85395,ema_3|ema_8,89.60372
281,0,31,50,54.66934,17.58929,0.65925,0.81441,0.03678,22.99023,ema_3|ema_8,89.59297
492,0,31,50,54.48642,17.55755,0.78242,0.81042,0.03589,22.33078,ema_3|ema_8,89.58731
727,0,31,50,54.50499,17.79894,0.79191,0.80723,0.03785,21.23373,ema_3|ema_8,89.56185
249,0,30,50,54.46462,17.94529,0.79564,0.82899,0.04041,25.71243,ema_3|ema_8,89.47377
578,0,33,50,54.54755,17.60379,0.89203,0.82313,0.03958,18.37173,ema_3|ema_8,89.47259
781,0,33,50,54.57789,16.93784,0.97323,0.83426,0.03733,26.31784,ema_3|ema_8,89.43694
496,0,31,50,54.59312,17.38928,0.74562,0.79282,0.03693,23.46429,ema_3|ema_8,89.4293
395,0,30,50,54.42101,17.69194,0.80922,0.81818,0.03963,25.43514,ema_3|ema_8,89.42053
771,0,32,50,54.54338,17.10678,0.89352,0.81325,0.04009,26.62465,ema_3|ema_8,89.40689
726,0,31,50,54.64299,17.37103,0.65004,0.81335,0.03608,24.66514,ema_3|ema_8,89.32593
453,0,30,50,54.59811,17.74079,0.97923,0.83054,0.03876,24.72318,ema_3|ema_8,89.28938
118,0,30,51,56.55079,17.87091,0.8613,0.84645,0.04217,13.19136,ema_3|ema_8,89.28596
291,0,30,50,54.61868,17.70546,0.62007,0.82261,0.03581,24.50109,ema_3|ema_8,89.28278
272,0,31,50,54.5051,17.64943,0.72174,0.82152,0.03771,23.63054,ema_3|ema_8,89.27114
801,0,34,50,54.56785,16.77378,0.91584,0.84298,0.04069,26.14415,ema_3|ema_8,89.2417
452,0,32,50,54.40916,17.49938,0.83913,0.82088,0.03469,23.93533,ema_3|ema_8,89.19874
760,0,31,50,54.59415,17.5984,0.75087,0.79482,0.03951,23.23471,ema_3|ema_8,89.19423
540,0,39,50,54.47115,17.41267,0.79076,0.81876,0.03751,22.78363,ema_3|ema_8,89.17012
343,0,30,50,54.4511,17.88552,0.82786,0.80835,0.03918,26.29521,ema_3|ema_8,89.16886
586,0,31,50,54.66431,17.65733,0.67615,0.80047,0.04027,25.99683,ema_3|ema_8,89.10659
76,0,31,50,54.48701,17.13356,0.82244,0.69631,0.03138,29.51959,ema_3|ema_8,89.08434
282,0,31,50,54.64632,17.59072,0.65746,0.81735,0.03688,22.9326,ema_3|ema_8,89.06606
636,0,31,50,54.50823,17.46995,0.66467,0.79936,0.04055,20.41903,ema_3|ema_8,89.01773
687,0,30,50,54.55867,17.34646,0.94939,0.79989,0.03811,22.50505,ema_3|ema_8,89.01149
448,0,31,50,54.62518,17.36925,0.61233,0.81826,0.03909,22.95197,ema_3|ema_8,89.00869
633,0,30,50,54.4628,17.734,0.76251,0.82366,0.03839,22.75667,ema_3|ema_8,88.99322
433,0,31,50,54.57514,17.81955,0.88511,0.82615,0.04011,28.14677,ema_3|ema_8,88.93129
543,0,32,49,54.61463,17.48775,0.83193,0.80493,0.0378,24.14199,ema_3|ema_8,88.9286
837,0,33,50,54.39973,17.15772,0.80015,0.83164,0.03768,25.12946,ema_3|ema_8,88.91296
142,0,43,52,56.26621,17.84109,1.05786,0.82437,0.04486,11.37919,ema_3|ema_8,88.88923
535,0,31,50,54.50917,17.28366,0.75172,0.81499,0.03689,23.07412,ema_3|ema_8,88.88354
345,0,30,49,54.55556,17.99942,0.82387,0.81504,0.03897,27.02348,ema_3|ema_8,88.86709
455,0,30,50,54.67097,17.7566,0.76935,0.82718,0.03647,18.54111,ema_3|ema_8,88.66866
477,0,32,50,54.66107,17.33543,0.7946,0.80192,0.03599,19.91462,ema_3|ema_8,88.6291
660,0,31,50,54.54482,17.7423,0.60748,0.7738,0.04872,24.02161,ema_3|ema_8,88.61072
549,0,30,50,54.61682,17.35338,0.59361,0.80693,0.03807,21.85174,ema_3|ema_8,88.60755
766,0,34,50,54.52268,17.89457,0.76256,0.79052,0.0382,27.38981,ema_3|ema_8,88.59766
632,0,32,50,54.618,17.94091,0.98394,0.8116,0.03673,26.33738,ema_3|ema_8,88.55458
483,0,32,50,54.65001,17.39738,0.65984,0.79341,0.03365,21.15907,ema_3|ema_8,88.55414
306,0,30,50,54.66373,17.38714,0.72504,0.81685,0.03771,24.79818,ema_3|ema_8,88.53747
564,0,37,50,54.84117,17.4948,0.69467,0.82939,0.03862,19.59964,ema_3|ema_8,88.5246
379,0,31,50,54.44759,17.97236,0.81976,0.81221,0.0385,26.52277,ema_3|ema_8,88.521
402,0,31,50,54.53766,17.91626,0.59294,0.83323,0.03614,25.4407,ema_3|ema_8,88.51479
743,0,34,50,54.65543,17.20939,0.78594,0.80396,0.03597,22.2919,ema_3|ema_8,88.51263
526,0,31,50,54.60404,17.78513,0.99946,0.82077,0.03795,20.39587,ema_3|ema_8,88.49781
609,0,31,50,54.5302,17.58,0.97554,0.81641,0.03383,26.94539,ema_3|ema_8,88.4903
770,0,32,49,54.48319,17.24284,0.69466,0.80757,0.03783,26.28852,ema_3|ema_8,88.47663
399,0,32,50,54.47329,17.77695,0.76031,0.82899,0.03908,24.71387,ema_3|ema_8,88.43425
863,0,32,50,54.57442,17.03049,1.01557,0.81906,0.0417,26.46115,ema_3|ema_8,88.43076
565,0,32,51,54.61824,17.37358,0.83687,0.81315,0.03517,21.61604,ema_3|ema_8,88.41372
634,0,31,50,54.54917,17.84585,0.46888,0.81852,0.03722,23.52164,ema_3|ema_8,88.37714
303,0,31,50,54.39688,17.73773,0.69977,0.80502,0.03907,25.01481,ema_3|ema_8,88.36913
236,0,30,50,54.52798,17.84276,0.8749,0.82821,0.04169,24.96813,ema_3|ema_8,88.35556
737,0,31,50,54.48428,16.883,0.765,0.81562,0.04047,23.0679,ema_3|ema_8,88.33222
445,0,31,50,54.78714,17.54907,0.69791,0.82358,0.03975,18.82795,ema_3|ema_8,88.30524
478,0,35,50,54.56818,17.329,0.87576,0.80849,0.03728,20.68968,ema_3|ema_8,88.29098
686,0,38,50,54.38418,17.62848,0.81671,0.81265,0.03544,23.64134,ema_3|ema_8,88.28314
738,0,31,50,54.60418,17.99219,0.59808,0.80946,0.03483,25.92804,ema_3|ema_8,88.25501
854,0,33,50,54.65007,16.96721,0.77808,0.83176,0.03678,25.84779,ema_3|ema_8,88.1594
285,0,30,50,54.52286,17.58331,0.59539,0.81477,0.03741,23.17074,ema_3|ema_8,88.15766
547,0,31,51,54.5372,17.66923,0.68935,0.82875,0.03726,17.97316,ema_3|ema_8,88.12741
546,0,32,50,54.67649,17.56036,0.8608,0.7985,0.03676,22.34935,ema_3|ema_8,88.08661
829,0,32,50,54.64716,17.29777,0.74208,0.833,0.03704,26.19004,ema_3|ema_8,88.08643
298,0,30,49,54.6257,17.71369,0.69217,0.80589,0.03451,24.15123,ema_3|ema_8,88.07887
143,0,43,52,56.33157,17.80827,1.05266,0.82557,0.04474,10.99753,ema_3|ema_8,88.07437
268,0,30,50,54.47936,17.64573,0.7255,0.82388,0.03744,24.21179,ema_3|ema_8,88.05537
410,0,30,50,54.53735,17.81588,0.89835,0.80037,0.03502,23.60434,ema_3|ema_8,88.03418
718,0,30,50,54.57963,17.43334,0.45745,0.7906,0.0384,20.91072,ema_3|ema_8,88.00524
440,0,32,50,54.88457,18.07913,0.6877,0.81736,0.0384,25.13727,ema_3|ema_8,87.98513
828,0,33,50,54.49063,17.20355,0.90643,0.84544,0.03704,25.57859,ema_3|ema_8,87.96155
384,0,31,50,54.60191,17.85518,0.88636,0.80379,0.03779,26.38402,ema_3|ema_8,87.95191
250,0,30,50,54.43761,17.93465,0.80237,0.82919,0.04056,25.82073,ema_3|ema_8,87.94895
327,0,30,49,54.5639,17.78958,0.81903,0.80045,0.03646,23.64898,ema_3|ema_8,87.93842
237,0,30,50,54.41847,17.844,0.86484,0.82813,0.04178,25.06252,ema_3|ema_8,87.90806
552,0,30,50,54.60331,17.75088,0.71705,0.80148,0.0363,26.87986,ema_3|ema_8,87.87757
294,0,30,50,55.45579,17.72163,0.66427,0.80881,0.0386,24.78864,ema_3|ema_8,87.85849
232,0,44,51,54.57224,18.1616,1.13274,0.83772,0.05507,14.01797,ema_3|ema_8,87.84931
531,0,30,49,54.65107,17.69661,0.69539,0.82257,0.03636,27.15043,ema_3|ema_8,87.7987
253,0,31,50,54.38161,17.7847,0.82581,0.83129,0.04082,25.92818,ema_3|ema_8,87.76473
119,0,30,51,56.55831,18.27937,0.86156,0.83135,0.04122,12.83235,ema_3|ema_8,87.74427
640,0,31,50,54.59676,17.80215,0.87916,0.81016,0.03879,22.09754,ema_3|ema_8,87.73398
211,0,45,51,54.58488,18.13295,1.05895,0.81265,0.05227,13.87351,ema_3|ema_8,87.72188
514,0,31,50,54.46583,17.60857,0.61239,0.80373,0.03926,22.96478,ema_3|ema_8,87.71757
409,0,30,50,54.48039,17.75964,0.7609,0.8113,0.03655,25.8996,ema_3|ema_8,87.70196
777,0,33,50,54.53356,17.1407,0.8804,0.82964,0.03784,26.04942,ema_3|ema_8,87.65624
120,0,42,52,56.55258,18.48421,0.86229,0.84415,0.04096,12.7989,ema_3|ema_8,87.63282
746,0,32,50,54.56178,18.09843,0.87635,0.78088,0.03884,23.56802,ema_3|ema_8,87.6324
269,0,30,50,54.46668,17.6626,0.71572,0.8237,0.03672,24.20522,ema_3|ema_8,87.62135
520,0,32,50,54.47483,17.65075,0.72708,0.81373,0.03921,23.22127,ema_3|ema_8,87.60272
500,0,31,50,54.66726,17.47021,0.74177,0.80094,0.03855,21.3867,ema_3|ema_8,87.60048
415,0,32,50,54.49317,17.88377,0.9144,0.83414,0.03718,25.78681,ema_3|ema_8,87.57797
646,0,30,49,54.61252,17.53198,0.79978,0.80777,0.03747,22.71652,ema_3|ema_8,87.55006
592,0,30,49,54.51115,17.60357,0.81203,0.80564,0.03468,18.79052,ema_3|ema_8,87.54013
560,0,31,50,54.50427,17.68559,0.94442,0.80021,0.03312,26.85845,ema_3|ema_8,87.51801
583,0,31,50,54.7867,17.30568,0.82333,0.81905,0.03712,22.02829,ema_3|ema_8,87.49349
875,0,35,50,54.43798,16.98706,0.63477,0.84995,0.03903,27.88516,ema_3|ema_8,87.46407
442,0,30,50,54.66893,17.8075,0.89181,0.83488,0.03503,25.63646,ema_3|ema_8,87.4639
721,0,31,50,54.51115,17.88885,0.70356,0.83266,0.04973,19.52431,ema_3|ema_8,87.44113
383,0,31,50,54.4626,17.92153,0.7431,0.81593,0.03921,23.31409,ema_3|ema_8,87.43101
115,0,30,51,56.54354,17.86614,0.63376,0.82046,0.04197,12.99979,ema_3|ema_8,87.42302
121,0,44,52,56.57066,18.39777,0.86636,0.84419,0.04061,12.88638,ema_3|ema_8,87.42018
624,0,32,50,54.5558,17.7928,0.70608,0.76487,0.03477,22.26374,ema_3|ema_8,87.4191
223,0,45,51,54.54993,17.89324,1.18308,0.82056,0.05391,15.64653,ema_3|ema_8,87.41393
378,0,31,50,54.5235,17.86502,0.96499,0.79612,0.03736,26.43221,ema_3|ema_8,87.39764
