trial,col_signal,sign_thresh,reset_peak,rsi_min_thresh,rsi_max_thresh,atr_mult,vwap_atr_mult,buy_factor,sell_factor,trailstop_pct,sess_start,avg_daily_pnl
141,ema_9,ema_21,0,98,192,16.14102,9.06679,0.85419,0.80458,21.85749,13:30:00,-27.04405
31,ema_9,ema_21,1,94,299,12.14043,-4.16056,0.79924,0.21021,46.28551,14:30:00,-29.27819
22,ema_9,ema_21,1,92,281,14.32941,-5.44651,0.67368,0.22477,38.62598,14:30:00,-30.12096
0,ema_9,ema_21,1,53,295,25.47141,-3.57364,0.0331,0.73981,55.60675,14:30:00,-31.69037
140,ema_9,ema_21,0,90,165,16.57821,6.30658,0.60776,0.95784,23.0266,13:30:00,-32.33191
14,ema_9,ema_21,1,87,299,15.73008,-9.80733,0.33015,0.31715,58.67142,14:30:00,-33.73357
32,ema_9,ema_21,1,94,275,8.51706,-5.75185,0.63124,0.16629,53.99974,14:30:00,-34.76243
138,ema_9,ema_21,0,87,189,25.66152,8.61519,0.75825,0.84137,25.97982,13:30:00,-35.91765
59,ema_9,ema_21,0,85,245,23.48657,6.29771,0.20357,0.98955,36.04549,13:30:00,-38.83533
55,ema_9,ema_21,0,85,256,7.8838,4.08808,0.06154,0.15038,60.43553,13:30:00,-44.4002
64,ema_9,ema_21,0,97,225,15.23719,4.35237,0.36426,0.7627,42.75963,13:30:00,-48.52188
61,ema_9,ema_21,0,89,263,18.44527,5.28309,0.2968,0.81815,32.51719,13:30:00,-50.0019
60,ema_9,ema_21,0,78,265,28.88845,3.89975,0.42351,0.92135,23.4484,13:30:00,-60.20268
45,ema_9,ema_21,0,80,270,4.5631,8.32232,0.31725,0.00547,75.08841,13:30:00,-73.44626
51,ema_9,ema_21,0,97,292,13.5081,1.67202,0.19569,0.3099,47.95677,13:30:00,-74.29473
44,ema_9,ema_21,0,90,257,4.14454,9.70379,0.36939,0.04684,75.77485,13:30:00,-77.91663
18,ema_9,ema_21,1,48,158,14.76686,-8.80761,0.12775,0.9491,40.35988,14:30:00,-78.51847
10,ema_9,ema_21,1,98,266,2.85603,2.6278,0.32457,0.41309,33.72213,14:30:00,-78.63475
57,ema_9,ema_21,0,81,278,9.92653,9.86158,0.15708,0.09325,42.29776,13:30:00,-80.7548
26,ema_9,ema_21,1,79,292,2.91937,-4.19719,0.59767,0.12594,52.91682,14:30:00,-89.7666
5,ema_9,ema_21,0,64,199,9.99481,-0.58926,0.86163,0.02123,5.59482,14:30:00,-90.65779
65,ema_9,ema_21,0,92,256,24.28371,-4.74458,0.40656,0.46731,37.07252,13:30:00,-94.63235
47,ema_9,ema_21,0,95,235,3.01975,5.30782,0.55789,0.17301,72.20524,13:30:00,-102.55028
50,ema_9,ema_21,0,90,300,2.12682,3.14287,0.36327,0.04213,62.34222,13:30:00,-107.77433
52,ema_9,ema_21,0,100,285,16.94104,-0.11641,0.11764,0.56229,56.97857,13:30:00,-108.53952
67,ema_9,ema_21,0,83,242,11.88326,2.00681,0.34712,0.39457,54.10863,13:30:00,-120.3128
46,ema_9,ema_21,0,86,210,6.95435,8.22144,0.50382,0.1203,1.31771,13:30:00,-121.21367
15,ema_9,ema_21,1,88,218,3.95182,-7.03483,0.03079,0.60331,27.18921,14:30:00,-123.42137
2,ema_9,ema_21,0,32,64,17.35893,9.92229,0.53774,0.15638,48.41775,13:30:00,-136.10719
40,ema_9,ema_21,0,71,162,10.79012,-3.20547,0.07835,0.2031,56.01551,13:30:00,-142.42158
4,ema_9,ema_21,0,74,124,19.17392,-2.02085,0.5074,0.81826,10.32884,13:30:00,-143.41668
38,ema_9,ema_21,0,62,279,8.15969,9.15658,0.08768,0.13675,72.75399,13:30:00,-144.73261
37,ema_9,ema_21,0,47,199,12.75392,0.14171,0.08548,0.17439,65.50232,13:30:00,-146.6846
19,ema_9,ema_21,1,69,277,2.41724,3.02862,0.71997,0.24472,20.94875,14:30:00,-149.1323
48,ema_9,ema_21,0,75,247,3.42026,7.53468,0.17127,0.05393,67.13049,13:30:00,-158.12267
49,ema_9,ema_21,0,57,187,9.11372,9.43695,0.27948,0.09574,58.67213,13:30:00,-161.88247
88,ema_9,ema_21,0,36,197,12.66535,9.18621,0.10094,0.58961,18.82644,13:30:00,-166.74904
39,ema_9,ema_21,0,76,98,5.88381,-1.46477,0.21382,0.08264,50.40007,13:30:00,-173.38292
9,ema_9,ema_21,1,28,181,4.99993,4.43942,0.55064,0.71667,15.12221,13:30:00,-185.93815
6,ema_9,ema_21,0,37,116,10.34302,-4.6643,0.15811,0.8133,19.14247,13:30:00,-202.58605
7,ema_9,ema_21,0,57,126,9.26676,-6.44497,0.19666,0.49155,78.48636,13:30:00,-209.58361
17,ema_9,ema_21,1,79,247,1.06722,-5.82268,0.39365,0.56615,62.52476,14:30:00,-257.04128
8,ema_9,ema_21,0,76,119,7.07346,-3.02069,0.90953,0.77843,9.64263,13:30:00,-266.50722
1,ema_9,ema_21,0,39,71,1.4932,8.4688,0.87798,0.17146,69.10602,13:30:00,-288.77043
