trial,col_signal,sign_thresh,reset_peak,rsi_thresh,atr_mult,vwap_atr_mult,invest_frac,buy_factor,sell_factor,trailstop_pct,sess_start,avg_daily_pnl
137,ema_9,ema_21,1,33,12.86777,-9.07462,0.00502,0.36671,0.60252,22.79144,13:30:00,17.03343
94,ema_9,ema_21,0,40,17.8333,-9.27457,0.00676,0.05371,0.73447,20.50605,13:30:00,16.98377
175,ema_9,ema_21,1,32,11.34391,-9.60558,0.00687,0.1355,0.5333,30.32602,13:30:00,16.92085
118,ema_9,ema_21,1,31,11.96655,-8.63046,0.00617,0.25464,0.65213,31.44205,13:30:00,16.8098
218,ema_9,ema_21,1,47,11.95032,-9.66483,0.0057,0.08816,0.84577,27.83982,13:30:00,16.5753
87,ema_9,ema_21,0,40,17.70117,-8.16474,0.00813,0.02866,0.67707,17.50876,13:30:00,16.5417
462,ema_9,ema_21,0,65,13.441,-1.1541,0.00845,0.00075,0.57202,47.36204,14:30:00,16.47833
313,ema_9,ema_21,1,51,10.8168,-0.76249,0.00595,0.04136,0.69048,37.49074,13:30:00,16.42367
494,ema_9,ema_21,1,63,9.87964,-0.48855,0.00717,0.03453,0.56078,46.50984,13:30:00,16.33959
63,ema_9,ema_21,0,65,13.18607,-5.62695,0.02029,0.00209,0.7113,16.70368,13:30:00,16.11363
46,ema_9,ema_21,0,70,13.14583,-9.99029,0.01404,0.0765,0.87658,17.1019,13:30:00,16.05147
61,ema_9,ema_21,0,68,13.24701,-6.18873,0.01598,0.08176,0.82835,12.43542,13:30:00,15.95179
400,ema_9,ema_21,1,64,15.9686,-0.52483,0.00658,0.07934,0.7038,38.61373,13:30:00,15.82525
202,ema_9,ema_21,1,57,14.57734,-9.69993,0.00538,0.12039,0.79875,24.29474,13:30:00,15.7928
153,ema_9,ema_21,1,34,13.8161,-9.36134,0.00574,0.18805,0.6875,20.31131,13:30:00,15.70464
408,ema_9,ema_21,1,73,10.50248,-0.11324,0.00776,0.08725,0.66992,42.28869,13:30:00,15.59194
343,ema_9,ema_21,1,52,10.58899,-1.13175,0.00503,0.06277,0.71266,39.66459,13:30:00,15.58781
359,ema_9,ema_21,1,57,15.74506,-0.073,0.0085,0.09807,0.6954,36.75132,13:30:00,15.56033
306,ema_9,ema_21,1,53,11.28019,-8.47744,0.00617,0.04999,0.727,32.84561,13:30:00,15.51498
446,ema_9,ema_21,1,65,15.52497,-0.9876,0.00914,0.03787,0.58368,51.03895,13:30:00,15.11687
162,ema_9,ema_21,1,31,11.27595,-9.21942,0.00663,0.21608,0.70758,24.78533,13:30:00,15.04833
250,ema_9,ema_21,1,54,11.38732,-8.24842,0.00542,0.17459,0.75212,31.59208,13:30:00,14.73491
330,ema_9,ema_21,1,52,13.17819,-0.80389,0.02584,0.1044,0.73357,42.04813,13:30:00,14.57086
294,ema_9,ema_21,1,51,11.07433,-7.62463,0.00679,0.1028,0.73311,35.35328,13:30:00,14.55506
161,ema_9,ema_21,1,31,12.73936,-9.72418,0.0057,0.19198,0.45111,25.83578,13:30:00,14.4394
422,ema_9,ema_21,1,62,15.75895,-0.22982,0.00939,0.1117,0.59539,41.8484,13:30:00,14.19276
114,ema_9,ema_21,1,30,11.38171,-9.09464,0.00614,0.17554,0.75427,24.06086,13:30:00,14.04285
387,ema_9,ema_21,1,49,15.28716,1.14522,0.00645,0.03137,0.75376,41.4158,14:30:00,14.02293
174,ema_9,ema_21,1,34,12.82231,-9.10686,0.00736,0.17334,0.45308,31.99375,13:30:00,13.87329
102,ema_9,ema_21,1,35,14.66669,-8.17616,0.00848,0.047,0.77668,27.29532,13:30:00,13.86757
103,ema_9,ema_21,1,36,14.69061,-7.94635,0.00692,0.08659,0.76552,28.29241,13:30:00,13.81343
272,ema_9,ema_21,1,55,14.13764,-7.26612,0.00501,0.06134,0.67202,39.21916,13:30:00,13.56407
483,ema_9,ema_21,1,60,10.12891,-0.77009,0.00747,0.09705,0.64867,47.11095,13:30:00,13.53516
86,ema_9,ema_21,0,38,18.03651,-8.03426,0.01101,0.0492,0.72377,10.16207,13:30:00,13.31992
183,ema_9,ema_21,1,31,13.94267,-8.8943,0.00581,0.15121,0.73475,25.3769,13:30:00,13.23503
207,ema_9,ema_21,1,47,11.07869,-8.8929,0.00504,0.09646,0.78383,24.6225,13:30:00,13.11393
292,ema_9,ema_21,1,54,13.99677,-8.25401,0.00537,0.07054,0.66006,56.56577,13:30:00,12.76095
188,ema_9,ema_21,1,34,14.11681,-9.73208,0.00669,0.10339,0.71719,24.64675,13:30:00,12.72154
217,ema_9,ema_21,1,49,11.33139,-9.386,0.00504,0.12263,0.8266,29.7773,13:30:00,12.30583
277,ema_9,ema_21,1,57,10.90903,-7.8871,0.00538,0.02426,0.6764,42.5895,13:30:00,12.23262
224,ema_9,ema_21,1,55,11.03105,-9.50271,0.005,0.13386,0.77591,31.12256,13:30:00,12.16126
88,ema_9,ema_21,0,38,18.171,-8.27959,0.008,0.04444,0.71779,21.58428,13:30:00,12.12817
47,ema_9,ema_21,0,70,12.34062,-9.41222,0.01371,0.0568,0.88079,11.74163,13:30:00,12.05847
169,ema_9,ema_21,1,33,13.58974,-8.32325,0.00721,0.12637,0.5531,23.37909,13:30:00,11.906
96,ema_9,ema_21,1,35,14.13083,-9.37244,0.0079,0.02083,0.6836,15.17101,13:30:00,11.68212
164,ema_9,ema_21,1,30,14.68794,-9.98901,0.00599,0.27148,0.72277,21.39218,13:30:00,11.57942
323,ema_9,ema_21,1,58,10.17121,0.65006,0.00648,0.0652,0.69736,47.56828,13:30:00,11.53259
150,ema_9,ema_21,1,33,14.57935,-9.69393,0.00538,0.1449,0.64578,22.37036,13:30:00,11.41572
70,ema_9,ema_21,0,31,18.24101,-2.84457,0.01195,0.10643,0.72074,8.39986,13:30:00,11.38767
238,ema_9,ema_21,1,50,14.88003,-8.83437,0.00508,0.06814,0.73559,33.82991,13:30:00,11.37203
406,ema_9,ema_21,1,59,15.79168,-0.4284,0.00929,0.04946,0.6221,37.47779,13:30:00,11.31916
123,ema_9,ema_21,1,34,11.03129,-8.80188,0.00595,0.3044,0.69703,24.83596,13:30:00,11.17881
139,ema_9,ema_21,1,32,10.86829,-8.92665,0.0066,0.17642,0.50899,25.0536,13:30:00,11.14305
91,ema_9,ema_21,0,40,18.12436,-8.46052,0.00931,0.05494,0.63466,17.38546,13:30:00,11.00543
329,ema_9,ema_21,1,54,15.10995,-4.63382,0.00625,0.07833,0.68039,41.29785,13:30:00,10.73028
104,ema_9,ema_21,1,35,14.90917,-7.83372,0.00571,0.08933,0.78274,29.43368,13:30:00,10.71334
445,ema_9,ema_21,0,66,13.8405,-1.73114,0.00964,0.03033,0.55596,47.181,13:30:00,10.69489
265,ema_9,ema_21,1,53,10.89919,-8.17106,0.005,0.06296,0.68901,40.32819,13:30:00,10.68906
244,ema_9,ema_21,1,55,10.80977,-8.50794,0.0062,0.18077,0.78764,34.76679,13:30:00,10.05176
97,ema_9,ema_21,1,37,10.66542,-9.25303,0.00594,0.02239,0.67968,14.88818,13:30:00,9.87
71,ema_9,ema_21,0,42,18.25124,-3.9445,0.01162,0.09858,0.54904,7.43267,13:30:00,9.86784
180,ema_9,ema_21,1,33,10.85225,-9.28762,0.00695,0.24178,0.77873,23.39991,13:30:00,9.5762
81,ema_9,ema_21,0,33,11.79192,-8.91747,0.01433,0.0815,0.91731,12.11047,13:30:00,9.53544
56,ema_9,ema_21,0,68,14.16821,-7.05223,0.01254,0.00036,0.83056,16.14349,13:30:00,9.43098
133,ema_9,ema_21,1,30,10.95168,-9.53887,0.00571,0.19477,0.74994,23.3408,13:30:00,9.29644
298,ema_9,ema_21,1,54,15.02519,-7.93535,0.00628,0.03919,0.69807,39.28002,13:30:00,9.22916
253,ema_9,ema_21,1,53,11.0146,-9.09561,0.00534,0.08813,0.82181,33.97002,13:30:00,9.05501
48,ema_9,ema_21,0,67,14.15525,-9.59437,0.01715,0.07785,0.88768,10.73888,13:30:00,9.01467
258,ema_9,ema_21,1,56,11.01761,-9.17795,0.00553,0.15233,0.86731,31.42209,13:30:00,8.40425
336,ema_9,ema_21,1,51,15.56032,-0.71647,0.00532,0.079,0.65944,34.28336,13:30:00,8.3642
398,ema_9,ema_21,1,61,9.42514,0.30927,0.00618,0.05113,0.68613,40.35102,13:30:00,8.2503
53,ema_9,ema_21,0,67,11.94098,-6.69535,0.01369,0.0746,0.92074,12.7249,13:30:00,8.15748
57,ema_9,ema_21,0,67,14.5715,-6.84074,0.03302,0.00212,0.70019,12.71621,13:30:00,8.10751
299,ema_9,ema_21,1,60,10.49327,-1.36307,0.00594,0.0673,0.6756,35.56171,13:30:00,7.70751
62,ema_9,ema_21,0,61,16.59727,-4.80542,0.01601,0.07354,0.80507,12.60903,13:30:00,7.63864
461,ema_9,ema_21,1,70,8.06076,-0.79468,0.0095,0.04752,0.55185,45.68983,14:30:00,7.52468
176,ema_9,ema_21,1,31,15.19212,-8.70974,0.00619,0.19379,0.75955,27.38147,13:30:00,7.45373
54,ema_9,ema_21,0,68,11.18908,-6.44118,0.01273,0.08679,0.83212,13.12656,13:30:00,7.45364
65,ema_9,ema_21,0,58,12.93273,-4.15242,0.01558,0.1142,0.83469,22.39607,13:30:00,7.38764
385,ema_9,ema_21,1,53,12.56788,-1.3234,0.04536,0.08386,0.66289,34.55932,13:30:00,7.29345
275,ema_9,ema_21,1,54,15.14574,-8.36364,0.00545,0.06511,0.68962,37.77803,13:30:00,7.26811
44,ema_9,ema_21,0,69,10.86248,3.05961,0.01329,0.15988,0.96108,20.10147,14:30:00,6.86186
45,ema_9,ema_21,0,70,12.18555,2.85605,0.01334,0.16131,0.87024,18.93052,14:30:00,6.70741
89,ema_9,ema_21,0,39,18.34976,-8.11394,0.00799,0.02935,0.67702,21.94058,13:30:00,6.69829
378,ema_9,ema_21,1,54,10.48927,0.61288,0.00672,0.09499,0.70394,42.50828,13:30:00,6.2321
49,ema_9,ema_21,0,66,18.81621,-9.71354,0.01771,0.05645,0.89672,10.48334,13:30:00,6.02771
75,ema_9,ema_21,0,33,13.58141,-4.35797,0.01,0.13232,0.03375,9.48604,13:30:00,5.92872
316,ema_9,ema_21,1,50,9.38781,-0.96714,0.0064,0.08921,0.63649,31.47248,13:30:00,5.83085
285,ema_9,ema_21,1,54,10.54407,-8.08381,0.00501,0.00433,0.66057,41.84246,13:30:00,5.80721
43,ema_9,ema_21,0,70,11.60752,3.17408,0.01365,0.17257,0.95836,18.61028,14:30:00,5.53448
140,ema_9,ema_21,1,34,13.65507,-9.25198,0.00502,0.39978,0.56973,23.95709,13:30:00,5.28387
159,ema_9,ema_21,1,33,10.21822,-8.79794,0.0061,0.13209,0.55713,29.95913,13:30:00,5.21925
50,ema_9,ema_21,0,63,14.03865,-8.22077,0.02608,0.04373,0.81565,14.44058,13:30:00,5.15368
121,ema_9,ema_21,1,32,10.28179,-9.50212,0.00544,0.17976,0.57908,29.62001,13:30:00,5.13088
144,ema_9,ema_21,1,35,12.83509,-9.54419,0.00588,0.46431,0.59084,26.77917,13:30:00,5.07023
68,ema_9,ema_21,0,68,15.00979,-9.0547,0.0195,0.03483,0.86122,15.68076,13:30:00,4.87246
42,ema_9,ema_21,0,70,9.66481,3.09262,0.00807,0.15414,0.85251,18.92569,14:30:00,4.65464
95,ema_9,ema_21,0,36,15.74905,-7.37484,0.00645,0.13464,0.74098,20.738,13:30:00,4.4497
157,ema_9,ema_21,1,35,15.02511,-8.97453,0.00539,0.19068,0.60967,27.40113,13:30:00,3.44906
216,ema_9,ema_21,1,55,10.55577,-9.48741,0.0051,0.07675,0.78695,30.77606,13:30:00,3.26225
173,ema_9,ema_21,1,30,14.27816,-9.44817,0.00632,0.19541,0.5101,28.65538,13:30:00,2.99358
235,ema_9,ema_21,1,53,10.50717,0.80855,0.00584,0.09099,0.76791,29.94019,13:30:00,2.96358
84,ema_9,ema_21,0,34,15.90087,-9.99921,0.00986,0.13269,0.84124,11.73827,13:30:00,2.65826
386,ema_9,ema_21,1,54,11.71302,-2.01974,0.00813,0.33523,0.69868,44.90066,13:30:00,2.57379
92,ema_9,ema_21,0,39,16.27725,-8.5009,0.00565,0.0354,0.71143,18.19793,13:30:00,2.49955
138,ema_9,ema_21,1,30,9.67016,-9.35091,0.00533,0.15296,0.63023,21.78026,13:30:00,2.28504
51,ema_9,ema_21,0,66,16.94884,-9.7918,0.01786,0.0698,0.8818,10.53471,13:30:00,2.02725
58,ema_9,ema_21,0,58,15.05345,-8.67706,0.03464,0.00382,0.76283,16.22295,13:30:00,2.00964
179,ema_9,ema_21,1,31,9.80166,-9.77492,0.00752,0.11979,0.71503,21.13873,13:30:00,1.72804
170,ema_9,ema_21,1,35,10.48872,-8.896,0.00867,0.10694,0.53632,35.47852,13:30:00,1.06092
69,ema_9,ema_21,0,71,12.79349,-7.62316,0.01482,0.13477,0.19022,11.2991,13:30:00,0.94255
55,ema_9,ema_21,0,62,10.31574,-6.40033,0.01056,0.08731,0.9952,13.9148,13:30:00,0.91805
208,ema_9,ema_21,1,56,15.52853,-9.39676,0.00541,0.07323,0.75829,28.52523,14:30:00,0.73635
36,ema_9,ema_21,0,75,6.6499,3.1001,0.02165,0.15241,0.74689,19.19933,14:30:00,0.69086
41,ema_9,ema_21,0,76,8.80788,2.85741,0.00748,0.1601,0.94588,21.00363,14:30:00,0.64924
287,ema_9,ema_21,1,49,15.50967,-8.08537,0.005,0.0339,0.72385,43.37097,14:30:00,0.64343
74,ema_9,ema_21,0,37,15.43463,-3.10946,0.01495,0.02554,0.61121,6.37268,13:30:00,0.24949
78,ema_9,ema_21,0,38,10.09345,-2.08058,0.02337,0.01233,0.56252,15.11014,13:30:00,-0.08273
251,ema_9,ema_21,1,52,10.07853,-8.75242,0.00591,0.12723,0.72405,32.84243,13:30:00,-0.43767
260,ema_9,ema_21,1,54,10.43992,-8.26318,0.00661,0.1322,0.71015,38.49313,13:30:00,-0.53163
52,ema_9,ema_21,0,63,19.3087,-8.53978,0.01688,0.00374,0.88263,6.10269,13:30:00,-0.90077
115,ema_9,ema_21,1,31,10.50904,-8.94864,0.00529,0.2175,0.73712,22.86804,13:30:00,-2.24314
291,ema_9,ema_21,1,52,9.80986,-6.88097,0.00604,0.02002,0.83939,41.28784,13:30:00,-2.52307
167,ema_9,ema_21,1,35,9.2014,-8.99723,0.00501,0.14398,0.63833,19.53845,13:30:00,-3.29984
382,ema_9,ema_21,1,54,12.94466,0.09738,0.06319,0.07609,0.81479,36.46417,13:30:00,-3.78484
108,ema_9,ema_21,1,34,9.50993,-9.68019,0.00549,0.14532,0.80312,25.56806,13:30:00,-4.58894
166,ema_9,ema_21,1,33,15.73567,-8.4821,0.00756,0.23627,0.67589,27.96547,13:30:00,-4.78504
82,ema_9,ema_21,0,32,13.00379,-9.38095,0.01428,0.18823,0.89596,5.10452,13:30:00,-4.88471
100,ema_9,ema_21,1,40,16.50735,-8.76222,0.00748,0.05856,0.74468,21.18259,13:30:00,-5.34673
93,ema_9,ema_21,0,44,19.78093,-7.84447,0.00868,0.05697,0.63406,24.07072,13:30:00,-5.38436
270,ema_9,ema_21,1,56,11.58914,-7.86584,0.03738,0.1164,0.70657,43.02656,13:30:00,-5.80097
64,ema_9,ema_21,0,64,9.63085,-5.5236,0.02144,0.03211,0.9096,16.59357,13:30:00,-6.9249
127,ema_9,ema_21,1,31,9.97917,-8.6823,0.00718,0.24955,0.8153,28.19089,13:30:00,-7.85802
34,ema_9,ema_21,0,73,7.51611,1.40678,0.00894,0.34829,0.96688,40.5335,14:30:00,-8.09034
22,ema_9,ema_21,1,78,1.41651,4.32673,0.00736,0.1209,0.76857,44.31332,14:30:00,-8.66966
212,ema_9,ema_21,1,51,12.59823,-9.66179,0.00507,0.92307,0.80971,27.94145,13:30:00,-8.8038
73,ema_9,ema_21,0,30,17.70568,-3.60655,0.01189,0.20073,0.54801,8.89877,13:30:00,-9.41121
146,ema_9,ema_21,1,34,15.52912,-9.9869,0.00763,0.27044,0.53946,29.27728,13:30:00,-10.05032
72,ema_9,ema_21,0,36,19.60622,-1.86518,0.01169,0.09868,0.45264,7.34834,13:30:00,-10.62469
32,ema_9,ema_21,0,76,1.96882,2.45289,0.005,0.26106,0.8647,25.95674,14:30:00,-11.03714
25,ema_9,ema_21,1,79,1.02545,2.2345,0.00663,0.11756,0.91613,53.86344,14:30:00,-11.06832
27,ema_9,ema_21,0,80,2.37466,2.18529,0.00509,0.27723,0.98695,42.11326,14:30:00,-11.41666
28,ema_9,ema_21,0,75,2.36162,2.49225,0.00502,0.26904,0.90238,33.04977,14:30:00,-11.45671
26,ema_9,ema_21,0,80,1.06095,2.01266,0.00712,0.10342,0.99728,53.04467,14:30:00,-11.48873
23,ema_9,ema_21,1,68,0.72372,4.11909,0.0071,0.11523,0.79723,52.6707,14:30:00,-12.00869
31,ema_9,ema_21,0,74,2.39707,2.14089,0.0051,0.19677,0.93926,32.20245,14:30:00,-12.44182
39,ema_9,ema_21,0,75,12.49394,4.09782,0.02258,0.61496,0.66424,10.96702,14:30:00,-14.26465
85,ema_9,ema_21,0,41,8.9472,-2.71758,0.01273,0.1054,0.51059,7.89727,13:30:00,-15.22483
11,ema_9,ema_21,1,60,0.66863,4.95856,0.01474,0.04561,0.40023,57.94915,14:30:00,-15.31295
99,ema_9,ema_21,1,38,12.90248,-9.96842,0.00672,0.57391,0.7817,19.66232,13:30:00,-15.42798
10,ema_9,ema_21,1,58,0.62079,4.98141,0.01223,0.03311,0.39696,59.92071,14:30:00,-16.07933
21,ema_9,ema_21,1,80,1.26979,-0.37092,0.01097,0.12974,0.69589,41.50089,14:30:00,-16.14245
18,ema_9,ema_21,1,71,1.15475,0.0259,0.01097,0.00276,0.72955,42.19618,14:30:00,-16.4055
119,ema_9,ema_21,1,33,9.23899,-9.74539,0.0074,0.31165,0.62373,26.85049,13:30:00,-16.54393
12,ema_9,ema_21,1,56,0.52454,4.96465,0.01541,0.05881,0.48663,58.77376,14:30:00,-16.57222
13,ema_9,ema_21,1,55,0.59626,3.31582,0.01832,0.03403,0.4981,57.29733,14:30:00,-17.49944
67,ema_9,ema_21,0,72,8.69759,-5.8402,0.01055,0.07596,0.78177,16.88436,13:30:00,-18.01508
189,ema_9,ema_21,1,31,13.13075,-0.51077,0.00622,0.73305,0.73951,22.55117,13:30:00,-21.89664
24,ema_9,ema_21,1,69,1.69307,3.68127,0.0074,0.28373,0.78573,45.86429,14:30:00,-22.27058
77,ema_9,ema_21,0,53,15.53733,-9.53179,0.02917,0.10241,0.63776,11.46762,13:30:00,-24.02645
16,ema_9,ema_21,1,48,2.72613,-5.00916,0.00502,0.16684,0.36552,28.02401,14:30:00,-24.8665
178,ema_9,ema_21,1,30,12.26664,-7.99411,0.00805,0.9738,0.69427,22.37572,13:30:00,-27.29851
29,ema_9,ema_21,0,77,1.62157,0.93451,0.00579,0.41568,0.93454,44.60431,14:30:00,-27.39567
83,ema_9,ema_21,0,32,11.24003,-8.85174,0.01919,0.22785,0.30317,14.05114,13:30:00,-28.1596
33,ema_9,ema_21,0,80,1.80675,0.44006,0.00639,0.45711,0.84862,25.50048,14:30:00,-28.75425
35,ema_9,ema_21,0,72,8.16775,1.27868,0.0086,0.35347,0.82896,50.02093,13:30:00,-30.74367
79,ema_9,ema_21,0,41,7.44416,-8.16668,0.01185,0.06084,0.7592,7.28401,13:30:00,-30.83173
40,ema_9,ema_21,0,65,6.26081,1.38831,0.00955,0.33023,0.55238,29.16562,13:30:00,-30.9606
60,ema_9,ema_21,0,67,5.2275,-9.16746,0.0245,0.03728,0.65256,5.33374,13:30:00,-33.72955
30,ema_9,ema_21,0,77,3.74687,-1.21171,0.00894,0.31376,0.79585,36.45115,14:30:00,-35.33701
66,ema_9,ema_21,0,51,16.82449,-7.82637,0.01925,0.2281,0.92428,9.17799,13:30:00,-35.40871
14,ema_9,ema_21,1,54,0.82891,4.9975,0.01496,0.20476,0.37698,48.88005,14:30:00,-35.70983
4,ema_9,ema_21,1,67,4.4159,3.64342,0.00832,0.95826,0.32694,31.21416,13:30:00,-36.31792
37,ema_9,ema_21,0,65,6.31135,3.91283,0.03453,0.22894,0.60951,20.44697,13:30:00,-44.64086
8,ema_9,ema_21,1,47,1.21594,-7.6461,0.00632,0.89117,0.1423,14.72147,14:30:00,-61.0139
38,ema_9,ema_21,0,72,16.76693,3.05862,0.06613,0.4697,0.73491,7.51983,14:30:00,-62.49436
19,ema_9,ema_21,1,49,0.7898,3.0962,0.02792,0.27813,0.29402,22.95276,14:30:00,-69.38051
7,ema_9,ema_21,1,35,4.80594,-2.80358,0.0292,0.52317,0.23619,47.16948,13:30:00,-74.44325
1,ema_9,ema_21,0,75,14.73254,0.53499,0.07834,0.35965,0.87661,49.05327,13:30:00,-78.3508
20,ema_9,ema_21,1,60,3.15318,-5.20867,0.01167,0.68545,0.42052,52.77838,14:30:00,-81.68389
3,ema_9,ema_21,0,41,4.73866,-7.55173,0.00957,0.58372,0.59273,38.71579,13:30:00,-85.24928
9,ema_9,ema_21,1,35,10.01159,-3.53147,0.09676,0.38716,0.88612,14.65885,13:30:00,-87.64203
17,ema_9,ema_21,1,60,0.50644,2.33895,0.02092,0.69655,0.60644,53.67263,14:30:00,-91.93667
2,ema_9,ema_21,0,65,0.93026,-9.25833,0.04371,0.95696,0.00852,8.79641,13:30:00,-92.52856
6,ema_9,ema_21,1,72,1.52749,1.18135,0.04612,0.94291,0.13358,16.67414,13:30:00,-112.71966
5,ema_9,ema_21,0,31,2.09555,-2.02525,0.04912,0.5509,0.06317,36.76497,14:30:00,-144.18424
15,ema_9,ema_21,1,63,0.80873,-0.84229,0.19398,0.20564,0.66808,59.69683,14:30:00,-169.62142
0,ema_9,ema_21,0,76,1.94475,1.61502,0.11892,0.45965,0.99376,6.77847,13:30:00,-190.3092
