trial,col_signal,sign_thresh,reset_peak,rsi_thresh,atr_mult,vwap_atr_mult,invest_frac,buy_factor,sell_factor,trailstop_pct,sess_start,avg_daily_pnl
140,sma_9,sma_21,1,58,7.12057,-2.04258,0.03838,0.25236,0.00507,0.35801,14:30:00,72.17386
81,sma_9,sma_21,1,55,6.24489,-1.53715,0.04223,0.25044,0.00508,0.35767,14:30:00,72.17164
352,sma_9,sma_21,1,60,7.62831,-2.973,0.03885,0.27135,0.00528,0.34885,14:30:00,72.1676
161,sma_9,sma_21,1,58,9.24033,-1.91255,0.0405,0.25169,0.00504,0.35108,14:30:00,72.16562
283,sma_9,sma_21,1,60,8.03329,-2.94399,0.03835,0.26959,0.00528,0.3496,14:30:00,72.165
635,ema_9,ema_21,1,60,8.44951,-3.84736,0.02434,0.27459,0.00549,0.35935,14:30:00,72.16184
344,sma_9,sma_21,1,60,7.91337,-2.79963,0.03905,0.27261,0.00527,0.34749,14:30:00,72.16147
273,sma_9,sma_21,1,60,8.04119,-3.18905,0.03655,0.27319,0.00526,0.34905,14:30:00,72.16075
246,sma_9,sma_21,1,60,7.8421,-3.02388,0.03715,0.27236,0.00529,0.34892,14:30:00,72.15917
380,sma_9,sma_21,1,60,8.20926,-3.02039,0.04106,0.26709,0.00531,0.34662,14:30:00,72.1586
145,sma_9,sma_21,1,58,9.33086,-2.08729,0.03736,0.256,0.00502,0.34944,14:30:00,72.15659
630,ema_9,ema_21,1,60,8.37514,-3.67318,0.02681,0.22007,0.00528,0.35487,14:30:00,72.15537
446,ema_9,ema_21,1,60,8.51773,-3.42128,0.02506,0.27809,0.00531,0.35683,14:30:00,72.15216
286,sma_9,sma_21,1,60,7.90613,-3.59607,0.03641,0.27551,0.00527,0.35049,14:30:00,72.15056
79,sma_9,sma_21,1,55,6.10326,-1.26306,0.04231,0.24287,0.00504,0.35767,14:30:00,72.15003
324,sma_9,sma_21,1,60,7.44259,-3.09812,0.03999,0.27001,0.00524,0.35218,14:30:00,72.14894
67,sma_9,sma_21,1,56,6.73354,-1.42436,0.03399,0.24919,0.00502,0.35709,14:30:00,72.14709
282,sma_9,sma_21,1,52,7.62885,-3.32116,0.04115,0.27338,0.00528,0.35115,14:30:00,72.14699
299,sma_9,sma_21,1,59,7.70266,-3.45607,0.03534,0.27653,0.00528,0.34619,14:30:00,72.14589
555,ema_9,ema_21,1,60,8.05915,-3.99668,0.02469,0.2752,0.0055,0.3574,14:30:00,72.14519
72,sma_9,sma_21,1,56,5.852,-1.20348,0.04026,0.24858,0.00502,0.35984,14:30:00,72.14154
565,ema_9,ema_21,1,60,11.68061,-3.75848,0.02746,0.27985,0.005,0.32863,14:30:00,72.13979
388,sma_9,sma_21,1,60,8.13341,-2.95145,0.04075,0.27315,0.00529,0.35324,14:30:00,72.1395
73,sma_9,sma_21,1,55,5.88796,-1.71853,0.04007,0.24358,0.00504,0.35723,14:30:00,72.13749
214,sma_9,sma_21,1,59,8.63835,-2.90386,0.03865,0.27504,0.00532,0.34797,14:30:00,72.13711
656,ema_9,ema_21,1,60,9.23911,-0.43503,0.02823,0.27014,0.00527,0.35799,14:30:00,72.13609
705,ema_9,ema_21,1,60,9.38813,-3.91023,0.02518,0.25731,0.00548,0.35363,14:30:00,72.1355
538,ema_9,ema_21,1,60,8.39908,-3.76182,0.0246,0.27692,0.00557,0.3553,14:30:00,72.13543
307,sma_9,sma_21,1,60,7.66553,-3.16424,0.03255,0.2707,0.00527,0.34867,14:30:00,72.13469
78,sma_9,sma_21,1,55,5.92791,-1.22012,0.04229,0.24257,0.00502,0.35788,14:30:00,72.13299
533,ema_9,ema_21,1,60,8.01348,-3.976,0.0252,0.27371,0.00551,0.35828,14:30:00,72.13268
693,ema_9,ema_21,1,60,9.81151,-3.91558,0.01616,0.26173,0.00501,0.35463,14:30:00,72.13216
663,ema_9,ema_21,1,60,9.30163,-3.92421,0.02657,0.26476,0.00548,0.35985,14:30:00,72.13198
513,ema_9,ema_21,1,60,7.77758,-3.87045,0.02681,0.27495,0.00545,0.35902,14:30:00,72.12314
438,ema_9,ema_21,1,60,7.90721,-3.15069,0.02438,0.26776,0.00534,0.35532,14:30:00,72.12276
563,ema_9,ema_21,1,60,11.44736,-3.73761,0.02508,0.27774,0.00546,0.35863,14:30:00,72.12245
571,ema_9,ema_21,1,60,8.54595,-3.83568,0.0259,0.27514,0.0055,0.35924,14:30:00,72.1207
240,sma_9,sma_21,1,59,8.07474,-2.89869,0.03782,0.27004,0.00529,0.34789,14:30:00,72.1196
310,sma_9,sma_21,1,60,7.46596,-2.82012,0.03683,0.26708,0.00528,0.34769,14:30:00,72.1183
349,sma_9,sma_21,1,60,7.5719,-3.01389,0.03883,0.27146,0.00528,0.34565,14:30:00,72.11817
408,sma_9,sma_21,1,60,7.98457,-2.7394,0.04094,0.27599,0.00528,0.35322,14:30:00,72.11586
223,sma_9,sma_21,1,60,8.02645,-2.91432,0.03953,0.27565,0.00531,0.34915,14:30:00,72.11355
292,sma_9,sma_21,1,59,7.97248,-3.3663,0.03717,0.2763,0.0053,0.34826,14:30:00,72.10911
670,ema_9,ema_21,1,60,9.69451,-3.87665,0.02729,0.26263,0.00544,0.35923,14:30:00,72.1064
588,ema_9,ema_21,1,60,8.73176,-3.92894,0.02769,0.27602,0.00546,0.35936,14:30:00,72.10626
654,ema_9,ema_21,1,60,8.93742,-3.79035,0.02719,0.27046,0.00546,0.35875,14:30:00,72.10482
520,ema_9,ema_21,1,60,8.54946,-3.61334,0.02784,0.27997,0.00531,0.35875,14:30:00,72.10312
335,sma_9,sma_21,1,60,6.89237,-3.01964,0.04307,0.27323,0.00527,0.34688,14:30:00,72.09992
695,ema_9,ema_21,1,60,9.5113,-3.75392,0.02584,0.26587,0.00551,0.35526,14:30:00,72.09955
302,sma_9,sma_21,1,59,8.40551,-3.59214,0.03391,0.27666,0.00529,0.349,14:30:00,72.09943
682,ema_9,ema_21,1,60,9.61838,-3.99992,0.02631,0.26701,0.00551,0.35999,14:30:00,72.09891
557,ema_9,ema_21,1,60,8.15997,-3.82192,0.0276,0.27243,0.00548,0.35922,14:30:00,72.09795
644,ema_9,ema_21,1,60,9.17872,-3.9961,0.02574,0.26944,0.00552,0.36,14:30:00,72.09795
474,ema_9,ema_21,1,60,8.26562,-3.58469,0.0249,0.27939,0.00551,0.35764,14:30:00,72.09573
71,sma_9,sma_21,1,56,6.55599,-1.28959,0.03399,0.24099,0.00503,0.35599,14:30:00,72.09305
577,ema_9,ema_21,1,60,7.72069,-3.88468,0.02633,0.27134,0.0055,0.35954,14:30:00,72.08977
258,sma_9,sma_21,1,60,7.95822,-3.40834,0.03568,0.27309,0.00527,0.33923,14:30:00,72.08949
253,sma_9,sma_21,1,60,8.07311,-2.69369,0.0369,0.27783,0.00531,0.34979,14:30:00,72.08752
442,ema_9,ema_21,1,60,10.53083,-3.34003,0.04095,0.27752,0.005,0.35686,14:30:00,72.08709
360,sma_9,sma_21,1,60,8.26645,-2.89252,0.04346,0.26364,0.00529,0.34329,14:30:00,72.08642
469,ema_9,ema_21,1,60,7.71011,-3.27658,0.02397,0.27772,0.00547,0.35466,14:30:00,72.08424
44,sma_9,sma_21,1,58,8.04595,-3.96509,0.03516,0.26029,0.0059,0.35943,14:30:00,72.0832
698,ema_9,ema_21,1,60,9.71563,-3.86357,0.03229,0.26835,0.00547,0.35468,14:30:00,72.07957
234,sma_9,sma_21,1,59,7.87763,-2.9793,0.03668,0.27885,0.00529,0.34954,14:30:00,72.07786
486,ema_9,ema_21,1,60,7.85282,-3.56732,0.02645,0.27722,0.00531,0.35803,14:30:00,72.07756
41,sma_9,sma_21,1,57,5.1495,-3.9735,0.04028,0.27273,0.00517,0.3572,14:30:00,72.07407
208,sma_9,sma_21,1,59,8.38296,-2.56847,0.03616,0.27389,0.00534,0.34424,14:30:00,72.073
243,sma_9,sma_21,1,59,8.09745,-2.94919,0.03741,0.27584,0.00528,0.34962,14:30:00,72.07205
600,ema_9,ema_21,1,54,8.87508,-3.99996,0.0228,0.27505,0.00551,0.35713,14:30:00,72.067
182,sma_9,sma_21,1,60,8.8688,-2.66087,0.03989,0.26943,0.00528,0.34661,14:30:00,72.06132
711,ema_9,ema_21,1,60,9.46709,-3.92024,0.02449,0.26057,0.00555,0.35308,14:30:00,72.06106
437,ema_9,ema_21,1,60,8.03358,-3.43875,0.02495,0.27256,0.00555,0.35581,14:30:00,72.06023
629,ema_9,ema_21,1,60,8.84285,-3.99917,0.02619,0.26918,0.00555,0.35859,14:30:00,72.05976
96,sma_9,sma_21,1,56,5.47264,-1.8012,0.03941,0.22904,0.005,0.35703,14:30:00,72.05411
626,ema_9,ema_21,1,60,8.76692,-3.84312,0.02804,0.27561,0.00553,0.3591,14:30:00,72.054
524,ema_9,ema_21,1,60,7.84191,-3.73947,0.02634,0.2741,0.00547,0.35701,14:30:00,72.05036
609,ema_9,ema_21,1,54,8.63003,-3.85594,0.02598,0.27483,0.00551,0.35795,14:30:00,72.04929
384,sma_9,sma_21,1,60,8.50073,-2.98554,0.0436,0.2633,0.00527,0.35392,14:30:00,72.0491
545,ema_9,ema_21,1,60,8.102,-3.79958,0.02876,0.27761,0.00562,0.35615,14:30:00,72.04795
386,sma_9,sma_21,1,60,8.33047,-2.82185,0.04254,0.27609,0.0053,0.35295,14:30:00,72.04726
495,ema_9,ema_21,1,60,8.23384,-3.76691,0.02638,0.27987,0.00552,0.35836,14:30:00,72.04381
463,ema_9,ema_21,1,60,8.09928,-3.33622,0.0229,0.27986,0.00549,0.35641,14:30:00,72.04066
454,ema_9,ema_21,1,60,8.22443,-3.22612,0.0239,0.27668,0.00555,0.35621,14:30:00,72.03973
425,sma_9,sma_21,1,60,8.52692,-3.25985,0.04364,0.27531,0.00548,0.35557,14:30:00,72.03555
428,sma_9,sma_21,1,60,7.64546,-3.41361,0.02551,0.27031,0.00529,0.35595,14:30:00,72.03405
342,sma_9,sma_21,1,60,7.86513,-2.69338,0.03952,0.27231,0.00527,0.34503,14:30:00,72.03329
680,ema_9,ema_21,1,60,9.20024,-3.80337,0.02622,0.2647,0.0056,0.35916,14:30:00,72.03244
202,sma_9,sma_21,1,59,8.76573,-2.40388,0.03697,0.26385,0.00529,0.34687,14:30:00,72.03145
519,ema_9,ema_21,1,60,8.3095,-3.9155,0.02598,0.27978,0.00557,0.35594,14:30:00,72.02821
42,sma_9,sma_21,1,58,8.1048,-3.89036,0.03703,0.27149,0.00565,0.35968,14:30:00,72.02728
25,sma_9,sma_21,1,54,5.2899,0.47838,0.03974,0.19018,0.00502,0.35961,14:30:00,72.02502
131,sma_9,sma_21,1,57,8.18639,-3.8666,0.03732,0.26426,0.00563,0.35928,14:30:00,72.02311
43,sma_9,sma_21,1,58,8.03964,-3.91207,0.03434,0.26992,0.0058,0.35977,14:30:00,72.02277
404,sma_9,sma_21,1,60,8.0811,-2.86193,0.04281,0.26767,0.00532,0.35399,14:30:00,72.02276
594,ema_9,ema_21,1,57,8.53624,-3.72335,0.02739,0.27779,0.00556,0.35849,14:30:00,72.02115
165,sma_9,sma_21,1,58,9.23125,-1.90277,0.04183,0.24766,0.00532,0.35174,14:30:00,72.02016
624,ema_9,ema_21,1,60,8.56509,-3.82997,0.03049,0.27326,0.00545,0.35809,14:30:00,72.00862
399,sma_9,sma_21,1,60,7.83745,-2.94428,0.03931,0.26358,0.00529,0.35138,14:30:00,72.00604
364,sma_9,sma_21,1,60,8.47275,-2.89676,0.04161,0.26937,0.0055,0.34609,14:30:00,72.00351
276,sma_9,sma_21,1,60,8.27413,-2.84877,0.0394,0.2752,0.00554,0.34748,14:30:00,72.00311
217,sma_9,sma_21,1,59,8.32519,-2.90832,0.04164,0.27263,0.00532,0.34925,14:30:00,72.00169
427,sma_9,sma_21,1,60,7.96446,-3.31328,0.02849,0.2673,0.00551,0.35624,14:30:00,72.00139
138,sma_9,sma_21,1,54,8.28634,-2.65333,0.04323,0.24897,0.00593,0.35622,14:30:00,72.00124
68,sma_9,sma_21,1,56,6.54408,-1.34705,0.03405,0.24238,0.00507,0.35647,14:30:00,71.99998
407,sma_9,sma_21,1,60,8.217,-3.37624,0.04011,0.27122,0.00565,0.3539,14:30:00,71.99823
341,sma_9,sma_21,1,60,7.79256,-2.87378,0.03926,0.27499,0.00566,0.34612,14:30:00,71.99763
366,sma_9,sma_21,1,60,7.93699,-2.79654,0.03863,0.20832,0.00558,0.34611,14:30:00,71.99729
237,sma_9,sma_21,1,59,7.93838,-2.82402,0.03694,0.27625,0.00531,0.3486,14:30:00,71.99728
52,sma_9,sma_21,1,58,7.22433,-3.49217,0.0372,0.27278,0.00566,0.3589,14:30:00,71.99333
157,sma_9,sma_21,1,58,9.0478,-2.39542,0.03911,0.26423,0.00532,0.34634,14:30:00,71.99013
61,sma_9,sma_21,1,58,7.221,-3.84843,0.03686,0.26648,0.00564,0.35863,14:30:00,71.98876
305,sma_9,sma_21,1,59,8.0267,-3.35392,0.03559,0.16606,0.00501,0.35035,14:30:00,71.98503
51,sma_9,sma_21,1,58,7.27054,-3.83381,0.03689,0.26555,0.00564,0.35861,14:30:00,71.98492
320,sma_9,sma_21,1,60,7.39873,-2.65857,0.04247,0.26956,0.00529,0.34502,14:30:00,71.98436
355,sma_9,sma_21,1,60,8.01075,-3.2953,0.03862,0.26409,0.00546,0.34584,14:30:00,71.98339
616,ema_9,ema_21,1,60,8.67093,-3.72448,0.02642,0.26948,0.00554,0.35998,14:30:00,71.98238
147,sma_9,sma_21,1,58,9.63212,-2.06133,0.03859,0.27997,0.00524,0.34786,14:30:00,71.97756
277,sma_9,sma_21,1,60,7.74398,-3.0414,0.03849,0.2684,0.00527,0.34087,14:30:00,71.97324
394,sma_9,sma_21,1,60,7.85373,-3.30151,0.03959,0.26618,0.00576,0.35449,14:30:00,71.97185
508,ema_9,ema_21,1,60,8.09961,-3.58977,0.02625,0.27509,0.00549,0.35673,14:30:00,71.96714
326,sma_9,sma_21,1,60,7.29339,-2.68867,0.03957,0.27183,0.00528,0.34605,14:30:00,71.96408
220,sma_9,sma_21,1,60,8.81751,-3.25448,0.03991,0.27356,0.00551,0.34738,14:30:00,71.96399
121,sma_9,sma_21,1,56,5.49023,-1.82728,0.03949,0.22881,0.00507,0.35671,14:30:00,71.96366
387,sma_9,sma_21,1,60,8.01039,-3.26798,0.04195,0.27043,0.00577,0.35444,14:30:00,71.96087
640,ema_9,ema_21,1,60,8.30712,-3.62969,0.02334,0.2744,0.00528,0.33276,14:30:00,71.96004
547,ema_9,ema_21,1,60,10.68974,-3.62987,0.02562,0.27239,0.00551,0.35824,14:30:00,71.94709
488,ema_9,ema_21,1,60,8.40713,-3.76538,0.02585,0.2763,0.00556,0.35743,14:30:00,71.94445
100,sma_9,sma_21,1,56,5.6787,-1.35347,0.04126,0.25584,0.00502,0.35295,14:30:00,71.9434
242,sma_9,sma_21,1,59,7.63416,-2.73591,0.03581,0.27007,0.00527,0.34845,14:30:00,71.94114
396,sma_9,sma_21,1,60,6.97369,-3.13999,0.04103,0.26715,0.00555,0.35409,14:30:00,71.93883
505,ema_9,ema_21,1,60,8.08194,-3.64759,0.02772,0.27995,0.0056,0.35785,14:30:00,71.93488
385,sma_9,sma_21,1,60,8.00979,-3.10301,0.04423,0.26806,0.00557,0.35347,14:30:00,71.93437
667,ema_9,ema_21,1,60,9.49959,-3.88502,0.02841,0.26691,0.00565,0.35987,14:30:00,71.93374
111,sma_9,sma_21,1,57,5.09057,-1.62702,0.04049,0.24472,0.005,0.35716,14:30:00,71.93122
106,ema_9,ema_21,1,55,6.42996,-1.46711,0.03971,0.23777,0.00529,0.35795,14:30:00,71.93111
226,sma_9,sma_21,1,59,8.14974,-2.82965,0.037,0.26531,0.0055,0.34846,14:30:00,71.92859
33,sma_9,sma_21,1,57,5.29753,-0.4607,0.03887,0.27793,0.00501,0.35742,14:30:00,71.92745
297,sma_9,sma_21,1,59,8.16636,-3.68935,0.03419,0.27942,0.00567,0.34677,14:30:00,71.92693
301,sma_9,sma_21,1,60,8.18203,-3.55299,0.03535,0.27952,0.0058,0.34701,14:30:00,71.92673
552,ema_9,ema_21,1,60,8.12271,-3.53641,0.02525,0.27766,0.00569,0.3592,14:30:00,71.92639
590,ema_9,ema_21,1,60,8.70944,-3.74047,0.02726,0.27761,0.00556,0.35994,14:30:00,71.92543
378,sma_9,sma_21,1,60,8.11029,-2.87724,0.04156,0.2696,0.00544,0.35325,14:30:00,71.92436
311,sma_9,sma_21,1,59,7.84799,-3.2552,0.04171,0.27036,0.00553,0.34831,14:30:00,71.92396
390,sma_9,sma_21,1,60,7.88035,-3.05512,0.03968,0.26082,0.00557,0.35345,14:30:00,71.92086
122,sma_9,sma_21,1,56,5.44624,-0.95945,0.03891,0.23026,0.005,0.35719,14:30:00,71.92037
293,sma_9,sma_21,1,59,8.27548,-3.14643,0.03628,0.27405,0.00545,0.34946,14:30:00,71.92025
658,ema_9,ema_21,1,60,9.4357,-3.75044,0.02616,0.27526,0.00566,0.35884,14:30:00,71.91992
416,sma_9,sma_21,1,60,8.41741,-3.09632,0.04717,0.26551,0.00526,0.35287,14:30:00,71.91936
493,ema_9,ema_21,1,60,8.44905,-3.69392,0.02666,0.2776,0.00554,0.35976,14:30:00,71.9188
572,ema_9,ema_21,1,60,9.92786,-3.7123,0.02474,0.2159,0.00525,0.35704,14:30:00,71.91642
605,ema_9,ema_21,1,60,8.83178,-3.69051,0.02378,0.26994,0.00569,0.35999,14:30:00,71.91586
415,sma_9,sma_21,1,60,7.73975,-2.63533,0.04155,0.26244,0.00563,0.35393,14:30:00,71.91396
176,sma_9,sma_21,1,59,9.12677,-2.34238,0.03667,0.26232,0.00529,0.34629,14:30:00,71.91339
210,ema_9,ema_21,1,59,9.48411,-2.30986,0.03812,0.26589,0.00526,0.34562,14:30:00,71.91315
300,sma_9,sma_21,1,59,7.41245,-3.08266,0.03469,0.18495,0.005,0.34781,14:30:00,71.91274
134,sma_9,sma_21,1,55,7.86883,-2.41109,0.03824,0.23945,0.00535,0.356,14:30:00,71.90612
187,sma_9,sma_21,1,59,9.11067,-2.34124,0.03837,0.27307,0.00526,0.34369,14:30:00,71.90557
89,sma_9,sma_21,1,55,5.59999,-0.76784,0.04984,0.23496,0.005,0.33973,14:30:00,71.90399
673,ema_9,ema_21,1,60,9.32637,-3.81238,0.02695,0.27087,0.00558,0.35854,14:30:00,71.90017
676,ema_9,ema_21,1,60,9.04556,-3.99923,0.02773,0.26049,0.0057,0.35933,14:30:00,71.89646
298,sma_9,sma_21,1,59,7.85203,-3.63573,0.03472,0.27802,0.0055,0.34751,14:30:00,71.89441
200,sma_9,sma_21,1,59,9.083,-2.24685,0.03942,0.26973,0.00524,0.34824,14:30:00,71.89152
715,ema_9,ema_21,1,60,10.19005,-3.85489,0.02565,0.25982,0.00552,0.35213,14:30:00,71.8895
174,sma_9,sma_21,1,60,9.57114,-2.48416,0.03772,0.27068,0.00531,0.34825,14:30:00,71.8893
440,ema_9,ema_21,1,60,8.00791,-3.17492,0.02431,0.27552,0.00571,0.35421,14:30:00,71.88633
462,ema_9,ema_21,1,60,7.8313,-3.3753,0.02218,0.27809,0.00555,0.35698,14:30:00,71.88547
185,sma_9,sma_21,1,60,8.48295,-2.46341,0.04094,0.2639,0.00531,0.34335,14:30:00,71.88321
318,sma_9,sma_21,1,60,7.59716,-2.75246,0.03312,0.26823,0.0055,0.34664,14:30:00,71.87316
707,ema_9,ema_21,1,60,9.6301,-3.99664,0.02493,0.25861,0.00574,0.35402,14:30:00,71.87286
445,ema_9,ema_21,1,60,8.35609,-3.23128,0.0238,0.27984,0.0055,0.35679,14:30:00,71.87276
348,sma_9,sma_21,1,60,7.4583,-3.07144,0.04096,0.26592,0.00571,0.34449,14:30:00,71.86808
252,sma_9,sma_21,1,60,7.51306,-2.97003,0.03802,0.2712,0.00552,0.34677,14:30:00,71.858
530,ema_9,ema_21,1,60,8.13836,-3.9261,0.02636,0.27452,0.00572,0.35887,14:30:00,71.85589
583,ema_9,ema_21,1,60,7.73438,-3.56918,0.02643,0.27747,0.00564,0.35865,14:30:00,71.85318
648,ema_9,ema_21,1,60,8.79763,-3.93891,0.02648,0.27148,0.00581,0.35443,14:30:00,71.85298
702,ema_9,ema_21,1,60,9.50738,-3.7807,0.02664,0.26336,0.0057,0.35608,14:30:00,71.85198
313,ema_9,ema_21,1,60,7.95791,-3.04838,0.04033,0.2768,0.00528,0.34546,14:30:00,71.84926
327,sma_9,sma_21,1,60,7.23938,-3.28601,0.04038,0.27495,0.00554,0.34941,14:30:00,71.84879
219,sma_9,sma_21,1,60,8.48929,-3.14128,0.03895,0.279,0.00587,0.34656,14:30:00,71.8485
622,ema_9,ema_21,1,60,8.98541,-3.92247,0.02596,0.2724,0.00574,0.35915,14:30:00,71.84739
294,sma_9,sma_21,1,60,7.82436,-3.24651,0.03544,0.27079,0.00528,0.32772,14:30:00,71.84502
586,ema_9,ema_21,1,60,10.23437,-3.70229,0.02414,0.27988,0.00575,0.35998,14:30:00,71.84097
269,sma_9,sma_21,1,60,7.84913,-2.7754,0.04034,0.27512,0.00539,0.3491,14:30:00,71.84052
205,sma_9,sma_21,1,60,9.03411,-2.48681,0.04085,0.27544,0.00531,0.34889,14:30:00,71.84024
358,sma_9,sma_21,1,60,8.01349,-3.043,0.04139,0.26745,0.00562,0.34465,14:30:00,71.83965
402,sma_9,sma_21,1,60,7.98617,-2.7096,0.04191,0.26891,0.00551,0.35283,14:30:00,71.83876
90,sma_9,sma_21,1,54,6.40731,-1.48737,0.0438,0.24429,0.00537,0.35111,14:30:00,71.83841
498,ema_9,ema_21,1,60,8.50534,-3.90176,0.02741,0.27991,0.00571,0.35902,14:30:00,71.83636
136,sma_9,sma_21,1,55,7.41003,-2.24152,0.03572,0.26863,0.0053,0.35408,14:30:00,71.8337
314,sma_9,sma_21,1,60,7.72775,-3.4665,0.03886,0.27967,0.00572,0.34634,14:30:00,71.83039
374,sma_9,sma_21,1,60,8.45804,-2.76329,0.04028,0.2711,0.00553,0.35236,14:30:00,71.83011
306,sma_9,sma_21,1,60,7.80438,-3.78409,0.04095,0.27522,0.00594,0.34707,14:30:00,71.82873
198,sma_9,sma_21,1,59,8.42755,-2.28034,0.04044,0.26158,0.00533,0.34743,14:30:00,71.824
720,ema_9,ema_21,1,60,9.8392,-0.60076,0.02535,0.25698,0.00556,0.35233,14:30:00,71.82206
266,sma_9,sma_21,1,60,7.48999,-2.88028,0.04162,0.2771,0.00551,0.34998,14:30:00,71.8214
330,sma_9,sma_21,1,60,7.06954,-2.76188,0.04215,0.26755,0.00553,0.3454,14:30:00,71.82099
420,sma_9,sma_21,1,60,8.07923,-2.74183,0.04192,0.26996,0.00579,0.35376,14:30:00,71.82069
685,ema_9,ema_21,1,60,9.04098,-3.79756,0.01849,0.27195,0.00552,0.35779,14:30:00,71.81765
130,sma_9,sma_21,1,56,6.48073,-3.73582,0.04247,0.24479,0.00613,0.35732,14:30:00,71.81263
249,sma_9,sma_21,1,60,8.18199,-2.79677,0.03655,0.27955,0.00579,0.34698,14:30:00,71.80975
621,ema_9,ema_21,1,60,8.59713,-3.90285,0.0499,0.27303,0.00501,0.35787,14:30:00,71.80845
527,ema_9,ema_21,1,60,8.21758,-3.60966,0.02749,0.27475,0.00551,0.33874,14:30:00,71.80737
256,sma_9,sma_21,1,60,7.97501,-3.1873,0.03829,0.27099,0.00576,0.34635,14:30:00,71.80357
150,sma_9,sma_21,1,58,9.36937,-2.14249,0.03627,0.26054,0.00528,0.34176,14:30:00,71.80131
338,sma_9,sma_21,1,60,7.56973,-2.84675,0.04154,0.27115,0.00552,0.34648,14:30:00,71.80117
403,sma_9,sma_21,1,60,8.32511,-2.61503,0.04095,0.2708,0.00588,0.35511,14:30:00,71.79726
523,ema_9,ema_21,1,60,7.69612,-3.88581,0.02573,0.27672,0.00576,0.35815,14:30:00,71.79638
484,ema_9,ema_21,1,60,8.01612,-3.43132,0.02531,0.27624,0.00571,0.35815,14:30:00,71.79342
637,ema_9,ema_21,1,60,9.02544,-3.49642,0.02523,0.27118,0.00572,0.35745,14:30:00,71.79207
60,sma_9,sma_21,1,59,8.14674,-3.80655,0.0373,0.21851,0.0056,0.35226,14:30:00,71.78781
516,ema_9,ema_21,1,60,7.81894,-3.79346,0.0291,0.27969,0.00593,0.35922,14:30:00,71.78517
154,sma_9,sma_21,1,58,8.96902,-2.29412,0.03762,0.2535,0.00541,0.35029,14:30:00,71.78517
492,ema_9,ema_21,1,60,8.3847,-3.97343,0.02788,0.27991,0.00588,0.35987,14:30:00,71.78459
696,ema_9,ema_21,1,60,10.03896,-3.9967,0.02561,0.26745,0.0058,0.354,14:30:00,71.78343
216,sma_9,sma_21,1,59,8.75336,-3.01404,0.04009,0.27751,0.00562,0.34706,14:30:00,71.78279
323,sma_9,sma_21,1,60,7.23881,-3.17039,0.04112,0.20401,0.00549,0.35066,14:30:00,71.78057
613,ema_9,ema_21,1,60,8.82847,-3.8256,0.02501,0.27994,0.0058,0.35834,14:30:00,71.78039
477,ema_9,ema_21,1,60,7.69288,-3.69683,0.0247,0.27977,0.00576,0.35959,14:30:00,71.78006
227,sma_9,sma_21,1,59,7.69075,-2.98458,0.03816,0.26511,0.0053,0.33786,14:30:00,71.77978
135,sma_9,sma_21,1,54,7.71701,-2.75261,0.04101,0.27704,0.0058,0.35506,14:30:00,71.77961
270,sma_9,sma_21,1,60,7.16572,-3.11413,0.03939,0.27987,0.00573,0.34725,14:30:00,71.77945
189,sma_9,sma_21,1,60,10.08405,-2.61054,0.04016,0.26811,0.00564,0.34623,14:30:00,71.77815
262,sma_9,sma_21,1,60,7.63139,-2.75521,0.04102,0.27471,0.00558,0.34845,14:30:00,71.77729
107,sma_9,sma_21,1,56,5.91185,-0.66456,0.03759,0.24781,0.0058,0.35503,14:30:00,71.77172
304,sma_9,sma_21,1,59,7.60362,-2.78475,0.03779,0.26809,0.00553,0.34795,14:30:00,71.76968
48,sma_9,sma_21,1,60,7.56811,-3.63679,0.03319,0.2504,0.00598,0.34965,14:30:00,71.76896
409,sma_9,sma_21,1,60,7.82214,-3.06969,0.02734,0.2723,0.00594,0.35535,14:30:00,71.76761
690,ema_9,ema_21,1,60,9.651,-3.69884,0.02692,0.26254,0.00571,0.35505,14:30:00,71.76307
561,ema_9,ema_21,1,60,10.81708,-3.82088,0.02666,0.27282,0.00572,0.35679,14:30:00,71.76305
511,ema_9,ema_21,1,60,8.65351,-3.82439,0.02724,0.27747,0.00573,0.35786,14:30:00,71.76267
450,ema_9,ema_21,1,60,8.71617,-3.10748,0.02558,0.27978,0.00569,0.35504,14:30:00,71.76223
332,ema_9,ema_21,1,60,7.01055,-2.92372,0.042,0.26625,0.00526,0.34407,14:30:00,71.75972
194,sma_9,sma_21,1,59,8.9032,-2.53625,0.03925,0.26314,0.0054,0.34767,14:30:00,71.75738
281,sma_9,sma_21,1,52,7.4436,-3.20217,0.03718,0.27698,0.00556,0.34874,14:30:00,71.75706
592,ema_9,ema_21,1,60,8.60347,-3.84248,0.02828,0.27712,0.00588,0.3582,14:30:00,71.75265
468,ema_9,ema_21,1,60,8.14257,-3.18214,0.0238,0.27337,0.00573,0.35833,14:30:00,71.75071
173,sma_9,sma_21,1,59,9.03264,-2.39191,0.03964,0.26908,0.00545,0.34586,14:30:00,71.75066
456,ema_9,ema_21,1,60,8.02613,-3.27071,0.02613,0.27374,0.00575,0.35537,14:30:00,71.75031
204,sma_9,sma_21,1,59,8.82742,-2.66749,0.03808,0.27224,0.00553,0.34557,14:30:00,71.74688
93,sma_9,sma_21,1,56,5.84468,-1.29218,0.04082,0.24836,0.0054,0.35779,14:30:00,71.74557
