trial,col_signal,sign_thresh,reset_peak,rsi_thresh,atr_mult,vwap_atr_mult,invest_frac,buy_factor,sell_factor,trailstop_pct,sess_start,avg_daily_pnl
2037,ema_9,ema_21,1,71,14.19509,0.00655,0.05688,0.07062,0.88485,16.23553,13:30:00,3.33784
1834,ema_9,ema_21,1,75,7.12315,4.81454,0.04195,0.03241,0.47163,21.51343,13:30:00,3.32936
423,ema_9,ema_21,1,79,5.85658,4.92644,0.01733,0.00869,0.27606,10.89489,13:30:00,3.29765
154,ema_9,ema_21,0,73,9.29262,4.49367,0.04084,0.05356,0.45138,51.77116,14:30:00,3.29755
1572,ema_9,ema_21,1,67,9.89458,-0.46341,0.02192,0.02977,0.99753,57.89389,13:30:00,3.24594
1394,ema_9,ema_21,1,80,7.0757,1.13116,0.00702,0.1514,0.97706,58.75794,14:30:00,3.19206
124,ema_9,ema_21,0,37,18.4917,-8.66249,0.00684,0.13944,0.07083,44.61471,14:30:00,3.18498
335,ema_9,ema_21,1,77,8.81831,2.0016,0.00968,0.0582,0.79497,58.54576,13:30:00,3.14724
145,ema_9,ema_21,0,53,8.16252,0.65197,0.01179,0.17449,0.01217,45.61162,14:30:00,3.08209
1251,ema_9,ema_21,1,61,10.08985,-2.50304,0.01591,0.13848,0.58428,22.92947,13:30:00,3.065
493,ema_9,ema_21,1,69,7.59048,2.35005,0.00558,0.03015,0.07103,31.44622,13:30:00,3.06102
1937,ema_9,ema_21,1,68,7.00012,-0.9849,0.01337,0.04525,0.43125,45.9709,13:30:00,3.05707
1261,ema_9,ema_21,1,77,10.25762,-0.27653,0.02332,0.17475,0.66773,17.59076,14:30:00,3.05289
197,ema_9,ema_21,0,77,18.62152,-1.36907,0.00931,0.22774,0.22494,13.43512,14:30:00,2.97258
521,ema_9,ema_21,1,79,6.92302,0.48546,0.00812,0.04076,0.52076,31.14493,13:30:00,2.96408
860,ema_9,ema_21,1,68,11.16527,4.11786,0.0271,0.22573,0.96491,57.31883,13:30:00,2.95748
684,ema_9,ema_21,1,80,13.50583,2.71022,0.0629,0.19665,0.9921,33.42866,14:30:00,2.88565
225,ema_9,ema_21,0,73,8.93574,3.59589,0.00755,0.019,0.45927,18.31416,14:30:00,2.81936
401,ema_9,ema_21,1,60,9.35384,0.14588,0.00608,0.01696,0.71928,39.9931,13:30:00,2.76588
615,ema_9,ema_21,1,73,13.88369,3.53371,0.01914,0.35845,0.57735,46.97165,13:30:00,2.75412
165,ema_9,ema_21,0,49,8.31153,2.50311,0.01273,0.10541,0.00053,21.20206,14:30:00,2.63561
417,ema_9,ema_21,1,62,4.93476,2.85117,0.00616,0.02091,0.32222,44.01264,14:30:00,2.58066
767,ema_9,ema_21,1,75,8.81813,0.2939,0.09949,0.00183,0.86405,37.66036,14:30:00,2.5082
971,ema_9,ema_21,1,72,8.79577,-0.21972,0.01048,0.16533,0.76981,46.2288,14:30:00,2.4838
439,ema_9,ema_21,1,69,19.20279,1.41404,0.00664,0.42719,0.47147,8.91664,13:30:00,2.40562
1569,ema_9,ema_21,1,74,7.43464,3.38438,0.01017,0.01438,0.44896,12.07273,13:30:00,2.36543
1760,ema_9,ema_21,1,80,5.19231,-2.55053,0.00662,0.2439,0.12516,47.45357,13:30:00,2.3642
930,ema_9,ema_21,1,71,19.72616,4.2044,0.08302,0.05624,0.76493,28.28752,14:30:00,2.04388
266,ema_9,ema_21,1,77,13.56794,1.67464,0.03106,0.26911,0.64971,58.77495,13:30:00,1.97233
1242,ema_9,ema_21,1,73,6.82822,0.94177,0.00683,0.45391,0.7875,16.91653,14:30:00,1.88125
42,ema_9,ema_21,0,51,19.83856,0.21859,0.03864,0.04323,0.3392,58.7135,14:30:00,1.76343
641,ema_9,ema_21,1,71,10.04335,4.98703,0.01609,0.03328,0.81058,48.95941,14:30:00,1.74395
625,ema_9,ema_21,1,74,8.87201,4.43922,0.01248,0.13096,0.81103,39.04524,13:30:00,1.73882
1155,ema_9,ema_21,1,73,5.99304,3.93288,0.00528,0.03711,0.32862,11.30487,13:30:00,1.6891
372,ema_9,ema_21,1,55,9.90986,0.69201,0.01458,0.0607,0.87215,52.69012,13:30:00,1.67705
693,ema_9,ema_21,1,52,19.33896,-0.22749,0.01647,0.02899,0.8295,22.56554,13:30:00,1.66653
2064,ema_9,ema_21,1,76,10.77371,-0.91598,0.04524,0.12421,0.62249,45.73014,14:30:00,1.5907
1393,ema_9,ema_21,1,75,7.09607,-0.44765,0.00673,0.09844,0.80301,27.35423,14:30:00,1.58296
1064,ema_9,ema_21,1,79,12.72111,-4.56888,0.00576,0.54982,0.72598,55.50434,14:30:00,1.43512
1860,ema_9,ema_21,1,72,8.86906,-0.76956,0.02794,0.04594,0.80749,6.13767,13:30:00,1.42606
319,ema_9,ema_21,1,80,19.57917,-1.43682,0.00667,0.14211,0.66736,5.30766,13:30:00,1.33368
825,ema_9,ema_21,1,75,8.08115,1.44485,0.04081,0.01914,0.59372,53.90506,13:30:00,1.32752
773,ema_9,ema_21,1,79,15.57026,-1.47183,0.03669,0.0681,0.97658,42.46467,14:30:00,1.32432
657,ema_9,ema_21,1,48,10.93728,-8.43467,0.0335,0.06948,0.84994,49.2013,14:30:00,1.30162
1654,ema_9,ema_21,1,71,6.22553,-0.1721,0.02594,0.01418,0.39168,21.36664,13:30:00,1.22758
263,ema_9,ema_21,1,57,17.03717,-0.70926,0.01198,0.21651,0.51711,9.31754,14:30:00,1.18371
1329,ema_9,ema_21,1,75,9.90897,-3.0361,0.01552,0.01751,0.74604,18.49185,14:30:00,1.16101
921,ema_9,ema_21,1,80,8.92806,1.13193,0.02955,0.05852,0.96617,49.22436,13:30:00,1.11709
125,ema_9,ema_21,0,36,18.86959,-8.50342,0.0083,0.13189,0.07242,40.82435,14:30:00,0.8471
746,ema_9,ema_21,1,63,8.37151,-0.37872,0.00617,0.40646,0.22199,55.36835,13:30:00,0.7467
813,ema_9,ema_21,1,78,12.50792,-1.55884,0.00707,0.05822,0.22821,52.66416,13:30:00,0.68357
464,ema_9,ema_21,1,78,8.75464,0.66909,0.00645,0.25183,0.9388,49.94046,14:30:00,0.57386
2049,ema_9,ema_21,1,65,6.54775,2.36739,0.00597,0.05043,0.46083,39.87903,13:30:00,0.51424
485,ema_9,ema_21,1,80,14.95916,2.41429,0.07463,0.11059,0.94521,42.49071,14:30:00,0.41711
1257,ema_9,ema_21,1,66,9.25258,1.33734,0.01335,0.17421,0.55,5.17828,13:30:00,0.39447
1476,ema_9,ema_21,1,79,8.3992,2.29587,0.0661,0.02057,0.60616,22.53823,13:30:00,0.37482
744,ema_9,ema_21,1,54,9.52764,-0.02425,0.00752,0.07064,0.83363,56.46566,13:30:00,0.33334
2025,ema_9,ema_21,1,77,9.10842,0.57291,0.02561,0.17172,0.6181,24.31057,13:30:00,0.30769
1957,ema_9,ema_21,1,70,7.44072,-2.48231,0.00969,0.00865,0.39313,38.77672,13:30:00,0.30284
2080,ema_9,ema_21,0,53,15.50729,-8.87778,0.00531,0.20346,0.74393,54.80879,13:30:00,0.24951
188,ema_9,ema_21,0,56,13.27529,4.29071,0.01377,0.22331,0.05671,11.45551,14:30:00,0.23834
199,ema_9,ema_21,0,69,7.13831,3.81783,0.00751,0.10138,0.20314,10.95116,14:30:00,0.20831
621,ema_9,ema_21,1,79,6.27468,4.94759,0.01116,0.09235,0.52401,44.6829,13:30:00,0.15512
1550,ema_9,ema_21,1,68,6.45707,1.68204,0.01144,0.02447,0.4878,18.62396,13:30:00,0.14178
299,ema_9,ema_21,1,70,9.15269,1.79951,0.02525,0.01099,0.82752,38.15965,13:30:00,0.13962
1410,ema_9,ema_21,1,74,10.53954,-1.45471,0.04904,0.06511,0.98201,34.67957,13:30:00,0.08751
1391,ema_9,ema_21,1,72,4.94779,3.76772,0.02848,0.02988,0.28541,39.96461,13:30:00,0.04871
1201,ema_9,ema_21,1,80,8.28565,-1.60709,0.01188,0.04771,0.53727,27.1147,13:30:00,-0.00668
1130,ema_9,ema_21,1,76,6.67911,2.60919,0.02654,0.10902,0.54205,30.03123,13:30:00,-0.10259
239,ema_9,ema_21,1,72,19.13442,-0.26163,0.01355,0.19124,0.38563,32.15009,14:30:00,-0.13615
414,ema_9,ema_21,1,75,6.54284,2.0223,0.01042,0.41918,0.82428,57.9656,14:30:00,-0.14689
168,ema_9,ema_21,0,71,7.35812,0.65877,0.00878,0.09642,0.07966,34.36928,14:30:00,-0.1525
104,ema_9,ema_21,0,53,9.73879,-6.20435,0.00513,0.17301,0.29959,19.74907,14:30:00,-0.18935
1442,ema_9,ema_21,1,73,11.38999,-3.5887,0.02228,0.19163,0.59149,25.75359,13:30:00,-0.25026
480,ema_9,ema_21,1,66,9.19143,4.40239,0.0187,0.27658,0.29638,25.40151,13:30:00,-0.45708
1680,ema_9,ema_21,1,68,11.71459,4.62712,0.03307,0.27318,0.59306,32.52115,13:30:00,-0.5565
1959,ema_9,ema_21,0,80,7.93884,4.25397,0.01421,0.03524,0.36507,35.63404,13:30:00,-0.57484
1792,ema_9,ema_21,1,73,6.24979,2.01214,0.01222,0.20455,0.28393,11.30776,13:30:00,-0.71452
399,ema_9,ema_21,1,77,8.17045,-2.46146,0.00618,0.01721,0.4704,14.997,13:30:00,-0.72159
1284,ema_9,ema_21,1,70,6.81145,-1.09643,0.01818,0.04309,0.53665,18.70983,13:30:00,-0.74441
567,ema_9,ema_21,1,59,17.01785,1.7485,0.03492,0.1111,0.93772,46.49342,14:30:00,-1.00813
342,ema_9,ema_21,1,77,18.92839,-1.03842,0.01516,0.1498,0.60524,19.01485,13:30:00,-1.017
1731,ema_9,ema_21,1,69,11.27627,-3.55333,0.01259,0.29988,0.54683,35.64061,13:30:00,-1.02836
873,ema_9,ema_21,1,77,7.9122,-0.05572,0.01324,0.02494,0.53513,23.94132,13:30:00,-1.13834
109,ema_9,ema_21,1,56,8.81972,1.39492,0.00763,0.01994,0.75524,31.17802,14:30:00,-1.17788
1162,ema_9,ema_21,1,78,6.98989,2.95273,0.05379,0.02879,0.61886,13.0078,13:30:00,-1.17901
646,ema_9,ema_21,1,64,5.60305,0.32021,0.00518,0.17925,0.28672,35.46792,13:30:00,-1.22394
177,ema_9,ema_21,0,73,19.30074,-0.10274,0.04174,0.12737,0.01352,38.39436,13:30:00,-1.24794
591,ema_9,ema_21,1,71,6.18659,-1.19478,0.00687,0.32218,0.28304,25.19487,13:30:00,-1.2819
1762,ema_9,ema_21,1,72,10.46337,0.27337,0.01587,0.26949,0.53471,38.0831,13:30:00,-1.29025
1710,ema_9,ema_21,1,80,6.2571,2.43617,0.01248,0.03035,0.51285,27.51834,13:30:00,-1.39004
723,ema_9,ema_21,1,79,8.73768,3.8655,0.02342,0.13441,0.93543,25.0703,14:30:00,-1.49734
180,ema_9,ema_21,0,67,14.51336,4.43892,0.01737,0.15594,0.00244,54.03626,14:30:00,-1.63397
1866,ema_9,ema_21,1,69,10.86464,0.62954,0.01706,0.31781,0.4633,16.64082,13:30:00,-1.67664
1044,ema_9,ema_21,1,78,8.86836,-2.03147,0.00654,0.35382,0.63435,51.26879,14:30:00,-1.68857
2045,ema_9,ema_21,1,75,12.47483,-1.25678,0.04557,0.14326,0.52115,21.47766,13:30:00,-1.77295
33,ema_9,ema_21,1,58,4.86611,4.56237,0.0066,0.1102,0.14174,14.56924,13:30:00,-1.77339
127,ema_9,ema_21,0,51,10.12753,-6.84683,0.00535,0.29879,0.75367,50.73544,14:30:00,-1.86827
397,ema_9,ema_21,1,73,7.68157,0.95277,0.00828,0.37946,0.3624,47.87001,13:30:00,-1.88261
106,ema_9,ema_21,0,57,13.53532,-3.42784,0.02711,0.08551,0.454,59.37628,14:30:00,-1.94784
898,ema_9,ema_21,0,74,6.86561,4.02692,0.00556,0.24521,0.11637,23.88825,13:30:00,-1.95522
449,ema_9,ema_21,1,77,6.16112,4.05335,0.04284,0.02012,0.82486,35.61627,14:30:00,-1.96803
1463,ema_9,ema_21,1,75,8.82454,-3.66849,0.02477,0.09025,0.61104,27.73523,13:30:00,-2.10126
1978,ema_9,ema_21,1,72,7.85671,0.48422,0.03012,0.04863,0.55886,32.50039,13:30:00,-2.10127
864,ema_9,ema_21,1,68,10.29181,0.02254,0.08869,0.03513,0.75293,58.01475,13:30:00,-2.12407
1867,ema_9,ema_21,1,80,6.48488,-0.42772,0.01193,0.00664,0.54542,27.24727,13:30:00,-2.16898
1979,ema_9,ema_21,1,76,6.21519,2.78526,0.04673,0.01148,0.54213,34.97539,13:30:00,-2.19359
1464,ema_9,ema_21,1,73,6.84012,-2.95394,0.00645,0.00976,0.5453,25.30829,13:30:00,-2.19385
247,ema_9,ema_21,1,64,19.15185,4.20806,0.00806,0.40525,0.46316,44.68887,14:30:00,-2.20952
2048,ema_9,ema_21,0,78,9.96406,0.81048,0.03172,0.12071,0.63237,23.8617,13:30:00,-2.21646
1036,ema_9,ema_21,1,37,14.52584,-1.49567,0.00594,0.36111,0.93302,26.3456,14:30:00,-2.23768
358,ema_9,ema_21,1,66,17.72108,-3.41254,0.01468,0.11739,0.55405,49.59837,13:30:00,-2.27382
583,ema_9,ema_21,1,53,5.03519,3.46934,0.00534,0.19407,0.30424,12.05563,14:30:00,-2.30572
1264,ema_9,ema_21,1,79,8.07763,0.50905,0.00548,0.09987,0.64887,9.2482,13:30:00,-2.40655
110,ema_9,ema_21,1,63,8.69494,2.05826,0.00619,0.11947,0.87355,42.64052,14:30:00,-2.42123
501,ema_9,ema_21,1,73,9.61323,4.77997,0.0455,0.04904,0.98809,49.55311,14:30:00,-2.441
1914,ema_9,ema_21,1,77,6.68252,-0.28088,0.00891,0.0008,0.62815,5.71996,13:30:00,-2.53001
1868,ema_9,ema_21,1,71,8.28237,0.32937,0.02495,0.00944,0.61008,17.58969,13:30:00,-2.5643
307,ema_9,ema_21,0,75,9.6585,-1.31234,0.0183,0.09611,0.85486,19.98857,13:30:00,-2.58024
119,ema_9,ema_21,0,53,8.76092,-9.65113,0.00694,0.24096,0.0442,18.17353,13:30:00,-2.69132
146,ema_9,ema_21,0,59,14.64431,-5.46302,0.01949,0.12457,0.00686,31.7781,14:30:00,-3.08438
945,ema_9,ema_21,1,60,8.86247,-0.45415,0.02525,0.01615,0.85852,50.03734,13:30:00,-3.14675
1532,ema_9,ema_21,1,68,7.99224,0.22292,0.0131,0.01333,0.61148,8.72963,13:30:00,-3.16319
560,ema_9,ema_21,0,77,11.21481,-3.86653,0.00915,0.20218,0.75403,54.03512,13:30:00,-3.16423
272,ema_9,ema_21,1,80,11.70698,-5.74689,0.00558,0.17665,0.25617,5.49264,14:30:00,-3.16859
1677,ema_9,ema_21,1,71,8.91875,-4.62499,0.00514,0.16472,0.72388,14.97985,13:30:00,-3.20452
1253,ema_9,ema_21,1,78,5.7383,2.36184,0.00945,0.26106,0.47593,26.94634,14:30:00,-3.21962
393,ema_9,ema_21,0,80,8.30355,3.66583,0.02008,0.05817,0.7054,32.60945,13:30:00,-3.24673
1608,ema_9,ema_21,1,58,13.30881,1.83597,0.04266,0.13948,0.99445,25.42817,13:30:00,-3.32458
1611,ema_9,ema_21,1,68,6.83084,-1.59136,0.04158,0.02201,0.58114,22.04956,13:30:00,-3.39991
167,ema_9,ema_21,0,39,10.98117,-5.50142,0.00634,0.32111,0.12709,23.57729,14:30:00,-3.40373
291,ema_9,ema_21,1,77,17.09726,-8.1131,0.00715,0.01218,0.90625,12.74935,13:30:00,-3.40996
867,ema_9,ema_21,1,76,7.37278,0.41861,0.06189,0.04643,0.82246,50.93077,14:30:00,-3.41011
742,ema_9,ema_21,1,67,11.56664,0.77648,0.00659,0.01714,0.14358,23.59205,14:30:00,-3.43546
1858,ema_9,ema_21,1,79,8.29783,-1.1927,0.01038,0.15403,0.62422,20.3124,13:30:00,-3.51908
994,ema_9,ema_21,1,70,9.19628,0.09106,0.00836,0.35553,0.71084,59.96414,14:30:00,-3.53182
1102,ema_9,ema_21,1,78,15.50976,1.23903,0.03701,0.18161,0.40916,27.30854,13:30:00,-3.55161
1763,ema_9,ema_21,1,70,6.5087,0.87723,0.00647,0.00799,0.55544,21.05238,13:30:00,-3.61669
1697,ema_9,ema_21,1,75,8.35049,2.62995,0.01045,0.19923,0.58073,22.86603,13:30:00,-3.94552
68,ema_9,ema_21,0,45,12.42893,0.37067,0.03324,0.11085,0.47169,41.38452,13:30:00,-3.99065
1971,ema_9,ema_21,1,70,6.60932,1.70731,0.0092,0.01202,0.62865,39.74306,13:30:00,-4.05936
1590,ema_9,ema_21,1,62,9.73643,4.55181,0.00531,0.09423,0.9858,44.86555,14:30:00,-4.1306
1359,ema_9,ema_21,1,77,9.57553,-1.53335,0.01941,0.19731,0.59833,33.34673,13:30:00,-4.16573
837,ema_9,ema_21,1,78,7.60637,0.5965,0.01419,0.05963,0.60951,26.77896,13:30:00,-4.16745
187,ema_9,ema_21,1,78,11.90724,1.61457,0.00684,0.15982,0.08451,32.69039,14:30:00,-4.21093
2066,ema_9,ema_21,1,68,9.50379,-1.85513,0.0198,0.11003,0.82534,43.73987,13:30:00,-4.36479
1183,ema_9,ema_21,1,80,13.62141,3.87393,0.11183,0.1673,0.45483,20.46811,13:30:00,-4.42987
951,ema_9,ema_21,1,66,9.09853,2.76064,0.01891,0.17932,0.70768,59.59847,13:30:00,-4.4544
850,ema_9,ema_21,1,79,11.83247,-2.97128,0.00568,0.08727,0.21313,15.52948,13:30:00,-4.50741
770,ema_9,ema_21,1,80,5.88421,2.03663,0.02294,0.03284,0.6914,47.51781,14:30:00,-4.53956
357,ema_9,ema_21,1,60,16.06968,3.50223,0.01962,0.15366,0.95599,46.83916,13:30:00,-4.57366
1767,ema_9,ema_21,0,38,2.59729,2.48665,0.01501,0.02837,0.00408,30.72214,13:30:00,-4.58405
1033,ema_9,ema_21,1,72,4.56639,3.24888,0.00734,0.1912,0.56455,55.27075,14:30:00,-4.61919
1399,ema_9,ema_21,0,76,9.12572,0.79921,0.00555,0.01054,0.61554,26.08103,13:30:00,-4.67092
1069,ema_9,ema_21,1,61,7.27524,2.51481,0.00836,0.11929,0.46971,10.84658,13:30:00,-4.7954
164,ema_9,ema_21,0,48,13.41338,0.72603,0.01414,0.21301,0.17842,22.40598,14:30:00,-4.823
151,ema_9,ema_21,0,72,7.31944,3.58141,0.02236,0.26176,0.194,37.68337,14:30:00,-4.82491
313,ema_9,ema_21,1,68,11.96225,2.66404,0.01678,0.42912,0.98466,7.576,13:30:00,-4.84004
32,ema_9,ema_21,1,53,9.56087,3.63936,0.0096,0.00573,0.93769,37.48614,14:30:00,-4.872
739,ema_9,ema_21,1,79,7.42688,3.35772,0.01363,0.00394,0.72255,22.47657,13:30:00,-4.94766
1506,ema_9,ema_21,1,68,8.24549,0.55362,0.0324,0.00415,0.8707,43.26698,14:30:00,-4.95139
1786,ema_9,ema_21,1,77,7.60473,0.99715,0.01152,0.10262,0.62931,32.97531,13:30:00,-5.0059
663,ema_9,ema_21,1,71,8.95721,1.59862,0.02028,0.05084,0.98101,51.57938,14:30:00,-5.09123
1220,ema_9,ema_21,1,74,12.41368,-1.17543,0.04442,0.18749,0.58412,31.87324,14:30:00,-5.12073
894,ema_9,ema_21,1,72,8.95445,0.08883,0.02771,0.05777,0.99612,30.01998,14:30:00,-5.18551
280,ema_9,ema_21,1,74,8.21066,4.80731,0.00705,0.25505,0.57836,56.11034,13:30:00,-5.22149
1250,ema_9,ema_21,1,79,8.40652,-0.81904,0.00542,0.19207,0.8343,10.63506,14:30:00,-5.24723
871,ema_9,ema_21,1,65,7.21112,1.72074,0.00608,0.41559,0.31226,13.99674,13:30:00,-5.27171
489,ema_9,ema_21,1,79,19.28582,-0.14553,0.03855,0.14515,0.95206,23.03038,14:30:00,-5.27792
183,ema_9,ema_21,0,76,8.23234,-0.91468,0.02339,0.08623,0.09787,43.54729,14:30:00,-5.30323
1365,ema_9,ema_21,1,69,7.54183,1.07023,0.02075,0.0412,0.60439,23.5461,13:30:00,-5.34111
1773,ema_9,ema_21,1,69,9.68789,-0.93316,0.01417,0.23489,0.63949,19.8046,13:30:00,-5.3624
1801,ema_9,ema_21,1,74,6.62624,0.1849,0.00691,0.45914,0.41853,46.97948,13:30:00,-5.37988
1509,ema_9,ema_21,1,75,7.25797,-1.32496,0.01716,0.00736,0.54786,9.87615,13:30:00,-5.39385
1014,ema_9,ema_21,1,78,8.2031,-0.29048,0.01564,0.00442,0.68143,37.60942,13:30:00,-5.43593
283,ema_9,ema_21,1,74,18.54474,-0.04626,0.01766,0.24574,0.59409,33.87744,13:30:00,-5.45974
1505,ema_9,ema_21,1,78,6.93353,0.60129,0.01764,0.02496,0.72257,22.46148,13:30:00,-5.57797
1666,ema_9,ema_21,1,79,9.16629,-1.25142,0.02944,0.09283,0.81289,25.29423,13:30:00,-5.71368
1755,ema_9,ema_21,1,77,7.55522,-2.06452,0.00872,0.0058,0.58543,31.90802,13:30:00,-5.7952
1924,ema_9,ema_21,0,78,11.72147,-0.97485,0.01343,0.30865,0.61812,16.3481,13:30:00,-5.89982
617,ema_9,ema_21,1,73,10.89534,3.98759,0.03059,0.31634,0.67081,24.10946,13:30:00,-5.91703
420,ema_9,ema_21,1,66,6.50079,1.423,0.025,0.15176,0.73786,51.65965,14:30:00,-5.92252
964,ema_9,ema_21,1,74,6.12932,0.72404,0.00541,0.02365,0.52415,28.78356,13:30:00,-6.08411
1082,ema_9,ema_21,1,74,6.8368,-0.10833,0.01177,0.00272,0.70504,26.61444,13:30:00,-6.12053
1519,ema_9,ema_21,1,61,6.87944,-0.60709,0.02874,0.02498,0.56456,42.48218,13:30:00,-6.12315
1144,ema_9,ema_21,1,79,7.02717,-2.8223,0.01843,0.02311,0.59463,8.03547,13:30:00,-6.15003
134,ema_9,ema_21,1,75,7.65806,-2.39923,0.02238,0.17547,0.42595,49.92821,14:30:00,-6.15492
1332,ema_9,ema_21,1,80,7.67121,0.62933,0.04483,0.01319,0.67579,24.39918,13:30:00,-6.1578
1691,ema_9,ema_21,1,80,7.51788,-1.54397,0.00972,0.10292,0.57801,39.75741,13:30:00,-6.23774
957,ema_9,ema_21,1,74,4.81088,3.43087,0.00872,0.10047,0.94847,44.73708,14:30:00,-6.2393
50,ema_9,ema_21,1,50,18.19425,-5.96228,0.01021,0.20197,0.95245,46.76728,13:30:00,-6.2708
375,ema_9,ema_21,1,80,8.2454,-2.19991,0.01912,0.01168,0.62532,26.52723,13:30:00,-6.30454
1022,ema_9,ema_21,1,72,5.24041,-0.55526,0.03437,0.0293,0.54158,23.01108,14:30:00,-6.34511
249,ema_9,ema_21,1,67,8.82689,3.66986,0.00507,0.47966,0.93266,29.22259,14:30:00,-6.34933
849,ema_9,ema_21,1,65,7.93967,3.18159,0.04507,0.01482,0.76142,54.06986,13:30:00,-6.47404
1481,ema_9,ema_21,1,77,7.29657,-0.56826,0.05113,0.01632,0.57959,19.38316,13:30:00,-6.55015
288,ema_9,ema_21,1,68,7.47961,0.24766,0.00574,0.08554,0.6084,5.56189,13:30:00,-6.72276
1764,ema_9,ema_21,0,77,9.06248,-0.59872,0.00566,0.07645,0.56815,43.83012,13:30:00,-6.76572
30,ema_9,ema_21,1,53,5.08864,0.40301,0.01762,0.1487,0.11377,8.84206,13:30:00,-6.90501
2016,ema_9,ema_21,1,79,7.71036,-1.76221,0.02741,0.05347,0.5509,27.65731,13:30:00,-7.00885
367,ema_9,ema_21,1,59,14.84435,0.78184,0.01654,0.23411,0.64307,43.45205,13:30:00,-7.09742
831,ema_9,ema_21,1,78,15.78709,-1.88204,0.02671,0.11831,0.77754,56.34183,13:30:00,-7.19428
1574,ema_9,ema_21,1,80,7.61784,0.8305,0.01122,0.02617,0.71935,14.17165,13:30:00,-7.24512
338,ema_9,ema_21,1,76,4.15755,-3.14874,0.00903,0.06321,0.16701,19.48184,13:30:00,-7.49689
491,ema_9,ema_21,1,80,6.29007,1.57581,0.00828,0.23966,0.64589,40.20248,13:30:00,-7.55626
1467,ema_9,ema_21,0,78,10.03481,-2.08559,0.00874,0.31733,0.75137,30.81024,14:30:00,-7.66551
551,ema_9,ema_21,1,68,7.73796,-3.79531,0.00875,0.08304,0.45727,41.29864,13:30:00,-7.68026
157,ema_9,ema_21,0,40,19.20354,-9.98966,0.00662,0.25795,0.55969,23.13008,14:30:00,-7.68866
153,ema_9,ema_21,0,62,16.58623,-7.49493,0.01143,0.22197,0.11013,20.59392,14:30:00,-7.73155
1297,ema_9,ema_21,0,79,10.68681,-1.28162,0.02172,0.17685,0.46144,27.72425,13:30:00,-7.93817
1077,ema_9,ema_21,1,79,5.83856,1.85635,0.00526,0.39932,0.67738,59.9301,14:30:00,-7.94767
997,ema_9,ema_21,1,76,7.38544,4.75756,0.01371,0.01498,0.9329,26.10786,13:30:00,-7.9739
676,ema_9,ema_21,1,61,6.11005,2.53292,0.01553,0.04906,0.69479,6.60028,14:30:00,-8.01315
1498,ema_9,ema_21,1,67,7.56309,-2.09262,0.02841,0.07644,0.43405,14.46614,13:30:00,-8.17289
505,ema_9,ema_21,1,43,10.32181,-0.39049,0.01192,0.19141,0.68294,44.02613,13:30:00,-8.19372
707,ema_9,ema_21,1,78,8.16378,0.9917,0.03084,0.09455,0.61098,28.07573,13:30:00,-8.19562
1309,ema_9,ema_21,1,66,8.16661,0.15224,0.01472,0.02548,0.64361,30.59205,13:30:00,-8.2379
1109,ema_9,ema_21,1,76,5.47239,1.56233,0.02117,0.08817,0.40842,30.15905,13:30:00,-8.23882
1751,ema_9,ema_21,1,78,11.41753,0.03154,0.03199,0.27219,0.74278,33.09332,13:30:00,-8.37103
321,ema_9,ema_21,1,67,19.71788,0.37814,0.00807,0.05682,0.34074,31.6976,13:30:00,-8.51908
2039,ema_9,ema_21,1,80,8.05702,-1.65909,0.02489,0.04115,0.69308,27.62435,13:30:00,-8.5473
1563,ema_9,ema_21,0,75,15.12688,-1.81256,0.03734,0.06437,0.52563,22.68318,13:30:00,-8.5914
472,ema_9,ema_21,1,66,14.12596,-3.49774,0.0211,0.12888,0.97019,44.86601,13:30:00,-8.7286
823,ema_9,ema_21,1,70,6.38386,0.14997,0.01428,0.10441,0.70423,50.83035,13:30:00,-9.21759
955,ema_9,ema_21,1,64,15.59178,0.89739,0.014,0.26574,0.72379,20.34286,13:30:00,-9.28636
1864,ema_9,ema_21,1,72,7.61534,-0.98739,0.03806,0.02071,0.61799,27.4426,13:30:00,-9.303
1258,ema_9,ema_21,1,70,6.08873,-0.82614,0.01521,0.25125,0.47594,22.01405,14:30:00,-9.32821
1565,ema_9,ema_21,0,79,4.64754,4.99609,0.00822,0.59078,0.93563,12.05839,14:30:00,-9.33874
398,ema_9,ema_21,1,49,19.17887,-0.27942,0.00716,0.05267,0.60239,58.05238,13:30:00,-9.4454
1373,ema_9,ema_21,1,72,5.74819,4.97915,0.00749,0.21211,0.61975,15.08865,13:30:00,-9.44728
116,ema_9,ema_21,0,77,11.17627,-8.33014,0.00827,0.37104,0.0654,6.4451,14:30:00,-9.47816
607,ema_9,ema_21,0,77,6.21182,1.81849,0.00757,0.49746,0.8998,48.41125,14:30:00,-9.52555
619,ema_9,ema_21,1,72,3.18593,-1.69283,0.00548,0.45529,0.06538,48.09072,13:30:00,-9.65402
490,ema_9,ema_21,1,78,5.52865,-0.96822,0.00664,0.05567,0.99683,38.15189,14:30:00,-9.6775
156,ema_9,ema_21,0,79,8.08092,0.94285,0.0085,0.12298,0.23901,17.73141,13:30:00,-9.69433
1684,ema_9,ema_21,1,72,4.52797,3.55447,0.01213,0.08249,0.63506,29.02176,13:30:00,-9.776
546,ema_9,ema_21,0,78,15.42951,1.10121,0.0126,0.48161,0.83399,33.96401,13:30:00,-9.78373
