trial,reset_peak,rsi_min_thresh,rsi_max_thresh,vol_thresh,adx_thresh,atr_mult,vwap_atr_mult,buy_factor,sell_factor,trailstop_pct,tc_pair,avg_daily_pnl
230,0,30,76,3.60929,47.19046,0.27012,-9.4165,0.29614,0.70155,16.95285,ema_9|ema_21,4.1587
265,0,37,75,3.58797,47.07156,0.15571,-6.53568,0.28685,0.73423,11.77155,ema_9|ema_21,4.03089
13,0,40,77,4.92191,45.11288,2.93146,-4.89811,0.25834,0.58657,16.46372,ema_9|ema_21,4.02895
159,0,36,76,3.58796,45.35373,1.79513,-9.51973,0.17545,0.94642,13.01381,ema_9|ema_21,3.97738
22,0,12,62,4.49743,39.34604,0.25569,-1.34611,0.17294,0.47429,11.59339,ema_9|ema_21,3.94972
145,0,27,74,3.99924,48.04091,1.83639,-8.86711,0.93,0.44075,4.59495,ema_9|ema_21,3.92223
94,0,24,80,3.57873,45.86667,0.81988,-2.69674,0.21705,0.94587,17.0643,ema_9|ema_21,3.9138
197,0,13,75,3.94701,46.25759,1.20129,-8.82707,0.24802,0.83757,11.86597,ema_9|ema_21,3.89161
69,0,23,70,3.96509,44.32,0.43495,-9.94911,0.14279,0.67183,9.63981,ema_9|ema_21,3.83369
4,0,48,71,4.40978,46.03535,0.84906,-5.78423,0.44457,0.6719,19.88321,ema_9|ema_21,3.55394
177,0,35,72,3.5031,46.07631,1.20989,-8.9955,0.23768,0.87165,5.74011,ema_9|ema_21,3.25225
15,0,30,99,3.60854,42.04817,2.03821,-4.60372,0.1933,0.23836,10.14772,ema_9|ema_21,3.0277
33,0,24,71,3.28381,42.83688,0.61324,-9.0581,0.11957,0.92102,14.8026,ema_9|ema_21,2.58173
129,0,36,63,3.6486,34.7659,0.71855,2.80644,0.09409,0.80263,13.13985,ema_9|ema_21,2.37443
0,0,45,69,3.78037,33.35784,0.43015,-9.59675,0.07363,0.39029,6.26851,ema_9|ema_21,2.13686
73,0,34,68,3.4039,46.37962,1.16237,-8.64549,0.28899,0.50162,12.08157,ema_9|ema_21,2.05055
108,0,30,70,3.60183,42.81163,1.98377,-1.73183,0.1922,0.41019,11.71964,ema_9|ema_21,2.00166
16,0,39,79,2.56878,49.29289,0.28289,-8.33913,0.30855,0.51475,16.50789,ema_9|ema_21,1.89039
146,0,26,76,3.41454,45.66774,0.97083,-8.7115,0.28601,0.39396,4.08984,ema_9|ema_21,1.87262
196,0,35,72,2.06488,48.00858,1.69833,-9.99199,0.17929,0.92782,10.61309,ema_9|ema_21,1.81345
44,0,24,71,4.2599,40.77883,1.51222,-9.91914,0.23334,0.85039,17.96239,ema_9|ema_21,1.72916
205,0,34,75,2.55376,48.54238,0.97999,-9.27515,0.22715,0.65674,11.8899,ema_9|ema_21,1.70367
11,0,37,62,4.97538,43.08211,1.26066,-6.25458,0.36539,0.65721,19.02106,ema_9|ema_21,1.31403
184,0,35,71,3.82847,38.36009,1.01303,2.15359,0.2093,0.89899,11.48687,ema_9|ema_21,0.81152
87,0,38,73,3.3494,46.14276,1.02176,1.27997,0.30363,0.2642,9.87671,ema_9|ema_21,0.78731
56,0,37,93,3.25785,42.09372,1.23113,-8.02682,0.19102,0.36269,12.76475,ema_9|ema_21,-0.57816
47,0,45,84,3.41438,44.7029,2.5724,-7.92255,0.29046,0.45389,19.89173,ema_9|ema_21,-0.64492
24,0,26,67,3.44949,43.50409,0.17664,2.78851,0.31735,0.48949,5.72319,ema_9|ema_21,-0.70401
14,0,40,77,4.98148,35.96808,2.79882,-0.31498,0.24605,0.53682,15.99421,ema_9|ema_21,-1.0299
140,0,48,75,4.06782,46.68416,0.77718,-9.74441,0.68247,0.94901,14.83679,ema_9|ema_21,-1.14514
38,0,20,77,2.64932,41.62949,0.89098,-6.96631,0.10132,0.8749,16.00239,ema_9|ema_21,-1.38178
70,0,26,78,3.56387,47.1973,1.88629,-7.97655,0.5633,0.92017,16.55959,ema_9|ema_21,-1.78549
89,0,14,71,3.22394,44.31093,0.18991,-8.80209,0.35225,0.05963,13.67634,ema_9|ema_21,-2.15828
99,0,46,76,2.25379,47.98837,0.74044,-0.91151,0.30109,0.48421,19.49341,ema_9|ema_21,-2.36354
23,0,16,60,4.08159,33.85362,1.22867,-8.35608,0.16395,0.32388,8.61952,ema_9|ema_21,-3.08175
19,0,33,65,3.30041,32.66167,0.98863,-4.43865,0.07334,0.89184,17.71341,ema_9|ema_21,-3.76164
37,0,14,80,3.29462,44.12493,0.46965,-8.23135,0.27832,0.8144,13.86676,ema_9|ema_21,-3.91367
28,0,22,84,4.06137,45.00771,2.09025,-4.01882,0.57708,0.808,2.07333,ema_9|ema_21,-4.26285
142,0,32,72,3.73622,26.98973,1.22629,-1.88071,0.08471,0.42251,5.33251,ema_9|ema_21,-5.16834
60,0,18,79,4.80334,30.17496,1.14041,-8.43981,0.23282,0.09829,17.48606,ema_9|ema_21,-5.61269
80,0,19,66,3.655,41.78235,2.30702,-9.01112,0.70146,0.75815,11.24997,ema_9|ema_21,-14.14232
50,0,23,63,2.94056,43.91793,2.30972,-8.68235,0.44007,0.88094,15.58722,ema_9|ema_21,-14.48176
39,0,24,71,2.36358,47.98174,0.5536,-9.6362,0.73754,0.63686,14.40788,ema_9|ema_21,-14.7899
57,0,31,70,3.72172,40.09871,1.81769,-7.14156,0.87088,0.4292,15.57175,ema_9|ema_21,-15.50296
10,0,10,97,2.95046,37.50868,2.97835,-9.20279,0.2539,0.11344,9.57147,ema_9|ema_21,-19.50038
59,0,26,76,1.64604,45.50735,0.85949,-7.57139,0.26984,0.90128,12.0718,ema_9|ema_21,-21.98186
2,0,44,74,1.29939,47.93554,0.14792,-2.58227,0.41526,0.60517,14.88469,ema_9|ema_21,-30.38614
9,0,49,64,3.65838,12.79908,0.69319,-5.86025,0.11082,0.75943,7.14784,ema_9|ema_21,-30.7715
58,0,32,67,3.1296,36.08881,1.46333,-5.45969,0.33231,0.94667,13.27409,ema_9|ema_21,-30.77881
41,0,35,76,0.50719,46.7598,0.53721,-8.8553,0.11781,0.91062,15.43082,ema_9|ema_21,-35.04353
67,0,21,81,3.67058,21.76205,0.3616,-3.06275,0.20706,0.82343,14.30026,ema_9|ema_21,-45.88656
3,0,32,86,0.96171,49.17419,0.673,-7.09072,0.94276,0.40094,13.57952,ema_9|ema_21,-47.27898
49,0,14,72,3.78849,15.06929,0.68927,-9.29272,0.21051,0.78708,18.13647,ema_9|ema_21,-54.57881
5,0,35,71,1.70831,40.78561,0.40323,-2.9518,0.71089,0.40591,13.08941,ema_9|ema_21,-79.82827
8,0,23,69,2.41398,28.58834,0.50408,1.52623,0.50057,0.41607,13.2489,ema_9|ema_21,-82.32353
17,0,26,92,1.99391,24.3417,1.64428,-1.13379,0.15013,0.24558,11.38352,ema_9|ema_21,-82.61901
12,0,17,60,3.10868,27.34642,1.26244,-7.65318,0.57731,0.19339,19.19601,ema_9|ema_21,-84.40863
46,0,22,79,3.67728,18.92749,1.78095,-7.16287,0.39226,0.94341,16.8074,ema_9|ema_21,-86.99634
1,0,27,90,4.32163,19.59139,1.73855,-3.1335,0.7328,0.78599,3.60488,ema_9|ema_21,-106.54207
7,0,22,83,4.27906,17.74272,0.11155,0.58136,0.87901,0.85713,4.40368,ema_9|ema_21,-129.51085
45,0,25,72,3.06977,11.07159,1.41339,-8.5803,0.47879,0.88364,18.82926,ema_9|ema_21,-148.28921
40,0,27,68,0.84363,25.02697,0.77003,-7.86954,0.1775,0.77989,13.03925,ema_9|ema_21,-180.13774
