trial,min_prof_thr,max_down_prop,gain_tightfact,tau_time,tau_dur,thresh_mode,reset_peak,rsi_min_thresh,rsi_max_thresh,adx_thresh,atr_mult,vwap_atr_mult,buy_factor,sell_factor,trailstop_pct,avg_daily_pnl
720,0.01678,0.00542,0.06529,10.00018,7.55413,median_nonzero,0,0,70,8.69995,0.32177,-1.7152,0.00747,0.01049,13.04456,1516846176726.4006
1278,0.01938,0.00524,0.06282,10.00871,7.57238,median_nonzero,0,0,70,8.58329,0.30017,-1.90663,0.00572,0.01059,18.32346,1516845163900.485
473,0.01775,0.00531,0.06657,10.00006,7.57209,median_nonzero,0,0,73,8.46738,0.33569,-1.71608,0.0073,0.01172,14.01089,1516766191404.9956
1069,0.01726,0.00517,0.06422,10.00979,7.54992,median_nonzero,0,0,69,8.6187,0.31149,-1.84079,0.00547,0.01058,16.17261,1516723704157.1667
619,0.01779,0.00574,0.06538,10.0001,7.5479,median_nonzero,0,0,68,8.62856,0.31409,-2.24995,0.00798,0.01168,14.48361,1516713150367.046
967,0.01829,0.0052,0.0644,10.00984,7.50046,median_nonzero,0,0,68,8.74814,0.31301,-1.82397,0.00529,0.01011,16.53045,1516694717462.3428
944,0.01791,0.00509,0.0637,10.00946,7.5489,median_nonzero,0,0,69,8.65573,0.30876,-1.85573,0.00529,0.01051,16.56035,1516673240531.859
1073,0.01792,0.00509,0.0644,10.01639,7.50221,median_nonzero,0,0,69,8.5928,0.30842,-1.83591,0.00553,0.01055,16.58365,1516659218497.431
297,0.018,0.00504,0.06773,10.00073,7.53636,median_nonzero,0,0,88,8.31826,0.33802,-1.86681,0.00671,0.01507,18.49019,1516637412762.6016
862,0.01785,0.00512,0.06347,10.01021,7.55878,median_nonzero,0,0,68,8.65809,0.30001,-1.88305,0.00501,0.01061,16.56318,1516588620099.125
594,0.01775,0.00542,0.06472,10.00019,7.53123,median_nonzero,0,0,60,8.57741,0.32335,-2.27411,0.00688,0.01176,15.03989,1516578464537.9424
911,0.01724,0.00508,0.06399,10.00903,7.55526,median_nonzero,0,0,68,8.64633,0.31187,-1.85756,0.00526,0.01006,17.7047,1516528069744.9927
354,0.01734,0.00526,0.06663,10.00002,7.56676,median_nonzero,0,0,87,8.32583,0.338,-1.78331,0.00655,0.01354,14.56947,1516497802470.935
815,0.01757,0.005,0.06401,10.01704,7.50119,median_nonzero,0,0,68,8.57723,0.30274,-1.82868,0.00534,0.01,16.1031,1516465848563.599
1195,0.01953,0.00515,0.06261,10.00046,7.62967,median_nonzero,0,0,67,8.5475,0.30584,-1.95811,0.00572,0.01054,17.05916,1516458244671.8625
515,0.01764,0.00518,0.06567,10.00896,7.50491,median_nonzero,0,0,70,8.58898,0.32005,-1.78444,0.00766,0.01001,15.56423,1516456632959.095
1064,0.01705,0.00534,0.06401,10.00015,7.53216,median_nonzero,0,0,67,8.77031,0.30565,-1.84854,0.0053,0.01119,16.42941,1516445619056.001
1013,0.01808,0.00527,0.06432,10.01666,7.50148,median_nonzero,0,0,68,8.61386,0.31457,-1.89579,0.00573,0.01001,16.87395,1516430889501.209
684,0.01571,0.00518,0.06491,10.0088,7.50173,median_nonzero,0,0,70,8.62186,0.33092,-1.73377,0.00688,0.01126,12.97887,1516428328689.765
1256,0.02001,0.007,0.06278,10.00028,7.575,median_nonzero,0,0,69,8.59774,0.30218,-1.99494,0.00532,0.01172,17.58413,1516422366325.9753
1095,0.01712,0.00525,0.06365,10.00842,7.52709,median_nonzero,0,0,69,8.63152,0.30761,-1.87244,0.0054,0.01195,16.14357,1516417497325.951
737,0.01664,0.00519,0.06478,10.00062,7.55667,median_nonzero,0,0,67,8.56434,0.31936,-1.74804,0.00696,0.01093,13.42707,1516412650764.3774
369,0.01787,0.00531,0.06629,10.00072,7.58878,median_nonzero,0,0,70,8.45405,0.33363,-1.70768,0.00646,0.01278,14.57215,1516409973526.5356
993,0.01757,0.0053,0.06467,10.0,7.55152,median_nonzero,0,0,68,8.72334,0.31391,-1.83671,0.00598,0.0114,17.27943,1516394967279.2393
409,0.01737,0.00528,0.06577,10.00051,7.61478,median_nonzero,0,0,77,8.49975,0.32026,-1.63293,0.00639,0.01272,14.59398,1516387147849.9163
893,0.01808,0.00555,0.06428,10.01552,7.50094,median_nonzero,0,0,68,8.55996,0.30013,-1.82184,0.00556,0.01048,16.35532,1516381059153.887
392,0.01783,0.00535,0.06596,10.0004,7.61857,median_nonzero,0,0,76,8.49405,0.3264,-1.62027,0.00615,0.01346,14.13787,1516369093672.1094
511,0.01688,0.00542,0.06493,10.00777,7.51558,median_nonzero,0,0,71,8.60717,0.31688,-1.7496,0.00703,0.01128,14.5139,1516362695568.5476
443,0.018,0.005,0.06623,10.00052,7.57955,median_nonzero,0,0,75,8.45601,0.32998,-1.70246,0.0071,0.01152,13.43834,1516148990090.701
370,0.01774,0.00527,0.06595,10.00026,7.58645,median_nonzero,0,0,72,8.44348,0.33304,-1.65493,0.00642,0.0125,14.45487,1516124159955.577
839,0.01748,0.00524,0.06365,10.00924,7.50005,median_nonzero,0,0,64,8.58732,0.30199,-1.88161,0.00523,0.01076,17.37519,1516091402755.137
529,0.01788,0.00541,0.06417,10.0002,7.53087,median_nonzero,0,0,67,8.56003,0.31244,-1.72556,0.00819,0.01096,15.76179,1516078732358.331
454,0.01802,0.00546,0.06646,10.00027,7.60562,median_nonzero,0,0,73,8.46132,0.33358,-1.694,0.00681,0.01198,13.35569,1516066202108.6626
818,0.01759,0.00532,0.0641,10.00895,7.52567,median_nonzero,0,0,68,8.70607,0.30506,-1.84871,0.00563,0.01046,17.09457,1516059742518.5466
522,0.01344,0.0056,0.06454,10.00011,7.50067,median_nonzero,0,0,68,8.62157,0.31057,-2.48183,0.00796,0.01095,15.12827,1516027986110.4124
442,0.01801,0.00513,0.06625,10.00035,7.57599,median_nonzero,0,0,75,8.46014,0.33128,-1.70646,0.00702,0.01396,13.57102,1516006396277.2996
404,0.01816,0.00539,0.06622,10.00039,7.60425,median_nonzero,0,0,77,8.53224,0.32733,-1.62959,0.00618,0.01407,14.28797,1515992840814.6667
956,0.01737,0.00524,0.06357,10.00922,7.5904,median_nonzero,0,0,68,8.62636,0.30713,-1.84018,0.00536,0.01045,16.78555,1515986479499.611
915,0.01734,0.00502,0.06318,10.00002,7.58932,median_nonzero,0,0,66,8.65829,0.31098,-1.84181,0.005,0.01075,17.03171,1515937245396.0083
673,0.01584,0.00523,0.06588,10.00882,7.50113,median_nonzero,0,0,72,8.50329,0.32355,-1.75763,0.00685,0.01195,13.67638,1515916577463.7
676,0.01716,0.0052,0.06559,10.00004,7.57635,median_nonzero,0,0,70,8.53502,0.32114,-1.82333,0.00717,0.01179,13.32078,1515910617389.5645
1002,0.0182,0.0053,0.06426,10.0004,7.57272,median_nonzero,0,0,69,8.86972,0.30556,-1.88552,0.00568,0.01127,16.70169,1515904689358.5483
378,0.01746,0.00548,0.06572,10.0005,7.59109,median_nonzero,0,0,75,8.4373,0.32697,-1.64459,0.00656,0.01326,13.82236,1515884623038.4917
704,0.01606,0.00538,0.06592,10.00013,7.54895,median_nonzero,0,0,71,8.69844,0.32135,-1.70667,0.0069,0.01171,13.62783,1515868717847.9343
366,0.01762,0.00543,0.06635,10.00033,7.57999,median_nonzero,0,0,74,8.47616,0.33836,-1.71591,0.00686,0.01347,14.70597,1515843100064.7244
758,0.01703,0.00528,0.06428,10.00013,7.50183,median_nonzero,0,0,67,8.69554,0.31807,-1.79839,0.00688,0.01222,15.87252,1515815445137.897
356,0.01737,0.00518,0.06707,10.00085,7.5749,median_nonzero,0,0,86,8.41205,0.33971,-1.7793,0.00645,0.01321,14.65619,1515794646519.3145
954,0.01805,0.00509,0.06398,10.00983,7.55777,median_nonzero,0,0,69,8.65698,0.31029,-1.82765,0.00542,0.0105,16.24108,1515725115443.0967
376,0.01756,0.00519,0.06592,10.00018,7.59114,median_nonzero,0,0,75,8.44862,0.32891,-1.65029,0.0066,0.01353,13.85064,1515712607412.053
430,0.01738,0.00501,0.06632,10.00044,7.61103,median_nonzero,0,0,76,8.38297,0.3267,-1.61966,0.00624,0.01275,14.16898,1515688521781.5664
860,0.01762,0.00533,0.06426,10.01674,7.52927,median_nonzero,0,0,68,8.60759,0.30047,-1.83901,0.00525,0.01,17.51376,1515678605395.784
1072,0.01735,0.00526,0.06376,10.0088,7.52596,median_nonzero,0,0,67,8.56105,0.31472,-1.94706,0.00528,0.01201,17.4954,1515672109149.9
499,0.01765,0.00522,0.06516,10.00983,7.52271,median_nonzero,0,0,69,8.47676,0.32049,-1.70029,0.00691,0.0102,14.12621,1515624827858.813
586,0.01727,0.00526,0.06578,10.00034,7.56283,median_nonzero,0,0,74,8.69191,0.3244,-1.78187,0.00784,0.01071,15.21851,1515615995548.7278
555,0.01694,0.00542,0.06548,10.00013,7.56825,median_nonzero,0,0,70,8.66731,0.31764,-1.74438,0.00762,0.01071,15.79175,1515597493088.1567
668,0.0163,0.00509,0.06583,10.00968,7.50016,median_nonzero,0,0,71,8.6115,0.32471,-1.83262,0.00671,0.01223,13.4115,1515570233589.103
717,0.01685,0.00525,0.066,10.00857,7.52666,median_nonzero,0,0,68,8.58811,0.3109,-1.79219,0.0066,0.01189,13.63087,1515489662137.741
913,0.01713,0.00508,0.06428,10.00851,7.60605,median_nonzero,0,0,68,8.5727,0.30292,-1.8577,0.00552,0.01001,17.46027,1515438935419.744
1284,0.01968,0.00511,0.06266,10.01599,7.5005,median_nonzero,0,0,67,8.61034,0.30323,-2.00072,0.00526,0.01154,17.28224,1515416333332.4187
385,0.01758,0.00548,0.06576,10.00005,7.60865,median_nonzero,0,0,75,8.52986,0.32301,-1.61647,0.00622,0.01383,14.34997,1515414439605.4963
978,0.01782,0.00509,0.06454,10.00864,7.54829,median_nonzero,0,0,68,8.70871,0.31047,-1.81789,0.00579,0.01008,16.30516,1515406341418.0884
712,0.01624,0.0052,0.06552,10.00854,7.50064,median_nonzero,0,0,70,8.58915,0.33078,-2.26081,0.00744,0.01149,13.55111,1515323332476.314
282,0.01845,0.0052,0.06694,10.0003,7.57304,median_nonzero,0,0,87,8.41534,0.34675,-1.79898,0.00586,0.01538,21.99334,1515322584611.4072
1260,0.02012,0.00516,0.0628,10.02546,7.50077,median_nonzero,0,0,69,8.52777,0.30017,-1.93691,0.00555,0.01,17.86522,1515312389138.7207
539,0.0168,0.00538,0.06458,10.0095,7.50175,median_nonzero,0,0,69,8.57753,0.31173,-1.73745,0.00722,0.01128,15.51551,1515309297352.591
1269,0.02004,0.00534,0.06291,10.00921,7.66864,median_nonzero,0,0,70,8.58864,0.30005,-1.97491,0.00557,0.01048,17.25235,1515289148138.2188
481,0.01816,0.00525,0.06438,10.00832,7.53107,median_nonzero,0,0,71,8.54719,0.32246,-1.69319,0.00735,0.01072,14.02196,1515263188182.9893
1198,0.01914,0.0051,0.06202,10.00994,7.56535,median_nonzero,0,0,69,8.55053,0.30271,-1.98486,0.00538,0.01141,15.90961,1515194481439.8184
587,0.01697,0.00517,0.06432,10.00021,7.58984,median_nonzero,0,0,70,8.64595,0.31981,-1.73754,0.00692,0.0126,14.24477,1515183916809.6304
548,0.01678,0.00552,0.06515,10.00011,7.54843,median_nonzero,0,0,70,8.57046,0.31554,-1.787,0.00839,0.01146,15.40599,1515144337402.527
1117,0.01748,0.00542,0.06466,10.01604,7.50063,median_nonzero,0,0,70,8.55513,0.30245,-1.88778,0.00575,0.01118,16.4299,1515103137230.0356
1025,0.01757,0.00509,0.06347,10.00908,7.52791,median_nonzero,0,0,67,8.61366,0.30541,-1.88143,0.00599,0.01171,18.19209,1515097686166.0928
1300,0.02013,0.00522,0.06263,10.00928,7.62356,median_nonzero,0,0,68,8.53011,0.31148,-1.98599,0.00587,0.0115,17.41641,1515083357198.1877
714,0.01687,0.00533,0.06518,10.00875,7.50052,median_nonzero,0,0,71,8.59422,0.31904,-1.76429,0.00718,0.01239,13.88185,1515076621387.2634
658,0.01695,0.0052,0.06536,10.00064,7.56867,median_nonzero,0,0,67,8.55804,0.32306,-2.30254,0.00724,0.01185,15.39161,1515051227461.4146
1146,0.01823,0.00676,0.06398,10.00023,7.57063,median_nonzero,0,0,70,8.58447,0.3058,-1.88658,0.00502,0.01156,16.77811,1514955891205.589
1196,0.02013,0.005,0.06249,10.01799,7.5496,median_nonzero,0,0,68,8.59101,0.30267,-1.91504,0.00595,0.011,16.26473,1514954755141.742
1241,0.01982,0.0051,0.06259,10.01867,7.52928,median_nonzero,0,0,68,8.5931,0.30798,-1.92567,0.00524,0.01104,17.65477,1514932945735.2266
1179,0.0198,0.00508,0.06225,10.01682,7.50023,median_nonzero,0,0,67,8.52432,0.30312,-1.92286,0.00556,0.01075,15.95692,1514908250220.3132
971,0.01811,0.00517,0.06419,10.00857,7.52804,median_nonzero,0,0,69,8.83127,0.31326,-1.85677,0.00529,0.01004,16.39118,1514826200969.7036
1226,0.02017,0.00523,0.0629,10.01721,7.60621,median_nonzero,0,0,69,8.53819,0.30565,-1.94014,0.0053,0.01126,17.43963,1514823279770.0557
734,0.01726,0.00512,0.06506,10.00895,7.50101,median_nonzero,0,0,67,8.62134,0.32309,-1.75129,0.00676,0.01137,13.80782,1514822842577.4746
1194,0.01993,0.00515,0.06231,10.00885,7.52691,median_nonzero,0,0,65,8.56399,0.30262,-1.92267,0.00501,0.01136,16.54546,1514815144125.1436
573,0.01615,0.00571,0.06516,10.00011,7.53324,median_nonzero,0,0,70,8.67499,0.32559,-2.50728,0.00771,0.01231,14.89302,1514789462874.464
295,0.01676,0.00503,0.0678,10.0002,7.53946,median_nonzero,0,0,87,8.33919,0.33511,-1.83391,0.00687,0.01546,22.38615,1514718383160.483
1234,0.01943,0.00517,0.06223,10.01743,7.52698,median_nonzero,0,0,68,8.58949,0.30555,-1.98301,0.005,0.011,17.38897,1514587999731.0112
1119,0.01804,0.005,0.06463,10.00997,7.52644,median_nonzero,0,0,69,8.70598,0.30261,-1.9165,0.00564,0.0109,16.57696,1514572272120.3118
689,0.01655,0.00507,0.06483,10.00979,7.50022,median_nonzero,0,0,71,8.70789,0.31881,-1.7149,0.0065,0.01063,13.07812,1514541732000.9214
1205,0.0199,0.00507,0.06279,10.00982,7.64701,median_nonzero,0,0,69,8.56562,0.30492,-1.97062,0.005,0.01001,17.45532,1514463923576.3962
327,0.01691,0.00516,0.0671,10.00943,7.50062,median_nonzero,0,0,88,8.23237,0.34005,-1.79834,0.0067,0.0137,13.84137,1514408289341.7407
697,0.01568,0.00501,0.06564,10.00949,7.50084,median_nonzero,0,0,70,8.6633,0.31858,-2.48709,0.0067,0.01142,13.54037,1514382028100.506
571,0.01643,0.00539,0.06534,10.00935,7.50033,median_nonzero,0,0,70,8.5975,0.32721,-1.72091,0.00752,0.0118,15.19126,1514365377007.4104
886,0.01823,0.00515,0.06355,10.01617,7.52724,median_nonzero,0,0,68,8.56252,0.30334,-1.82886,0.00547,0.01107,17.47471,1514333508193.8416
384,0.0176,0.00525,0.06602,10.00106,7.63061,median_nonzero,0,0,75,8.51559,0.32443,-1.61443,0.00612,0.01364,14.36893,1514249700002.7976
432,0.01738,0.00505,0.06591,10.00992,7.56541,median_nonzero,0,0,77,8.38447,0.3267,-1.60557,0.00599,0.01189,13.83123,1514243789315.133
705,0.01646,0.00518,0.06499,10.00009,7.52851,median_nonzero,0,0,69,8.77325,0.31707,-1.7544,0.00717,0.01127,13.1833,1514236552464.5364
1253,0.02005,0.00521,0.06244,10.01523,7.62078,median_nonzero,0,0,70,8.54255,0.30273,-1.97203,0.005,0.01178,17.73859,1514218496620.3442
1304,0.02032,0.00501,0.06223,10.00018,7.55269,median_nonzero,0,0,67,8.55784,0.43105,-1.96234,0.00599,0.01218,17.19719,1514209767130.3967
383,0.01761,0.00523,0.06615,10.00032,7.63222,median_nonzero,0,0,75,8.48998,0.32401,-1.65682,0.00625,0.01375,14.34559,1514179003921.5574
584,0.01686,0.00562,0.06505,10.00875,7.54982,median_nonzero,0,0,73,8.50359,0.32741,-1.70669,0.00689,0.01103,15.4863,1514089771087.3286
906,0.01728,0.00552,0.06379,10.00014,7.55261,median_nonzero,0,0,64,8.67138,0.30642,-1.92006,0.00539,0.01164,16.34222,1514079939106.9087
398,0.01764,0.00525,0.06609,10.00036,7.65471,median_nonzero,0,0,73,8.5119,0.31872,-1.65208,0.00613,0.01223,13.69417,1514055705906.0632
828,0.01781,0.00548,0.06344,10.01662,7.5012,median_nonzero,0,0,65,8.62593,0.3032,-1.86835,0.00501,0.01001,16.98334,1514020709073.1855
614,0.0175,0.00534,0.06415,10.00897,7.56466,median_nonzero,0,0,70,8.49083,0.32334,-1.67662,0.00689,0.01046,15.5272,1514019287708.7263
1026,0.01781,0.005,0.06387,10.00935,7.5515,median_nonzero,0,0,68,8.67225,0.30936,-1.84965,0.00549,0.01125,16.68174,1514016270395.1467
731,0.01656,0.00518,0.06492,10.0109,7.50285,median_nonzero,0,0,66,8.61329,0.32419,-1.76026,0.00598,0.01098,13.31016,1513966444354.3257
822,0.01765,0.00523,0.06419,10.00903,7.54998,median_nonzero,0,0,67,8.64083,0.30338,-1.89155,0.00532,0.01071,17.47514,1513953534168.668
272,0.0187,0.00516,0.06678,10.00011,7.58245,median_nonzero,0,0,87,8.42426,0.34581,-1.79464,0.00588,0.01522,22.16446,1513941500793.01
418,0.01774,0.00525,0.06574,10.0003,7.62928,median_nonzero,0,0,78,8.40595,0.33013,-2.42397,0.00638,0.01273,14.10686,1513931859536.619
889,0.0176,0.00523,0.06376,10.00006,7.59367,median_nonzero,0,0,66,8.69068,0.30628,-1.92411,0.00568,0.0106,16.34653,1513906116581.9915
599,0.01792,0.00523,0.06592,10.00995,7.56116,median_nonzero,0,0,71,8.60992,0.32097,-1.67994,0.00713,0.01,15.36326,1513896814144.0076
508,0.01731,0.00529,0.06535,10.00986,7.52666,median_nonzero,0,0,70,8.57055,0.31509,-1.73283,0.00732,0.0107,17.85422,1513856450327.6973
987,0.01795,0.00528,0.06393,10.00902,7.52997,median_nonzero,0,0,69,8.79885,0.31297,-1.87019,0.00549,0.01123,17.04246,1513836353220.9927
1275,0.01978,0.00511,0.06256,10.01254,7.59054,median_nonzero,0,0,69,8.54249,0.3045,-1.94188,0.00578,0.01094,17.5016,1513816695199.1926
1211,0.01998,0.00501,0.06295,10.01794,7.55381,median_nonzero,0,0,68,8.57904,0.30012,-1.94911,0.00526,0.01001,17.58072,1513737143932.3154
1031,0.01797,0.00508,0.06405,10.01659,7.50124,median_nonzero,0,0,67,8.61072,0.31443,-1.81498,0.00602,0.01001,16.28888,1513726480974.2083
874,0.01792,0.00528,0.06362,10.0094,7.57421,median_nonzero,0,0,67,8.61613,0.30511,-1.87058,0.00582,0.01066,17.20688,1513720098286.515
1199,0.01913,0.00518,0.06223,10.00842,7.5973,median_nonzero,0,0,68,8.50866,0.30728,-1.96309,0.00573,0.01096,16.88284,1513705752678.591
1245,0.0195,0.00508,0.06297,10.00914,7.54807,median_nonzero,0,0,65,8.55565,0.30005,-1.91961,0.00594,0.01002,17.68619,1513674044374.8752
1318,0.01964,0.00511,0.06282,10.01675,7.52653,median_nonzero,0,0,68,8.61557,0.30286,-2.00255,0.00625,0.01057,17.39874,1513672649452.111
1203,0.02011,0.00508,0.06288,10.01742,7.62969,median_nonzero,0,0,69,8.50504,0.30735,-1.96542,0.00502,0.01002,17.69374,1513663242821.3193
960,0.01762,0.00517,0.06458,10.01595,7.52574,median_nonzero,0,0,69,8.64548,0.30896,-1.85199,0.00576,0.01004,16.28629,1513639274116.5947
1271,0.02015,0.005,0.06315,10.01741,7.58241,median_nonzero,0,0,64,8.59271,0.304,-1.99478,0.00501,0.01003,17.51893,1513601274116.9116
660,0.01712,0.00549,0.06496,10.00002,7.55954,median_nonzero,0,0,65,8.51115,0.32396,-1.74661,0.00695,0.01166,15.16023,1513580932703.0266
1054,0.01771,0.00517,0.06377,10.00989,7.55377,median_nonzero,0,0,69,9.08198,0.30529,-1.83617,0.00528,0.01001,16.20297,1513576294819.755
996,0.01776,0.00524,0.06387,10.01622,7.50019,median_nonzero,0,0,69,8.67175,0.30626,-1.89876,0.0058,0.01001,12.29319,1513551563876.043
652,0.01653,0.00528,0.06517,10.0086,7.50098,median_nonzero,0,0,68,8.53481,0.32771,-1.7641,0.00744,0.0123,16.05172,1513540236093.973
899,0.01738,0.00516,0.06354,10.00961,7.54761,median_nonzero,0,0,64,8.62557,0.30928,-1.89163,0.00504,0.01097,16.94609,1513493880058.9893
419,0.0172,0.00509,0.06597,10.00008,7.58957,median_nonzero,0,0,74,8.52498,0.32694,-1.70718,0.00743,0.01359,14.77195,1513474038096.7466
346,0.01668,0.0053,0.0664,10.00928,7.50034,median_nonzero,0,0,88,8.4348,0.34196,-1.84097,0.00656,0.01398,14.14397,1513378355065.1143
961,0.01841,0.00509,0.06434,10.00936,7.55455,median_nonzero,0,0,68,8.69703,0.31319,-1.82509,0.00606,0.01133,16.82255,1513377637146.876
835,0.01737,0.00531,0.06338,10.00941,7.55351,median_nonzero,0,0,66,8.63359,0.3031,-1.91244,0.005,0.01004,16.53073,1513374588854.539
1188,0.01959,0.00509,0.06203,10.01648,7.52511,median_nonzero,0,0,67,8.55022,0.30261,-1.95019,0.00502,0.0111,16.59767,1513370078607.6423
851,0.01738,0.00525,0.06391,10.01724,7.5007,median_nonzero,0,0,67,8.60282,0.30412,-1.84281,0.00524,0.01104,16.82232,1513358849933.967
468,0.01745,0.00555,0.06294,10.00967,7.54534,median_nonzero,0,0,70,8.40772,0.33179,-1.71633,0.00658,0.01082,14.87407,1513358740121.8787
1139,0.01783,0.00501,0.0627,10.00934,7.524,median_nonzero,0,0,63,8.53768,0.30445,-1.86413,0.00526,0.01233,16.05068,1513308929711.4998
495,0.01698,0.00523,0.06382,10.01158,7.52445,median_nonzero,0,0,68,8.50569,0.30771,-1.76895,0.00718,0.01104,13.15973,1513300862370.5813
1046,0.01712,0.00526,0.06361,10.00891,7.50058,median_nonzero,0,0,66,8.68921,0.30633,-1.90116,0.00543,0.01108,16.20475,1513263020167.9126
749,0.01667,0.00523,0.06438,10.00059,7.52807,median_nonzero,0,0,66,8.74682,0.31312,-1.76518,0.00579,0.01126,14.02989,1513244922808.9673
831,0.01742,0.00552,0.06291,10.00879,7.50324,median_nonzero,0,0,65,8.65272,0.30627,-1.89051,0.00512,0.01054,16.99902,1513225026848.1704
1079,0.01752,0.00803,0.06445,10.00015,7.55271,median_nonzero,0,0,68,8.56047,0.30574,-1.83176,0.00581,0.01183,16.50282,1513222904487.815
396,0.0177,0.00521,0.06583,10.00005,7.65812,median_nonzero,0,0,74,8.47319,0.32342,-1.65059,0.00619,0.01308,13.66739,1513209535418.6543
748,0.01645,0.00514,0.06464,10.00882,7.50036,median_nonzero,0,0,67,8.65658,0.30904,-1.80443,0.00605,0.01096,12.73962,1513196396738.7756
1306,0.01944,0.00508,0.06246,10.00956,7.57262,median_nonzero,0,0,67,8.57589,0.30313,-1.98074,0.00553,0.01103,17.15944,1513183465245.5547
692,0.01622,0.00509,0.06564,10.01019,7.53115,median_nonzero,0,0,70,8.67437,0.32563,-1.7149,0.0064,0.01133,13.2519,1513181378244.6226
699,0.01626,0.00534,0.0648,10.00942,7.53036,median_nonzero,0,0,70,8.64031,0.32937,-1.75726,0.00714,0.01053,13.19373,1513137528273.6296
412,0.01711,0.005,0.065,10.00037,7.61333,median_nonzero,0,0,76,8.49434,0.32326,-1.66113,0.00696,0.01348,14.77151,1513135588337.0996
512,0.01747,0.0052,0.06421,10.00867,7.55412,median_nonzero,0,0,68,8.64108,0.31223,-1.76514,0.00676,0.01056,13.87531,1513128361263.7776
567,0.01693,0.00528,0.06521,10.00971,7.50153,median_nonzero,0,0,70,8.68075,0.32556,-2.2296,0.00711,0.01215,14.8805,1513120326643.3203
562,0.01603,0.00561,0.06485,10.009,7.52693,median_nonzero,0,0,70,8.56312,0.31701,-1.74621,0.00717,0.01101,15.61682,1513075172420.555
947,0.01815,0.00524,0.06368,10.009,7.52586,median_nonzero,0,0,65,8.64309,0.30731,-1.85379,0.00596,0.01,16.67568,1513001991313.0842
769,0.01711,0.00504,0.06443,10.00866,7.50106,median_nonzero,0,0,67,8.77546,0.30302,-1.82147,0.00569,0.01001,16.08793,1512998065328.581
864,0.017,0.00518,0.06418,10.01102,7.52778,median_nonzero,0,0,67,8.68534,0.31093,-1.85016,0.00549,0.01055,16.78597,1512975316455.379
764,0.01696,0.00539,0.06465,10.00921,7.52835,median_nonzero,0,0,69,8.63666,0.30926,-1.80607,0.00668,0.01243,14.22372,1512973685020.6042
975,0.01822,0.00527,0.06458,10.00879,7.5015,median_nonzero,0,0,60,8.70856,0.30755,-1.81771,0.00572,0.01008,17.02786,1512972302550.0117
1141,0.01803,0.005,0.063,10.00944,7.58997,median_nonzero,0,0,69,8.58331,0.30518,-1.89913,0.00524,0.01236,16.01918,1512965549115.2563
1082,0.01808,0.00541,0.06353,10.01825,7.54908,median_nonzero,0,0,68,8.60428,0.30332,-1.84851,0.00557,0.01002,16.90305,1512929397475.0554
532,0.01764,0.00547,0.0644,10.00931,7.55109,median_nonzero,0,0,71,8.61026,0.31697,-1.73778,0.00738,0.01004,13.96474,1512916738682.0466
441,0.017,0.00501,0.06587,10.00963,7.55175,median_nonzero,0,0,76,8.39061,0.32683,-1.70682,0.00636,0.0131,13.98557,1512880763527.7043
1250,0.01944,0.00509,0.06254,10.00803,7.55032,median_nonzero,0,0,66,8.53859,0.30311,-1.94943,0.00575,0.01136,17.58189,1512846801793.8677
336,0.01692,0.00541,0.06662,10.00842,7.52174,median_nonzero,0,0,88,8.29093,0.34102,-1.83165,0.00657,0.01377,14.90684,1512812685599.2637
751,0.01722,0.00501,0.06509,10.00892,7.52771,median_nonzero,0,0,68,8.60161,0.31599,-1.74737,0.00747,0.01056,15.60554,1512774905872.783
1066,0.01776,0.00524,0.06365,10.01615,7.50096,median_nonzero,0,0,68,8.67968,0.31056,-1.86465,0.00558,0.01095,16.68995,1512772819622.127
648,0.01603,0.0055,0.06505,10.01238,7.50244,median_nonzero,0,0,68,8.55362,0.32399,-2.35681,0.00728,0.01101,15.81748,1512753342207.8022
547,0.01584,0.00559,0.06479,10.00937,7.50086,median_nonzero,0,0,70,8.53546,0.32327,-1.76225,0.00802,0.01053,15.26684,1512722984032.1836
755,0.01704,0.0052,0.0641,10.00029,7.5013,median_nonzero,0,0,67,8.72936,0.31725,-1.83561,0.00709,0.01203,16.40204,1512696163083.9526
1258,0.01946,0.00825,0.06257,10.00017,7.52595,median_nonzero,0,0,66,8.54181,0.30294,-1.99327,0.00542,0.01097,17.60569,1512688396168.021
682,0.01636,0.00506,0.06512,10.01055,7.52306,median_nonzero,0,0,71,8.65069,0.33081,-1.73657,0.00631,0.01102,12.6244,1512680351904.278
1175,0.01866,0.00514,0.06252,10.0093,7.58118,median_nonzero,0,0,67,8.58304,0.30541,-1.94739,0.00532,0.01088,16.35505,1512580239866.2407
670,0.01644,0.00509,0.06554,10.00835,7.54697,median_nonzero,0,0,72,8.52123,0.32593,-1.81921,0.00704,0.01231,13.22147,1512571754170.8433
402,0.01719,0.00534,0.06592,10.00001,7.62105,median_nonzero,0,0,74,8.39474,0.319,-1.65543,0.00653,0.01326,13.78845,1512561771616.0603
264,0.01921,0.00555,0.06731,10.00008,7.58994,median_nonzero,0,0,87,8.43875,0.34268,-1.74632,0.00601,0.01551,21.98858,1512558633237.6357
1133,0.01789,0.00508,0.06401,10.00909,7.54706,median_nonzero,0,0,67,8.70417,0.3074,-1.93226,0.00534,0.01174,16.80896,1512548588268.076
659,0.01639,0.00533,0.06308,10.00885,7.52825,median_nonzero,0,0,68,8.54265,0.32901,-1.80415,0.0069,0.01284,16.27855,1512535270060.3914
