TimeStamp,macd_feature,close,Ask,Bid,Volume,Position,Cash,NetValue,Action
2025-05-20 18:14:00,-0.04,59.81,59.81,59.8,218.0,0,0.2,0.2,Hold
2025-05-20 18:15:00,-0.048,59.78,59.78,59.77,270.0,0,0.2,0.2,Hold
2025-05-20 18:16:00,-0.042,59.86,59.87,59.86,825.0,0,0.2,0.2,Hold
2025-05-20 18:17:00,-0.035,59.88,59.89,59.88,25773.0,0,0.2,0.2,Hold
2025-05-20 18:18:00,-0.024,59.92,59.92,59.91,220.0,0,0.2,0.2,Hold
2025-05-20 18:19:00,-0.014,59.93,59.93,59.92,414.0,0,0.2,0.2,Hold
2025-05-20 18:20:00,0.002,59.99,60.0,59.99,414.0,1,-59.8,0.19,Buy
2025-05-20 18:21:00,0.013,59.98,59.99,59.98,1235.0,1,-59.8,0.18,Hold
2025-05-20 18:22:00,0.022,59.99,60.0,59.99,932.0,1,-59.8,0.19,Hold
2025-05-20 18:23:00,0.028,59.99,60.0,59.99,962.0,1,-59.8,0.19,Hold
2025-05-20 18:24:00,0.016,59.88,59.88,59.87,2089.0,1,-59.8,0.07,Hold
2025-05-20 18:25:00,0.005,59.87,59.88,59.87,769.0,1,-59.8,0.07,Hold
2025-05-20 18:26:00,-0.005,59.87,59.87,59.86,397.0,0,0.06,0.06,Sell
2025-05-20 18:27:00,-0.015,59.85,59.85,59.84,357.0,0,0.06,0.06,Hold
2025-05-20 18:28:00,-0.022,59.86,59.86,59.85,137.0,0,0.06,0.06,Hold
2025-05-20 18:29:00,-0.028,59.86,59.86,59.85,144.0,0,0.06,0.06,Hold
2025-05-20 18:30:00,-0.03,59.88,59.89,59.88,626.0,0,0.06,0.06,Hold
2025-05-20 18:31:00,-0.025,59.92,59.92,59.91,571.0,0,0.06,0.06,Hold
2025-05-20 18:32:00,-0.025,59.9,59.91,59.9,212.0,0,0.06,0.06,Hold
2025-05-20 18:33:00,-0.022,59.92,59.92,59.91,384.0,0,0.06,0.06,Hold
2025-05-20 18:34:00,-0.023,59.9,59.91,59.9,394.0,0,0.06,0.06,Hold
2025-05-20 18:35:00,-0.024,59.9,59.91,59.9,626.0,0,0.06,0.06,Hold
2025-05-20 18:36:00,-0.013,59.98,59.99,59.98,739.0,0,0.06,0.06,Hold
2025-05-20 18:37:00,-0.005,59.98,59.98,59.97,915.0,0,0.06,0.06,Hold
2025-05-20 18:38:00,0.002,59.99,59.99,59.98,1478.0,1,-59.93,0.05,Buy
2025-05-20 18:39:00,0.001,59.95,59.96,59.95,597.0,1,-59.93,0.02,Hold
2025-05-20 18:40:00,0.0,59.95,59.95,59.94,413.0,1,-59.93,0.01,Hold
2025-05-20 18:41:00,0.001,59.96,59.96,59.95,484.0,2,-119.89,0.01,Buy
2025-05-20 18:42:00,0.002,59.97,59.97,59.96,635.0,2,-119.89,0.03,Hold
2025-05-20 18:43:00,-0.008,59.9,59.91,59.9,1064.0,1,-59.99,-0.09,Sell
2025-05-20 18:44:00,-0.01,59.94,59.94,59.93,774.0,1,-59.99,-0.06,Hold
2025-05-20 18:45:00,-0.015,59.92,59.93,59.92,783.0,1,-59.99,-0.07,Hold
2025-05-20 18:46:00,-0.016,59.94,59.94,59.93,211.0,1,-59.99,-0.06,Hold
2025-05-20 18:47:00,-0.019,59.93,59.94,59.93,209.0,1,-59.99,-0.06,Hold
2025-05-20 18:48:00,-0.02,59.94,59.94,59.93,199.0,1,-59.99,-0.06,Hold
2025-05-20 18:49:00,-0.028,59.89,59.9,59.89,600.0,1,-59.99,-0.1,Hold
2025-05-20 18:50:00,-0.034,59.89,59.9,59.89,233.0,1,-59.99,-0.1,Hold
2025-05-20 18:51:00,-0.038,59.9,59.9,59.89,265.0,1,-59.99,-0.1,Hold
2025-05-20 18:52:00,-0.042,59.89,59.9,59.89,681.0,1,-59.99,-0.1,Hold
2025-05-20 18:53:00,-0.047,59.88,59.89,59.88,322.0,1,-59.99,-0.11,Hold
2025-05-20 18:54:00,-0.052,59.87,59.88,59.87,217.0,1,-59.99,-0.12,Hold
2025-05-20 18:55:00,-0.054,59.88,59.89,59.88,394.0,1,-59.99,-0.11,Hold
2025-05-20 18:56:00,-0.06,59.85,59.85,59.84,651.0,1,-59.99,-0.15,Hold
2025-05-20 18:57:00,-0.068,59.83,59.83,59.82,182.0,1,-59.99,-0.17,Hold
2025-05-20 18:58:00,-0.07,59.85,59.85,59.84,378.0,1,-59.99,-0.15,Hold
2025-05-20 18:59:00,-0.07,59.86,59.86,59.85,83.0,1,-59.99,-0.14,Hold
2025-05-20 19:00:00,-0.068,59.87,59.87,59.86,565.0,1,-59.99,-0.13,Hold
2025-05-20 19:01:00,-0.062,59.9,59.92,59.91,848.0,1,-59.99,-0.08,Hold
2025-05-20 19:02:00,-0.052,59.94,59.94,59.93,294.0,1,-59.99,-0.06,Hold
2025-05-20 19:03:00,-0.039,59.97,59.98,59.97,590.0,1,-59.99,-0.02,Hold
2025-05-20 19:04:00,-0.023,60.01,60.01,60.0,860.0,1,-59.99,0.01,Hold
2025-05-20 19:05:00,-0.008,60.03,60.04,60.03,3124.0,1,-59.99,0.04,Hold
2025-05-20 19:06:00,0.018,60.13,60.13,60.12,1766.0,2,-120.12,0.12,Buy
2025-05-20 19:07:00,0.037,60.12,60.13,60.12,1776.0,2,-120.12,0.12,Hold
2025-05-20 19:08:00,0.05,60.12,60.12,60.11,830.0,2,-120.12,0.1,Hold
2025-05-20 19:09:00,0.064,60.15,60.16,60.15,1048.0,2,-120.12,0.18,Hold
2025-05-20 19:10:00,0.085,60.23,60.23,60.22,1592.0,2,-120.12,0.32,Hold
2025-05-20 19:11:00,0.1,60.23,60.23,60.22,1814.0,2,-120.12,0.32,Hold
2025-05-20 19:12:00,0.121,60.3,60.31,60.3,2875.0,2,-120.12,0.48,Hold
2025-05-20 19:13:00,0.14,60.33,60.33,60.32,2018.0,2,-120.12,0.52,Hold
2025-05-20 19:14:00,0.155,60.35,60.35,60.34,2399.0,2,-120.12,0.56,Hold
2025-05-20 19:15:00,0.158,60.3,60.3,60.29,2075.0,2,-120.12,0.46,Hold
2025-05-20 19:16:00,0.156,60.29,60.3,60.29,1494.0,2,-120.12,0.46,Hold
2025-05-20 19:17:00,0.165,60.37,60.37,60.36,1530.0,2,-120.12,0.6,Hold
2025-05-20 19:18:00,0.16,60.31,60.31,60.3,693.0,2,-120.12,0.48,Hold
2025-05-20 19:19:00,0.147,60.26,60.26,60.25,1052.0,2,-120.12,0.38,Hold
2025-05-20 19:20:00,0.141,60.3,60.31,60.3,1132.0,2,-120.12,0.48,Hold
2025-05-20 19:21:00,0.136,60.31,60.32,60.31,442.0,2,-120.12,0.5,Hold
2025-05-20 19:22:00,0.131,60.32,60.32,60.31,705.0,2,-120.12,0.5,Hold
2025-05-20 19:23:00,0.121,60.29,60.3,60.29,1282.0,2,-120.12,0.46,Hold
2025-05-20 19:24:00,0.111,60.29,60.29,60.28,463.0,2,-120.12,0.44,Hold
2025-05-20 19:25:00,0.102,60.29,60.3,60.29,487.0,2,-120.12,0.46,Hold
2025-05-20 19:26:00,0.106,60.38,60.39,60.38,659.0,2,-120.12,0.64,Hold
2025-05-20 19:27:00,0.108,60.38,60.38,60.37,817.0,2,-120.12,0.62,Hold
2025-05-20 19:28:00,0.11,60.4,60.4,60.39,1199.0,2,-120.12,0.66,Hold
2025-05-20 19:29:00,0.107,60.38,60.39,60.38,915.0,2,-120.12,0.64,Hold
2025-05-20 19:30:00,0.099,60.35,60.35,60.34,1432.0,2,-120.12,0.56,Hold
2025-05-20 19:31:00,0.089,60.34,60.35,60.34,583.0,2,-120.12,0.56,Hold
2025-05-20 19:32:00,0.08,60.34,60.34,60.33,675.0,2,-120.12,0.54,Hold
2025-05-20 19:33:00,0.067,60.31,60.32,60.31,761.0,2,-120.12,0.5,Hold
2025-05-20 19:34:00,0.055,60.31,60.32,60.31,477.0,2,-120.12,0.5,Hold
2025-05-20 19:35:00,0.054,60.37,60.38,60.37,400.0,2,-120.12,0.62,Hold
2025-05-20 19:36:00,0.053,60.38,60.39,60.38,349.0,2,-120.12,0.64,Hold
2025-05-20 19:37:00,0.041,60.31,60.32,60.31,402.0,2,-120.12,0.5,Hold
2025-05-20 19:38:00,0.03,60.31,60.32,60.31,356.0,2,-120.12,0.5,Hold
2025-05-20 19:39:00,0.021,60.31,60.32,60.31,780.0,2,-120.12,0.5,Hold
2025-05-20 19:40:00,0.018,60.35,60.35,60.34,770.0,2,-120.12,0.56,Hold
2025-05-20 19:41:00,0.021,60.39,60.4,60.39,245.0,2,-120.12,0.66,Hold
2025-05-20 19:42:00,0.028,60.43,60.43,60.42,1198.0,2,-120.12,0.72,Hold
2025-05-20 19:43:00,0.031,60.42,60.42,60.41,1185.0,2,-120.12,0.7,Hold
2025-05-20 19:44:00,0.033,60.42,60.43,60.42,946.0,2,-120.12,0.72,Hold
2025-05-20 19:45:00,0.035,60.44,60.45,60.44,1071.0,2,-120.12,0.76,Hold
2025-05-20 19:46:00,0.041,60.47,60.47,60.46,1496.0,2,-120.12,0.8,Hold
2025-05-20 19:47:00,0.039,60.44,60.44,60.43,1550.0,2,-120.12,0.74,Hold
2025-05-20 19:48:00,0.04,60.46,60.46,60.45,667.0,2,-120.12,0.78,Hold
2025-05-20 19:49:00,0.039,60.46,60.46,60.45,391.0,2,-120.12,0.78,Hold
2025-05-20 19:50:00,0.04,60.48,60.48,60.47,520.0,2,-120.12,0.82,Hold
2025-05-20 19:51:00,0.037,60.46,60.47,60.46,564.0,2,-120.12,0.8,Hold
2025-05-20 19:52:00,0.036,60.48,60.48,60.47,1171.0,2,-120.12,0.82,Hold
2025-05-20 19:53:00,0.03,60.45,60.46,60.45,683.0,2,-120.12,0.78,Hold
2025-05-20 19:54:00,0.025,60.46,60.45,60.44,543.0,2,-120.12,0.76,Hold
2025-05-20 19:55:00,0.019,60.45,60.45,60.44,754.0,2,-120.12,0.76,Hold
2025-05-20 19:56:00,0.009,60.42,60.43,60.42,578.0,2,-120.12,0.72,Hold
2025-05-20 19:57:00,0.0,60.42,60.42,60.41,1274.0,2,-120.12,0.7,Hold
2025-05-20 19:58:00,-0.004,60.44,60.45,60.44,1004.0,1,-59.68,0.76,Sell
2025-05-20 19:59:00,-0.012,60.42,60.42,60.41,461.0,1,-59.68,0.73,Hold
2025-05-20 20:00:00,-0.021,60.4,60.41,60.4,719.0,1,-59.68,0.72,Hold
2025-05-20 20:01:00,-0.033,60.37,60.39,60.38,719.0,1,-59.68,0.7,Hold
2025-05-20 20:02:00,-0.037,60.41,60.42,60.41,631.0,1,-59.68,0.73,Hold
2025-05-20 20:03:00,-0.037,60.44,60.45,60.44,404.0,1,-59.68,0.76,Hold
2025-05-20 20:04:00,-0.035,60.45,60.46,60.45,244.0,1,-59.68,0.77,Hold
2025-05-20 20:05:00,-0.033,60.46,60.46,60.45,410.0,1,-59.68,0.77,Hold
2025-05-20 20:06:00,-0.024,60.51,60.51,60.5,1943.0,1,-59.68,0.82,Hold
2025-05-20 20:07:00,-0.024,60.47,60.47,60.46,834.0,1,-59.68,0.78,Hold
2025-05-20 20:08:00,-0.021,60.49,60.5,60.49,480.0,1,-59.68,0.81,Hold
2025-05-20 20:09:00,-0.023,60.47,60.48,60.47,625.0,1,-59.68,0.79,Hold
2025-05-20 20:10:00,-0.016,60.53,60.53,60.52,1702.0,1,-59.68,0.84,Hold
2025-05-20 20:11:00,-0.014,60.51,60.52,60.51,1042.0,1,-59.68,0.83,Hold
2025-05-20 20:12:00,-0.009,60.54,60.54,60.53,2991.0,1,-59.68,0.85,Hold
2025-05-20 20:13:00,-0.01,60.51,60.52,60.51,963.0,1,-59.68,0.83,Hold
