,open,high,low,close,volume,ask,bid,open_orig,high_orig,low_orig,close_orig,volume_orig,ask_orig,bid_orig,signal_raw,signal_norm,signal_scaled,signal_smooth,trade_action,Position,Cash,NetValue,Action,TradedAmount,StrategyEarning,BuyHoldEarning,EarningDiff
2024-12-31 15:05:00,191.54,191.72,191.525,191.705,21288.0,191.7625,191.6475,191.54,191.72,191.525,191.705,21288.0,191.7625,191.6475,0.026875024058896864,0.030509015737330936,0.021931431372381526,0.32996492051778525,0,1,-191.728,-0.08,Hold,0,-0.08,-0.08,0.0
2024-12-31 15:06:00,191.705,191.7699,191.43,191.51,33211.0,191.5675,191.4525,191.705,191.7699,191.43,191.51,33211.0,191.5675,191.4525,0.20257301758193022,0.2299645711133703,0.16531022347210128,0.3124450700300526,0,1,-191.728,-0.275,Hold,0,-0.275,-0.275,0.0
2024-12-31 15:07:00,191.5,191.57,191.18,191.257,61671.0,191.3144,191.1996,191.5,191.57,191.18,191.257,61671.0,191.3144,191.1996,0.43251228582119644,0.4909958073261533,0.3529527450249579,0.30043749204655495,0,1,-191.728,-0.528,Hold,0,-0.528,-0.528,0.0
2024-12-31 15:08:00,191.275,191.3,191.0381,191.08,40813.0,191.1373,191.0227,191.275,191.3,191.0381,191.08,40813.0,191.1373,191.0227,0.5956392720766926,0.6761805267870736,0.48607293484155034,0.28374001707247615,0,1,-191.728,-0.705,Hold,0,-0.705,-0.705,0.0
2024-12-31 15:09:00,191.075,191.1208,190.97,191.02,33277.0,191.0773,190.9627,191.075,191.1208,190.97,191.02,33277.0,191.0773,190.9627,0.6534607974689313,0.7418205732585594,0.5332583369162508,0.26654625975798146,0,1,-191.728,-0.765,Hold,0,-0.765,-0.765,0.0
2024-12-31 15:10:00,191.01,191.347,191.01,191.16,28313.0,191.2173,191.1027,191.01,191.347,191.01,191.16,28313.0,191.2173,191.1027,0.5281445635308537,0.5995593069995558,0.4309937071828898,0.25687197793401084,0,1,-191.728,-0.625,Hold,0,-0.625,-0.625,0.0
2024-12-31 15:11:00,191.16,191.172,190.83,190.88,38328.0,190.9373,190.8227,191.16,191.172,190.83,190.88,38328.0,190.9373,190.8227,0.7892644761605904,0.8959873774002532,0.6440812724721763,0.24459075011089787,0,1,-191.728,-0.905,Hold,0,-0.905,-0.905,0.0
2024-12-31 15:12:00,190.86,191.0,190.82,191.0,26092.0,191.0573,190.9427,190.86,191.0,190.82,191.0,26092.0,191.0573,190.9427,0.681891462451499,0.7740955808446008,0.5564592529998938,0.23485767227562712,0,1,-191.728,-0.785,Hold,0,-0.785,-0.785,0.0
2024-12-31 15:13:00,191.01,191.2,191.01,191.19,25381.0,191.2474,191.1326,191.01,191.2,191.01,191.19,25381.0,191.2474,191.1326,0.5081546318487566,0.5768663732577766,0.41468087286267735,0.22615313420480865,0,1,-191.728,-0.595,Hold,0,-0.595,-0.595,0.0
2024-12-31 15:14:00,191.18,191.4,191.09,191.365,26809.0,191.4224,191.3076,191.18,191.4,191.09,191.365,26809.0,191.4224,191.3076,0.34671496144964353,0.3935971254222369,0.2829376214193009,0.22215099985736736,0,1,-191.728,-0.42,Hold,0,-0.42,-0.42,0.0
2024-12-31 15:15:00,191.33,191.42,191.31,191.36,16822.0,191.4174,191.3026,191.33,191.42,191.31,191.36,16822.0,191.4174,191.3026,0.35316170009409326,0.40091558029420066,0.2881984987992273,0.21893270781850172,0,1,-191.728,-0.425,Hold,0,-0.425,-0.425,0.0
2024-12-31 15:16:00,191.35,191.4999,191.27,191.395,23363.0,191.4524,191.3376,191.35,191.4999,191.27,191.395,23363.0,191.4524,191.3376,0.3218049503041877,0.36531882805631466,0.26260974380607255,0.20869620087079652,0,1,-191.728,-0.39,Hold,0,-0.39,-0.39,0.0
2024-12-31 15:17:00,191.4,191.42,191.2301,191.34,24453.0,191.3974,191.2826,191.4,191.42,191.2301,191.34,24453.0,191.3974,191.2826,0.37573562267779176,0.4265419074688308,0.30662000543173745,0.20409226037445924,0,1,-191.728,-0.445,Hold,0,-0.445,-0.445,0.0
2024-12-31 15:18:00,191.37,191.53,191.37,191.52,20766.0,191.5775,191.4625,191.37,191.53,191.37,191.52,20766.0,191.5775,191.4625,0.20553945859411976,0.23333212886239468,0.1677309951646764,0.20409226037445924,0,1,-191.728,-0.265,Hold,0,-0.265,-0.265,0.0
2024-12-31 15:19:00,191.52,191.63,191.46,191.625,16287.0,191.6825,191.5675,191.52,191.63,191.46,191.625,16287.0,191.6825,191.5675,0.10568683830676866,0.1199776195944476,0.08624601176948754,0.20501311699990882,0,1,-191.728,-0.16,Hold,0,-0.16,-0.16,0.0
2024-12-31 15:20:00,191.59,191.63,191.456,191.49,24904.0,191.5474,191.4326,191.59,191.63,191.456,191.49,24904.0,191.5474,191.4326,0.23657332698310818,0.2685623402659252,0.19305626197377923,0.20145294625853052,0,1,-191.728,-0.295,Hold,0,-0.295,-0.295,0.0
2024-12-31 15:21:00,191.465,191.58,191.43,191.45,20191.0,191.5074,191.3926,191.465,191.58,191.43,191.45,20191.0,191.5074,191.3926,0.2765769770613491,0.3139752108595684,0.22570134182237817,0.2007218985461178,0,1,-191.728,-0.335,Hold,0,-0.335,-0.335,0.0
2024-12-31 15:22:00,191.46,191.6,191.44,191.53,18643.0,191.5875,191.4725,191.46,191.6,191.44,191.53,18643.0,191.5875,191.4725,0.19993853196582037,0.2269738551629204,0.16316034482028619,0.19521155776371443,0,1,-191.728,-0.255,Hold,0,-0.255,-0.255,0.0
2024-12-31 15:23:00,191.55,191.62,191.47,191.58,16079.0,191.6375,191.5225,191.55,191.62,191.47,191.58,16079.0,191.6375,191.5225,0.15193079436254817,0.17247459894487757,0.12398350909794148,0.1834464662628825,0,1,-191.728,-0.205,Hold,0,-0.205,-0.205,0.0
2024-12-31 15:24:00,191.59,191.6,191.5305,191.54,11939.0,191.5975,191.4825,191.59,191.6,191.5305,191.54,11939.0,191.5975,191.4825,0.1920968282226185,0.21807181055881028,0.15676110264250492,0.1672440351014975,0,1,-191.728,-0.245,Hold,0,-0.245,-0.245,0.0
2024-12-31 15:25:00,191.56,191.64,191.48,191.635,21194.0,191.6925,191.5775,191.56,191.64,191.48,191.635,21194.0,191.6925,191.5775,0.09900498337493932,0.11239225644005602,0.08079326714844183,0.14946875720428912,0,1,-191.728,-0.15,Hold,0,-0.15,-0.15,0.0
2024-12-31 15:26:00,191.66,191.71,191.6,191.68,19240.0,191.7375,191.6225,191.66,191.71,191.6,191.68,19240.0,191.7375,191.6225,0.05472568635560431,0.0621255937334369,0.04465903479692279,0.1351023002981928,0,1,-191.728,-0.105,Hold,0,-0.105,-0.105,0.0
2024-12-31 15:27:00,191.6808,191.735,191.58,191.735,29190.0,191.7925,191.6775,191.6808,191.735,191.58,191.735,29190.0,191.7925,191.6775,0.0,0.0,0.0,0.11363292454912026,0,1,-191.728,-0.05,Hold,0,-0.05,-0.05,0.0
2024-12-31 15:28:00,191.735,191.785,191.07,191.3,106208.0,191.3574,191.2426,191.735,191.785,191.07,191.3,106208.0,191.3574,191.2426,0.0,0.0,0.0,0.09508428278245713,-1,0,-0.485,-0.485,Sell,-1,-0.485,-0.485,0.0
2024-12-31 15:29:00,191.32,191.38,191.275,191.32,19694.0,191.3774,191.2626,191.32,191.38,191.275,191.32,19694.0,191.3774,191.2626,0.0,0.0,0.0,0.08126158702036788,0,0,-0.485,-0.485,Hold,0,-0.485,-0.465,-0.019999999999999962
2024-12-31 15:30:00,191.305,191.39,191.23,191.39,17425.0,191.4474,191.3326,191.305,191.39,191.23,191.39,17425.0,191.4474,191.3326,0.0,0.0,0.0,0.07183033297305785,0,0,-0.485,-0.485,Hold,0,-0.485,-0.395,-0.08999999999999997
2024-12-31 15:31:00,191.415,191.4928,191.345,191.41,14512.0,191.4674,191.3526,191.415,191.4928,191.345,191.41,14512.0,191.4674,191.3526,0.0,0.0,0.0,0.06222371634641695,0,0,-0.485,-0.485,Hold,0,-0.485,-0.375,-0.10999999999999999
2024-12-31 15:32:00,191.48,191.56,191.35,191.35,20297.0,191.4074,191.2926,191.48,191.56,191.35,191.35,20297.0,191.4074,191.2926,0.0,0.0,0.0,0.05347005821954786,0,0,-0.485,-0.485,Hold,0,-0.485,-0.435,-0.04999999999999999
2024-12-31 15:33:00,191.34,191.41,191.02,191.02,74443.0,191.0773,190.9627,191.34,191.41,191.02,191.02,74443.0,191.0773,190.9627,0.033852843724896685,0.03843036343680474,0.027625698763486174,0.04324939137182328,0,0,-0.485,-0.485,Hold,0,-0.485,-0.765,0.28
2024-12-31 15:34:00,191.05,191.05,190.91,191.02,30731.0,191.0773,190.9627,191.05,191.05,190.91,191.02,30731.0,191.0773,190.9627,0.03402253181021778,0.0386229964351661,0.027764173154793684,0.037658358199667404,0,0,-0.485,-0.485,Hold,0,-0.485,-0.765,0.28
2024-12-31 15:35:00,191.0152,191.19,190.97,191.16,19009.0,191.2173,191.1027,191.0152,191.19,190.97,191.16,19009.0,191.2173,191.1027,0.0,0.0,0.0,0.034783491140684485,0,0,-0.485,-0.485,Hold,0,-0.485,-0.625,0.14
2024-12-31 15:36:00,191.14,191.285,191.14,191.24,20775.0,191.2974,191.1826,191.14,191.285,191.14,191.24,20775.0,191.2974,191.1826,0.0,0.0,0.0,0.028348282408225175,0,0,-0.485,-0.485,Hold,0,-0.485,-0.545,0.06000000000000005
2024-12-31 15:37:00,191.24,191.26,191.05,191.15,17211.0,191.2073,191.0927,191.24,191.26,191.05,191.15,17211.0,191.2073,191.0927,0.0,0.0,0.0,0.020824904347479238,0,0,-0.485,-0.485,Hold,0,-0.485,-0.635,0.15000000000000002
2024-12-31 15:38:00,191.13,191.3,191.078,191.28,13005.0,191.3374,191.2226,191.13,191.3,191.078,191.28,13005.0,191.3374,191.2226,0.0,0.0,0.0,0.015386226186803029,0,0,-0.485,-0.485,Hold,0,-0.485,-0.505,0.020000000000000018
2024-12-31 15:39:00,191.305,191.38,191.3,191.33,11777.0,191.3874,191.2726,191.305,191.38,191.3,191.33,11777.0,191.3874,191.2726,0.0,0.0,0.0,0.01125344255020498,0,0,-0.485,-0.485,Hold,0,-0.485,-0.455,-0.02999999999999997
2024-12-31 15:40:00,191.335,191.37,191.09,191.22,18537.0,191.2774,191.1626,191.335,191.37,191.09,191.22,18537.0,191.2774,191.1626,0.0,0.0,0.0,0.006028072462121483,0,0,-0.485,-0.485,Hold,0,-0.485,-0.565,0.07999999999999996
2024-12-31 15:41:00,191.205,191.215,191.11,191.16,16463.0,191.2173,191.1027,191.205,191.215,191.11,191.16,16463.0,191.2173,191.1027,0.0,0.0,0.0,0.003334963557173422,0,0,-0.485,-0.485,Hold,0,-0.485,-0.625,0.14
2024-12-31 15:42:00,191.165,191.265,191.13,191.215,10588.0,191.2724,191.1576,191.165,191.265,191.13,191.215,10588.0,191.2724,191.1576,0.0,0.0,0.0,0.001846329063942662,0,0,-0.485,-0.485,Hold,0,-0.485,-0.57,0.08499999999999996
2024-12-31 15:43:00,191.19,191.26,191.1,191.26,8189.0,191.3174,191.2026,191.19,191.26,191.1,191.26,8189.0,191.3174,191.2026,0.0,0.0,0.0,0.001846329063942662,0,0,-0.485,-0.485,Hold,0,-0.485,-0.525,0.040000000000000036
2024-12-31 15:44:00,191.275,191.29,191.18,191.19,10720.0,191.2474,191.1326,191.275,191.29,191.18,191.19,10720.0,191.2474,191.1326,0.0,0.0,0.0,0.001846329063942662,0,0,-0.485,-0.485,Hold,0,-0.485,-0.595,0.10999999999999999
2024-12-31 15:45:00,191.23,191.37,191.225,191.36,9151.0,191.4174,191.3026,191.23,191.37,191.225,191.36,9151.0,191.4174,191.3026,0.0,0.0,0.0,0.001846329063942662,0,0,-0.485,-0.485,Hold,0,-0.485,-0.425,-0.06
2024-12-31 15:46:00,191.365,191.39,191.18,191.35,23219.0,191.4074,191.2926,191.365,191.39,191.18,191.35,23219.0,191.4074,191.2926,0.0,0.0,0.0,0.001846329063942662,0,0,-0.485,-0.485,Hold,0,-0.485,-0.435,-0.04999999999999999
2024-12-31 15:47:00,191.3476,191.48,191.305,191.45,12369.0,191.5074,191.3926,191.3476,191.48,191.305,191.45,12369.0,191.5074,191.3926,0.0,0.0,0.0,0.001846329063942662,0,0,-0.485,-0.485,Hold,0,-0.485,-0.335,-0.14999999999999997
2024-12-31 15:48:00,191.5,191.54,191.41,191.44,18195.0,191.4974,191.3826,191.5,191.54,191.41,191.44,18195.0,191.4974,191.3826,0.0,0.0,0.0,0.001846329063942662,0,0,-0.485,-0.485,Hold,0,-0.485,-0.345,-0.14
2024-12-31 15:49:00,191.4899,191.49,191.14,191.18,15854.0,191.2374,191.1226,191.4899,191.49,191.14,191.18,15854.0,191.2374,191.1226,0.0,0.0,0.0,0.0009254724384931228,0,0,-0.485,-0.485,Hold,0,-0.485,-0.605,0.12
2024-12-31 15:50:00,191.14,191.3111,191.14,191.3111,11498.0,191.3685,191.2537,191.14,191.3111,191.14,191.3111,11498.0,191.3685,191.2537,0.0,0.0,0.0,0.004085933165023053,0,0,-0.485,-0.485,Hold,0,-0.485,-0.474,-0.01100000000000001
2024-12-31 15:51:00,191.251,191.43,191.22,191.43,8208.0,191.4874,191.3726,191.251,191.43,191.22,191.43,8208.0,191.4874,191.3726,0.0,0.0,0.0,0.007976220103148052,0,0,-0.485,-0.485,Hold,0,-0.485,-0.355,-0.13
2024-12-31 15:52:00,191.45,191.46,191.335,191.41,10526.0,191.4674,191.3526,191.45,191.46,191.335,191.41,10526.0,191.4674,191.3526,0.0,0.0,0.0,0.01318926954654931,0,0,-0.485,-0.485,Hold,0,-0.485,-0.375,-0.10999999999999999
2024-12-31 15:53:00,191.39,191.425,191.33,191.34,8042.0,191.3974,191.2826,191.39,191.425,191.33,191.34,8042.0,191.3974,191.2826,0.0,0.0,0.0,0.017336953683510865,0,0,-0.485,-0.485,Hold,0,-0.485,-0.445,-0.03999999999999998
2024-12-31 15:54:00,191.4,191.512,191.37,191.485,9759.0,191.5424,191.4276,191.4,191.512,191.37,191.485,9759.0,191.5424,191.4276,0.0,0.0,0.0,0.022602395144836338,0,0,-0.485,-0.485,Hold,0,-0.485,-0.3,-0.185
2024-12-31 15:55:00,191.44,191.53,191.43,191.53,9289.0,191.5875,191.4725,191.44,191.53,191.43,191.53,9289.0,191.5875,191.4725,0.0,0.0,0.0,0.023263874469396952,0,0,-0.485,-0.485,Hold,0,-0.485,-0.255,-0.22999999999999998
2024-12-31 15:56:00,191.51,191.5399,191.43,191.46,7127.0,191.5174,191.4026,191.51,191.5399,191.43,191.46,7127.0,191.5174,191.4026,0.0,0.0,0.0,0.027031046155743765,0,0,-0.485,-0.485,Hold,0,-0.485,-0.325,-0.15999999999999998
2024-12-31 15:57:00,191.475,191.49,191.37,191.38,8480.0,191.4374,191.3226,191.475,191.49,191.37,191.38,8480.0,191.4374,191.3226,0.0,0.0,0.0,0.03148522817104451,0,0,-0.485,-0.485,Hold,0,-0.485,-0.405,-0.07999999999999996
2024-12-31 15:58:00,191.38,191.42,191.3,191.42,6689.0,191.4774,191.3626,191.38,191.42,191.3,191.42,6689.0,191.4774,191.3626,0.0,0.0,0.0,0.037528514910055856,0,0,-0.485,-0.485,Hold,0,-0.485,-0.365,-0.12
2024-12-31 15:59:00,191.4,191.4,191.3,191.3996,10684.0,191.457,191.3422,191.4,191.4,191.3,191.3996,10684.0,191.457,191.3422,0.0,0.0,0.0,0.04247735692771171,0,0,-0.485,-0.485,Hold,0,-0.485,-0.385,-0.09999999999999998
2024-12-31 16:00:00,191.406,191.406,191.32,191.36,10714.0,191.4174,191.3026,191.406,191.406,191.32,191.36,10714.0,191.4174,191.3026,0.0,0.0,0.0,0.04564240577684729,0,0,-0.485,-0.485,Hold,0,-0.485,-0.425,-0.06
2024-12-31 16:01:00,191.35,191.355,191.26,191.315,9596.0,191.3724,191.2576,191.35,191.355,191.26,191.315,9596.0,191.3724,191.2576,0.0,0.0,0.0,0.05177702509883663,0,0,-0.485,-0.485,Hold,0,-0.485,-0.47,-0.015000000000000013
2024-12-31 16:02:00,191.3,191.317,191.23,191.23,13435.0,191.2874,191.1726,191.3,191.317,191.23,191.23,13435.0,191.2874,191.1726,0.0,0.0,0.0,0.058399088345127775,0,0,-0.485,-0.485,Hold,0,-0.485,-0.555,0.07000000000000006
2024-12-31 16:03:00,191.245,191.32,191.09,191.09,17816.0,191.1473,191.0327,191.245,191.32,191.09,191.09,17816.0,191.1473,191.0327,0.0,0.0,0.0,0.06402163260971126,0,0,-0.485,-0.485,Hold,0,-0.485,-0.695,0.20999999999999996
2024-12-31 16:04:00,191.1,191.1,190.81,190.88,65771.0,190.9373,190.8227,191.1,191.1,190.81,190.88,65771.0,190.9373,190.8227,0.15020846142945796,0.17051937529761996,0.12257799495069159,0.06978768096174442,0,0,-0.485,-0.485,Hold,0,-0.485,-0.905,0.42000000000000004
2024-12-31 16:05:00,190.9,190.9374,190.81,190.89,16737.0,190.9473,190.8327,190.9,190.9374,190.81,190.89,16737.0,190.9473,190.8327,0.14301604845060556,0.16235441736938513,0.11670860814374998,0.0799404347452531,0,0,-0.485,-0.485,Hold,0,-0.485,-0.895,0.41000000000000003
2024-12-31 16:06:00,190.89,191.04,190.81,190.83,14559.0,190.8872,190.7728,190.89,191.04,190.81,190.83,14559.0,190.8872,190.7728,0.19164389250223507,0.21755762969739434,0.15639148330203773,0.09007419144166566,0,0,-0.485,-0.485,Hold,0,-0.485,-0.955,0.47
2024-12-31 16:07:00,190.815,190.9,190.72,190.88,14695.0,190.9373,190.8227,190.815,190.9,190.72,190.88,14695.0,190.9373,190.8227,0.1524785716128691,0.17309644563472493,0.12443052410884668,0.09979048852383446,0,0,-0.485,-0.485,Hold,0,-0.485,-0.905,0.42000000000000004
2024-12-31 16:08:00,190.92,190.95,190.82,190.83,11434.0,190.8872,190.7728,190.92,190.95,190.82,190.83,11434.0,190.8872,190.7728,0.19356994564254287,0.21974412022628872,0.1579632438397641,0.10932018753758783,0,0,-0.485,-0.485,Hold,0,-0.485,-0.955,0.47
2024-12-31 16:09:00,190.86,191.09,190.86,191.04,10373.0,191.0973,190.9827,190.86,191.09,190.86,191.04,10373.0,191.0973,190.9827,0.024317527379106533,0.02760569902658498,0.019844379736818542,0.11322211846785728,0,0,-0.485,-0.485,Hold,0,-0.485,-0.745,0.26
2024-12-31 16:10:00,191.07,191.1523,190.89,190.9,18741.0,190.9573,190.8427,191.07,191.1523,190.89,190.9,18741.0,190.9573,190.8427,0.1384900437899303,0.157216414623149,0.11301515059040435,0.11925170556508137,0,0,-0.485,-0.485,Hold,0,-0.485,-0.885,0.4
2024-12-31 16:11:00,190.92,190.93,190.83,190.87,12123.0,190.9273,190.8127,190.92,190.93,190.83,190.87,12123.0,190.9273,190.8127,0.16374615061558706,0.18588760609516516,0.13362546045902232,0.1267757115423053,0,0,-0.485,-0.485,Hold,0,-0.485,-0.915,0.43000000000000005
2024-12-31 16:12:00,190.884,190.9,190.8,190.8,13377.0,190.8572,190.7428,190.884,190.9,190.8,190.8,13377.0,190.8572,190.7428,0.22216535767511,0.25220615165759613,0.18129860217034044,0.135129611969345,0,0,-0.485,-0.485,Hold,0,-0.485,-0.985,0.5
2024-12-31 16:13:00,190.82,190.89,190.8,190.85,11719.0,190.9073,190.7927,190.82,190.89,190.8,190.85,11719.0,190.9073,190.7927,0.18193100946753876,0.20653138835483803,0.1484652605296755,0.14260860651942628,0,0,-0.485,-0.485,Hold,0,-0.485,-0.935,0.45000000000000007
2024-12-31 16:14:00,190.89,190.98,190.79,190.93,15150.0,190.9873,190.8727,190.89,190.98,190.79,190.93,15150.0,190.9873,190.8727,0.11635459973928625,0.13208785624813454,0.09495146547406746,0.15182236007808078,1,1,-191.472,-0.599,Buy,1,-0.599,-0.855,0.256
2024-12-31 16:15:00,190.93,190.98,190.8,190.8,9661.0,190.8572,190.7428,190.93,190.98,190.8,190.8,9661.0,190.8572,190.7428,0.22552295708102824,0.2560177595240792,0.18403857965968032,0.16266623447886885,0,1,-191.472,-0.729,Hold,0,-0.729,-0.985,0.256
2024-12-31 16:16:00,190.83,190.89,190.75,190.78,18402.0,190.8372,190.7228,190.83,190.89,190.75,190.78,18402.0,190.8372,190.7228,0.24344253602306345,0.27636039120882777,0.19866189738873427,0.17295220393935382,0,1,-191.472,-0.749,Hold,0,-0.749,-1.005,0.2559999999999999
2024-12-31 16:17:00,190.805,190.91,190.8,190.825,21132.0,190.8822,190.7678,190.805,190.91,190.8,190.825,21132.0,190.8822,190.7678,0.20669788006611783,0.23464718997051492,0.1686763279375045,0.18303375515010792,0,1,-191.472,-0.704,Hold,0,-0.704,-0.96,0.256
2024-12-31 16:18:00,190.82,190.93,190.81,190.82,24194.0,190.8772,190.7628,190.82,190.93,190.81,190.82,24194.0,190.8772,190.7628,0.21197342602197897,0.24063608561718125,0.1729814505609952,0.19520165726962713,0,1,-191.472,-0.709,Hold,0,-0.709,-0.965,0.256
2024-12-31 16:19:00,190.81,190.81,190.62,190.632,22085.0,190.6892,190.5748,190.81,190.81,190.62,190.632,22085.0,190.6892,190.5748,0.3732389795671905,0.4237076728357787,0.30458261350526006,0.20663750039230605,0,1,-191.472,-0.897,Hold,0,-0.897,-1.153,0.256
2024-12-31 16:20:00,190.65,190.67,190.53,190.635,43641.0,190.6922,190.5778,190.65,190.67,190.53,190.635,43641.0,190.6922,190.5778,0.3725406022053738,0.4229148621623607,0.3040127008923768,0.21304782556858867,0,1,-191.472,-0.894,Hold,0,-0.894,-1.15,0.2559999999999999
2024-12-31 16:21:00,190.63,190.745,190.63,190.655,22620.0,190.7122,190.5978,190.63,190.745,190.63,190.655,22620.0,190.7122,190.5978,0.3571938102163921,0.40549290498445123,0.2914889124650639,0.21920169102769052,0,1,-191.472,-0.874,Hold,0,-0.874,-1.13,0.2559999999999999
2024-12-31 16:22:00,190.65,190.69,190.5925,190.665,9487.0,190.7222,190.6078,190.65,190.69,190.5925,190.665,9487.0,190.7222,190.6078,0.3503340287098512,0.3977055563488162,0.28589097041260164,0.22584967781603277,0,1,-191.472,-0.864,Hold,0,-0.864,-1.12,0.2560000000000001
2024-12-31 16:23:00,190.68,190.92,190.66,190.905,20599.0,190.9623,190.8477,190.68,190.92,190.66,190.905,20599.0,190.9623,190.8477,0.14344410884079606,0.16284035930388274,0.11705792790808299,0.23362248360234047,0,1,-191.472,-0.624,Hold,0,-0.624,-0.88,0.256
2024-12-31 16:24:00,190.88,190.9153,190.7725,190.8163,14279.0,190.8735,190.7591,190.88,190.9153,190.7725,190.8163,14279.0,190.8735,190.7591,0.2216617267952375,0.2516344207297963,0.18088761291672228,0.2395725874945727,0,1,-191.472,-0.713,Hold,0,-0.713,-0.968,0.255
2024-12-31 16:25:00,190.7678,190.83,190.75,190.755,6373.0,190.8122,190.6978,190.7678,190.83,190.75,190.755,6373.0,190.8122,190.6978,0.27660006073997484,0.3140014158710663,0.22572017931671837,0.2506952245653577,0,1,-191.472,-0.774,Hold,0,-0.774,-1.03,0.256
2024-12-31 16:26:00,190.7799,190.7799,190.718,190.722,7526.0,190.7792,190.6648,190.7799,190.7799,190.718,190.722,7526.0,190.7792,190.6648,0.30710892209942575,0.3486356297532079,0.250617012811191,0.25876866279826705,0,1,-191.472,-0.807,Hold,0,-0.807,-1.063,0.2559999999999999
2024-12-31 16:27:00,190.71,190.7997,190.67,190.76,14676.0,190.8172,190.7028,190.71,190.7997,190.67,190.76,14676.0,190.8172,190.7028,0.27494533538232085,0.3121229415721414,0.22436983650243858,0.2675107848142051,0,1,-191.472,-0.769,Hold,0,-0.769,-1.025,0.2559999999999999
2024-12-31 16:28:00,190.76,190.7738,190.6,190.69,12908.0,190.7472,190.6328,190.76,190.7738,190.6,190.69,12908.0,190.7472,190.6328,0.33871913468459186,0.38452011756269694,0.27641260675963475,0.2703091319288356,0,1,-191.472,-0.839,Hold,0,-0.839,-1.095,0.256
2024-12-31 16:29:00,190.7099,190.76,190.6,190.625,13058.0,190.6822,190.5678,190.7099,190.76,190.6,190.625,13058.0,190.6822,190.5678,0.39864619020694897,0.45255040010371816,0.325316232023642,0.2711100240291448,0,1,-191.472,-0.904,Hold,0,-0.904,-1.16,0.2559999999999999
2024-12-31 16:30:00,190.61,190.65,190.57,190.65,28350.0,190.7072,190.5928,190.61,190.65,190.57,190.65,28350.0,190.7072,190.5928,0.3781362994862203,0.42926719941156843,0.30857908381454874,0.27372352996017657,0,1,-191.472,-0.879,Hold,0,-0.879,-1.135,0.256
2024-12-31 16:31:00,190.63,190.69,190.51,190.6604,23449.0,190.7176,190.6032,190.63,190.69,190.51,190.6604,23449.0,190.7176,190.6032,0.3706214064275139,0.42073615623594257,0.30244653632262397,0.27127140621528884,0,1,-191.472,-0.869,Hold,0,-0.869,-1.124,0.2550000000000001
2024-12-31 16:32:00,190.665,190.67,190.57,190.5781,15048.0,190.6353,190.5209,190.665,190.67,190.57,190.5781,15048.0,190.6353,190.5209,0.44732054646491115,0.5078064139336673,0.3650370635855753,0.27181248005866787,0,1,-191.472,-0.951,Hold,0,-0.951,-1.207,0.2560000000000001
2024-12-31 16:33:00,190.6054,190.65,190.52,190.61,12174.0,190.6672,190.5528,190.6054,190.65,190.52,190.61,12174.0,190.6672,190.5528,0.42040834522474624,0.4772551939845042,0.34307529368036827,0.271949169765085,0,1,-191.472,-0.919,Hold,0,-0.919,-1.175,0.256
2024-12-31 16:34:00,190.61,190.6699,190.55,190.6499,9614.0,190.7071,190.5927,190.61,190.6699,190.55,190.6499,9614.0,190.7071,190.5927,0.3858670106770438,0.4380432432530442,0.3148877502391699,0.268058895290825,0,1,-191.472,-0.879,Hold,0,-0.879,-1.135,0.256
2024-12-31 16:35:00,190.64,190.6948,190.5814,190.67,15817.0,190.7272,190.6128,190.64,190.6948,190.5814,190.67,15817.0,190.7272,190.6128,0.36924653855465955,0.4191753812398816,0.3013245719168055,0.2600606286312738,0,1,-191.472,-0.859,Hold,0,-0.859,-1.115,0.256
2024-12-31 16:36:00,190.6601,190.73,190.6,190.6,11208.0,190.6572,190.5428,190.6601,190.73,190.6,190.6,11208.0,190.6572,190.5428,0.4360394385744188,0.4949998952339521,0.35583108695230564,0.25019753275181206,0,1,-191.472,-0.929,Hold,0,-0.929,-1.185,0.256
2024-12-31 16:37:00,190.59,190.62,190.55,190.6,8057.0,190.6572,190.5428,190.59,190.62,190.55,190.6,8057.0,190.6572,190.5428,0.4382250953557946,0.49748109253421363,0.35761469769807747,0.24048123566964325,0,1,-191.472,-0.929,Hold,0,-0.929,-1.185,0.256
2024-12-31 16:38:00,190.6201,190.68,190.6,190.63,7047.0,190.6872,190.5728,190.6201,190.68,190.6,190.63,7047.0,190.6872,190.5728,0.4123096838860554,0.46806144644805736,0.33646636060673035,0.23095153665588988,0,1,-191.472,-0.899,Hold,0,-0.899,-1.155,0.256
2024-12-31 16:39:00,190.6327,190.68,190.61,190.61,6233.0,190.6672,190.5528,190.6327,190.68,190.61,190.61,6233.0,190.6672,190.5528,0.4332116854487351,0.4917897784941976,0.3535234918603698,0.22704960572562044,0,1,-191.472,-0.919,Hold,0,-0.919,-1.175,0.256
2024-12-31 16:40:00,190.625,190.68,190.59,190.6101,13367.0,190.6673,190.5529,190.625,190.68,190.59,190.6101,13367.0,190.6673,190.5529,0.4352885195438116,0.4941474383032327,0.3552182975776846,0.22102001862839635,0,1,-191.472,-0.919,Hold,0,-0.919,-1.175,0.256
2024-12-31 16:41:00,190.62,190.62,190.51,190.56,24682.0,190.6172,190.5028,190.62,190.62,190.51,190.56,24682.0,190.6172,190.5028,0.4851270064953555,0.5507249944534031,0.39588912093716266,0.2134960126511724,0,1,-191.472,-0.969,Hold,0,-0.969,-1.225,0.2560000000000001
