,open,high,low,close,volume,bid,ask,trade_action,StrategyEarning,EarningDiff,signal_smooth,pred_signal,pred_action,Position,Cash,NetValue,Action,TradedAmount,BuyHoldEarning
2025-06-18 17:16:00,175.3,175.328,175.13,175.16,49933.0,175.1075,175.2125,0,-0.09,1.025,0.7004082192562964,0.25594226,0,1,-175.198,-0.09,Hold,0,-1.115
2025-06-18 17:17:00,175.14,175.23,175.14,175.2,13701.0,175.1474,175.2526,0,-0.05,1.026,0.6920510644034771,0.24695106,0,1,-175.198,-0.05,Hold,0,-1.076
2025-06-18 17:18:00,175.2,175.303,175.2,175.29,14945.0,175.2374,175.3426,0,0.04,1.026,0.6887646182983024,0.2590561,0,1,-175.198,0.04,Hold,0,-0.986
2025-06-18 17:19:00,175.27,175.305,175.255,175.255,14028.0,175.2024,175.3076,0,0.005,1.025,0.6904089839060256,0.2661724,0,1,-175.198,0.005,Hold,0,-1.02
2025-06-18 17:20:00,175.255,175.38,175.255,175.3697,21589.0,175.3171,175.4223,0,0.12,1.026,0.6851556801702,0.26874447,0,1,-175.198,0.12,Hold,0,-0.906
2025-06-18 17:21:00,175.36,175.37,175.3,175.3601,13350.0,175.3075,175.4127,0,0.11,1.0250000000000001,0.679370796736404,0.2689616,0,1,-175.198,0.11,Hold,0,-0.915
2025-06-18 17:22:00,175.375,175.48,175.35,175.4601,33135.0,175.4075,175.5127,0,0.21,1.025,0.6686133910847057,0.26919758,0,1,-175.198,0.21,Hold,0,-0.815
2025-06-18 17:23:00,175.465,175.5,175.4264,175.475,34303.0,175.4224,175.5276,0,0.225,1.0250000000000001,0.6591570559563443,0.26919895,0,1,-175.198,0.225,Hold,0,-0.8
2025-06-18 17:24:00,175.475,175.6,175.4692,175.58,47332.0,175.5273,175.6327,0,0.33,1.026,0.6534831025793414,0.27717662,0,1,-175.198,0.33,Hold,0,-0.696
2025-06-18 17:25:00,175.5702,175.6,175.5118,175.54,24591.0,175.4873,175.5927,0,0.29,1.026,0.6459600783305598,0.28498808,0,1,-175.198,0.29,Hold,0,-0.736
2025-06-18 17:26:00,175.53,175.59,175.49,175.58,22204.0,175.5273,175.6327,0,0.33,1.026,0.638857834875435,0.28390348,0,1,-175.198,0.33,Hold,0,-0.696
2025-06-18 17:27:00,175.57,175.57,175.43,175.445,119843.0,175.3924,175.4976,0,0.195,1.026,0.6323130098684362,0.27613527,0,1,-175.198,0.195,Hold,0,-0.831
2025-06-18 17:28:00,175.43,175.455,175.385,175.39,26691.0,175.3374,175.4426,0,0.14,1.026,0.6281160935241638,0.24953985,0,1,-175.198,0.14,Hold,0,-0.886
2025-06-18 17:29:00,175.38,175.4,175.34,175.39,45602.0,175.3374,175.4426,0,0.14,1.026,0.6213804686491885,0.2287682,0,1,-175.198,0.14,Hold,0,-0.886
2025-06-18 17:30:00,175.4,175.49,175.35,175.465,35228.0,175.4124,175.5176,0,0.215,1.026,0.6141541047752493,0.20074418,0,1,-175.198,0.215,Hold,0,-0.811
2025-06-18 17:31:00,175.47,175.545,175.4599,175.49,17381.0,175.4374,175.5426,0,0.24,1.026,0.6086475877032667,0.18854308,0,1,-175.198,0.24,Hold,0,-0.786
2025-06-18 17:32:00,175.5,175.5221,175.46,175.5,18120.0,175.4474,175.5526,0,0.25,1.026,0.5954696366912489,0.19203332,0,1,-175.198,0.25,Hold,0,-0.776
2025-06-18 17:33:00,175.498,175.54,175.49,175.52,17658.0,175.4673,175.5727,0,0.27,1.026,0.5827622659226105,0.1974752,0,1,-175.198,0.27,Hold,0,-0.756
2025-06-18 17:34:00,175.515,175.63,175.515,175.615,21452.0,175.5623,175.6677,0,0.365,1.026,0.5728376176899393,0.20273772,0,1,-175.198,0.365,Hold,0,-0.661
2025-06-18 17:35:00,175.615,175.615,175.48,175.54,17441.0,175.4873,175.5927,0,0.29,1.026,0.5612974317513842,0.22412807,0,1,-175.198,0.29,Hold,0,-0.736
2025-06-18 17:36:00,175.5387,175.61,175.53,175.595,18355.0,175.5423,175.6477,0,0.345,1.026,0.5490980390953726,0.23981741,0,1,-175.198,0.345,Hold,0,-0.681
2025-06-18 17:37:00,175.595,175.595,175.52,175.58,16487.0,175.5273,175.6327,0,0.33,1.026,0.5404593515089074,0.24969548,0,1,-175.198,0.33,Hold,0,-0.696
2025-06-18 17:38:00,175.57,175.59,175.495,175.59,31732.0,175.5373,175.6427,0,0.34,1.026,0.5328890303413446,0.2519586,0,1,-175.198,0.34,Hold,0,-0.686
2025-06-18 17:39:00,175.58,175.65,175.55,175.64,19747.0,175.5873,175.6927,0,0.39,1.026,0.527899379794517,0.2483383,0,1,-175.198,0.39,Hold,0,-0.636
2025-06-18 17:40:00,175.635,175.715,175.62,175.635,31061.0,175.5823,175.6877,0,0.385,1.026,0.5265120592025254,0.2510987,0,1,-175.198,0.385,Hold,0,-0.641
2025-06-18 17:41:00,175.6301,175.685,175.595,175.61,14341.0,175.5573,175.6627,0,0.36,1.026,0.5244157941721744,0.2558629,0,1,-175.198,0.36,Hold,0,-0.666
2025-06-18 17:42:00,175.64,175.68,175.6109,175.625,10421.0,175.5723,175.6777,0,0.375,1.026,0.5215544778774297,0.25903022,0,1,-175.198,0.375,Hold,0,-0.651
2025-06-18 17:43:00,175.615,175.715,175.61,175.69,17085.0,175.6373,175.7427,0,0.44,1.026,0.5164339031261067,0.26594496,0,1,-175.198,0.44,Hold,0,-0.586
2025-06-18 17:44:00,175.67,175.68,175.63,175.66,18482.0,175.6073,175.7127,0,0.41,1.026,0.5076989531524765,0.2717842,0,1,-175.198,0.41,Hold,0,-0.616
2025-06-18 17:45:00,175.66,175.66,175.565,175.575,32216.0,175.5223,175.6277,0,0.325,1.026,0.5011433972191105,0.2715015,0,1,-175.198,0.325,Hold,0,-0.701
2025-06-18 17:46:00,175.57,175.685,175.5542,175.675,30871.0,175.6223,175.7277,0,0.425,1.026,0.4991931766475882,0.26452756,0,1,-175.198,0.425,Hold,0,-0.601
2025-06-18 17:47:00,175.6719,175.7535,175.67,175.6937,28096.0,175.641,175.7464,0,0.444,1.026,0.4976642345768554,0.26239428,0,1,-175.198,0.444,Hold,0,-0.582
2025-06-18 17:48:00,175.6815,175.69,175.63,175.69,15025.0,175.6373,175.7427,0,0.44,1.026,0.4949468482112138,0.2666403,0,1,-175.198,0.44,Hold,0,-0.586
2025-06-18 17:49:00,175.6815,175.74,175.6815,175.7043,12509.0,175.6516,175.757,0,0.454,1.025,0.4917022758912385,0.26868156,0,1,-175.198,0.454,Hold,0,-0.571
2025-06-18 17:50:00,175.715,175.82,175.67,175.82,27545.0,175.7673,175.8727,0,0.57,1.026,0.4904385211818443,0.2748732,0,1,-175.198,0.57,Hold,0,-0.456
2025-06-18 17:51:00,175.815,175.82,175.71,175.71,30494.0,175.6573,175.7627,0,0.46,1.026,0.4790674241492808,0.29379177,0,1,-175.198,0.46,Hold,0,-0.566
2025-06-18 17:52:00,175.7204,175.8,175.665,175.765,39793.0,175.7123,175.8177,0,0.515,1.026,0.4648511219510191,0.3004062,0,1,-175.198,0.515,Hold,0,-0.511
2025-06-18 17:53:00,175.765,175.775,175.68,175.705,22675.0,175.6523,175.7577,0,0.455,1.026,0.4471732757941554,0.29755256,0,1,-175.198,0.455,Hold,0,-0.571
2025-06-18 17:54:00,175.71,175.7398,175.655,175.695,12776.0,175.6423,175.7477,0,0.445,1.026,0.433422467662939,0.2988803,0,1,-175.198,0.445,Hold,0,-0.581
2025-06-18 17:55:00,175.695,175.72,175.6516,175.6799,19146.0,175.6272,175.7326,0,0.43,1.026,0.4169942802487076,0.3035578,0,1,-175.198,0.43,Hold,0,-0.596
2025-06-18 17:56:00,175.7,175.74,175.67,175.735,21640.0,175.6823,175.7877,0,0.485,1.026,0.4005724918372444,0.30017567,0,1,-175.198,0.485,Hold,0,-0.541
2025-06-18 17:57:00,175.715,175.745,175.675,175.68,43374.0,175.6273,175.7327,0,0.43,1.026,0.3829632824695517,0.29658133,0,1,-175.198,0.43,Hold,0,-0.596
2025-06-18 17:58:00,175.68,175.74,175.68,175.73,28023.0,175.6773,175.7827,0,0.48,1.026,0.3662959218465844,0.29061723,0,1,-175.198,0.48,Hold,0,-0.546
2025-06-18 17:59:00,175.73,175.765,175.67,175.67,60240.0,175.6173,175.7227,0,0.42,1.026,0.3546404753173844,0.29172814,0,1,-175.198,0.42,Hold,0,-0.606
2025-06-18 18:00:00,175.67,175.67,175.58,175.61,58895.0,175.5573,175.6627,0,0.36,1.026,0.3460940028158911,0.2790411,0,1,-175.198,0.36,Hold,0,-0.666
2025-06-18 18:01:00,175.625,175.65,175.585,175.62,26903.0,175.5673,175.6727,0,0.37,1.026,0.3324582580618379,0.24480541,0,1,-175.198,0.37,Hold,0,-0.656
2025-06-18 18:02:00,175.6154,175.695,175.59,175.66,24023.0,175.6073,175.7127,0,0.41,1.026,0.322674218312747,0.23169905,0,1,-175.198,0.41,Hold,0,-0.616
2025-06-18 18:03:00,175.66,175.725,175.65,175.6908,15376.0,175.6381,175.7435,0,0.441,1.026,0.313842636777042,0.24396427,0,1,-175.198,0.441,Hold,0,-0.585
2025-06-18 18:04:00,175.7,175.77,175.7,175.72,19845.0,175.6673,175.7727,0,0.47,1.026,0.3041677328429282,0.26408166,0,1,-175.198,0.47,Hold,0,-0.556
2025-06-18 18:05:00,175.71,175.92,175.69,175.92,37603.0,175.8672,175.9728,0,0.67,1.026,0.296159118268658,0.2906788,0,1,-175.198,0.67,Hold,0,-0.356
2025-06-18 18:06:00,175.91,176.04,175.86,176.04,53136.0,175.9872,176.0928,0,0.79,1.026,0.2911271150547187,0.33813494,0,1,-175.198,0.79,Hold,0,-0.236
2025-06-18 18:07:00,176.03,176.21,176.02,176.115,113266.0,176.0622,176.1678,0,0.865,1.026,0.286502099653092,0.3720102,0,1,-175.198,0.865,Hold,0,-0.161
2025-06-18 18:08:00,176.11,176.17,175.98,176.02,51619.0,175.9672,176.0728,0,0.77,1.026,0.2862798562776992,0.34520358,0,1,-175.198,0.77,Hold,0,-0.256
2025-06-18 18:09:00,176.03,176.175,176.01,176.13,33239.0,176.0772,176.1828,0,0.88,1.026,0.2849970061799726,0.29496962,0,1,-175.198,0.88,Hold,0,-0.146
2025-06-18 18:10:00,176.14,176.15,176.07,176.09,49472.0,176.0372,176.1428,0,0.84,1.026,0.2814152470621088,0.2667529,0,1,-175.198,0.84,Hold,0,-0.186
2025-06-18 18:11:00,176.09,176.1598,176.04,176.1,45889.0,176.0472,176.1528,0,0.85,1.026,0.2778216210445295,0.25652766,0,1,-175.198,0.85,Hold,0,-0.176
2025-06-18 18:12:00,176.1,176.12,175.99,176.08,55201.0,176.0272,176.1328,0,0.83,1.026,0.2753852739371439,0.25615928,0,1,-175.198,0.83,Hold,0,-0.196
2025-06-18 18:13:00,176.0739,176.135,175.96,175.97,49615.0,175.9172,176.0228,0,0.72,1.026,0.2711991191705637,0.25082466,0,1,-175.198,0.72,Hold,0,-0.306
2025-06-18 18:14:00,175.99,175.99,175.79,175.81,49867.0,175.7573,175.8627,0,0.56,1.026,0.2719312738427499,0.24521203,0,1,-175.198,0.56,Hold,0,-0.466
2025-06-18 18:15:00,175.815,175.93,175.81,175.89,37675.0,175.8372,175.9428,0,0.64,1.026,0.2739796049192078,0.23605736,0,1,-175.198,0.64,Hold,0,-0.386
2025-06-18 18:16:00,175.905,175.92,175.84,175.8731,27041.0,175.8203,175.9259,0,0.623,1.026,0.274514562874973,0.22395065,0,1,-175.198,0.623,Hold,0,-0.403
2025-06-18 18:17:00,175.8708,175.885,175.77,175.86,23815.0,175.8072,175.9128,0,0.61,1.026,0.2758978567846045,0.21383555,0,1,-175.198,0.61,Hold,0,-0.416
2025-06-18 18:18:00,175.86,175.89,175.8,175.885,35231.0,175.8322,175.9378,0,0.635,1.026,0.2777445796747022,0.20505084,0,1,-175.198,0.635,Hold,0,-0.391
2025-06-18 18:19:00,175.885,175.93,175.835,175.84,31650.0,175.7872,175.8928,0,0.59,1.026,0.2845162397593648,0.19757429,0,1,-175.198,0.59,Hold,0,-0.436
2025-06-18 18:20:00,175.85,175.89,175.82,175.88,23008.0,175.8272,175.9328,0,0.63,1.026,0.2914161257933422,0.19419655,0,1,-175.198,0.63,Hold,0,-0.396
2025-06-18 18:21:00,175.88,175.89,175.69,175.72,35085.0,175.6673,175.7727,0,0.47,1.026,0.307589957086621,0.19395927,-1,0,0.47,0.47,Sell,-1,-0.556
2025-06-18 18:22:00,175.71,175.72,175.625,175.63,34141.0,175.5773,175.6827,0,0.47,1.116,0.3272778743848716,0.19364083,0,0,0.47,0.47,Hold,0,-0.646
2025-06-18 18:23:00,175.62,175.65,175.575,175.59,19578.0,175.5373,175.6427,0,0.47,1.1560000000000001,0.3474544770237988,0.18981427,0,0,0.47,0.47,Hold,0,-0.686
2025-06-18 18:24:00,175.57,175.67,175.56,175.66,62904.0,175.6073,175.7127,0,0.47,1.0859999999999999,0.3618311089035497,0.18653506,0,0,0.47,0.47,Hold,0,-0.616
2025-06-18 18:25:00,175.65,175.65,175.59,175.64,415050.0,175.5873,175.6927,0,0.47,1.1059999999999999,0.3793692273585506,0.18326403,0,0,0.47,0.47,Hold,0,-0.636
2025-06-18 18:26:00,175.63,175.67,175.58,175.67,43973.0,175.6173,175.7227,0,0.47,1.076,0.3973446960574091,0.1537508,0,0,0.47,0.47,Hold,0,-0.606
2025-06-18 18:27:00,175.68,175.7234,175.65,175.66,32264.0,175.6073,175.7127,0,0.47,1.0859999999999999,0.413563354783995,0.15417492,0,0,0.47,0.47,Hold,0,-0.616
2025-06-18 18:28:00,175.65,175.655,175.55,175.55,25707.0,175.4973,175.6027,0,0.47,1.196,0.4287399966737368,0.16095689,0,0,0.47,0.47,Hold,0,-0.726
2025-06-18 18:29:00,175.55,175.55,175.4132,175.425,35264.0,175.3724,175.4776,0,0.47,1.321,0.4400678520489798,0.1654807,0,0,0.47,0.47,Hold,0,-0.851
2025-06-18 18:30:00,175.42,175.455,175.39,175.4,29794.0,175.3474,175.4526,0,0.47,1.346,0.4469397905973368,0.1668441,0,0,0.47,0.47,Hold,0,-0.876
2025-06-18 18:31:00,175.4,175.415,175.27,175.3835,45121.0,175.3309,175.4361,0,0.47,1.362,0.4539643472533609,0.1656088,0,0,0.47,0.47,Hold,0,-0.892
2025-06-18 18:32:00,175.38,175.42,175.32,175.42,40050.0,175.3674,175.4726,0,0.47,1.326,0.4578046340454934,0.17298466,0,0,0.47,0.47,Hold,0,-0.856
2025-06-18 18:33:00,175.41,175.42,175.27,175.29,30351.0,175.2374,175.3426,0,0.47,1.456,0.4613152091618745,0.18034887,0,0,0.47,0.47,Hold,0,-0.986
2025-06-18 18:34:00,175.27,175.341,175.23,175.325,41642.0,175.2724,175.3776,0,0.47,1.4209999999999998,0.465823719458304,0.18630198,0,0,0.47,0.47,Hold,0,-0.951
2025-06-18 18:35:00,175.325,175.34,175.23,175.27,42690.0,175.2174,175.3226,0,0.47,1.476,0.4702381697767788,0.19195151,0,0,0.47,0.47,Hold,0,-1.006
2025-06-18 18:36:00,175.27,175.31,175.22,175.31,22450.0,175.2574,175.3626,0,0.47,1.436,0.476541805895408,0.19996747,0,0,0.47,0.47,Hold,0,-0.966
2025-06-18 18:37:00,175.33,175.41,175.32,175.395,29272.0,175.3424,175.4476,0,0.47,1.351,0.4758449882089925,0.21205105,0,0,0.47,0.47,Hold,0,-0.881
2025-06-18 18:38:00,175.4,175.47,175.4,175.47,27605.0,175.4174,175.5226,0,0.47,1.276,0.4734798609619153,0.21752405,0,0,0.47,0.47,Hold,0,-0.806
2025-06-18 18:39:00,175.46,175.53,175.41,175.5102,26773.0,175.4575,175.5629,0,0.47,1.2349999999999999,0.4696859800106253,0.21937081,0,0,0.47,0.47,Hold,0,-0.765
2025-06-18 18:40:00,175.52,175.525,175.42,175.4899,24774.0,175.4373,175.5425,0,0.47,1.256,0.4678041795767098,0.22373848,0,0,0.47,0.47,Hold,0,-0.786
2025-06-18 18:41:00,175.52,175.58,175.445,175.56,30064.0,175.5073,175.6127,0,0.47,1.186,0.4653584388386074,0.22706786,0,0,0.47,0.47,Hold,0,-0.716
2025-06-18 18:42:00,175.5643,175.6,175.53,175.58,18417.0,175.5273,175.6327,0,0.47,1.166,0.4614702057859235,0.22945282,0,0,0.47,0.47,Hold,0,-0.696
2025-06-18 18:43:00,175.59,175.625,175.54,175.6147,31731.0,175.562,175.6674,0,0.47,1.131,0.4579331634273501,0.22495914,0,0,0.47,0.47,Hold,0,-0.661
2025-06-18 18:44:00,175.62,175.64,175.5801,175.625,28165.0,175.5723,175.6777,0,0.47,1.121,0.4555072349673963,0.22401337,0,0,0.47,0.47,Hold,0,-0.651
2025-06-18 18:45:00,175.6552,175.71,175.65,175.69,25047.0,175.6373,175.7427,0,0.47,1.056,0.4469307094376081,0.21932337,0,0,0.47,0.47,Hold,0,-0.586
2025-06-18 18:46:00,175.69,175.79,175.69,175.78,19374.0,175.7273,175.8327,0,0.47,0.966,0.4319857928263787,0.21581465,0,0,0.47,0.47,Hold,0,-0.496
2025-06-18 18:47:00,175.795,175.83,175.7701,175.78,19867.0,175.7273,175.8327,0,0.47,0.966,0.421473560831138,0.21373427,0,0,0.47,0.47,Hold,0,-0.496
2025-06-18 18:48:00,175.79,175.83,175.765,175.77,13628.0,175.7173,175.8227,0,0.47,0.976,0.4192957923134403,0.2086547,0,0,0.47,0.47,Hold,0,-0.506
2025-06-18 18:49:00,175.78,175.78,175.72,175.735,14837.0,175.6823,175.7877,0,0.47,1.0110000000000001,0.4100030217787726,0.20326746,0,0,0.47,0.47,Hold,0,-0.541
2025-06-18 18:50:00,175.73,175.755,175.68,175.71,17910.0,175.6573,175.7627,0,0.47,1.036,0.4080807683053196,0.19533639,0,0,0.47,0.47,Hold,0,-0.566
2025-06-18 18:51:00,175.72,175.83,175.71,175.795,45172.0,175.7423,175.8477,0,0.47,0.951,0.4014980523309178,0.1837906,0,0,0.47,0.47,Hold,0,-0.481
2025-06-18 18:52:00,175.8,175.84,175.755,175.77,28998.0,175.7173,175.8227,0,0.47,0.976,0.3919700273535534,0.172702,0,0,0.47,0.47,Hold,0,-0.506
2025-06-18 18:53:00,175.775,175.8015,175.745,175.78,36159.0,175.7273,175.8327,0,0.47,0.966,0.3825023343177068,0.16581038,0,0,0.47,0.47,Hold,0,-0.496
2025-06-18 18:54:00,175.77,175.82,175.7669,175.78,17626.0,175.7273,175.8327,0,0.47,0.966,0.3774406563555184,0.15917952,0,0,0.47,0.47,Hold,0,-0.496
2025-06-18 18:55:00,175.78,175.795,175.73,175.78,14919.0,175.7273,175.8327,0,0.47,0.966,0.3725125431557329,0.15561303,0,0,0.47,0.47,Hold,0,-0.496
2025-06-18 18:56:00,175.78,175.86,175.78,175.85,22351.0,175.7972,175.9028,0,0.47,0.8959999999999999,0.3681683067734004,0.1527281,0,0,0.47,0.47,Hold,0,-0.426
2025-06-18 18:57:00,175.8515,175.86,175.81,175.83,14164.0,175.7773,175.8827,0,0.47,0.9159999999999999,0.365209813547324,0.15307619,0,0,0.47,0.47,Hold,0,-0.446
2025-06-18 18:58:00,175.79,175.8,175.67,175.7008,18997.0,175.6481,175.7535,0,0.47,1.045,0.3670486030705747,0.15384686,0,0,0.47,0.47,Hold,0,-0.575
2025-06-18 18:59:00,175.72,175.87,175.7002,175.78,31901.0,175.7273,175.8327,0,0.47,0.966,0.3685394478473596,0.14978638,0,0,0.47,0.47,Hold,0,-0.496
2025-06-18 19:00:00,175.83,176.15,175.77,175.95,77590.0,175.8972,176.0028,0,0.47,0.796,0.3702349023285903,0.14837217,0,0,0.47,0.47,Hold,0,-0.326
2025-06-18 19:01:00,175.96,176.01,175.79,175.8,24932.0,175.7473,175.8527,0,0.47,0.946,0.3715560124754872,0.16083577,0,0,0.47,0.47,Hold,0,-0.476
2025-06-18 19:02:00,175.75,175.83,175.58,175.58,33899.0,175.5273,175.6327,0,0.47,1.166,0.3756517061975988,0.17389223,0,0,0.47,0.47,Hold,0,-0.696
2025-06-18 19:03:00,175.57,175.68,175.57,175.68,23532.0,175.6273,175.7327,0,0.47,1.0659999999999998,0.3750969999431884,0.16870265,0,0,0.47,0.47,Hold,0,-0.596
2025-06-18 19:04:00,175.69,175.75,175.48,175.49,23400.0,175.4374,175.5426,0,0.47,1.256,0.3785650448495156,0.15893427,0,0,0.47,0.47,Hold,0,-0.786
2025-06-18 19:05:00,175.5,175.65,175.44,175.58,37935.0,175.5273,175.6327,0,0.47,1.166,0.3820459415145636,0.15445898,0,0,0.47,0.47,Hold,0,-0.696
2025-06-18 19:06:00,175.565,175.72,175.52,175.7,18181.0,175.6473,175.7527,0,0.47,1.0459999999999998,0.3858539014358979,0.15333746,0,0,0.47,0.47,Hold,0,-0.576
2025-06-18 19:07:00,175.7,175.78,175.5983,175.77,24180.0,175.7173,175.8227,0,0.47,0.976,0.3938321491822472,0.15740252,0,0,0.47,0.47,Hold,0,-0.506
2025-06-18 19:08:00,175.75,175.82,175.7001,175.705,31484.0,175.6523,175.7577,0,0.47,1.041,0.4003197065921361,0.16540004,0,0,0.47,0.47,Hold,0,-0.571
2025-06-18 19:09:00,175.7087,175.735,175.64,175.735,22650.0,175.6823,175.7877,0,0.47,1.0110000000000001,0.4071587008813099,0.1750119,0,0,0.47,0.47,Hold,0,-0.541
2025-06-18 19:10:00,175.71,175.725,175.63,175.7,22112.0,175.6473,175.7527,0,0.47,1.0459999999999998,0.4110528799238682,0.18104717,0,0,0.47,0.47,Hold,0,-0.576
2025-06-18 19:11:00,175.695,175.77,175.66,175.72,27662.0,175.6673,175.7727,0,0.47,1.026,0.4086042677851242,0.18148685,0,0,0.47,0.47,Hold,0,-0.556
2025-06-18 19:12:00,175.71,175.75,175.6,175.6,16548.0,175.5473,175.6527,0,0.47,1.146,0.409914063877473,0.17999661,0,0,0.47,0.47,Hold,0,-0.676
2025-06-18 19:13:00,175.6159,175.66,175.53,175.64,29313.0,175.5873,175.6927,0,0.47,1.1059999999999999,0.4085006225964293,0.17349151,0,0,0.47,0.47,Hold,0,-0.636
2025-06-18 19:14:00,175.63,175.6698,175.55,175.6433,34832.0,175.5906,175.696,0,0.47,1.1019999999999999,0.4057046914584659,0.16390859,0,0,0.47,0.47,Hold,0,-0.632
2025-06-18 19:15:00,175.66,175.74,175.6,175.71,29861.0,175.6573,175.7627,0,0.47,1.036,0.4043673286403796,0.15703097,0,0,0.47,0.47,Hold,0,-0.566
2025-06-18 19:16:00,175.7,175.77,175.675,175.7101,27840.0,175.6574,175.7628,0,0.47,1.036,0.4138029587694763,0.15619631,0,0,0.47,0.47,Hold,0,-0.566
2025-06-18 19:17:00,175.71,175.84,175.69,175.84,30300.0,175.7872,175.8928,0,0.47,0.9059999999999999,0.4138718980680513,0.15779546,0,0,0.47,0.47,Hold,0,-0.436
2025-06-18 19:18:00,175.84,175.84,175.71,175.72,41157.0,175.6673,175.7727,0,0.47,1.026,0.4004006994930955,0.16523854,0,0,0.47,0.47,Hold,0,-0.556
2025-06-18 19:19:00,175.74,175.74,175.68,175.69,15573.0,175.6373,175.7427,0,0.47,1.056,0.3863193959951835,0.17034872,0,0,0.47,0.47,Hold,0,-0.586
2025-06-18 19:20:00,175.69,175.695,175.62,175.66,47276.0,175.6073,175.7127,0,0.47,1.0859999999999999,0.3657654658558787,0.16866921,0,0,0.47,0.47,Hold,0,-0.616
2025-06-18 19:21:00,175.6697,175.71,175.62,175.62,15459.0,175.5673,175.6727,0,0.47,1.126,0.3481562564881859,0.15900686,0,0,0.47,0.47,Hold,0,-0.656
2025-06-18 19:22:00,175.63,175.6999,175.59,175.64,17725.0,175.5873,175.6927,0,0.47,1.1059999999999999,0.3345428134905192,0.15278584,0,0,0.47,0.47,Hold,0,-0.636
2025-06-18 19:23:00,175.635,175.69,175.61,175.64,29338.0,175.5873,175.6927,0,0.47,1.1059999999999999,0.3232554269421747,0.14876494,0,0,0.47,0.47,Hold,0,-0.636
2025-06-18 19:24:00,175.65,175.7201,175.57,175.72,31045.0,175.6673,175.7727,0,0.47,1.026,0.3096770448224711,0.14571874,0,0,0.47,0.47,Hold,0,-0.556
2025-06-18 19:25:00,175.72,175.89,175.69,175.89,32147.0,175.8372,175.9428,0,0.47,0.856,0.2970670395672557,0.14701878,0,0,0.47,0.47,Hold,0,-0.386
2025-06-18 19:26:00,175.91,175.935,175.84,175.85,19893.0,175.7972,175.9028,0,0.47,0.8959999999999999,0.2831785867786582,0.15795639,0,0,0.47,0.47,Hold,0,-0.426
2025-06-18 19:27:00,175.855,175.905,175.83,175.905,20384.0,175.8522,175.9578,0,0.47,0.841,0.2699184212781487,0.17704773,0,0,0.47,0.47,Hold,0,-0.371
2025-06-18 19:28:00,175.89,175.92,175.81,175.83,26303.0,175.7773,175.8827,0,0.47,0.9159999999999999,0.2523833787035696,0.1912186,0,0,0.47,0.47,Hold,0,-0.446
2025-06-18 19:29:00,175.83,175.93,175.82,175.8596,22911.0,175.8068,175.9124,0,0.47,0.8859999999999999,0.236170276349615,0.19464064,0,0,0.47,0.47,Hold,0,-0.416
2025-06-18 19:30:00,175.86,175.87,175.72,175.725,22003.0,175.6723,175.7777,0,0.47,1.021,0.2199927998816196,0.19306928,0,0,0.47,0.47,Hold,0,-0.551
2025-06-18 19:31:00,175.73,175.865,175.73,175.84,29683.0,175.7872,175.8928,0,0.47,0.9059999999999999,0.2061087602529025,0.18632743,0,0,0.47,0.47,Hold,0,-0.436
2025-06-18 19:32:00,175.8499,176.01,175.8499,176.0,25505.0,175.9472,176.0528,0,0.47,0.746,0.1921587044407203,0.17912786,0,0,0.47,0.47,Hold,0,-0.276
2025-06-18 19:33:00,176.02,176.1,175.9982,176.1,33360.0,176.0472,176.1528,0,0.47,0.6459999999999999,0.1828096534095278,0.18114336,0,0,0.47,0.47,Hold,0,-0.176
2025-06-18 19:34:00,176.095,176.12,176.0701,176.09,27954.0,176.0372,176.1428,0,0.47,0.6559999999999999,0.1690771646752553,0.18762705,0,0,0.47,0.47,Hold,0,-0.186
2025-06-18 19:35:00,176.09,176.1,175.7,175.76,68737.0,175.7073,175.8127,0,0.47,0.986,0.1541862634136582,0.18845503,0,0,0.47,0.47,Hold,0,-0.516
2025-06-18 19:36:00,175.77,175.945,175.75,175.91,19156.0,175.8572,175.9628,-1,0.47,0.836,0.1384711611206524,0.184472,0,0,0.47,0.47,Hold,0,-0.366
2025-06-18 19:37:00,175.91,175.915,175.81,175.81,30509.0,175.7573,175.8627,0,0.47,0.9359999999999999,0.1213835207648373,0.17818898,0,0,0.47,0.47,Hold,0,-0.466
2025-06-18 19:38:00,175.815,176.01,175.815,175.98,43472.0,175.9272,176.0328,0,0.47,0.766,0.1073902536584783,0.16970888,0,0,0.47,0.47,Hold,0,-0.296
2025-06-18 19:39:00,175.975,175.99,175.8493,175.855,54762.0,175.8022,175.9078,0,0.47,0.891,0.0975352552267567,0.16717163,0,0,0.47,0.47,Hold,0,-0.421
2025-06-18 19:40:00,175.84,175.98,175.795,175.975,44617.0,175.9222,176.0278,0,0.47,0.7709999999999999,0.08735323543731,0.16620687,0,0,0.47,0.47,Hold,0,-0.301
2025-06-18 19:41:00,175.98,176.1401,175.94,176.1401,35119.0,176.0873,176.1929,0,0.47,0.606,0.0872868702684159,0.16784719,0,0,0.47,0.47,Hold,0,-0.136
2025-06-18 19:42:00,176.14,176.205,176.1,176.15,64259.0,176.0972,176.2028,0,0.47,0.596,0.0906640684372192,0.18426225,0,0,0.47,0.47,Hold,0,-0.126
2025-06-18 19:43:00,176.14,176.16,176.07,176.08,24527.0,176.0272,176.1328,0,0.47,0.6659999999999999,0.1024343011987438,0.19653717,0,0,0.47,0.47,Hold,0,-0.196
